source_year,year,entry_time,source,signal,entry_price,timeframe,mfe_target,mae_target,actual_net_profit,session_name,session_is_dst,entry_structure,ea_status,ea_reject_reason,last_bos_age_hours,last_choch_age_hours,choch_to_bos_hours,last_bos_direction,last_choch_direction,bos_choch_aligned,h1_trend_aligned,h1_above_ema200,h1_atr_14,h1_vol_ratio,body_ratio,vol_ratio,atr_14,hour_of_day,day_of_week,session_priority,is_london,is_ny,is_overlap,distance_to_last_ll_pips,distance_to_last_hh_pips,h4_ema200_distance_pct,spread_to_atr_ratio,body_ratio_ea,h4_atr_14,h1_atr_14_pct,h1_ext_ema200_distance_atr,h4_ema200_distance_atr,h1_ext_ema200_distance_pct,h4_vol_ratio,spread_pct,init_risk_points,atr_14_pct,m15_ema200_distance_atr,m15_ema200_distance_pct,spread,body_ratio_min,body_ratio_passed,body_ratio_mode_enc,init_reward_points,initial_rr,momentum_3_atr,momentum_5_atr,momentum_10_atr,session_zone_name,session_zone_is_dst,minutes_from_session_open,minutes_to_session_close,session_range_points,price_position_session_range,distance_to_session_high_atr,distance_to_session_low_atr,h4_atr_14_pct,h1_ext_atr_14_pct,init_risk_pct,double_trend_aligned,mfe_target_norm,mae_target_norm,predicted_mfe,predicted_mae,fold_test_year,fold_train_samples,expected_rr,dynamic_lot,dynamic_net_pnl
2020-12-30,2020,2020-03-09 01:00:00+00:00,EXECUTED,BUY,1694.46,M15,898.0000000000018,3704.999999999996,-243.75,Sydney_Tokyo_Overlap,NO,BoS_2,EXECUTED,,0.0,132.0,132.0,1,1,1,1,1,15.70428571428574,0.6364297079101927,0.1820448877805535,0.4494775553090888,7.391428571428556,1,0,0,0,0,0,45.19999999999982,-45.19999999999982,5.343729599003645,20.15848473134909,0.1820448877805535,16.369285714285734,0.9268017961052925,3.500374114037118,5.531540113827632,0.0,0.9137779102750144,8.793361897005536,300.0,0.4362114521103216,4.240781995532306,1.8498776723544543,149.0,0.5,1.0,1.0,300.0,1.0,2.980479319675302,2.7937765751836285,1.6803247004252162,Sydney_Tokyo_Overlap,NO,0.0,420.0,3852.0,0.8309968847352026,0.8807499033629692,4.33069192114419,0.9660473374576992,0.0,17.704755497326584,0.0,2384.8305654898954,9839.417867639237,2191.8549802213543,2079.743020445321,2020,229,1.0539066407118067,0.01,-243.75
2020-12-30,2020,2020-03-11 14:00:00+00:00,EXECUTED,BUY,1668.3,M15,294.00000000000546,8781.999999999993,-291.59,London_NewYork_Overlap,NO,CHoCH,EXECUTED,,17.0,0.0,17.0,-1,1,0,1,1,5.497857142857129,1.5537155514150185,0.9872881355932314,1.3403300753084442,2.8921428571428414,14,2,2,1,1,1,7.699999999999818,-7.699999999999818,3.3738434908406214,13.83057545072865,0.9872881355932314,15.53857142857141,0.3295484710697793,3.239925154735781,3.622329840064899,0.0,1.0752165203264996,2.397650302703351,300.0,0.1733586799222466,2.0072482837819656,0.3479739127526368,40.0,0.5,1.0,1.0,300.0,1.0,0.923190911336084,1.154853050135814,3.4230674240552936,London_NewYork_Overlap,NO,0.0,240.0,2271.0,0.9982386613826524,0.013830575450716,7.838478636700409,0.931401512232297,0.0,17.982377270275133,0.0,793.022837619148,23688.18557813341,2740.2120755859373,1233.6829066114356,2020,229,2.2211640129735564,0.07,-2041.13
2020-12-30,2020,2020-03-13 03:30:00+00:00,EXECUTED,SELL,1555.01,M15,5039.00000000001,4290.000000000009,-295.68,Sydney_Tokyo_Overlap,NO,BoS_2,EXECUTED,,0.0,31.25,31.25,-1,-1,1,0,0,19.097857142857134,1.2028372257032034,0.594003241491084,1.619960224190924,7.002142857142839,3,4,0,0,0,0,-548.3999999999992,548.3999999999992,-3.662577108013281,17.423237784351777,0.594003241491084,21.58857142857143,1.2281501175463263,-4.507854625490725,-2.638129182181189,0.0,0.6547950368815277,7.845608709911833,300.0,0.4502956802298917,-9.920514860348073,-4.467164987271184,122.0,0.5,1.0,1.0,300.0,1.0,-3.484647556870368,-3.4660818116903056,-2.8419871467918187,Sydney_Tokyo_Overlap,NO,150.0,270.0,3326.0,0.0012026458208046,4.744261960624315,0.0057125369784707,1.3883236396274898,0.0,19.292480434209427,0.0,14582.221336197224,12414.711159413791,1813.4153390603296,1486.857911012096,2020,229,1.2196292097783221,0.02,-591.36
2020-12-30,2020,2020-03-19 04:45:00+00:00,EXECUTED,SELL,1471.75,M15,985.99999999999,2435.99999999999,-218.85,Sydney_Tokyo_Overlap,NO,CHoCH,EXECUTED,,64.25,0.0,64.25,-1,-1,1,0,0,17.732857142857174,0.7333185300321972,0.8353127474267509,1.7173019582561042,7.403571428571452,4,3,0,0,0,0,-307.99999999999955,307.99999999999955,-8.04106000349497,13.777134587554226,0.8353127474267509,28.86571428571431,1.2048824285956974,-5.32933631741974,-4.099822350836681,0.0,0.658325559274909,6.9305248853405805,300.0,0.503045451236382,-4.918741544258495,-2.474350559646653,102.0,0.5,1.0,1.0,300.0,1.0,-1.5708634828750705,-1.8045344910757168,-2.979643029425936,Sydney_Tokyo_Overlap,NO,225.0,195.0,3169.0,0.1741874408330695,3.5347805113362267,0.7455861070911675,1.961319129316413,0.0,20.383896721589945,0.0,3014.778325123122,7448.275862068936,1697.6942864583332,1188.9537886522833,2020,229,1.427889210381106,0.02,-437.7
2020-12-30,2020,2020-04-02 15:00:00+00:00,EXECUTED,BUY,1601.31,M15,2042.0000000000075,133.9999999999918,168.48,London_NewYork_Overlap,YES,CHoCH,EXECUTED,,43.0,0.0,43.0,-1,1,0,1,1,5.956428571428562,2.406738868832732,0.9671874999999948,2.076502732240437,3.0850000000000364,15,3,2,1,1,1,13.49999999999909,-13.49999999999909,0.8561311010010165,51.539708265801664,0.9671874999999948,15.744285714285704,0.3719722334481494,1.7477677145377482,0.8707484850201952,0.0,1.3661399277142836,9.929370328043914,300.0,0.1926547639120492,2.730219741081454,0.5259898396460638,159.0,0.5,1.0,1.0,300.0,1.0,2.210696920583421,2.917341977309528,3.873581847649888,London_NewYork_Overlap,YES,0.0,240.0,1537.0,0.4027325959661683,2.9756888168557394,2.006482982171793,0.9832128516205922,0.0,18.73466099630928,0.0,5738.426663169552,376.5666860257933,1303.8968136897786,1162.7657139481662,2020,229,1.1213753536491906,0.01,168.48
2020-12-30,2020,2020-04-29 22:30:00+00:00,EXECUTED,BUY,1714.69,M15,702.9999999999973,3341.000000000008,-243.33,NewYork,YES,CHoCH,EXECUTED,,42.5,0.0,42.5,-1,1,0,1,1,7.145714285714267,1.0685226447687957,0.6046511627906982,1.0319079974070249,4.315000000000022,22,2,0,0,0,0,-29.800000000000185,29.800000000000185,3.1969894417854414,37.311703360370615,0.6046511627906982,11.880000000000011,0.4167350533165918,1.348945473781969,4.614348338329187,0.0,1.2131562418335111,9.38945232082767,300.0,0.2516489861141093,1.5924403148727124,0.4007359906849511,161.0,0.5,1.0,1.0,300.0,1.0,2.421784472769408,3.2421784472769266,3.543453070683636,NewYork,YES,210.0,150.0,1589.0,0.9672750157331668,0.1205098493626834,3.5619930475087003,0.6928366060337443,0.0,17.495873889741002,0.0,1844.9399016731816,8768.057199843724,2667.9649842252607,1313.6831241313992,2020,229,2.0309045120674027,0.07,-1703.3100000000004
2020-12-30,2020,2020-06-18 12:00:00+00:00,EXECUTED,BUY,1735.99,M15,68.00000000000637,1869.0000000000048,-82.5,London,YES,CHoCH,EXECUTED,,163.0,0.0,163.0,1,1,1,1,1,4.518571428571461,2.162609238451935,0.5674157303370823,2.888674299903435,2.6614285714286035,12,3,3,1,0,0,-15.99999999999909,15.99999999999909,1.3060510732496196,30.434782608695286,0.5674157303370823,8.910000000000016,0.2602878719676645,2.8922696463776325,2.544659486701013,0.0,1.4739019179171222,4.665925494962528,300.0,0.1533089805487706,3.7737518370574414,0.5785500469833269,81.0,0.5,1.0,1.0,300.0,1.0,2.987117552334925,3.276435856145972,3.509393451422364,London,YES,60.0,180.0,1481.0,0.9993247805536806,0.0037573805689713,5.560923242082579,0.513251804445879,0.0,17.281205536898252,0.0,176.2682964763787,4844.785972269439,1418.9675410205075,1311.230990979235,2020,229,1.0821644323406467,0.01,-82.5
2020-12-30,2020,2020-06-22 16:45:00+00:00,EXECUTED,BUY,1759.5,M15,978.9999999999964,1221.0000000000036,68.82,London_NewYork_Overlap,YES,BoS_1,EXECUTED,,0.0,71.25,71.25,1,1,1,1,1,5.915714285714281,2.2210087092889745,0.1256544502617869,2.3331227626868816,3.0285714285714187,16,0,2,1,1,1,9.700000000000273,-9.700000000000273,2.444376481117184,22.45283018867932,0.1256544502617869,9.556428571428537,0.336215645678561,5.172305748627055,4.500510192044234,0.0,2.226656364963814,3.864734299516908,300.0,0.1721268217431894,6.446267026834128,1.109575455436878,68.0,0.5,1.0,1.0,300.0,1.0,1.6014150943395975,1.538679245283051,3.9094339622641368,London_NewYork_Overlap,YES,105.0,135.0,1480.0,0.9135135135135152,0.4226415094339546,4.464150943396235,0.5431331953071064,0.0,17.050298380221655,0.0,2503.8363171355404,3122.762148337605,1718.2376630859376,1438.520908680445,2020,229,1.1944474722039853,0.01,68.82
2020-12-30,2020,2020-06-30 17:30:00+00:00,EXECUTED,BUY,1777.53,M15,1154.9999999999957,1830.9999999999943,-175.71,London_NewYork_Overlap,YES,BoS_1,EXECUTED,,0.0,94.0,94.0,1,1,1,1,1,3.949999999999932,3.301525604897483,0.8533333333333368,1.894783182918776,3.1528571428571177,17,1,1,0,1,0,20.99999999999909,-20.99999999999909,2.582977105805252,24.422292705029648,0.8533333333333368,8.09714285714285,0.2222184716994893,5.0881574274510495,5.670295530023658,0.0,2.0049572467119696,4.331853752116702,300.0,0.1773729356386175,2.559996702542797,0.4540741303551965,77.0,0.5,1.0,1.0,300.0,1.0,2.086995922066147,2.635704576347988,3.0638876302673816,London_NewYork_Overlap,YES,150.0,90.0,1766.0,0.6619479048697622,1.8935206162211384,3.707748074309064,0.4555277748979117,0.0,16.87735228097416,0.0,2924.0012826787624,4635.364803969539,1918.6604043684897,1152.5959190407289,2020,229,1.6646427188162642,0.04,-702.84
2020-12-30,2020,2020-07-07 17:00:00+00:00,EXECUTED,BUY,1793.2,M15,2472.0000000000027,168.00000000000637,248.35,London_NewYork_Overlap,YES,BoS_1,EXECUTED,,0.0,26.0,26.0,1,1,1,1,1,4.291428571428567,3.216185917397726,0.760330578512403,2.8051260226036794,2.7914285714285336,17,1,1,0,1,0,62.000000000000455,-60.39999999999964,2.7888657001035413,29.01740020470868,0.760330578512403,6.6328571428572,0.2393167840412986,5.147283965656198,7.539728152913932,0.0,2.5036676650214904,4.517064465759535,300.0,0.1556674420827868,4.891354183760613,0.7614245941069522,81.0,0.5,1.0,1.0,300.0,1.0,4.47799385875134,5.233879222108612,5.384339815762601,London_NewYork_Overlap,YES,120.0,120.0,1697.0,0.9404832056570424,0.361821903787105,5.717502558853724,0.369889423536538,0.0,16.729868391701984,0.0,6203.435199643103,421.592683470906,3111.778913845486,1352.2955561782296,2020,229,2.3011085850491106,0.07,1738.4500000000003
2020-12-30,2020,2020-07-08 11:00:00+00:00,EXECUTED,BUY,1797.94,M15,1998.0000000000016,142.00000000000728,192.04,London,YES,BoS_2,EXECUTED,,0.0,44.0,44.0,1,1,1,1,1,2.682142857142838,1.260167296365346,0.5740740740741117,2.448092708836311,1.59714285714285,11,2,3,1,0,0,6.000000000001364,-6.000000000001364,2.930810057880665,36.94096601073362,0.5740740740741117,6.971428571428597,0.1491786632002646,8.598444023496432,7.558595173824099,0.0,1.040035587188612,3.2815333103440607,300.0,0.0888318218151245,6.837170760187413,0.6073583346885478,59.0,0.5,1.0,1.0,300.0,1.0,1.9033989266547264,1.972271914132445,2.0974955277281806,London,YES,0.0,240.0,768.0,0.2421875000000145,3.644007155635039,1.1645796064401563,0.3877453403021567,0.0,16.6857625949698,0.0,5000.723049712453,355.4067432728749,1122.625854405382,1020.2561802113916,2020,229,1.100337225276871,0.01,192.04
2020-12-30,2020,2020-07-14 15:30:00+00:00,EXECUTED,BUY,1803.13,M15,1190.9999999999854,797.0000000000027,39.65,London_NewYork_Overlap,YES,CHoCH,EXECUTED,,92.0,0.0,92.0,-1,1,0,1,1,4.238571428571406,1.822597137014315,0.5081240768094629,1.996028843139304,3.1549999999999403,15,1,2,1,1,1,8.000000000001819,-8.000000000001819,2.486041679696515,25.673534072900644,0.5081240768094629,7.698571428571427,0.2350674343264992,2.4279461392344,5.82271188297982,0.0,1.4166988549285422,4.4921885831859045,300.0,0.1749735182710032,0.3415129381600807,0.0597557203249368,81.0,0.5,1.0,1.0,300.0,1.0,0.9318541996830776,2.456418383518272,1.6735340729002537,London_NewYork_Overlap,YES,30.0,210.0,1201.0,0.5212323064113326,1.8225039619651693,1.98415213946128,0.4269559836823427,0.0,16.637735493281127,0.0,2972.3314458746368,1989.0412782217652,2231.966396596137,1325.4498158926492,2020,229,1.6839312736204783,0.04,158.6
2020-12-30,2020,2020-07-17 18:00:00+00:00,EXECUTED,BUY,1809.93,M15,1059.999999999991,431.0000000000173,-26.95,London_NewYork_Overlap,YES,CHoCH,EXECUTED,,22.25,0.0,22.25,-1,1,0,1,1,2.521428571428584,2.5084646676247777,0.4541832669323124,1.5692911786608896,2.0671428571428447,18,4,1,0,1,0,10.900000000001455,-10.900000000001455,2.3960755169565964,19.350380096752016,0.4541832669323124,5.731428571428588,0.1393108336470794,4.193399532348199,7.566575952850619,0.0,1.4992946570269794,2.210030222163288,300.0,0.1142112046953663,2.9440503735678227,0.3362435398490244,40.0,0.5,1.0,1.0,300.0,1.0,1.3738769868694636,1.2432619212163962,1.5577055977885506,London_NewYork_Overlap,YES,180.0,60.0,522.0,0.8620689655172369,0.3483068417415495,2.176917760884602,0.3166657589756835,0.0,16.57522666622466,0.0,2635.4610399296985,1071.5884039714672,1187.8707473811849,1031.5350350385668,2020,229,1.1515563766932773,0.01,-26.95
2020-12-30,2020,2020-07-20 14:00:00+00:00,EXECUTED,BUY,1812.7,M15,2103.9999999999964,85.00000000001364,168.41,London,YES,BoS_1,EXECUTED,,0.0,68.0,68.0,1,1,1,1,1,2.4907142857143265,1.4825912922918671,0.8653846153846237,1.0559006211180124,1.4742857142857375,14,0,2,1,1,1,7.5,-7.5,2.427023590855616,29.1666666666662,0.8653846153846237,5.369285714285736,0.1374035574399694,4.629713801805308,8.193763374220485,0.0,1.226244834761684,2.372152038395764,300.0,0.0813309270307131,3.97290682845499,0.3231201953648949,43.0,0.5,1.0,1.0,300.0,1.0,1.919573643410927,1.410852713178377,1.2344961240309449,London,YES,180.0,60.0,435.0,0.7425287356322036,0.759689922480534,2.1908914728681945,0.2962037686481897,0.0,16.54989794229602,0.0,5223.147790588615,211.01119876430812,973.111390890842,881.8161390495287,2020,229,1.103530937798118,0.01,168.41
2020-12-30,2020,2020-08-18 04:45:00+00:00,EXECUTED,BUY,1993.42,M15,2214.9999999999864,1756.0000000000173,-74.36,Sydney_Tokyo_Overlap,YES,BoS_1,EXECUTED,,0.0,13.25,13.25,1,1,1,1,1,7.545714285714276,1.2092457989576273,0.6583072100313673,2.6263815316199075,3.133571428571421,4,1,0,0,0,0,27.40000000000009,-27.40000000000009,4.328196517366307,17.232733074994343,0.6583072100313673,15.86642857142853,0.3785310815439935,3.567476552023948,5.437842210555853,0.0,0.8451331825952683,2.708912321537859,300.0,0.1571957454310391,10.432134308147043,1.6398871290058927,54.0,0.5,1.0,1.0,300.0,1.0,1.3626624116708432,3.223159334397134,3.060405744244412,Sydney_Tokyo_Overlap,YES,165.0,255.0,1578.0,0.7642585551330812,1.1871438340551743,3.848643720082125,0.7959400714063534,0.0,15.049512897432551,0.0,5000.200660171935,3964.0416971837735,2521.0451368532986,2383.1757431643814,2020,229,1.0578511232687582,0.01,-74.36
2020-12-30,2020,2020-09-01 05:00:00+00:00,EXECUTED,BUY,1980.71,M15,1157.9999999999927,2193.0000000000064,-171.49,Sydney_Tokyo_Overlap,YES,CHoCH,EXECUTED,,109.0,0.0,109.0,1,1,1,1,1,6.6749999999999545,1.2774631437449042,0.7369308600337389,2.9216047757001142,2.745714285714289,5,1,0,0,0,0,41.70000000000073,-41.70000000000073,2.72853007711522,24.037460978147728,0.7369308600337389,12.848571428571388,0.3370003685547079,4.317383194859205,4.206247238525721,0.0,0.7734130791551985,3.332138475597134,300.0,0.1386227305215952,7.15539273438501,0.991900078794834,66.0,0.5,1.0,1.0,300.0,1.0,3.317898022892862,4.607180020811681,4.843912591050965,Sydney_Tokyo_Overlap,YES,180.0,240.0,2325.0,0.6382795698924794,3.0629552549427106,5.404786680541148,0.6486851396000115,0.0,15.146083979986974,0.0,2630.874787323721,4982.30432521673,2763.1443951182723,1639.8306053046667,2020,229,1.685018187963935,0.04,-685.96
