source_year,year,entry_time,source,signal,entry_price,timeframe,mfe_target,mae_target,actual_net_profit,session_name,session_is_dst,entry_structure,ea_status,ea_reject_reason,last_bos_age_hours,last_choch_age_hours,choch_to_bos_hours,last_bos_direction,last_choch_direction,bos_choch_aligned,h1_trend_aligned,h1_above_ema200,h1_atr_14,h1_vol_ratio,body_ratio,vol_ratio,atr_14,hour_of_day,day_of_week,session_priority,is_london,is_ny,is_overlap,distance_to_last_ll_pips,distance_to_last_hh_pips,h4_ema200_distance_pct,spread_to_atr_ratio,body_ratio_ea,h4_atr_14,h1_atr_14_pct,h1_ext_ema200_distance_atr,h4_ema200_distance_atr,h1_ext_ema200_distance_pct,h4_vol_ratio,spread_pct,init_risk_points,atr_14_pct,m15_ema200_distance_atr,m15_ema200_distance_pct,spread,body_ratio_min,body_ratio_passed,body_ratio_mode_enc,init_reward_points,initial_rr,momentum_3_atr,momentum_5_atr,momentum_10_atr,session_zone_name,session_zone_is_dst,minutes_from_session_open,minutes_to_session_close,session_range_points,price_position_session_range,distance_to_session_high_atr,distance_to_session_low_atr,h4_atr_14_pct,h1_ext_atr_14_pct,init_risk_pct,double_trend_aligned
2023-12-29,2023,2023-10-13 12:15:00,EXECUTED,BUY,1886.33,M15,4608.0000000000155,65.99999999998545,0.0,London,YES,REJECTED,REJECTED,CHoCH H4 EMA Filter,31.75,0.0,31.75,1,1,1,1,1,2.4271428571428424,0.9522939863827552,0.837037037037015,1.076788781572945,1.8857142857143085,12,4,3,1,0,0,12.100000000000364,-12.100000000000364,0.0003918914498339024,3.1818181818181435,0.837037037037015,6.277857142857117,0.12867010847215718,10.641865703661098,0.0011775301376621495,0.0,0.952115138021448,0.3180779609082186,300.0,0.09996735914258421,7.433168083230222,0.7430741833434699,6.0,0.5,1.0,1.0,300.0,1.0,1.0818181818181494,1.6386363636363004,4.96363636363625,London,YES,90.0,150.0,468.00000000000637,0.9230769230768969,0.19090909090915612,2.2909090909090293,0.33280799981218123,0.0,15.90389804541093,0.0
2023-12-29,2023,2023-10-18 04:15:00,EXECUTED,BUY,1936.2,M15,2647.0000000000027,108.00000000001546,167.18,Sydney_Tokyo_Overlap,YES,BoS_1,EXECUTED,nan,0.0,112.0,112.0,1,1,1,1,1,4.644999999999998,0.5202975443143926,0.8708860759493708,3.1300345224395856,1.845714285714345,4,2,0,0,0,0,37.899999999999636,-37.899999999999636,2.309885869133503,4.33436532507726,0.8708860759493708,8.02928571428572,0.23990290259270725,10.485428532431246,5.570110690990837,0.0,0.21444868259938865,0.4131804565644045,300.0,0.0953266339073621,10.402757602521934,0.9916598656026362,8.0,0.5,1.0,1.0,300.0,1.0,4.502321981423974,5.477554179566456,6.138544891640754,Sydney_Tokyo_Overlap,YES,150.0,270.0,1320.0000000000045,0.9378787878787929,0.44427244582038466,6.70743034055712,0.41469299216432803,0.0,15.494267121165167,0.0
2023-12-29,2023,2023-10-18 12:30:00,EXECUTED,BUY,1945.11,M15,1756.0000000000173,681.9999999999936,40.1,London,YES,BoS_2,EXECUTED,nan,0.0,120.25,120.25,1,1,1,1,1,3.923571428571433,0.8563433075313539,0.8150807899461096,1.7772859151138096,2.2692857142857457,12,2,3,1,0,0,21.99999999999818,-21.99999999999818,2.7097592053260087,3.5253383695309553,0.8150807899461096,8.318571428571415,0.2017146294333705,13.69656385490428,6.336159727821014,0.0,0.9214994249199088,0.4112877934923989,300.0,0.11666618927905084,9.728363254284336,1.1349710687996992,8.0,0.5,1.0,1.0,300.0,1.0,2.9436575385582757,2.9745042492917437,2.8863707900534497,London,YES,105.0,135.0,886.0000000000127,0.8837471783295502,0.45388731507719865,3.4504249291783906,0.4276658609832562,0.0,15.42329225596496,0.0
2023-12-29,2023,2023-10-19 20:15:00,EXECUTED,BUY,1968.13,M15,2907.9999999999927,11.000000000012733,0.0,NewYork,YES,REJECTED,REJECTED,Max BOS Cycle Limit (2),0.0,152.0,152.0,1,1,1,1,1,5.260714285714292,3.8534594784974314,0.5198863636363672,1.2542467724529358,4.740714285714278,20,3,1,0,1,0,54.600000000000364,-54.600000000000364,3.6169036671780805,1.6875094169052312,0.5198863636363672,10.109285714285729,0.26729506108408957,11.602205804358707,7.041582180651777,0.0,2.5752152335478176,0.4064772144116496,300.0,0.24087404214733157,5.324833819870057,1.2826142459549168,8.0,0.5,1.0,1.0,300.0,1.0,2.4996233237909022,1.854150971824663,3.7547084526141776,NewYork,YES,90.0,270.0,2013.000000000011,0.7958271236959822,0.8669579629350413,3.3792376073527697,0.5136492871042934,0.0,15.24289554043686,0.0
2023-12-29,2023,2023-10-20 11:15:00,EXECUTED,BUY,1983.54,M15,1367.0000000000073,1915.9999999999854,0.0,London,YES,REJECTED,REJECTED,Max BOS Cycle Limit (2),0.0,167.0,167.0,1,1,1,1,1,5.117857142857166,0.9463143830517332,0.4307228915662925,1.6611578361750172,2.455000000000041,11,4,3,1,0,0,14.200000000000728,-14.200000000000728,4.248635888490462,3.2586558044805973,0.4307228915662925,10.80357142857146,0.25801633155152737,13.167438607396225,7.800512345361246,0.0,0.7254302148416738,0.4033193179870333,300.0,0.12376861570727289,10.628074203409762,1.3154220317902034,8.0,0.5,1.0,1.0,300.0,1.0,0.9327902240325562,1.8737270875763066,2.4073319755599822,London,YES,30.0,210.0,525.9999999999991,0.6692015209125453,0.7087576374745337,1.4338085539714553,0.544661132549455,0.0,15.124474424513748,0.0
2023-12-29,2023,2023-10-23 02:45:00,EXECUTED,SELL,1971.59,M15,720.9999999999809,1122.0000000000027,-22.699999999999818,Sydney_Tokyo_Overlap,YES,NONE,NO_MATCH,N/A,63.5,0.0,63.5,1,-1,0,1,1,7.591428571428602,0.2661987257786112,0.6926147704590886,1.0771886559802712,2.7335714285714436,2,0,0,0,0,0,-256.2000000000012,256.2000000000012,3.504896507220142,5.121505095374939,0.6926147704590886,12.157142857142892,0.3850409350538703,6.097715191939514,5.68408135519283,0.0,0.9194072939112893,0.7100867827489489,300.0,0.13864806722348175,1.2039812867822557,0.16692967838560024,14.0,0.5,1.0,1.0,300.0,1.0,-2.1729814476091014,-1.9681212437941236,-2.718055918474009,Sydney_Tokyo_Overlap,YES,60.0,360.0,800.9999999999991,0.18601747815231096,2.3851580872746077,0.5450744708649076,0.6166161756319972,0.0,15.216145344620333,0.0
2023-12-29,2023,2023-10-24 13:30:00,EXECUTED,SELL,1963.77,M15,1027.9999999999973,1381.9999999999936,0.0,London,YES,REJECTED,REJECTED,H1 EMA200 Filter,0.0,34.75,34.75,-1,-1,1,1,1,3.808571428571424,1.1440893296158443,0.6296296296296608,0.7443559963460785,2.5692857142856838,13,1,2,1,1,1,-190.39999999999964,190.39999999999964,2.805931493155769,3.113705865999481,0.6296296296296608,10.595000000000027,0.19394182763620096,6.434450762624989,5.200758931868324,0.0,0.8535608893021575,0.4073796829567617,300.0,0.13083434996387985,-3.6348243769246937,-0.47555988458780696,8.0,0.5,1.0,1.0,300.0,1.0,-1.101473450097288,-1.412844036697307,-3.969974979149356,London,YES,165.0,75.0,1229.9999999999955,0.008130081300805643,4.748401445649226,0.03892132332495812,0.5395234676158627,0.0,15.276738110878565,0.0
2023-12-29,2023,2023-10-25 16:30:00,EXECUTED,BUY,1979.49,M15,1395.0000000000045,1652.9999999999973,-1.08,London_NewYork_Overlap,YES,CHoCH,EXECUTED,nan,27.0,0.0,27.0,-1,1,0,1,1,3.8492857142857213,2.1449616971125516,0.4088541666666346,3.6068937217890853,2.5292857142857366,16,2,2,1,1,1,19.00000000000091,-19.00000000000091,3.3615250981785687,3.1629483196836774,0.4088541666666346,8.867857142857149,0.1944584571927982,8.547721408233247,7.5036225881843635,0.0,0.887054518741851,0.40414450186664247,300.0,0.12777461438480298,2.7943629079706565,0.35704864301714734,8.0,0.5,1.0,1.0,300.0,1.0,1.7475289466252604,2.0559164077944083,2.22197119457783,London_NewYork_Overlap,YES,105.0,135.0,806.0000000000173,0.8858560794044599,0.36373905676365165,2.8229313753177214,0.44798696345306865,0.0,15.155418819999092,0.0
2023-12-29,2023,2023-10-26 07:00:00,EXECUTED,BUY,1987.79,M15,565.0000000000091,1615.9999999999854,12.14,Sydney_Tokyo_Overlap,YES,BoS_1,EXECUTED,nan,0.0,14.5,14.5,1,1,1,1,1,6.342857142857172,0.3867644043469346,0.46341463414628287,0.608972628623873,1.7457142857142733,7,3,0,0,0,0,5.099999999999909,-5.099999999999909,3.6648094125763566,5.1554828150573195,0.46341463414628287,9.728571428571431,0.3190909071308927,5.759187737797625,7.488120486868733,0.0,0.36128933141172426,0.4527641249830214,300.0,0.08782186678242035,6.387875000457758,0.5609951073129545,9.0,0.5,1.0,1.0,300.0,1.0,1.4950900163665655,1.7471358428805102,1.9590834697218231,Sydney_Tokyo_Overlap,YES,315.0,105.0,691.0000000000082,0.9131693198263199,0.3436988543372328,3.614566284779045,0.4894164589102185,0.0,15.092137499434044,0.0
2023-12-29,2023,2023-10-27 20:30:00,EXECUTED,BUY,1994.55,M15,1492.0000000000073,358.9999999999918,111.47,NewYork,YES,BoS_2,EXECUTED,nan,0.0,52.0,52.0,1,1,1,1,1,4.210714285714289,0.9748279168276592,0.7757575757575592,1.1771154679652245,3.0264285714285797,20,4,1,0,1,0,11.099999999999,-11.099999999999,3.655774403636664,2.643379749822981,0.7757575757575592,9.658571428571463,0.21111099173820105,7.867104186217019,7.54938231880112,0.0,1.9753565759572451,0.4010929783660475,300.0,0.15173490619079893,3.852676359105064,0.5845854859323156,8.0,0.5,1.0,1.0,300.0,1.0,3.591692235071939,4.523483596884594,4.212886476280375,NewYork,YES,105.0,3075.0,1689.9999999999864,0.9076923076923101,0.5154590512154632,5.068680670285539,0.4842481476308673,0.0,15.040986688726782,0.0
2023-12-29,2023,2023-10-30 08:45:00,EXECUTED,SELL,1995.52,M15,494.00000000000546,704.9999999999955,-7.5,Tokyo_London_Overlap,NO,NONE,NO_MATCH,N/A,60.25,0.0,60.25,1,-1,0,1,1,5.3785714285714095,0.5670112580140495,0.5382262996941898,1.7072657072657074,1.5807142857142449,8,0,3,1,0,0,-112.20000000000027,112.20000000000027,3.5815423765581493,9.489380930863327,0.5382262996941898,9.703571428571454,0.26953232383395853,5.413980498646377,7.365370055632697,0.0,0.34410939703981536,0.7516837716484926,300.0,0.07921315174562245,3.12298262827124,0.2473812968321925,15.0,0.5,1.0,1.0,300.0,1.0,-2.416629010393154,-3.8337098960687497,-3.852688657930459,Tokyo_London_Overlap,NO,0.0,60.0,0.0,0.5,0.0,0.0,0.4862678113259428,0.0,15.033675432969854,0.0
2023-12-29,2023,2023-10-31 16:00:00,EXECUTED,BUY,2005.48,M15,245.00000000000455,3037.000000000012,-262.35,London_NewYork_Overlap,NO,CHoCH,EXECUTED,nan,91.5,0.0,91.5,1,1,1,1,1,3.609999999999997,3.5078137130435576,0.47741935483871206,2.549022983558578,2.9671428571428384,16,1,2,1,1,1,29.10000000000082,-29.10000000000082,3.779367276911786,2.696196437169011,0.47741935483871206,9.08785714285716,0.18000678141891205,8.666953741918547,8.34018995606496,0.0,1.5406754253298673,0.39890699483415437,300.0,0.14795175504830957,3.6088648673444497,0.5339378908557962,8.0,0.5,1.0,1.0,300.0,1.0,3.1545498314877856,3.316321617717856,1.910929224843561,London_NewYork_Overlap,NO,135.0,105.0,1163.000000000011,0.937231298366293,0.24602792489167835,3.673567645642808,0.4531512227924068,0.0,14.959012306280792,0.0
