Ticket,Symbol,Type,EntryStructure,CloseType,EntryPrice,ExitPrice,SL,TP,Profit,Spread_Cost,Commission,Swap,Net_Profit,Session,Session_IsDST,EntryTime,ExitTime,LotSize,MagicNumber,Timeframe,Status,Reject_Reason,BodyRatio,BodyRatioMin,BodyRatioPassed,BodyRatioMode,InitialSL,InitialTP,FinalSL,FinalTP,InitialRiskPoints,InitialRewardPoints,FinalRiskPoints,FinalRewardPoints,TrailingModified,TrailingCount,TPExpanded,TPExpandCount,MaxFavorablePoints,MaxAdversePoints,CloseReason
0,XAUUSD,BUY,REJECTED,REJECTED,4909.75,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,London_NewYork_Overlap,NO,2026.02.06 15:15:00,1970.01.01 00:00:00,0.00,12345,M15,REJECTED,CHoCH H1 EMA200 Filter,0.00,0.00,NO,N/A,0.00,0.00,0.00,0.00,0,0,0,0,NO,0,NO,0,0,0,REJECTED
26,XAUUSD,BUY,BoS_1,HIT_SL,5056.05,5012.29,5012.97,5123.46,-175.28,1.04,0.00,-0.50,-175.78,London_NewYork_Overlap,NO,2026.02.09 17:45:00,2026.02.10 01:10:11,0.04,12345,M15,EXECUTED,N/A,0.00,0.00,YES,DISABLED,4988.64,5123.46,5012.97,5123.46,6741,6741,4308,6741,YES,6,NO,0,3056,4307,STOP_LOSS
28,XAUUSD,BUY,BoS_2,HIT_SL,5100.12,5043.08,5043.76,5168.12,-228.48,0.52,0.00,0.00,-228.48,London,NO,2026.02.11 12:45:00,2026.02.11 15:30:28,0.04,12345,M15,EXECUTED,N/A,0.00,0.00,YES,DISABLED,5032.12,5168.12,5043.76,5168.12,6800,6800,5636,6800,YES,3,NO,0,1901,5486,STOP_LOSS
0,XAUUSD,SELL,REJECTED,REJECTED,4951.47,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,NewYork,NO,2026.02.12 18:15:00,1970.01.01 00:00:00,0.00,12345,M15,REJECTED,CHoCH H4 EMA Filter,0.00,0.00,NO,N/A,0.00,0.00,0.00,0.00,0,0,0,0,NO,0,NO,0,0,0,REJECTED
0,XAUUSD,SELL,REJECTED,REJECTED,4935.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Sydney_Tokyo_Overlap,NO,2026.02.17 03:00:00,1970.01.01 00:00:00,0.00,12345,M15,REJECTED,CHoCH H4 EMA Filter,0.00,0.00,NO,N/A,0.00,0.00,0.00,0.00,0,0,0,0,NO,0,NO,0,0,0,REJECTED
0,XAUUSD,SELL,REJECTED,REJECTED,4857.24,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,London_NewYork_Overlap,NO,2026.02.17 17:15:00,1970.01.01 00:00:00,0.00,12345,M15,REJECTED,H4 EMA Filter,0.00,0.00,NO,N/A,0.00,0.00,0.00,0.00,0,0,0,0,NO,0,NO,0,0,0,REJECTED
30,XAUUSD,BUY,BoS_1,24H_FORCE,5018.38,5020.63,4959.98,5085.29,8.56,1.12,0.00,-0.50,8.06,Tokyo_London_Overlap,NO,2026.02.19 09:00:00,2026.02.20 09:00:00,0.04,12345,M15,EXECUTED,N/A,0.00,0.00,YES,DISABLED,4951.47,5085.29,4959.98,5085.29,6691,6691,5840,6691,YES,4,NO,0,1171,5461,Batas Waktu Hold Tercapai (24 jam >= Max 24 jam)
31,XAUUSD,BUY,BoS_2,EXPERT_CLOSE,5026.93,5109.54,5017.88,5117.65,329.96,2.32,0.00,-0.50,329.46,Asia,NO,2026.02.20 08:45:00,2026.02.23 01:00:12,0.04,12345,M15,EXECUTED,N/A,0.00,0.00,YES,DISABLED,4959.90,5093.96,5017.88,5117.65,6703,6703,905,9072,YES,13,YES,1,8091,3753,EXPERT_CLOSE
0,XAUUSD,BUY,REJECTED,REJECTED,5190.91,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,London_NewYork_Overlap,NO,2026.02.23 16:45:00,1970.01.01 00:00:00,0.00,12345,M15,REJECTED,Max BOS Cycle Limit (2),0.00,0.00,NO,N/A,0.00,0.00,0.00,0.00,0,0,0,0,NO,0,NO,0,0,0,REJECTED
0,XAUUSD,SELL,REJECTED,REJECTED,5114.97,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,London_NewYork_Overlap,NO,2026.02.24 16:00:00,1970.01.01 00:00:00,0.00,12345,M15,REJECTED,CHoCH H1 EMA200 Filter,0.00,0.00,NO,N/A,0.00,0.00,0.00,0.00,0,0,0,0,NO,0,NO,0,0,0,REJECTED
0,XAUUSD,SELL,REJECTED,REJECTED,5152.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Sydney,NO,2026.02.25 23:00:00,1970.01.01 00:00:00,0.00,12345,M15,REJECTED,CHoCH H1 EMA200 Filter,0.00,0.00,NO,N/A,0.00,0.00,0.00,0.00,0,0,0,0,NO,0,NO,0,0,0,REJECTED
34,XAUUSD,BUY,CHoCH,24H_FORCE,5195.61,5200.58,5145.87,5264.88,19.84,0.32,0.00,-1.51,18.33,Sydney_Tokyo_Overlap,NO,2026.02.25 07:30:00,2026.02.26 07:30:00,0.04,12345,M15,EXECUTED,N/A,0.00,0.00,YES,DISABLED,5126.34,5264.88,5145.87,5264.88,6927,6927,4974,6927,YES,4,NO,0,2219,4927,Batas Waktu Hold Tercapai (24 jam >= Max 24 jam)
35,XAUUSD,BUY,BoS_1,HIT_SL,5212.29,5145.16,5145.64,5281.79,-268.36,0.32,0.00,-1.51,-269.87,NewYork,NO,2026.02.25 19:00:00,2026.02.26 16:30:41,0.04,12345,M15,EXECUTED,N/A,0.00,0.00,YES,DISABLED,5142.79,5281.79,5145.64,5281.79,6950,6950,6665,6950,YES,1,NO,0,551,6605,STOP_LOSS
0,XAUUSD,SELL,REJECTED,REJECTED,5141.77,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,London_NewYork_Overlap,NO,2026.02.26 17:30:00,1970.01.01 00:00:00,0.00,12345,M15,REJECTED,H1 EMA200 Filter,0.00,0.00,NO,N/A,0.00,0.00,0.00,0.00,0,0,0,0,NO,0,NO,0,0,0,REJECTED
38,XAUUSD,BUY,CHoCH,HIT_TP2,5212.99,5363.14,5190.48,5306.33,600.04,1.60,0.00,-0.50,599.54,London_NewYork_Overlap,NO,2026.02.27 15:15:00,2026.03.02 01:00:31,0.04,12345,M15,EXECUTED,N/A,0.00,0.00,YES,DISABLED,5145.53,5282.50,5190.48,5306.33,6746,6951,2251,9334,YES,6,YES,1,6804,528,TAKE_PROFIT
40,XAUUSD,BUY,BoS_1,HIT_SL,5406.06,5343.69,5343.69,5478.14,-250.08,1.36,0.00,0.00,-250.08,Tokyo_London_Overlap,NO,2026.03.02 09:15:00,2026.03.02 16:25:48,0.04,12345,M15,EXECUTED,N/A,0.00,0.00,YES,DISABLED,5333.98,5478.14,5343.69,5478.14,7208,7208,6237,7208,YES,3,NO,0,1320,6232,STOP_LOSS
0,XAUUSD,SELL,REJECTED,REJECTED,5242.34,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,London,NO,2026.03.03 11:30:00,1970.01.01 00:00:00,0.00,12345,M15,REJECTED,H1 EMA200 Filter,0.00,0.00,NO,N/A,0.00,0.00,0.00,0.00,0,0,0,0,NO,0,NO,0,0,0,REJECTED
0,XAUUSD,SELL,REJECTED,REJECTED,5097.53,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,London_NewYork_Overlap,NO,2026.03.05 16:45:00,1970.01.01 00:00:00,0.00,12345,M15,REJECTED,CHoCH H4 EMA Filter,0.00,0.00,NO,N/A,0.00,0.00,0.00,0.00,0,0,0,0,NO,0,NO,0,0,0,REJECTED
0,XAUUSD,BUY,REJECTED,REJECTED,5149.38,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,London_NewYork_Overlap,NO,2026.03.06 17:15:00,1970.01.01 00:00:00,0.00,12345,M15,REJECTED,CHoCH H1 EMA200 Filter,0.00,0.00,NO,N/A,0.00,0.00,0.00,0.00,0,0,0,0,NO,0,NO,0,0,0,REJECTED
0,XAUUSD,SELL,REJECTED,REJECTED,5036.28,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Sydney_Tokyo_Overlap,NO,2026.03.09 02:15:00,1970.01.01 00:00:00,0.00,12345,M15,REJECTED,CHoCH H4 EMA Filter,0.00,0.00,NO,N/A,0.00,0.00,0.00,0.00,0,0,0,0,NO,0,NO,0,0,0,REJECTED
42,XAUUSD,BUY,CHoCH,HIT_SL,5146.25,5167.02,5167.23,5271.56,82.36,2.00,0.00,0.00,82.36,Sydney_Tokyo_Overlap,NO,2026.03.10 01:15:00,2026.03.10 20:19:27,0.04,12345,M15,EXECUTED,N/A,0.00,0.00,YES,DISABLED,5077.63,5214.87,5167.23,5271.56,6862,6862,-2098,12531,YES,10,YES,2,9230,2160,STOP_LOSS
43,XAUUSD,BUY,BoS_1,HIT_SL,5189.87,5165.81,5166.65,5259.07,-97.00,1.44,0.00,0.00,-97.00,London,NO,2026.03.10 10:45:00,2026.03.10 20:19:27,0.04,12345,M15,EXECUTED,N/A,0.00,0.00,YES,DISABLED,5131.30,5259.07,5166.65,5259.07,5857,6920,2322,6920,YES,5,NO,0,4868,3332,STOP_LOSS
0,XAUUSD,SELL,REJECTED,REJECTED,5158.66,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Sydney,NO,2026.03.12 00:45:00,1970.01.01 00:00:00,0.00,12345,M15,REJECTED,CHoCH H4 EMA Filter,0.00,0.00,NO,N/A,0.00,0.00,0.00,0.00,0,0,0,0,NO,0,NO,0,0,0,REJECTED
0,XAUUSD,SELL,REJECTED,REJECTED,5124.77,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,London_NewYork_Overlap,NO,2026.03.12 17:15:00,1970.01.01 00:00:00,0.00,12345,M15,REJECTED,H4 EMA Filter,0.00,0.00,NO,N/A,0.00,0.00,0.00,0.00,0,0,0,0,NO,0,NO,0,0,0,REJECTED
0,XAUUSD,SELL,REJECTED,REJECTED,5041.78,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,London_NewYork_Overlap,NO,2026.03.13 17:00:00,1970.01.01 00:00:00,0.00,12345,M15,REJECTED,H4 EMA Filter,0.00,0.00,NO,N/A,0.00,0.00,0.00,0.00,0,0,0,0,NO,0,NO,0,0,0,REJECTED
46,XAUUSD,SELL,CHoCH,HIT_TP3,4967.81,4834.33,4925.01,4834.37,667.65,1.50,0.00,0.00,667.65,London,NO,2026.03.18 13:00:00,2026.03.18 15:18:18,0.05,12345,M15,EXECUTED,N/A,0.00,0.00,YES,DISABLED,5034.05,4901.57,4925.01,4834.37,6624,6624,-4280,13344,YES,7,YES,2,13326,633,TAKE_PROFIT
48,XAUUSD,SELL,BoS_1,HIT_TP1,4825.75,4761.11,4850.72,4761.41,323.45,2.10,0.00,-0.69,322.76,NewYork,NO,2026.03.18 22:15:00,2026.03.19 08:49:06,0.05,12345,M15,EXECUTED,N/A,0.00,0.00,YES,DISABLED,4890.09,4761.41,4850.72,4761.41,6434,6434,2497,6434,YES,2,NO,0,6430,4124,TAKE_PROFIT
49,XAUUSD,SELL,BoS_2,HIT_TP5,4786.16,4621.37,4716.00,4621.89,824.20,1.05,0.00,0.00,824.20,Asia,NO,2026.03.19 08:45:00,2026.03.19 14:10:44,0.05,12345,M15,EXECUTED,N/A,0.00,0.00,YES,DISABLED,4849.98,4722.34,4716.00,4621.89,6382,6382,-7016,16427,YES,9,YES,4,16359,254,TAKE_PROFIT
0,XAUUSD,SELL,REJECTED,REJECTED,4499.68,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,NewYork,NO,2026.03.20 21:00:00,1970.01.01 00:00:00,0.00,12345,M15,REJECTED,Max BOS Cycle Limit (2),0.00,0.00,NO,N/A,0.00,0.00,0.00,0.00,0,0,0,0,NO,0,NO,0,0,0,REJECTED
0,XAUUSD,BUY,REJECTED,REJECTED,4539.86,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Sydney_Tokyo_Overlap,NO,2026.03.25 01:45:00,1970.01.01 00:00:00,0.00,12345,M15,REJECTED,CHoCH H1 EMA200 Filter,0.00,0.00,NO,N/A,0.00,0.00,0.00,0.00,0,0,0,0,NO,0,NO,0,0,0,REJECTED
52,XAUUSD,SELL,BoS_1,HIT_TP2,4483.03,4399.27,4479.74,4399.42,419.05,1.05,0.00,0.00,419.05,Sydney_Tokyo_Overlap,NO,2026.03.26 07:45:00,2026.03.26 18:22:14,0.05,12345,M15,EXECUTED,N/A,0.00,0.00,YES,DISABLED,4542.80,4423.26,4479.74,4399.42,5977,5977,-329,8361,YES,3,YES,1,8349,144,TAKE_PROFIT
54,XAUUSD,SELL,BoS_2,HIT_SL,4396.59,4422.92,4422.87,4337.97,-131.40,1.90,0.00,-0.23,-131.63,NewYork,NO,2026.03.26 18:30:00,2026.03.27 04:01:13,0.05,12345,M15,EXECUTED,N/A,0.00,0.00,YES,DISABLED,4455.21,4337.97,4422.87,4337.97,5862,5862,2628,5862,YES,3,NO,0,4531,2551,STOP_LOSS
0,XAUUSD,BUY,REJECTED,REJECTED,4509.92,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,London_NewYork_Overlap,NO,2026.03.27 17:00:00,1970.01.01 00:00:00,0.00,12345,M15,REJECTED,CHoCH H1 EMA200 Filter,0.00,0.00,NO,N/A,0.00,0.00,0.00,0.00,0,0,0,0,NO,0,NO,0,0,0,REJECTED
0,XAUUSD,BUY,REJECTED,REJECTED,4566.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,London,YES,2026.03.30 14:45:00,1970.01.01 00:00:00,0.00,12345,M15,REJECTED,H1 EMA200 Filter,0.00,0.00,NO,N/A,0.00,0.00,0.00,0.00,0,0,0,0,NO,0,NO,0,0,0,REJECTED
0,XAUUSD,BUY,REJECTED,REJECTED,4581.71,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Sydney_Tokyo_Overlap,YES,2026.03.31 04:30:00,1970.01.01 00:00:00,0.00,12345,M15,REJECTED,H4 EMA Filter,0.00,0.00,NO,N/A,0.00,0.00,0.00,0.00,0,0,0,0,NO,0,NO,0,0,0,REJECTED
0,XAUUSD,BUY,REJECTED,REJECTED,4623.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,London_NewYork_Overlap,YES,2026.03.31 18:15:00,1970.01.01 00:00:00,0.00,12345,M15,REJECTED,Max BOS Cycle Limit (2),0.00,0.00,NO,N/A,0.00,0.00,0.00,0.00,0,0,0,0,NO,0,NO,0,0,0,REJECTED
0,XAUUSD,BUY,REJECTED,REJECTED,4818.42,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Sydney_Tokyo_Overlap,YES,2026.04.08 02:00:00,1970.01.01 00:00:00,0.00,12345,M15,REJECTED,Max BOS Cycle Limit (2),0.00,0.00,NO,N/A,0.00,0.00,0.00,0.00,0,0,0,0,NO,0,NO,0,0,0,REJECTED
56,XAUUSD,SELL,BoS_1,HIT_SL,4676.03,4710.25,4710.22,4613.68,-167.55,2.30,0.00,0.00,-167.55,Sydney,YES,2026.04.13 01:15:00,2026.04.13 04:10:06,0.05,12345,M15,EXECUTED,N/A,0.00,0.00,YES,DISABLED,4738.38,4613.68,4710.22,4613.68,6235,6235,3419,6235,YES,1,NO,0,3169,3414,STOP_LOSS
58,XAUUSD,BUY,CHoCH,HIT_SL,4809.32,4786.60,4786.71,4873.44,-114.25,1.00,0.00,-0.63,-114.88,London_NewYork_Overlap,YES,2026.04.14 17:30:00,2026.04.15 12:47:16,0.05,12345,M15,EXECUTED,N/A,0.00,0.00,YES,DISABLED,4745.20,4873.44,4786.71,4873.44,6412,6412,2261,6412,YES,9,NO,0,6210,2236,STOP_LOSS
0,XAUUSD,SELL,REJECTED,REJECTED,4785.13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,NewYork,YES,2026.04.16 20:30:00,1970.01.01 00:00:00,0.00,12345,M15,REJECTED,CHoCH H1 EMA200 Filter,0.00,0.00,NO,N/A,0.00,0.00,0.00,0.00,0,0,0,0,NO,0,NO,0,0,0,REJECTED
60,XAUUSD,BUY,CHoCH,HIT_TP1,4816.90,4881.14,4782.13,4881.13,320.50,1.25,0.00,0.00,320.50,London_NewYork_Overlap,YES,2026.04.17 15:30:00,2026.04.17 16:11:51,0.05,12345,M15,EXECUTED,N/A,0.00,0.00,YES,DISABLED,4757.30,4881.13,4782.13,4881.13,5960,6423,3477,6423,YES,2,NO,0,6402,161,TAKE_PROFIT
0,XAUUSD,SELL,REJECTED,REJECTED,4772.47,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Sydney_Tokyo_Overlap,YES,2026.04.20 02:15:00,1970.01.01 00:00:00,0.00,12345,M15,REJECTED,CHoCH H1 EMA200 Filter,0.00,0.00,NO,N/A,0.00,0.00,0.00,0.00,0,0,0,0,NO,0,NO,0,0,0,REJECTED
62,XAUUSD,SELL,BoS_1,HIT_SL,4730.32,4734.87,4734.85,4629.73,-22.50,2.10,0.00,-0.23,-22.73,NewYork,YES,2026.04.21 19:15:00,2026.04.22 02:45:19,0.05,12345,M15,EXECUTED,N/A,0.00,0.00,YES,DISABLED,4793.39,4667.25,4734.85,4629.73,6307,6307,453,10059,YES,6,YES,1,6167,424,STOP_LOSS
