Symbol,TotalTrades,WinningTrades,LosingTrades,WinRate,TotalProfit,MaxDrawdown,ProfitFactor,StartDate,EndDate
XAUUSD,47,25,22,53.19,510.26,846.06,1.16,2022.01.11 02:15:00,2022.12.27 17:35:41
