Symbol,TotalTrades,WinningTrades,LosingTrades,WinRate,TotalProfit,MaxDrawdown,ProfitFactor,StartDate,EndDate
XAUUSD,53,31,22,58.49,1388.49,1077.59,1.43,2020.01.03 03:45:00,2020.12.17 15:52:29
