source_year,year,entry_time,source,signal,entry_price,timeframe,mfe_target,mae_target,actual_net_profit,session_name,session_is_dst,entry_structure,ea_status,ea_reject_reason,last_bos_age_hours,last_choch_age_hours,choch_to_bos_hours,last_bos_direction,last_choch_direction,bos_choch_aligned,h1_trend_aligned,h1_above_ema200,h1_atr_14,h1_vol_ratio,body_ratio,vol_ratio,atr_14,hour_of_day,day_of_week,session_priority,is_london,is_ny,is_overlap,distance_to_last_ll_pips,distance_to_last_hh_pips,h4_ema200_distance_pct,spread_to_atr_ratio,body_ratio_ea,h4_atr_14,h1_atr_14_pct,h1_ext_ema200_distance_atr,h4_ema200_distance_atr,h1_ext_ema200_distance_pct,h4_vol_ratio,spread_pct,init_risk_points,atr_14_pct,m15_ema200_distance_atr,m15_ema200_distance_pct,spread,body_ratio_min,body_ratio_passed,body_ratio_mode_enc,init_reward_points,initial_rr,momentum_3_atr,momentum_5_atr,momentum_10_atr,session_zone_name,session_zone_is_dst,minutes_from_session_open,minutes_to_session_close,session_range_points,price_position_session_range,distance_to_session_high_atr,distance_to_session_low_atr,h4_atr_14_pct,h1_ext_atr_14_pct,init_risk_pct,double_trend_aligned
2024-12-30,2024,2024-06-25 16:30:00,EXECUTED,SELL,2321.17,M15,2750.0,701.9999999999982,261.24,London_NewYork_Overlap,YES,CHoCH,EXECUTED,nan,101.25,0.0,101.25,1,-1,0,0,0,5.353571428571383,1.7886778535865757,0.7268408551068691,1.551557163973699,3.167142857142835,16,1,2,1,1,1,-159.60000000000036,159.60000000000036,-0.4689508838993879,3.1574199368516234,0.7268408551068691,10.798571428571384,0.2306410744827558,-1.8697242560632745,-1.008017338571931,0.0,1.371116925231234,0.43081721717926735,300.0,0.136445967212347,-3.2218105294131827,-0.4396030538607054,10.0,0.5,1.0,1.0,300.0,1.0,-0.9472259810554869,-2.6964366260712747,-3.7131258457374345,London_NewYork_Overlap,YES,90.0,150.0,1006.0,0.11033797216701127,2.8258908434821453,0.3504736129905704,0.46522104923686686,0.0,12.92451651537802,0.0
2024-12-30,2024,2024-06-26 04:30:00,EXECUTED,SELL,2314.56,M15,2088.9999999999873,715.9999999999854,174.22,Sydney_Tokyo_Overlap,YES,BoS_1,EXECUTED,nan,0.0,12.0,12.0,-1,-1,1,0,0,5.917142857142868,1.45345164686419,0.48726114649682695,2.396740137062419,2.5721428571428726,4,2,0,0,0,0,-91.59999999999854,91.59999999999854,-0.7382385224583153,3.887808941960543,0.48726114649682695,8.199285714285613,0.25564871323892524,-2.609939011954672,-2.08395879114696,0.0,1.0546499727475562,0.43204755979538223,300.0,0.11112880448737007,-4.979607636105741,-0.5533778434166099,10.0,0.5,1.0,1.0,300.0,1.0,-1.5045820605386877,-2.2354901416273125,-2.309358511524584,Sydney_Tokyo_Overlap,YES,150.0,270.0,873.0,0.19129438717068376,2.744793113024122,0.649264093307439,0.35424813849222375,0.0,12.961426793861468,0.0
2024-12-30,2024,2024-06-27 11:30:00,EXECUTED,BUY,2306.08,M15,2582.9999999999927,32.999999999992724,228.6999999999989,London,YES,NONE,NO_MATCH,N/A,31.0,0.0,31.0,-1,1,0,0,0,2.995714285714322,1.1278253253637773,0.7283582089552599,1.3009822415924024,2.4007142857142623,11,3,3,1,0,0,20.49999999999727,-20.49999999999727,-1.0286071095288694,4.165426956263057,0.7283582089552599,9.15571428571421,0.1299050460397871,-5.792930559509442,-2.5907867033853145,0.0,1.0803305938115864,0.43363630056199265,300.0,0.10410368615634594,-1.8711729562021617,-0.1947960021767119,10.0,0.5,1.0,1.0,300.0,1.0,1.5495388277297741,2.0702171972626564,2.940791431121696,London,YES,30.0,210.0,1347.0,0.2835931700074065,4.019637012793888,1.5911930972923667,0.39702500718596967,0.0,13.009089016859779,0.0
2024-12-30,2024,2024-06-28 13:15:00,EXECUTED,BUY,2334.71,M15,503.99999999999636,1621.0000000000036,0.0,London,YES,REJECTED,REJECTED,H4 EMA Filter,0.0,25.75,25.75,1,1,1,1,1,4.147142857142886,1.1831394390798535,0.7813852813852505,1.1024255661570295,2.276428571428661,13,4,2,1,1,1,38.00000000000182,-38.00000000000182,0.22071930007256857,4.392845936617336,0.7813852813852505,9.797857142857115,0.17762989224113,2.640549611816026,0.5259472041272868,0.0,1.1801976195473876,0.42831872052631803,300.0,0.0975036973083878,6.7472876640099,0.6578854940442403,10.0,0.5,1.0,1.0,300.0,1.0,2.530279259491681,2.6708503294633084,3.3034201443362288,London,YES,135.0,105.0,867.0,0.8696655132641177,0.4963915908378069,3.312205836209455,0.41966056353282055,0.0,12.84956161578954,0.0
2024-12-30,2024,2024-07-03 10:00:00,EXECUTED,BUY,2342.72,M15,2220.0000000000273,381.9999999999709,107.82,Tokyo_London_Overlap,YES,BoS_2,EXECUTED,nan,0.0,142.5,142.5,1,1,1,1,1,3.9028571428571013,1.3824197318039417,0.8605442176869722,1.5614136732329085,2.0964285714285973,10,2,3,1,0,0,29.699999999998,-29.699999999998,0.5624958202144863,4.770017035775069,0.8605442176869722,9.82357142857141,0.16659511776298924,4.181350511900843,1.3414369890976783,0.0,1.2425817541849138,0.42685425488321277,300.0,0.0894869455773032,6.711368035514793,0.6005798261433646,10.0,0.5,1.0,1.0,300.0,1.0,3.5298126064733775,4.493356047699932,4.173764906303186,Tokyo_London_Overlap,YES,0.0,60.0,251.0,1.0079681274900334,-0.009540034071541461,1.206814310050971,0.41932332624348667,0.0,12.805627646496381,0.0
2024-12-30,2024,2024-07-05 09:00:00,EXECUTED,BUY,2365.61,M15,2729.9999999999727,1330.9999999999945,0.0,Asia,YES,REJECTED,REJECTED,Max BOS Cycle Limit (2),0.0,189.5,189.5,1,1,1,1,1,2.9528571428570882,1.7650990792849905,0.5220125786162587,1.5074005865902735,1.6200000000000532,9,4,3,1,0,0,6.900000000000546,-6.900000000000546,1.3864560717731325,6.172839506172637,0.5220125786162587,8.04214285714277,0.12482434310207888,9.582799448453624,4.07828411681871,0.0,1.2845661800885682,0.42272394857985884,300.0,0.06848127966993939,7.9654212333000425,0.5454822391664937,10.0,0.5,1.0,1.0,300.0,1.0,1.7530864197531186,1.0000000000001805,2.981481481481339,Asia,YES,0.0,60.0,162.0,1.006172839506308,-0.0061728395063073765,1.0061728395062073,0.33996063836146995,0.0,12.681718457395766,0.0
2024-12-30,2024,2024-07-11 15:30:00,EXECUTED,BUY,2407.5,M15,1703.9999999999964,1605.9999999999945,0.0,London_NewYork_Overlap,YES,REJECTED,REJECTED,Max BOS Cycle Limit (2),0.0,340.0,340.0,1,1,1,1,1,5.170714285714309,2.012148142839225,0.9502118644067771,1.9824441404468762,3.8021428571428584,15,3,2,1,1,1,145.90000000000146,-145.90000000000146,2.729012840310027,2.8931053916964107,0.9502118644067771,10.685714285714312,0.21477525589675223,9.295940163210945,6.148487819695804,0.0,1.2052222745998238,0.4569055036344756,300.0,0.15792909063937105,8.754695835564636,1.3826211521350118,11.0,0.5,1.0,1.0,300.0,1.0,7.014465526958499,6.759346233327022,6.433214352808574,London_NewYork_Overlap,YES,30.0,210.0,3965.0,0.6726355611601517,3.4138643622017697,7.014465526958499,0.4438510606734916,0.0,12.461059190031152,0.0
2024-12-30,2024,2024-07-12 04:15:00,EXECUTED,SELL,2408.95,M15,1750.9999999999764,922.0000000000255,-4.30000000000291,Sydney_Tokyo_Overlap,YES,NONE,NO_MATCH,N/A,12.75,0.0,12.75,1,-1,0,1,1,8.769285714285648,1.2315404416745699,0.8341463414634509,1.8080495356037152,2.6592857142857156,4,4,0,0,0,0,-97.20000000000255,97.20000000000255,2.6735120495047244,6.016653236637118,0.8341463414634509,10.720714285714296,0.36402937853777156,4.94889418079396,6.007395291036151,0.0,1.0541520453230433,0.6641897922331307,300.0,0.11039190162874762,7.55365482217957,0.8338623200675622,16.0,0.5,1.0,1.0,300.0,1.0,-1.5342465753426087,-0.8348106365834959,-1.9102874026324286,Sydney_Tokyo_Overlap,YES,135.0,285.0,848.0,0.18632075471697215,2.5946817082997913,0.594144507117888,0.4450368121262083,0.0,12.4535586043712,0.0
2024-12-30,2024,2024-07-15 14:30:00,EXECUTED,BUY,2418.87,M15,2515.000000000009,733.9999999999691,185.44,London,YES,CHoCH,EXECUTED,nan,95.0,0.0,95.0,1,1,1,1,1,4.869999999999989,1.3545965064689274,0.1701244813277507,1.136940614266514,2.660000000000017,14,0,2,1,1,1,6.999999999998181,-6.999999999998181,2.864429976692924,3.3834586466165195,0.1701244813277507,13.144285714285681,0.2013336806029257,8.435023668896964,5.2712516209175755,0.0,1.2757719705930455,0.372074563742574,300.0,0.10996870439502814,5.6543847085045025,0.621805360545299,9.0,0.5,1.0,1.0,300.0,1.0,1.5563909774435511,2.281954887217921,2.597744360902184,London,YES,210.0,30.0,1142.0,1.0043782837127606,-0.018796992481100314,4.3120300751878675,0.5434060414278437,0.0,12.4024854580858,0.0
2024-12-30,2024,2024-07-16 12:30:00,EXECUTED,BUY,2442.75,M15,3961.0000000000127,1334.0000000000146,263.38,London,YES,BoS_1,EXECUTED,nan,0.0,22.0,22.0,1,1,1,1,1,4.392857142857175,1.153091401564357,0.821266968325803,1.0746383428653818,3.0685714285715284,12,1,3,1,0,0,30.799999999999272,-30.799999999999272,3.625192589416855,4.888268156424422,0.821266968325803,12.535714285714318,0.179832448791615,12.629943990724007,7.064168021035441,0.0,1.235491340976573,0.6140620202640467,300.0,0.12561954471687764,8.284670406297408,1.0407165245684702,15.0,0.5,1.0,1.0,300.0,1.0,2.020484171322035,1.8770949720670491,2.770018621973839,London,YES,90.0,150.0,760.0,0.9986842105262871,0.0032588454376874148,2.473463687150805,0.5131804026492404,0.0,12.281240405280935,0.0
