=== Market Structure Events (Sorted by Time) ===,,,,,,,
Type,Direction/Action,Price,Time,Timeframe,Status,PreviousPrice,PreviousTime
BoS,Bullish,3154.35,2025.05.20 16:45:00,M15,Confirmed,3252.14,1970.01.01 00:00:00
HH,Update,3320.67,2025.05.21 09:45:00,M15,Accepted,,
LL,Update,3290.95,2025.05.21 15:15:00,M15,Accepted,,
BoS,Bullish,3290.95,2025.05.21 22:00:00,M15,Confirmed,3320.67,1970.01.01 00:00:00
HH,Update,3345.31,2025.05.22 06:15:00,M15,Accepted,,
HH,Update,3345.31,2025.05.22 13:45:00,M15,Accepted,,
CHoCH,Bearish,3279.37,2025.05.22 17:00:00,M15,Confirmed,3345.31,1970.01.01 00:00:00
HH,Update,3345.31,2025.05.22 17:00:00,M15,Accepted,,
LL,Update,3279.37,2025.05.22 17:00:00,M15,Accepted,,
HH,Update,3345.31,2025.05.22 17:00:00,M15,Accepted,,
LL,Update,3279.37,2025.05.23 15:00:00,M15,Accepted,,
CHoCH,Bullish,3365.87,2025.05.23 20:30:00,M15,Confirmed,3279.37,1970.01.01 00:00:00
LL,Update,3279.37,2025.05.23 20:30:00,M15,Accepted,,
HH,Update,3365.87,2025.05.23 20:30:00,M15,Accepted,,
LL,Update,3331.60,2025.05.26 03:15:00,M15,Accepted,,
CHoCH,Bearish,3323.52,2025.05.26 12:15:00,M15,Confirmed,3365.87,1970.01.01 00:00:00
HH,Update,3365.87,2025.05.26 12:15:00,M15,Accepted,,
HH,Update,3365.87,2025.05.26 12:15:00,M15,Accepted,,
LL,Update,3323.52,2025.05.26 12:15:00,M15,Accepted,,
HH,Update,3365.87,2025.05.26 12:15:00,M15,Accepted,,
HH,Update,3349.77,2025.05.27 03:15:00,M15,Accepted,,
BoS,Bearish,3323.52,2025.05.27 09:15:00,M15,Confirmed,3349.77,1970.01.01 00:00:00
LL,Update,3284.90,2025.05.27 17:00:00,M15,Accepted,,
HH,Update,3315.76,2025.05.28 03:30:00,M15,Accepted,,
LL,Update,3284.90,2025.05.28 10:45:00,M15,Accepted,,
CHoCH,Bullish,3325.44,2025.05.28 12:45:00,M15,Confirmed,3284.90,1970.01.01 00:00:00
LL,Update,3284.90,2025.05.28 12:45:00,M15,Accepted,,
HH,Update,3325.44,2025.05.28 12:45:00,M15,Accepted,,
HH,Update,3325.44,2025.05.29 02:00:00,M15,Accepted,,
CHoCH,Bearish,3245.52,2025.05.29 04:15:00,M15,Confirmed,3325.44,1970.01.01 00:00:00
HH,Update,3325.44,2025.05.29 04:15:00,M15,Accepted,,
LL,Update,3245.52,2025.05.29 04:15:00,M15,Accepted,,
HH,Update,3325.44,2025.05.29 04:15:00,M15,Accepted,,
CHoCH,Bullish,3331.23,2025.05.29 19:15:00,M15,Confirmed,3245.52,1970.01.01 00:00:00
LL,Update,3245.52,2025.05.29 19:15:00,M15,Accepted,,
LL,Update,3245.52,2025.05.29 19:15:00,M15,Accepted,,
HH,Update,3331.23,2025.05.29 19:15:00,M15,Accepted,,
LL,Update,3271.82,2025.05.30 17:00:00,M15,Accepted,,
BoS,Bullish,3271.82,2025.06.02 09:15:00,M15,Confirmed,3331.23,1970.01.01 00:00:00
HH,Update,3392.24,2025.06.03 02:15:00,M15,Accepted,,
LL,Update,3333.20,2025.06.03 17:00:00,M15,Accepted,,
BoS,Bullish,3333.20,2025.06.05 13:15:00,M15,Confirmed,3392.24,1970.01.01 00:00:00
HH,Update,3403.33,2025.06.05 14:15:00,M15,Accepted,,
LL,Update,3339.61,2025.06.05 18:45:00,M15,Accepted,,
HH,Update,3375.60,2025.06.06 17:00:00,M15,Accepted,,
CHoCH,Bearish,3293.61,2025.06.09 05:00:00,M15,Confirmed,3403.33,1970.01.01 00:00:00
HH,Update,3375.60,2025.06.09 05:00:00,M15,Accepted,,
LL,Update,3293.61,2025.06.09 05:00:00,M15,Accepted,,
HH,Update,3375.60,2025.06.09 05:00:00,M15,Accepted,,
HH,Update,3328.43,2025.06.09 10:15:00,M15,Accepted,,
LL,Update,3293.61,2025.06.09 18:30:00,M15,Accepted,,
CHoCH,Bullish,3338.16,2025.06.09 20:00:00,M15,Confirmed,3293.61,1970.01.01 00:00:00
LL,Update,3293.61,2025.06.09 20:00:00,M15,Accepted,,
HH,Update,3338.16,2025.06.09 20:00:00,M15,Accepted,,
LL,Update,3301.94,2025.06.10 05:30:00,M15,Accepted,,
BoS,Bullish,3301.94,2025.06.10 14:00:00,M15,Confirmed,3338.16,1970.01.01 00:00:00
HH,Update,3349.08,2025.06.10 16:45:00,M15,Accepted,,
LL,Update,3315.53,2025.06.11 02:15:00,M15,Accepted,,
BoS,Bullish,3315.53,2025.06.11 15:30:00,M15,Confirmed,3349.08,1970.01.01 00:00:00
HH,Update,3360.68,2025.06.11 15:30:00,M15,Accepted,,
LL,Update,3319.29,2025.06.11 20:30:00,M15,Accepted,,
BoS,Bullish,3315.53,2025.06.12 01:15:00,M15,Confirmed,3360.68,1970.01.01 00:00:00
HH,Update,3377.73,2025.06.12 05:30:00,M15,Accepted,,
LL,Update,3338.67,2025.06.12 10:30:00,M15,Accepted,,
BoS,Bullish,3319.29,2025.06.12 13:15:00,M15,Confirmed,3377.73,1970.01.01 00:00:00
HH,Update,3398.77,2025.06.12 16:45:00,M15,Accepted,,
BoS,Bullish,3338.67,2025.06.13 03:00:00,M15,Confirmed,3398.77,1970.01.01 00:00:00
HH,Update,3444.40,2025.06.13 06:00:00,M15,Accepted,,
HH,Update,3446.80,2025.06.13 16:30:00,M15,Accepted,,
BoS,Bullish,3338.67,2025.06.16 01:00:00,M15,Confirmed,3446.80,1970.01.01 00:00:00
HH,Update,3451.23,2025.06.16 03:15:00,M15,Accepted,,
LL,Update,3409.52,2025.06.16 10:00:00,M15,Accepted,,
HH,Update,3451.23,2025.06.16 16:30:00,M15,Accepted,,
CHoCH,Bearish,3382.76,2025.06.16 16:45:00,M15,Confirmed,3451.23,1970.01.01 00:00:00
HH,Update,3451.23,2025.06.16 16:45:00,M15,Accepted,,
LL,Update,3382.76,2025.06.16 16:45:00,M15,Accepted,,
HH,Update,3451.23,2025.06.16 16:45:00,M15,Accepted,,
HH,Update,3403.24,2025.06.17 03:30:00,M15,Accepted,,
LL,Update,3373.18,2025.06.17 06:15:00,M15,Accepted,,
BoS,Bearish,3382.76,2025.06.17 09:30:00,M15,Confirmed,3403.24,1970.01.01 00:00:00
HH,Update,3400.08,2025.06.17 14:00:00,M15,Accepted,,
LL,Update,3366.15,2025.06.17 17:30:00,M15,Accepted,,
HH,Update,3396.77,2025.06.18 16:30:00,M15,Accepted,,
BoS,Bearish,3366.15,2025.06.18 22:15:00,M15,Confirmed,3400.08,1970.01.01 00:00:00
LL,Update,3362.56,2025.06.18 23:00:00,M15,Accepted,,
BoS,Bearish,3362.56,2025.06.19 09:00:00,M15,Confirmed,3396.77,1970.01.01 00:00:00
LL,Update,3347.65,2025.06.19 09:30:00,M15,Accepted,,
HH,Update,3379.00,2025.06.19 13:30:00,M15,Accepted,,
BoS,Bearish,3347.65,2025.06.20 06:00:00,M15,Confirmed,3379.00,1970.01.01 00:00:00
LL,Update,3340.37,2025.06.20 09:30:00,M15,Accepted,,
HH,Update,3374.51,2025.06.20 17:00:00,M15,Accepted,,
CHoCH,Bullish,3396.70,2025.06.23 01:00:00,M15,Confirmed,3340.37,1970.01.01 00:00:00
LL,Update,3340.37,2025.06.23 01:00:00,M15,Accepted,,
HH,Update,3396.70,2025.06.23 01:00:00,M15,Accepted,,
LL,Update,3340.37,2025.06.23 01:15:00,M15,Accepted,,
LL,Update,3347.12,2025.06.23 08:30:00,M15,Accepted,,
HH,Update,3393.53,2025.06.24 02:45:00,M15,Accepted,,
CHoCH,Bearish,3295.50,2025.06.24 16:45:00,M15,Confirmed,3396.70,1970.01.01 00:00:00
HH,Update,3393.53,2025.06.24 16:45:00,M15,Accepted,,
LL,Update,3295.50,2025.06.24 16:45:00,M15,Accepted,,
HH,Update,3393.53,2025.06.24 16:45:00,M15,Accepted,,
HH,Update,3337.07,2025.06.25 10:45:00,M15,Accepted,,
LL,Update,3295.50,2025.06.26 02:45:00,M15,Accepted,,
CHoCH,Bullish,3350.28,2025.06.26 11:45:00,M15,Confirmed,3295.50,1970.01.01 00:00:00
LL,Update,3295.50,2025.06.26 11:45:00,M15,Accepted,,
HH,Update,3350.28,2025.06.26 11:45:00,M15,Accepted,,
LL,Update,3309.99,2025.06.26 16:30:00,M15,Accepted,,
HH,Update,3350.28,2025.06.27 05:45:00,M15,Accepted,,
CHoCH,Bearish,3255.89,2025.06.27 16:30:00,M15,Confirmed,3350.28,1970.01.01 00:00:00
HH,Update,3350.28,2025.06.27 16:30:00,M15,Accepted,,
LL,Update,3255.89,2025.06.27 16:30:00,M15,Accepted,,
HH,Update,3350.28,2025.06.27 16:30:00,M15,Accepted,,
BoS,Bearish,3255.89,2025.06.30 01:15:00,M15,Confirmed,3350.28,1970.01.01 00:00:00
LL,Update,3248.48,2025.06.30 01:15:00,M15,Accepted,,
HH,Update,3296.79,2025.06.30 10:15:00,M15,Accepted,,
LL,Update,3248.48,2025.06.30 20:00:00,M15,Accepted,,
CHoCH,Bullish,3357.92,2025.07.01 15:30:00,M15,Confirmed,3248.48,1970.01.01 00:00:00
LL,Update,3248.48,2025.07.01 15:30:00,M15,Accepted,,
HH,Update,3357.92,2025.07.01 15:30:00,M15,Accepted,,
LL,Update,3327.61,2025.07.02 10:15:00,M15,Accepted,,
BoS,Bullish,3327.61,2025.07.02 23:00:00,M15,Confirmed,3357.92,1970.01.01 00:00:00
HH,Update,3365.74,2025.07.03 01:15:00,M15,Accepted,,
CHoCH,Bearish,3311.69,2025.07.03 15:30:00,M15,Confirmed,3365.74,1970.01.01 00:00:00
HH,Update,3365.74,2025.07.03 15:30:00,M15,Accepted,,
HH,Update,3365.74,2025.07.03 15:30:00,M15,Accepted,,
LL,Update,3311.69,2025.07.03 15:30:00,M15,Accepted,,
HH,Update,3365.74,2025.07.03 15:30:00,M15,Accepted,,
HH,Update,3344.18,2025.07.04 11:30:00,M15,Accepted,,
HH,Update,3342.76,2025.07.07 01:00:00,M15,Accepted,,
BoS,Bearish,3311.69,2025.07.07 04:00:00,M15,Confirmed,3344.18,1970.01.01 00:00:00
LL,Update,3296.45,2025.07.07 13:45:00,M15,Accepted,,
CHoCH,Bullish,3345.76,2025.07.08 01:15:00,M15,Confirmed,3296.45,1970.01.01 00:00:00
LL,Update,3296.45,2025.07.08 01:15:00,M15,Accepted,,
LL,Update,3296.45,2025.07.08 01:15:00,M15,Accepted,,
HH,Update,3345.76,2025.07.08 01:15:00,M15,Accepted,,
CHoCH,Bearish,3287.13,2025.07.08 18:00:00,M15,Confirmed,3345.76,1970.01.01 00:00:00
HH,Update,3339.46,2025.07.08 18:00:00,M15,Accepted,,
HH,Update,3339.46,2025.07.08 18:00:00,M15,Accepted,,
LL,Update,3287.13,2025.07.08 18:00:00,M15,Accepted,,
HH,Update,3339.46,2025.07.08 18:00:00,M15,Accepted,,
BoS,Bearish,3287.13,2025.07.09 11:15:00,M15,Confirmed,3339.46,1970.01.01 00:00:00
LL,Update,3282.77,2025.07.09 11:30:00,M15,Accepted,,
HH,Update,3330.25,2025.07.10 14:15:00,M15,Accepted,,
LL,Update,3282.77,2025.07.11 03:45:00,M15,Accepted,,
CHoCH,Bullish,3373.94,2025.07.14 02:15:00,M15,Confirmed,3282.77,1970.01.01 00:00:00
LL,Update,3282.77,2025.07.14 02:15:00,M15,Accepted,,
HH,Update,3373.94,2025.07.14 02:15:00,M15,Accepted,,
LL,Update,3353.74,2025.07.14 07:15:00,M15,Accepted,,
BoS,Bullish,3282.77,2025.07.14 10:15:00,M15,Confirmed,3373.94,1970.01.01 00:00:00
HH,Update,3374.92,2025.07.14 10:30:00,M15,Accepted,,
HH,Update,3373.94,2025.07.14 15:30:00,M15,Accepted,,
CHoCH,Bearish,3340.71,2025.07.14 23:45:00,M15,Confirmed,3373.94,1970.01.01 00:00:00
HH,Update,3374.92,2025.07.14 23:45:00,M15,Accepted,,
LL,Update,3340.71,2025.07.14 23:45:00,M15,Accepted,,
HH,Update,3374.92,2025.07.14 23:45:00,M15,Accepted,,
HH,Update,3366.73,2025.07.15 13:00:00,M15,Accepted,,
BoS,Bearish,3340.71,2025.07.15 16:30:00,M15,Confirmed,3374.92,1970.01.01 00:00:00
LL,Update,3320.25,2025.07.15 19:15:00,M15,Accepted,,
LL,Update,3319.62,2025.07.16 17:30:00,M15,Accepted,,
HH,Update,3377.48,2025.07.16 18:30:00,M15,Accepted,,
BoS,Bearish,3319.62,2025.07.17 15:30:00,M15,Confirmed,3377.48,1970.01.01 00:00:00
LL,Update,3309.90,2025.07.17 15:45:00,M15,Accepted,,
HH,Update,3361.24,2025.07.18 15:45:00,M15,Accepted,,
LL,Update,3309.90,2025.07.21 08:15:00,M15,Accepted,,
CHoCH,Bullish,3401.59,2025.07.21 17:30:00,M15,Confirmed,3309.90,1970.01.01 00:00:00
LL,Update,3309.90,2025.07.21 17:30:00,M15,Accepted,,
HH,Update,3401.59,2025.07.21 17:30:00,M15,Accepted,,
HH,Update,3402.67,2025.07.22 02:30:00,M15,Accepted,,
LL,Update,3383.26,2025.07.22 10:30:00,M15,Accepted,,
BoS,Bullish,3309.90,2025.07.22 15:30:00,M15,Confirmed,3402.67,1970.01.01 00:00:00
HH,Update,3438.77,2025.07.23 03:15:00,M15,Accepted,,
LL,Update,3416.41,2025.07.23 08:45:00,M15,Accepted,,
HH,Update,3438.77,2025.07.23 16:00:00,M15,Accepted,,
CHoCH,Bearish,3381.52,2025.07.23 19:15:00,M15,Confirmed,3438.77,1970.01.01 00:00:00
HH,Update,3438.77,2025.07.23 19:15:00,M15,Accepted,,
LL,Update,3381.52,2025.07.23 19:15:00,M15,Accepted,,
HH,Update,3438.77,2025.07.23 19:15:00,M15,Accepted,,
BoS,Bearish,3381.52,2025.07.24 06:00:00,M15,Confirmed,3438.77,1970.01.01 00:00:00
LL,Update,3351.39,2025.07.24 16:00:00,M15,Accepted,,
HH,Update,3377.39,2025.07.24 17:30:00,M15,Accepted,,
BoS,Bearish,3351.39,2025.07.25 11:15:00,M15,Confirmed,3377.39,1970.01.01 00:00:00
LL,Update,3325.08,2025.07.25 18:30:00,M15,Accepted,,
LL,Update,3323.89,2025.07.28 01:45:00,M15,Accepted,,
HH,Update,3345.20,2025.07.28 09:00:00,M15,Accepted,,
BoS,Bearish,3323.89,2025.07.28 16:30:00,M15,Confirmed,3345.20,1970.01.01 00:00:00
LL,Update,3301.80,2025.07.28 17:00:00,M15,Accepted,,
HH,Update,3329.81,2025.07.29 11:15:00,M15,Accepted,,
HH,Update,3334.14,2025.07.29 18:00:00,M15,Accepted,,
HH,Update,3334.05,2025.07.30 12:45:00,M15,Accepted,,
BoS,Bearish,3301.80,2025.07.30 18:00:00,M15,Confirmed,3334.14,1970.01.01 00:00:00
LL,Update,3268.17,2025.07.30 22:30:00,M15,Accepted,,
LL,Update,3268.17,2025.08.01 15:45:00,M15,Accepted,,
CHoCH,Bullish,3364.62,2025.08.04 01:00:00,M15,Confirmed,3268.17,1970.01.01 00:00:00
LL,Update,3268.17,2025.08.04 01:00:00,M15,Accepted,,
HH,Update,3364.62,2025.08.04 01:00:00,M15,Accepted,,
LL,Update,3345.07,2025.08.04 04:15:00,M15,Accepted,,
BoS,Bullish,3345.07,2025.08.04 14:15:00,M15,Confirmed,3364.62,1970.01.01 00:00:00
HH,Update,3385.37,2025.08.04 16:45:00,M15,Accepted,,
LL,Update,3349.99,2025.08.05 14:30:00,M15,Accepted,,
BoS,Bullish,3345.07,2025.08.05 18:00:00,M15,Confirmed,3385.37,1970.01.01 00:00:00
HH,Update,3390.38,2025.08.05 19:00:00,M15,Accepted,,
LL,Update,3358.24,2025.08.06 12:45:00,M15,Accepted,,
BoS,Bullish,3358.24,2025.08.07 10:15:00,M15,Confirmed,3390.38,1970.01.01 00:00:00
HH,Update,3397.44,2025.08.07 10:45:00,M15,Accepted,,
BoS,Bullish,3358.24,2025.08.07 22:30:00,M15,Confirmed,3397.44,1970.01.01 00:00:00
HH,Update,3408.84,2025.08.08 01:00:00,M15,Accepted,,
LL,Update,3381.19,2025.08.08 04:30:00,M15,Accepted,,
HH,Update,3404.19,2025.08.11 04:00:00,M15,Accepted,,
CHoCH,Bearish,3341.40,2025.08.11 20:30:00,M15,Confirmed,3408.84,1970.01.01 00:00:00
HH,Update,3404.19,2025.08.11 20:30:00,M15,Accepted,,
LL,Update,3341.40,2025.08.11 20:30:00,M15,Accepted,,
HH,Update,3404.19,2025.08.11 20:30:00,M15,Accepted,,
HH,Update,3358.11,2025.08.12 10:30:00,M15,Accepted,,
BoS,Bearish,3341.40,2025.08.12 15:15:00,M15,Confirmed,3404.19,1970.01.01 00:00:00
LL,Update,3331.13,2025.08.12 17:15:00,M15,Accepted,,
HH,Update,3359.03,2025.08.12 18:15:00,M15,Accepted,,
LL,Update,3331.13,2025.08.13 11:45:00,M15,Accepted,,
CHoCH,Bullish,3370.76,2025.08.13 17:00:00,M15,Confirmed,3331.13,1970.01.01 00:00:00
LL,Update,3331.13,2025.08.13 17:00:00,M15,Accepted,,
HH,Update,3370.76,2025.08.13 17:00:00,M15,Accepted,,
LL,Update,3349.97,2025.08.13 21:15:00,M15,Accepted,,
BoS,Bullish,3331.13,2025.08.14 03:15:00,M15,Confirmed,3370.76,1970.01.01 00:00:00
HH,Update,3374.81,2025.08.14 03:30:00,M15,Accepted,,
HH,Update,3374.81,2025.08.14 10:45:00,M15,Accepted,,
CHoCH,Bearish,3329.85,2025.08.14 19:15:00,M15,Confirmed,3374.81,1970.01.01 00:00:00
HH,Update,3374.81,2025.08.14 19:15:00,M15,Accepted,,
LL,Update,3329.85,2025.08.14 19:15:00,M15,Accepted,,
HH,Update,3374.81,2025.08.14 19:15:00,M15,Accepted,,
HH,Update,3348.67,2025.08.15 08:00:00,M15,Accepted,,
BoS,Bearish,3329.85,2025.08.18 02:15:00,M15,Confirmed,3348.67,1970.01.01 00:00:00
LL,Update,3329.85,2025.08.18 07:15:00,M15,Accepted,,
CHoCH,Bullish,3358.39,2025.08.18 08:00:00,M15,Confirmed,3329.85,1970.01.01 00:00:00
LL,Update,3329.85,2025.08.18 08:00:00,M15,Accepted,,
HH,Update,3358.39,2025.08.18 08:00:00,M15,Accepted,,
LL,Update,3326.04,2025.08.19 03:00:00,M15,Accepted,,
HH,Update,3358.39,2025.08.19 17:45:00,M15,Accepted,,
CHoCH,Bearish,3311.55,2025.08.20 04:15:00,M15,Confirmed,3358.39,1970.01.01 00:00:00
HH,Update,3358.39,2025.08.20 04:15:00,M15,Accepted,,
LL,Update,3311.55,2025.08.20 04:15:00,M15,Accepted,,
HH,Update,3358.39,2025.08.20 04:15:00,M15,Accepted,,
HH,Update,3352.06,2025.08.21 01:00:00,M15,Accepted,,
LL,Update,3311.55,2025.08.22 17:15:00,M15,Accepted,,
CHoCH,Bullish,3378.79,2025.08.22 18:30:00,M15,Confirmed,3311.55,1970.01.01 00:00:00
LL,Update,3311.55,2025.08.22 18:30:00,M15,Accepted,,
HH,Update,3378.79,2025.08.22 18:30:00,M15,Accepted,,
LL,Update,3359.81,2025.08.25 05:00:00,M15,Accepted,,
HH,Update,3376.22,2025.08.26 02:00:00,M15,Accepted,,
LL,Update,3359.81,2025.08.26 03:30:00,M15,Accepted,,
CHoCH,Bullish,3386.44,2025.08.26 03:45:00,M15,Confirmed,3359.81,1970.01.01 00:00:00
LL,Update,3359.81,2025.08.26 03:45:00,M15,Accepted,,
HH,Update,3386.44,2025.08.26 03:45:00,M15,Accepted,,
LL,Update,3367.29,2025.08.26 13:30:00,M15,Accepted,,
BoS,Bullish,3367.29,2025.08.26 22:00:00,M15,Confirmed,3386.44,1970.01.01 00:00:00
HH,Update,3393.49,2025.08.27 03:15:00,M15,Accepted,,
LL,Update,3373.81,2025.08.27 10:15:00,M15,Accepted,,
BoS,Bullish,3373.81,2025.08.27 19:30:00,M15,Confirmed,3393.49,1970.01.01 00:00:00
HH,Update,3399.33,2025.08.28 02:45:00,M15,Accepted,,
LL,Update,3384.60,2025.08.28 05:30:00,M15,Accepted,,
BoS,Bullish,3384.60,2025.08.28 11:45:00,M15,Confirmed,3399.33,1970.01.01 00:00:00
HH,Update,3423.17,2025.08.28 22:45:00,M15,Accepted,,
LL,Update,3404.36,2025.08.29 14:00:00,M15,Accepted,,
BoS,Bullish,3384.60,2025.08.29 16:30:00,M15,Confirmed,3423.17,1970.01.01 00:00:00
HH,Update,3489.81,2025.09.01 09:30:00,M15,Accepted,,
LL,Update,3466.40,2025.09.01 13:00:00,M15,Accepted,,
BoS,Bullish,3466.40,2025.09.02 04:15:00,M15,Confirmed,3489.81,1970.01.01 00:00:00
HH,Update,3508.69,2025.09.02 04:45:00,M15,Accepted,,
LL,Update,3470.34,2025.09.02 11:00:00,M15,Accepted,,
BoS,Bullish,3470.34,2025.09.02 17:30:00,M15,Confirmed,3508.69,1970.01.01 00:00:00
HH,Update,3546.81,2025.09.03 03:15:00,M15,Accepted,,
BoS,Bullish,3470.34,2025.09.03 14:30:00,M15,Confirmed,3546.81,1970.01.01 00:00:00
HH,Update,3578.46,2025.09.03 21:00:00,M15,Accepted,,
LL,Update,3511.45,2025.09.04 06:00:00,M15,Accepted,,
BoS,Bullish,3511.45,2025.09.05 15:30:00,M15,Confirmed,3578.46,1970.01.01 00:00:00
HH,Update,3600.00,2025.09.05 19:15:00,M15,Accepted,,
LL,Update,3579.64,2025.09.08 07:00:00,M15,Accepted,,
BoS,Bullish,3511.45,2025.09.08 10:00:00,M15,Confirmed,3600.00,1970.01.01 00:00:00
HH,Update,3646.35,2025.09.08 18:00:00,M15,Accepted,,
LL,Update,3628.19,2025.09.09 02:15:00,M15,Accepted,,
BoS,Bullish,3579.64,2025.09.09 05:00:00,M15,Confirmed,3646.35,1970.01.01 00:00:00
HH,Update,3659.22,2025.09.09 08:45:00,M15,Accepted,,
BoS,Bullish,3628.19,2025.09.09 16:15:00,M15,Confirmed,3659.22,1970.01.01 00:00:00
HH,Update,3674.12,2025.09.09 17:00:00,M15,Accepted,,
HH,Update,3674.12,2025.09.09 23:45:00,M15,Accepted,,
CHoCH,Bearish,3620.29,2025.09.10 04:15:00,M15,Confirmed,3674.12,1970.01.01 00:00:00
HH,Update,3674.12,2025.09.10 04:15:00,M15,Accepted,,
LL,Update,3620.29,2025.09.10 04:15:00,M15,Accepted,,
HH,Update,3674.12,2025.09.10 04:15:00,M15,Accepted,,
HH,Update,3657.57,2025.09.10 15:30:00,M15,Accepted,,
BoS,Bearish,3620.29,2025.09.11 12:00:00,M15,Confirmed,3657.57,1970.01.01 00:00:00
LL,Update,3620.29,2025.09.15 16:45:00,M15,Accepted,,
CHoCH,Bullish,3685.50,2025.09.15 19:30:00,M15,Confirmed,3620.29,1970.01.01 00:00:00
LL,Update,3620.29,2025.09.15 19:30:00,M15,Accepted,,
HH,Update,3685.50,2025.09.15 19:30:00,M15,Accepted,,
BoS,Bullish,3620.29,2025.09.16 03:45:00,M15,Confirmed,3685.50,1970.01.01 00:00:00
HH,Update,3703.06,2025.09.16 17:15:00,M15,Accepted,,
LL,Update,3678.87,2025.09.16 18:30:00,M15,Accepted,,
HH,Update,3703.06,2025.09.17 04:30:00,M15,Accepted,,
CHoCH,Bearish,3659.76,2025.09.17 14:00:00,M15,Confirmed,3703.06,1970.01.01 00:00:00
HH,Update,3703.06,2025.09.17 14:00:00,M15,Accepted,,
LL,Update,3659.76,2025.09.17 14:00:00,M15,Accepted,,
HH,Update,3703.06,2025.09.17 14:00:00,M15,Accepted,,
HH,Update,3707.42,2025.09.17 21:00:00,M15,Accepted,,
HH,Update,3707.42,2025.09.17 21:00:00,M15,Accepted,,
BoS,Bearish,3659.76,2025.09.17 21:45:00,M15,Confirmed,3703.06,1970.01.01 00:00:00
LL,Update,3646.21,2025.09.17 21:45:00,M15,Accepted,,
BoS,Bearish,3646.21,2025.09.18 09:00:00,M15,Confirmed,3707.42,1970.01.01 00:00:00
LL,Update,3633.83,2025.09.18 09:00:00,M15,Accepted,,
HH,Update,3672.90,2025.09.18 12:30:00,M15,Accepted,,
BoS,Bearish,3633.83,2025.09.18 16:30:00,M15,Confirmed,3707.42,1970.01.01 00:00:00
LL,Update,3627.78,2025.09.18 16:45:00,M15,Accepted,,
LL,Update,3627.78,2025.09.19 21:00:00,M15,Accepted,,
CHoCH,Bullish,3759.35,2025.09.23 04:45:00,M15,Confirmed,3627.78,1970.01.01 00:00:00
LL,Update,3627.78,2025.09.23 04:45:00,M15,Accepted,,
HH,Update,3759.35,2025.09.23 04:45:00,M15,Accepted,,
LL,Update,3737.02,2025.09.23 05:45:00,M15,Accepted,,
BoS,Bullish,3627.78,2025.09.23 11:30:00,M15,Confirmed,3759.35,1970.01.01 00:00:00
HH,Update,3791.18,2025.09.23 12:15:00,M15,Accepted,,
LL,Update,3751.75,2025.09.23 22:15:00,M15,Accepted,,
HH,Update,3779.21,2025.09.24 18:15:00,M15,Accepted,,
CHoCH,Bearish,3717.48,2025.09.24 22:15:00,M15,Confirmed,3791.18,1970.01.01 00:00:00
HH,Update,3779.21,2025.09.24 22:15:00,M15,Accepted,,
LL,Update,3717.48,2025.09.24 22:15:00,M15,Accepted,,
HH,Update,3779.21,2025.09.24 22:15:00,M15,Accepted,,
HH,Update,3751.58,2025.09.25 03:30:00,M15,Accepted,,
LL,Update,3717.48,2025.09.25 11:00:00,M15,Accepted,,
CHoCH,Bullish,3761.62,2025.09.25 11:15:00,M15,Confirmed,3717.48,1970.01.01 00:00:00
LL,Update,3717.48,2025.09.25 11:15:00,M15,Accepted,,
HH,Update,3761.62,2025.09.25 11:15:00,M15,Accepted,,
LL,Update,3721.97,2025.09.25 16:45:00,M15,Accepted,,
BoS,Bullish,3721.97,2025.09.26 16:00:00,M15,Confirmed,3761.62,1970.01.01 00:00:00
HH,Update,3783.80,2025.09.26 17:15:00,M15,Accepted,,
LL,Update,3757.78,2025.09.29 01:00:00,M15,Accepted,,
BoS,Bullish,3721.97,2025.09.29 03:45:00,M15,Confirmed,3783.80,1970.01.01 00:00:00
HH,Update,3871.66,2025.09.30 09:00:00,M15,Accepted,,
LL,Update,3793.21,2025.09.30 12:45:00,M15,Accepted,,
BoS,Bullish,3793.21,2025.10.01 10:45:00,M15,Confirmed,3871.66,1970.01.01 00:00:00
HH,Update,3895.34,2025.10.01 11:15:00,M15,Accepted,,
LL,Update,3852.86,2025.10.02 04:00:00,M15,Accepted,,
HH,Update,3896.82,2025.10.02 16:30:00,M15,Accepted,,
HH,Update,3895.34,2025.10.02 17:30:00,M15,Accepted,,
CHoCH,Bearish,3819.28,2025.10.02 18:30:00,M15,Confirmed,3895.34,1970.01.01 00:00:00
HH,Update,3896.82,2025.10.02 18:30:00,M15,Accepted,,
LL,Update,3819.28,2025.10.02 18:30:00,M15,Accepted,,
HH,Update,3896.82,2025.10.02 18:30:00,M15,Accepted,,
HH,Update,3863.82,2025.10.03 02:45:00,M15,Accepted,,
LL,Update,3819.28,2025.10.03 10:45:00,M15,Accepted,,
CHoCH,Bullish,3977.48,2025.10.07 03:30:00,M15,Confirmed,3819.28,1970.01.01 00:00:00
LL,Update,3819.28,2025.10.07 03:30:00,M15,Accepted,,
HH,Update,3977.48,2025.10.07 03:30:00,M15,Accepted,,
LL,Update,3940.96,2025.10.07 11:00:00,M15,Accepted,,
BoS,Bullish,3819.28,2025.10.07 15:45:00,M15,Confirmed,3977.48,1970.01.01 00:00:00
HH,Update,3990.99,2025.10.07 18:15:00,M15,Accepted,,
