Symbol,TotalTrades,WinningTrades,LosingTrades,WinRate,TotalProfit,MaxDrawdown,ProfitFactor,StartDate,EndDate
XAUUSD,28,8,20,28.57,-876.60,1155.10,0.64,2021.01.05 11:45:00,2021.10.15 15:52:40
