Symbol,TotalTrades,WinningTrades,LosingTrades,WinRate,TotalProfit,MaxDrawdown,ProfitFactor,StartDate,EndDate
XAUUSD,35,16,19,45.71,-9.50,1665.71,1.00,2020.01.03 03:45:00,2020.12.21 12:06:38
