Symbol,TotalTrades,WinningTrades,LosingTrades,WinRate,TotalProfit,MaxDrawdown,ProfitFactor,StartDate,EndDate
XAUUSD,38,23,15,60.53,3056.69,1233.00,2.47,2025.01.08 17:45:00,2025.12.12 11:13:29
