Time,Open,High,Low,Close,Volume,Spread,EMA200
2024.01.02 01:00:00,2062.91,2066.54,2062.80,2063.66,4278,4,2063.66
2024.01.02 02:00:00,2063.68,2065.94,2062.17,2065.45,4807,4,2063.68
2024.01.02 03:00:00,2065.43,2069.97,2064.88,2066.53,9827,4,2063.71
2024.01.02 04:00:00,2066.50,2068.44,2063.89,2067.83,6681,20,2063.75
2024.01.02 05:00:00,2067.83,2070.45,2066.38,2069.62,5022,20,2063.81
2024.01.02 06:00:00,2069.65,2070.74,2068.82,2069.62,3417,4,2063.86
2024.01.02 07:00:00,2069.67,2074.95,2069.41,2074.34,7360,20,2063.97
2024.01.02 08:00:00,2074.36,2076.83,2072.85,2074.04,13041,19,2064.07
2024.01.02 09:00:00,2074.01,2076.51,2073.03,2073.27,18481,16,2064.16
2024.01.02 10:00:00,2073.27,2074.60,2071.70,2073.31,20862,16,2064.25
2024.01.02 11:00:00,2073.30,2078.99,2073.17,2077.14,18695,16,2064.38
2024.01.02 12:00:00,2077.14,2077.87,2073.35,2075.98,16435,16,2064.49
2024.01.02 13:00:00,2075.98,2076.27,2068.18,2069.33,22242,16,2064.54
2024.01.02 14:00:00,2069.13,2069.52,2064.93,2067.91,21544,16,2064.58
2024.01.02 15:00:00,2067.90,2071.18,2064.76,2066.37,33697,16,2064.59
2024.01.02 16:00:00,2066.38,2070.52,2062.04,2070.29,43702,16,2064.65
2024.01.02 17:00:00,2070.29,2070.79,2055.82,2059.31,45855,16,2064.60
2024.01.02 18:00:00,2059.32,2067.70,2059.02,2066.06,29698,16,2064.61
2024.01.02 19:00:00,2066.05,2067.03,2061.68,2062.63,16878,18,2064.59
2024.01.02 20:00:00,2062.66,2065.02,2060.52,2061.13,13980,18,2064.56
2024.01.02 21:00:00,2061.23,2062.23,2060.31,2060.87,8512,18,2064.52
2024.01.02 22:00:00,2060.88,2061.69,2057.83,2058.14,9612,18,2064.46
2024.01.02 23:00:00,2058.15,2059.27,2057.91,2058.91,2173,4,2064.40
2024.01.03 01:00:00,2059.16,2060.08,2058.63,2059.54,2946,4,2064.35
2024.01.03 02:00:00,2059.54,2062.18,2059.20,2060.02,4489,4,2064.31
2024.01.03 03:00:00,2060.05,2062.61,2059.46,2062.42,6971,20,2064.29
2024.01.03 04:00:00,2062.40,2065.18,2061.47,2064.71,5759,20,2064.30
2024.01.03 05:00:00,2064.69,2065.64,2063.16,2065.10,4037,4,2064.30
2024.01.03 06:00:00,2065.05,2065.60,2064.32,2064.77,2110,4,2064.31
2024.01.03 07:00:00,2064.74,2066.05,2063.38,2064.05,4905,4,2064.31
2024.01.03 08:00:00,2064.05,2065.46,2063.31,2064.34,6903,7,2064.31
2024.01.03 09:00:00,2064.31,2064.43,2060.79,2062.83,17042,16,2064.29
2024.01.03 10:00:00,2062.81,2064.43,2058.84,2060.03,20516,16,2064.25
2024.01.03 11:00:00,2060.05,2060.66,2054.20,2056.80,19782,16,2064.18
2024.01.03 12:00:00,2056.81,2057.25,2052.54,2054.87,17722,16,2064.08
2024.01.03 13:00:00,2054.87,2055.71,2046.60,2047.70,21043,16,2063.92
2024.01.03 14:00:00,2047.69,2048.46,2041.69,2045.71,30731,16,2063.74
2024.01.03 15:00:00,2045.71,2048.10,2038.60,2041.00,36279,16,2063.51
2024.01.03 16:00:00,2041.01,2042.43,2031.66,2037.75,44381,16,2063.26
2024.01.03 17:00:00,2037.59,2048.80,2031.75,2032.56,60512,16,2062.95
2024.01.03 18:00:00,2032.58,2036.13,2031.20,2032.37,36624,16,2062.65
2024.01.03 19:00:00,2032.36,2033.86,2030.49,2033.33,22892,18,2062.35
2024.01.03 20:00:00,2033.23,2036.38,2032.79,2035.83,16007,18,2062.09
2024.01.03 21:00:00,2035.82,2042.43,2030.49,2036.60,37417,18,2061.84
2024.01.03 22:00:00,2036.62,2042.38,2036.35,2040.84,20470,18,2061.63
2024.01.03 23:00:00,2040.85,2041.80,2040.20,2041.27,2378,5,2061.43
2024.01.04 01:00:00,2041.88,2043.95,2041.55,2042.94,3126,0,2061.24
2024.01.04 02:00:00,2042.92,2043.15,2041.54,2042.10,3382,4,2061.05
2024.01.04 03:00:00,2042.12,2043.32,2039.98,2042.18,7143,4,2060.86
2024.01.04 04:00:00,2042.16,2044.81,2042.16,2044.60,6161,20,2060.70
2024.01.04 05:00:00,2044.60,2046.92,2044.02,2044.53,4629,20,2060.54
2024.01.04 06:00:00,2044.63,2044.73,2042.30,2043.01,4936,4,2060.37
2024.01.04 07:00:00,2043.12,2044.38,2042.29,2043.64,5035,20,2060.20
2024.01.04 08:00:00,2043.61,2048.69,2043.50,2047.16,14219,19,2060.07
2024.01.04 09:00:00,2047.15,2049.61,2046.39,2047.67,19874,16,2059.95
2024.01.04 10:00:00,2047.67,2048.72,2045.35,2046.62,19886,16,2059.81
2024.01.04 11:00:00,2046.62,2051.04,2046.19,2048.00,20038,16,2059.70
2024.01.04 12:00:00,2047.88,2050.82,2046.55,2047.87,16277,16,2059.58
2024.01.04 13:00:00,2047.85,2048.50,2044.82,2045.22,13488,16,2059.44
2024.01.04 14:00:00,2045.16,2046.28,2043.20,2045.99,14408,16,2059.30
2024.01.04 15:00:00,2045.97,2047.37,2038.68,2040.10,33785,16,2059.11
2024.01.04 16:00:00,2040.09,2042.66,2036.10,2039.22,32202,16,2058.91
2024.01.04 17:00:00,2039.22,2047.73,2039.00,2045.08,36190,16,2058.78
2024.01.04 18:00:00,2045.11,2046.84,2043.96,2044.71,23153,16,2058.64
2024.01.04 19:00:00,2044.70,2045.07,2040.75,2043.23,18128,18,2058.48
2024.01.04 20:00:00,2043.24,2044.11,2041.40,2043.12,11819,18,2058.33
2024.01.04 21:00:00,2043.13,2044.92,2042.33,2044.33,7322,18,2058.19
2024.01.04 22:00:00,2044.29,2044.84,2042.97,2043.03,7510,7,2058.04
2024.01.04 23:00:00,2042.97,2044.32,2042.97,2043.28,1476,4,2057.89
2024.01.05 01:00:00,2043.81,2044.80,2042.77,2044.18,3224,4,2057.76
2024.01.05 02:00:00,2044.20,2044.74,2043.26,2044.28,3183,20,2057.62
2024.01.05 03:00:00,2044.30,2048.31,2043.97,2046.08,8774,20,2057.51
2024.01.05 04:00:00,2046.10,2047.86,2045.63,2046.08,4169,20,2057.39
2024.01.05 05:00:00,2045.98,2046.45,2044.76,2045.30,4392,4,2057.27
2024.01.05 06:00:00,2045.32,2046.41,2044.37,2044.58,2610,4,2057.15
2024.01.05 07:00:00,2044.58,2045.26,2043.01,2044.44,4156,4,2057.02
2024.01.05 08:00:00,2044.44,2045.17,2040.74,2042.47,10569,19,2056.88
2024.01.05 09:00:00,2042.50,2047.06,2041.94,2043.24,18514,16,2056.74
2024.01.05 10:00:00,2043.24,2044.51,2041.29,2042.41,16888,16,2056.60
2024.01.05 11:00:00,2042.41,2043.85,2038.32,2038.97,15864,16,2056.42
2024.01.05 12:00:00,2039.00,2040.34,2037.24,2039.89,15423,16,2056.26
2024.01.05 13:00:00,2039.89,2040.41,2036.98,2039.20,11509,16,2056.09
2024.01.05 14:00:00,2039.20,2041.02,2038.34,2040.30,12944,16,2055.93
2024.01.05 15:00:00,2040.32,2042.02,2024.34,2040.07,69641,16,2055.77
2024.01.05 16:00:00,2040.03,2049.31,2038.64,2046.88,66272,16,2055.68
2024.01.05 17:00:00,2046.96,2064.07,2046.96,2054.88,81427,16,2055.68
2024.01.05 18:00:00,2054.89,2056.34,2044.03,2045.16,39412,16,2055.57
2024.01.05 19:00:00,2045.15,2045.48,2040.36,2042.05,34222,18,2055.44
2024.01.05 20:00:00,2042.04,2048.57,2040.39,2048.18,23901,18,2055.36
2024.01.05 21:00:00,2048.22,2050.42,2044.93,2045.70,16173,11,2055.27
2024.01.05 22:00:00,2045.71,2045.84,2042.76,2043.59,13702,18,2055.15
2024.01.05 23:00:00,2043.53,2046.15,2043.53,2045.30,2385,4,2055.05
2024.01.08 01:00:00,2044.65,2045.66,2042.82,2044.23,4083,5,2054.95
2024.01.08 02:00:00,2044.26,2046.34,2043.71,2045.98,3002,4,2054.86
2024.01.08 03:00:00,2045.96,2046.55,2042.74,2043.71,6968,20,2054.75
2024.01.08 04:00:00,2043.71,2043.84,2041.11,2041.26,6326,20,2054.61
2024.01.08 05:00:00,2041.24,2041.52,2034.96,2036.04,8548,20,2054.43
2024.01.08 06:00:00,2036.05,2037.70,2035.47,2035.74,5661,4,2054.24
2024.01.08 07:00:00,2035.74,2036.16,2026.89,2030.74,12390,7,2054.01
2024.01.08 08:00:00,2030.70,2033.31,2030.24,2032.93,13441,19,2053.80
2024.01.08 09:00:00,2032.97,2033.26,2028.53,2031.50,22037,16,2053.58
2024.01.08 10:00:00,2031.49,2031.83,2027.21,2028.27,25105,16,2053.32
2024.01.08 11:00:00,2028.27,2031.83,2026.40,2028.98,20593,16,2053.08
2024.01.08 12:00:00,2028.98,2029.59,2026.90,2027.54,17245,16,2052.83
2024.01.08 13:00:00,2027.55,2027.96,2016.61,2019.98,26037,16,2052.50
2024.01.08 14:00:00,2019.98,2024.98,2018.79,2024.50,19499,16,2052.22
2024.01.08 15:00:00,2024.51,2025.50,2018.31,2019.05,38700,16,2051.89
2024.01.08 16:00:00,2019.05,2027.29,2018.38,2026.32,39213,16,2051.64
2024.01.08 17:00:00,2026.33,2034.89,2025.40,2034.11,36533,16,2051.46
2024.01.08 18:00:00,2034.12,2036.95,2031.23,2032.06,28057,16,2051.27
2024.01.08 19:00:00,2032.05,2033.06,2026.93,2027.59,20038,18,2051.03
2024.01.08 20:00:00,2027.56,2028.33,2026.21,2026.62,13645,18,2050.79
2024.01.08 21:00:00,2026.61,2029.67,2026.39,2029.34,8436,4,2050.58
2024.01.08 22:00:00,2029.36,2029.91,2026.01,2027.25,9439,4,2050.35
2024.01.08 23:00:00,2027.19,2028.73,2026.91,2028.18,1830,4,2050.13
2024.01.09 01:00:00,2028.22,2030.96,2027.85,2030.69,2692,4,2049.93
2024.01.09 02:00:00,2030.69,2035.00,2030.54,2034.33,6655,20,2049.78
2024.01.09 03:00:00,2034.33,2035.71,2031.05,2032.19,8260,20,2049.60
2024.01.09 04:00:00,2032.16,2035.82,2031.99,2034.12,7250,20,2049.45
2024.01.09 05:00:00,2034.13,2034.94,2032.97,2033.57,4555,20,2049.29
2024.01.09 06:00:00,2033.68,2035.00,2032.14,2032.88,5185,20,2049.13
2024.01.09 07:00:00,2032.90,2033.54,2030.17,2032.78,6520,4,2048.96
2024.01.09 08:00:00,2032.76,2035.22,2031.06,2033.11,12184,19,2048.81
2024.01.09 09:00:00,2033.14,2037.32,2032.09,2036.02,19433,16,2048.68
2024.01.09 10:00:00,2036.03,2038.34,2031.24,2034.18,24627,16,2048.53
2024.01.09 11:00:00,2034.28,2037.11,2033.02,2035.43,17227,16,2048.40
2024.01.09 12:00:00,2035.43,2038.60,2034.68,2035.38,19173,16,2048.27
2024.01.09 13:00:00,2035.41,2035.80,2033.56,2034.88,14974,16,2048.14
2024.01.09 14:00:00,2034.86,2036.39,2033.83,2036.27,14313,16,2048.02
2024.01.09 15:00:00,2036.26,2042.09,2031.55,2038.55,36751,16,2047.93
2024.01.09 16:00:00,2038.75,2040.23,2033.86,2034.82,42731,16,2047.80
2024.01.09 17:00:00,2034.81,2035.70,2028.68,2028.85,35408,16,2047.61
2024.01.09 18:00:00,2028.85,2031.69,2025.95,2031.13,31367,15,2047.45
2024.01.09 19:00:00,2031.12,2032.15,2026.95,2027.74,21144,18,2047.25
2024.01.09 20:00:00,2027.74,2029.72,2026.69,2029.18,24958,18,2047.07
2024.01.09 21:00:00,2029.17,2030.13,2027.70,2028.84,10697,18,2046.89
2024.01.09 22:00:00,2028.85,2031.21,2028.23,2028.37,9247,18,2046.70
2024.01.09 23:00:00,2028.47,2030.31,2028.41,2030.21,1430,4,2046.54
2024.01.10 01:00:00,2030.36,2031.23,2028.20,2030.64,3885,4,2046.38
2024.01.10 02:00:00,2030.74,2031.16,2029.51,2030.19,3202,4,2046.22
2024.01.10 03:00:00,2030.17,2032.55,2027.12,2031.75,7864,20,2046.08
2024.01.10 04:00:00,2031.75,2032.91,2030.21,2031.82,5382,20,2045.94
2024.01.10 05:00:00,2031.80,2031.94,2027.98,2028.84,5124,20,2045.77
2024.01.10 06:00:00,2028.84,2030.71,2028.31,2029.76,3849,4,2045.61
2024.01.10 07:00:00,2029.78,2030.16,2025.50,2026.61,7396,20,2045.42
