Time,Open,High,Low,Close,Volume,Spread,EMA200
2021.01.04 00:00:00,1909.07,1918.71,1907.72,1916.61,13444,5,1916.61
2021.01.04 04:00:00,1916.60,1925.26,1915.49,1921.66,12524,5,1916.66
2021.01.04 08:00:00,1921.66,1935.16,1921.47,1932.21,16111,5,1916.81
2021.01.04 12:00:00,1932.11,1942.01,1927.88,1939.77,19624,5,1917.04
2021.01.04 16:00:00,1939.82,1944.43,1929.39,1937.08,36067,5,1917.24
2021.01.04 20:00:00,1937.10,1944.10,1936.27,1943.23,12515,5,1917.50
2021.01.05 00:00:00,1941.49,1945.58,1934.31,1937.44,9336,5,1917.70
2021.01.05 04:00:00,1937.47,1944.03,1936.70,1938.48,12193,5,1917.91
2021.01.05 08:00:00,1938.51,1948.27,1937.00,1945.61,16201,5,1918.18
2021.01.05 12:00:00,1945.61,1951.90,1943.52,1949.40,19685,5,1918.49
2021.01.05 16:00:00,1949.44,1952.53,1939.04,1950.09,29524,5,1918.81
2021.01.05 20:00:00,1950.12,1953.09,1947.70,1950.03,9059,5,1919.12
2021.01.06 00:00:00,1949.89,1955.34,1946.69,1947.99,13750,5,1919.41
2021.01.06 04:00:00,1948.22,1949.94,1941.41,1943.85,16004,5,1919.65
2021.01.06 08:00:00,1943.85,1957.92,1943.22,1957.75,18326,5,1920.03
2021.01.06 12:00:00,1957.73,1959.29,1925.30,1932.93,32151,5,1920.16
2021.01.06 16:00:00,1932.91,1938.12,1900.83,1907.50,41441,5,1920.03
2021.01.06 20:00:00,1907.46,1924.21,1906.04,1918.79,21839,5,1920.02
2021.01.07 00:00:00,1920.94,1924.65,1915.75,1918.10,12128,5,1920.00
2021.01.07 04:00:00,1918.10,1921.15,1914.70,1920.81,11686,5,1920.01
2021.01.07 08:00:00,1920.81,1927.64,1914.99,1915.82,18599,5,1919.96
2021.01.07 12:00:00,1915.82,1921.10,1908.73,1913.29,22782,5,1919.90
2021.01.07 16:00:00,1913.39,1919.79,1906.77,1911.11,29335,5,1919.81
2021.01.07 20:00:00,1911.21,1918.06,1910.40,1913.51,10786,5,1919.75
2021.01.08 00:00:00,1916.18,1917.48,1910.49,1910.94,9153,5,1919.66
2021.01.08 04:00:00,1910.94,1912.69,1906.50,1908.18,11785,5,1919.55
2021.01.08 08:00:00,1908.18,1911.65,1877.57,1891.82,24075,5,1919.27
2021.01.08 12:00:00,1891.74,1894.53,1876.30,1891.03,25341,5,1918.99
2021.01.08 16:00:00,1890.78,1892.75,1839.37,1844.04,55818,5,1918.24
2021.01.08 20:00:00,1843.96,1849.42,1828.27,1849.04,29390,5,1917.56
2021.01.11 00:00:00,1854.74,1855.59,1817.00,1828.80,16680,5,1916.67
2021.01.11 04:00:00,1828.80,1842.10,1826.45,1840.59,16794,5,1915.92
2021.01.11 08:00:00,1840.59,1855.33,1838.94,1848.58,23014,5,1915.25
2021.01.11 12:00:00,1848.47,1852.43,1831.92,1834.47,21057,5,1914.44
2021.01.11 16:00:00,1834.47,1850.74,1829.01,1848.70,31682,5,1913.79
2021.01.11 20:00:00,1848.70,1851.69,1843.55,1844.45,11418,5,1913.10
2021.01.12 00:00:00,1847.51,1848.52,1841.27,1845.91,9645,5,1912.43
2021.01.12 04:00:00,1845.94,1858.25,1845.20,1858.11,12183,5,1911.89
2021.01.12 08:00:00,1858.15,1863.41,1853.77,1862.73,17405,5,1911.40
2021.01.12 12:00:00,1862.78,1863.80,1842.76,1844.37,20939,5,1910.73
2021.01.12 16:00:00,1844.31,1848.25,1836.70,1839.52,29182,5,1910.02
2021.01.12 20:00:00,1839.52,1857.26,1839.43,1855.31,16325,5,1909.48
2021.01.13 00:00:00,1855.04,1862.94,1853.89,1862.14,9086,5,1909.01
2021.01.13 04:00:00,1862.09,1862.46,1857.25,1858.40,8817,5,1908.50
2021.01.13 08:00:00,1858.44,1862.69,1849.29,1855.33,17429,5,1907.98
2021.01.13 12:00:00,1855.24,1859.20,1849.61,1857.94,18864,5,1907.48
2021.01.13 16:00:00,1857.99,1861.19,1851.91,1855.83,22805,5,1906.96
2021.01.13 20:00:00,1855.88,1859.15,1841.91,1844.68,11212,5,1906.34
2021.01.14 00:00:00,1847.51,1852.19,1844.71,1849.14,6984,5,1905.77
2021.01.14 04:00:00,1849.17,1849.23,1830.94,1844.38,16557,5,1905.16
2021.01.14 08:00:00,1844.42,1845.27,1836.13,1841.31,17520,5,1904.53
2021.01.14 12:00:00,1841.26,1844.69,1836.70,1843.80,18639,5,1903.92
2021.01.14 16:00:00,1843.80,1855.94,1841.32,1855.22,28091,5,1903.44
2021.01.14 20:00:00,1855.22,1857.45,1843.85,1846.46,15059,5,1902.87
2021.01.15 00:00:00,1847.79,1855.59,1845.40,1852.16,8467,5,1902.37
2021.01.15 04:00:00,1852.23,1854.01,1847.43,1849.92,9610,5,1901.85
2021.01.15 08:00:00,1849.92,1856.85,1846.70,1855.23,18130,5,1901.38
2021.01.15 12:00:00,1855.21,1855.87,1836.56,1838.65,25042,5,1900.76
2021.01.15 16:00:00,1838.62,1845.48,1823.39,1831.53,46191,5,1900.07
2021.01.15 20:00:00,1831.51,1832.48,1825.26,1827.65,17812,5,1899.35
2021.01.18 00:00:00,1828.39,1831.60,1810.29,1825.20,17137,5,1898.61
2021.01.18 04:00:00,1825.16,1839.85,1824.47,1838.56,15110,5,1898.01
2021.01.18 08:00:00,1838.52,1840.72,1829.97,1831.74,19359,5,1897.35
2021.01.18 12:00:00,1831.72,1838.38,1829.60,1835.25,18894,5,1896.74
2021.01.18 16:00:00,1835.25,1839.29,1832.61,1837.52,18533,5,1896.15
2021.01.19 00:00:00,1838.41,1843.62,1835.97,1840.70,10439,5,1895.60
2021.01.19 04:00:00,1840.71,1841.92,1836.21,1837.74,13507,5,1895.02
2021.01.19 08:00:00,1837.73,1845.02,1836.63,1843.32,18391,5,1894.50
2021.01.19 12:00:00,1843.30,1845.51,1833.12,1840.01,23322,5,1893.96
2021.01.19 16:00:00,1839.98,1843.45,1833.41,1842.65,32980,5,1893.45
2021.01.19 20:00:00,1842.75,1842.87,1837.09,1839.63,11009,5,1892.92
2021.01.20 00:00:00,1840.51,1847.40,1839.42,1846.37,10134,5,1892.45
2021.01.20 04:00:00,1846.38,1851.81,1846.38,1851.31,11751,5,1892.04
2021.01.20 08:00:00,1851.31,1857.37,1850.42,1854.68,17874,5,1891.67
2021.01.20 12:00:00,1854.68,1855.25,1832.49,1848.93,29393,5,1891.25
2021.01.20 16:00:00,1848.92,1870.33,1848.58,1863.11,43037,5,1890.97
2021.01.20 20:00:00,1863.22,1871.73,1863.22,1871.42,13426,5,1890.77
2021.01.21 00:00:00,1871.58,1871.87,1866.97,1868.97,9896,5,1890.56
2021.01.21 04:00:00,1868.87,1874.76,1867.96,1874.16,13465,5,1890.39
2021.01.21 08:00:00,1874.22,1875.01,1866.11,1871.74,20970,5,1890.21
2021.01.21 12:00:00,1871.74,1872.54,1859.82,1861.02,27229,5,1889.92
2021.01.21 16:00:00,1860.99,1868.09,1858.32,1864.84,34064,5,1889.67
2021.01.21 20:00:00,1864.84,1871.49,1864.62,1869.80,13326,5,1889.47
2021.01.22 00:00:00,1869.76,1870.81,1862.91,1864.44,10049,5,1889.22
2021.01.22 04:00:00,1864.42,1865.33,1859.91,1862.50,14255,5,1888.95
2021.01.22 08:00:00,1862.56,1863.93,1857.12,1858.84,22527,5,1888.65
2021.01.22 12:00:00,1858.82,1859.19,1837.40,1843.32,37355,5,1888.20
2021.01.22 16:00:00,1843.29,1858.36,1838.22,1855.65,36402,5,1887.88
2021.01.22 20:00:00,1855.68,1858.00,1852.51,1854.67,11981,5,1887.55
2021.01.25 00:00:00,1858.02,1860.01,1852.83,1854.96,13663,5,1887.22
2021.01.25 04:00:00,1854.94,1856.59,1851.19,1853.31,12823,5,1886.89
2021.01.25 08:00:00,1853.31,1856.58,1849.64,1855.95,21571,5,1886.58
2021.01.25 12:00:00,1855.92,1867.93,1854.52,1864.94,28655,5,1886.36
2021.01.25 16:00:00,1864.94,1866.30,1847.11,1858.24,46743,5,1886.08
2021.01.25 20:00:00,1858.14,1858.80,1853.58,1855.94,13851,5,1885.78
2021.01.26 00:00:00,1855.26,1858.76,1853.21,1858.32,9213,5,1885.51
2021.01.26 04:00:00,1858.30,1861.73,1854.40,1857.28,14000,5,1885.23
2021.01.26 08:00:00,1857.28,1857.38,1849.99,1852.60,21519,5,1884.91
2021.01.26 12:00:00,1852.62,1860.10,1848.40,1857.11,22844,5,1884.63
2021.01.26 16:00:00,1857.24,1858.28,1849.90,1852.68,32534,5,1884.31
2021.01.26 20:00:00,1852.68,1853.66,1849.56,1851.43,10648,5,1883.98
2021.01.27 00:00:00,1851.58,1851.64,1843.21,1846.07,10295,5,1883.61
2021.01.27 04:00:00,1846.11,1851.16,1844.35,1851.09,13504,5,1883.28
2021.01.27 08:00:00,1851.09,1853.11,1844.36,1845.83,20050,5,1882.91
2021.01.27 12:00:00,1845.82,1847.79,1837.46,1843.11,29906,5,1882.51
2021.01.27 16:00:00,1843.11,1850.61,1831.35,1845.57,44787,5,1882.15
2021.01.27 20:00:00,1845.56,1849.10,1839.22,1843.83,25124,5,1881.77
2021.01.28 00:00:00,1842.66,1843.42,1834.00,1836.25,15544,5,1881.31
2021.01.28 04:00:00,1836.05,1839.31,1835.33,1836.93,17106,5,1880.87
2021.01.28 08:00:00,1836.92,1841.61,1834.12,1840.87,25168,5,1880.47
2021.01.28 12:00:00,1840.90,1858.08,1837.65,1857.02,30612,5,1880.24
2021.01.28 16:00:00,1857.06,1864.00,1837.67,1839.35,58077,5,1879.83
2021.01.28 20:00:00,1839.35,1845.00,1835.03,1842.61,24552,5,1879.46
2021.01.29 00:00:00,1843.12,1845.33,1839.59,1843.07,14810,5,1879.10
2021.01.29 04:00:00,1843.04,1846.30,1841.00,1845.89,16185,5,1878.77
2021.01.29 08:00:00,1845.92,1854.06,1842.35,1851.61,32528,5,1878.50
2021.01.29 12:00:00,1851.60,1873.86,1849.55,1871.86,44650,5,1878.43
2021.01.29 16:00:00,1871.84,1875.69,1850.14,1852.17,56806,5,1878.17
2021.01.29 20:00:00,1852.08,1853.60,1841.52,1847.59,27349,5,1877.87
2021.02.01 00:00:00,1855.57,1860.04,1849.15,1852.28,26397,5,1877.61
2021.02.01 04:00:00,1852.28,1863.94,1852.27,1859.75,27459,5,1877.44
2021.02.01 08:00:00,1859.75,1871.78,1859.13,1861.68,45918,5,1877.28
2021.02.01 12:00:00,1861.68,1869.52,1856.46,1864.08,39683,5,1877.15
2021.02.01 16:00:00,1864.08,1869.21,1856.69,1864.91,56755,5,1877.03
2021.02.01 20:00:00,1864.91,1866.70,1858.06,1860.55,24081,5,1876.86
2021.02.02 00:00:00,1859.37,1864.05,1854.18,1862.78,16296,5,1876.72
2021.02.02 04:00:00,1862.81,1863.57,1852.77,1856.36,21908,5,1876.52
2021.02.02 08:00:00,1856.36,1857.22,1844.84,1850.21,34224,5,1876.26
2021.02.02 12:00:00,1850.21,1853.49,1829.89,1837.97,39285,5,1875.88
2021.02.02 16:00:00,1837.95,1840.63,1829.53,1835.17,51788,5,1875.47
2021.02.02 20:00:00,1835.17,1838.75,1831.69,1837.65,17005,5,1875.10
2021.02.03 00:00:00,1837.38,1841.72,1836.19,1841.70,12753,5,1874.76
2021.02.03 04:00:00,1841.73,1844.98,1838.57,1839.14,15187,5,1874.41
2021.02.03 08:00:00,1839.11,1840.28,1833.28,1835.65,21801,5,1874.02
2021.02.03 12:00:00,1835.70,1842.32,1832.62,1838.26,26341,5,1873.67
2021.02.03 16:00:00,1838.26,1840.80,1829.81,1835.91,38594,5,1873.29
2021.02.03 20:00:00,1835.96,1836.25,1831.93,1834.21,13348,5,1872.90
2021.02.04 00:00:00,1834.12,1834.74,1823.96,1826.94,11003,5,1872.44
2021.02.04 04:00:00,1826.97,1827.22,1815.89,1817.65,22518,5,1871.90
2021.02.04 08:00:00,1817.59,1827.21,1810.36,1814.49,29269,5,1871.33
2021.02.04 12:00:00,1814.44,1819.56,1806.45,1808.44,29306,5,1870.70
2021.02.04 16:00:00,1808.48,1808.71,1784.90,1789.45,49872,5,1869.89
2021.02.04 20:00:00,1789.45,1796.03,1788.58,1793.12,16727,5,1869.13
2021.02.05 00:00:00,1795.17,1797.69,1791.98,1796.66,10451,5,1868.41
2021.02.05 04:00:00,1796.66,1799.12,1793.17,1797.85,13706,5,1867.71
2021.02.05 08:00:00,1797.88,1811.24,1796.33,1807.77,21036,5,1867.11
2021.02.05 12:00:00,1807.75,1809.02,1793.47,1799.89,27327,5,1866.44
2021.02.05 16:00:00,1799.89,1815.20,1795.61,1811.81,40005,5,1865.90
2021.02.05 20:00:00,1811.85,1813.79,1809.50,1813.40,14779,5,1865.38
2021.02.08 00:00:00,1817.35,1818.87,1812.54,1815.44,13509,5,1864.88
2021.02.08 04:00:00,1815.44,1815.99,1808.38,1812.99,15337,5,1864.36
2021.02.08 08:00:00,1812.96,1817.88,1807.77,1813.77,21772,5,1863.86
2021.02.08 12:00:00,1813.76,1831.47,1811.80,1829.83,30582,5,1863.52
2021.02.08 16:00:00,1829.83,1839.19,1829.52,1832.79,38755,5,1863.21
2021.02.08 20:00:00,1832.79,1834.79,1829.58,1830.13,16467,5,1862.89
2021.02.09 00:00:00,1830.87,1838.59,1828.83,1836.87,9379,5,1862.63
2021.02.09 04:00:00,1836.87,1843.34,1836.70,1840.02,15096,5,1862.40
