entry_time,exit_time,direction,entry_session_id,entry_session,exit_session_id,exit_session,exit_reason,gross_points,net_points,hold_bars,sleeve
2016-07-25 16:30:00,2016-07-25 18:00:00,SHORT,2764,London_NewYork_Overlap,2764,London_NewYork_Overlap,SL,-2.555157976196597,-2.795157976196597,6,TrendFollow_H1_Donchian_ADXfiltered
2016-07-27 22:00:00,2016-07-28 15:00:00,LONG,2779,NewYork,2785,London_NewYork_Overlap,TP,7.0119779860860945,6.721977986086094,64,TrendFollow_H1_Donchian_ADXfiltered
2016-07-29 15:30:00,2016-07-29 15:45:00,LONG,2792,London_NewYork_Overlap,2792,London_NewYork_Overlap,TP,5.604580948635203,5.3645809486352025,1,TrendFollow_H1_Donchian_ADXfiltered
2016-07-29 19:00:00,2016-08-01 20:00:00,LONG,2793,NewYork,2800,NewYork,TIME,2.6299999999998818,2.3899999999998816,96,TrendFollow_H1_Donchian_ADXfiltered
2016-08-02 15:30:00,2016-08-03 16:30:00,LONG,2806,London_NewYork_Overlap,2813,London_NewYork_Overlap,SL,-3.238528798397965,-3.508528798397965,96,TrendFollow_H1_Donchian_ADXfiltered
2016-08-04 14:00:00,2016-08-04 14:45:00,LONG,2819,London,2819,London,SL,-3.7634758059684827,-4.003475805968483,3,TrendFollow_H1_Donchian_ADXfiltered
2016-08-05 22:30:00,2016-08-08 10:45:00,SHORT,2828,NewYork,2832,Tokyo_London_Overlap,TP,4.844743466771433,4.524743466771433,45,TrendFollow_H1_Donchian_ADXfiltered
2016-08-08 01:30:00,2016-08-08 10:45:00,LONG,2829,Sydney,2832,Tokyo_London_Overlap,SL,-2.3237010736747834,-2.7637010736747833,37,Sydney_BollingerMeanReversion
2016-08-08 12:15:00,2016-08-08 14:15:00,SHORT,2833,London,2833,London,SL,-2.687505721753041,-2.997505721753041,8,TrendFollow_H1_Donchian_ADXfiltered
2016-08-09 01:30:00,2016-08-09 02:30:00,SHORT,2836,Sydney,2837,Sydney_Tokyo_Overlap,SL,-1.5295558248421912,-1.9195558248421913,4,TrendFollow_H1_Donchian_ADXfiltered
2016-08-09 04:30:00,2016-08-09 10:00:00,SHORT,2837,Sydney_Tokyo_Overlap,2839,Tokyo_London_Overlap,TP,2.916336176068171,2.576336176068171,22,TrendFollow_H1_Donchian_ADXfiltered
2016-08-10 06:30:00,2016-08-10 07:45:00,LONG,2844,Sydney_Tokyo_Overlap,2844,Sydney_Tokyo_Overlap,TP,3.4034261158747086,3.0434261158747087,5,TrendFollow_H1_Donchian_ADXfiltered
2016-08-10 09:15:00,2016-08-10 10:30:00,LONG,2845,Asia,2846,Tokyo_London_Overlap,SL,-2.6357773175934653,-2.8757773175934656,5,TrendFollow_H1_Donchian_ADXfiltered
2016-08-10 15:15:00,2016-08-10 16:15:00,LONG,2848,London_NewYork_Overlap,2848,London_NewYork_Overlap,SL,-3.0268011703240063,-3.2668011703240065,4,TrendFollow_H1_Donchian_ADXfiltered
2016-08-12 12:00:00,2016-08-12 13:30:00,SHORT,2861,London,2861,London,SL,-2.587083890330632,-2.8270838903306323,6,TrendFollow_H1_Donchian_ADXfiltered
2016-08-12 15:15:00,2016-08-12 15:30:00,LONG,2862,London_NewYork_Overlap,2862,London_NewYork_Overlap,TP,4.66200153562886,4.42200153562886,1,TrendFollow_H1_Donchian_ADXfiltered
2016-08-12 19:45:00,2016-08-15 17:45:00,SHORT,2863,NewYork,2869,London_NewYork_Overlap,SL,-6.310742160800828,-6.550742160800828,84,TrendFollow_H1_Donchian_ADXfiltered
2016-08-16 14:00:00,2016-08-16 15:30:00,LONG,2875,London,2876,London_NewYork_Overlap,SL,-3.227742432013656,-3.4677424320136563,6,TrendFollow_H1_Donchian_ADXfiltered
2016-08-22 01:00:00,2016-08-22 05:45:00,SHORT,2899,Sydney,2900,Sydney_Tokyo_Overlap,TP,5.136185595235702,4.786185595235702,19,TrendFollow_H1_Donchian_ADXfiltered
2016-08-22 01:45:00,2016-08-22 03:15:00,LONG,2899,Sydney,2900,Sydney_Tokyo_Overlap,SL,-2.456271820833308,-2.846271820833308,6,Sydney_BollingerMeanReversion
2016-08-23 18:30:00,2016-08-23 20:00:00,SHORT,2911,London_NewYork_Overlap,2912,NewYork,SL,-2.828760314342844,-3.0687603143428444,6,TrendFollow_H1_Donchian_ADXfiltered
2016-08-24 21:00:00,2016-08-25 15:30:00,SHORT,2919,NewYork,2925,London_NewYork_Overlap,TP,4.735370033489744,4.495370033489744,70,TrendFollow_H1_Donchian_ADXfiltered
2016-08-26 02:15:00,2016-08-26 03:00:00,SHORT,2928,Sydney_Tokyo_Overlap,2928,Sydney_Tokyo_Overlap,SL,-1.3704760024202187,-1.7104760024202188,3,TrendFollow_H1_Donchian_ADXfiltered
2016-08-29 04:00:00,2016-08-29 14:00:00,SHORT,2935,Sydney_Tokyo_Overlap,2938,London,SL,-3.8906825783924432,-4.1306825783924435,40,TrendFollow_H1_Donchian_ADXfiltered
2016-08-29 23:30:00,2016-08-30 01:00:00,SHORT,2940,NewYork,2941,Sydney,SL,-1.9581636437246743,-2.3381636437246742,2,TrendFollow_H1_Donchian_ADXfiltered
2016-08-30 19:45:00,2016-08-30 22:15:00,SHORT,2947,NewYork,2947,NewYork,TP,4.204324875692237,3.9643248756922365,10,TrendFollow_H1_Donchian_ADXfiltered
2016-08-31 15:15:00,2016-08-31 15:30:00,SHORT,2953,London_NewYork_Overlap,2953,London_NewYork_Overlap,TP,2.859529708046466,2.619529708046466,1,TrendFollow_H1_Donchian_ADXfiltered
2016-08-31 15:45:00,2016-08-31 16:30:00,SHORT,2953,London_NewYork_Overlap,2953,London_NewYork_Overlap,SL,-2.9090493899993817,-3.149049389999382,3,TrendFollow_H1_Donchian_ADXfiltered
2016-09-01 01:15:00,2016-09-01 02:45:00,SHORT,2955,Sydney,2956,Sydney_Tokyo_Overlap,TP,3.0188225951440018,2.6288225951440016,6,Sydney_BollingerMeanReversion
2016-09-01 08:15:00,2016-09-01 10:30:00,SHORT,2956,Sydney_Tokyo_Overlap,2958,Tokyo_London_Overlap,TP,2.4964532757639972,2.1764532757639974,9,TrendFollow_H1_Donchian_ADXfiltered
2016-09-01 10:45:00,2016-09-01 14:30:00,SHORT,2958,Tokyo_London_Overlap,2959,London,SL,-1.9803627017829513,-2.2203627017829515,15,TrendFollow_H1_Donchian_ADXfiltered
2016-09-01 15:30:00,2016-09-01 16:00:00,SHORT,2960,London_NewYork_Overlap,2960,London_NewYork_Overlap,SL,-2.1295808551340087,-2.3995808551340088,2,TrendFollow_H1_Donchian_ADXfiltered
2016-09-02 22:30:00,2016-09-06 04:45:00,LONG,2968,NewYork,2977,Sydney_Tokyo_Overlap,TIME,-0.16000000000008185,-0.46000000000008184,96,TrendFollow_H1_Donchian_ADXfiltered
2016-09-06 10:00:00,2016-09-06 13:00:00,LONG,2979,Tokyo_London_Overlap,2980,London,TP,2.5778529928197713,2.337852992819771,12,TrendFollow_H1_Donchian_ADXfiltered
2016-09-06 13:15:00,2016-09-06 15:45:00,LONG,2980,London,2981,London_NewYork_Overlap,TP,2.787580035233077,2.497580035233077,10,TrendFollow_H1_Donchian_ADXfiltered
2016-09-06 17:00:00,2016-09-06 19:30:00,LONG,2981,London_NewYork_Overlap,2982,NewYork,TP,4.596726944013881,4.3567269440138805,10,TrendFollow_H1_Donchian_ADXfiltered
2016-09-06 19:45:00,2016-09-06 20:30:00,LONG,2982,NewYork,2982,NewYork,TP,5.151372784387604,4.911372784387604,3,TrendFollow_H1_Donchian_ADXfiltered
2016-09-07 06:00:00,2016-09-07 10:15:00,LONG,2984,Sydney_Tokyo_Overlap,2986,Tokyo_London_Overlap,SL,-2.5575306070745683,-2.817530607074568,17,TrendFollow_H1_Donchian_ADXfiltered
2016-09-07 15:45:00,2016-09-07 16:30:00,LONG,2988,London_NewYork_Overlap,2988,London_NewYork_Overlap,SL,-2.512995041045542,-2.7529950410455424,3,TrendFollow_H1_Donchian_ADXfiltered
2016-09-09 01:30:00,2016-09-09 05:30:00,SHORT,2997,Sydney,2998,Sydney_Tokyo_Overlap,SL,-1.7097646361387433,-2.0197646361387434,16,Sydney_BollingerMeanReversion
2016-09-09 02:00:00,2016-09-09 03:30:00,LONG,2998,Sydney_Tokyo_Overlap,2998,Sydney_Tokyo_Overlap,SL,-2.215749819778466,-2.5257498197784662,6,TrendFollow_H1_Donchian_ADXfiltered
2016-09-09 05:30:00,2016-09-09 09:15:00,LONG,2998,Sydney_Tokyo_Overlap,2999,Asia,SL,-1.8554880597880583,-2.1654880597880584,15,TrendFollow_H1_Donchian_ADXfiltered
2016-09-09 15:00:00,2016-09-09 15:45:00,LONG,3002,London_NewYork_Overlap,3002,London_NewYork_Overlap,SL,-2.538121393494066,-2.7781213934940663,3,TrendFollow_H1_Donchian_ADXfiltered
2016-09-09 16:45:00,2016-09-09 17:00:00,SHORT,3002,London_NewYork_Overlap,3002,London_NewYork_Overlap,SL,-3.233547108990251,-3.4735471089902514,1,TrendFollow_H1_Donchian_ADXfiltered
2016-09-09 21:00:00,2016-09-12 13:15:00,SHORT,3003,NewYork,3008,London,TP,4.879467941638268,4.639467941638268,61,TrendFollow_H1_Donchian_ADXfiltered
2016-09-12 19:00:00,2016-09-12 20:15:00,SHORT,3010,NewYork,3010,NewYork,SL,-3.3356566574627777,-3.6056566574627777,5,TrendFollow_H1_Donchian_ADXfiltered
2016-09-13 21:15:00,2016-09-14 02:30:00,SHORT,3017,NewYork,3019,Sydney_Tokyo_Overlap,SL,-3.526526588172146,-3.7665265881721464,17,TrendFollow_H1_Donchian_ADXfiltered
2016-09-20 12:15:00,2016-09-20 16:15:00,SHORT,3050,London,3051,London_NewYork_Overlap,TP,1.9358385543703207,1.6058385543703206,16,TrendFollow_H1_Donchian_ADXfiltered
2016-09-21 21:00:00,2016-09-21 21:30:00,LONG,3059,NewYork,3059,NewYork,SL,-4.826759420965345,-5.0667594209653455,2,TrendFollow_H1_Donchian_ADXfiltered
2016-09-21 23:45:00,2016-09-22 09:00:00,LONG,3059,NewYork,3062,Asia,SL,-4.758202627375113,-5.098202627375112,33,TrendFollow_H1_Donchian_ADXfiltered
2016-09-22 14:30:00,2016-09-22 15:00:00,LONG,3064,London,3065,London_NewYork_Overlap,SL,-1.732158520460871,-2.002158520460871,2,TrendFollow_H1_Donchian_ADXfiltered
2016-09-22 15:15:00,2016-09-22 17:00:00,LONG,3065,London_NewYork_Overlap,3065,London_NewYork_Overlap,TP,3.7045693892778218,3.4645693892778215,7,TrendFollow_H1_Donchian_ADXfiltered
2016-09-22 18:30:00,2016-09-22 21:00:00,LONG,3065,London_NewYork_Overlap,3066,NewYork,SL,-3.24475344328971,-3.4847534432897103,10,TrendFollow_H1_Donchian_ADXfiltered
2016-09-23 11:15:00,2016-09-23 11:45:00,LONG,3071,London,3071,London,SL,-1.6675329121144387,-1.9575329121144387,2,TrendFollow_H1_Donchian_ADXfiltered
2016-09-23 13:00:00,2016-09-23 15:30:00,LONG,3071,London,3072,London_NewYork_Overlap,TP,2.7660990725230477,2.4360990725230476,10,TrendFollow_H1_Donchian_ADXfiltered
2016-09-28 04:00:00,2016-09-28 10:00:00,SHORT,3089,Sydney_Tokyo_Overlap,3091,Tokyo_London_Overlap,TP,2.3677936786250484,2.0777936786250484,24,TrendFollow_H1_Donchian_ADXfiltered
2016-09-28 10:15:00,2016-09-28 11:45:00,SHORT,3091,Tokyo_London_Overlap,3092,London,SL,-1.5519087115153525,-1.7919087115153525,6,TrendFollow_H1_Donchian_ADXfiltered
2016-09-28 17:00:00,2016-09-28 18:00:00,SHORT,3093,London_NewYork_Overlap,3093,London_NewYork_Overlap,TP,3.2516807750764656,3.0016807750764656,4,TrendFollow_H1_Donchian_ADXfiltered
2016-09-29 09:00:00,2016-09-29 14:00:00,SHORT,3097,Asia,3099,London,TP,2.647029798160247,2.3470297981602473,20,TrendFollow_H1_Donchian_ADXfiltered
2016-09-29 15:30:00,2016-09-29 16:45:00,SHORT,3100,London_NewYork_Overlap,3100,London_NewYork_Overlap,SL,-2.4993119376238155,-2.7393119376238158,5,TrendFollow_H1_Donchian_ADXfiltered
2016-10-03 07:15:00,2016-10-03 12:30:00,SHORT,3110,Sydney_Tokyo_Overlap,3113,London,SL,-2.300662991586023,-2.610662991586023,21,TrendFollow_H1_Donchian_ADXfiltered
2016-10-03 15:45:00,2016-10-03 20:15:00,SHORT,3114,London_NewYork_Overlap,3115,NewYork,TP,3.5679597941893917,3.3279597941893915,18,TrendFollow_H1_Donchian_ADXfiltered
2016-10-04 05:15:00,2016-10-04 06:15:00,SHORT,3117,Sydney_Tokyo_Overlap,3117,Sydney_Tokyo_Overlap,SL,-2.0324682873526854,-2.0324682873526854,4,TrendFollow_H1_Donchian_ADXfiltered
2016-10-04 10:00:00,2016-10-04 12:00:00,SHORT,3119,Tokyo_London_Overlap,3120,London,SL,-2.293418108400374,-2.293418108400374,8,TrendFollow_H1_Donchian_ADXfiltered
2016-10-04 15:00:00,2016-10-04 15:15:00,SHORT,3121,London_NewYork_Overlap,3121,London_NewYork_Overlap,TP,3.7797112661351093,3.7797112661351093,1,TrendFollow_H1_Donchian_ADXfiltered
2016-10-04 15:30:00,2016-10-04 16:30:00,SHORT,3121,London_NewYork_Overlap,3121,London_NewYork_Overlap,TP,6.503475530494143,6.503475530494143,4,TrendFollow_H1_Donchian_ADXfiltered
2016-10-04 16:45:00,2016-10-04 18:30:00,SHORT,3121,London_NewYork_Overlap,3121,London_NewYork_Overlap,TP,8.088303553102378,8.088303553102378,7,TrendFollow_H1_Donchian_ADXfiltered
2016-10-04 19:45:00,2016-10-05 15:30:00,SHORT,3122,NewYork,3128,London_NewYork_Overlap,SL,-5.827020569319984,-5.827020569319984,75,TrendFollow_H1_Donchian_ADXfiltered
2016-10-05 16:00:00,2016-10-05 16:45:00,SHORT,3128,London_NewYork_Overlap,3128,London_NewYork_Overlap,SL,-3.214870349709372,-3.474870349709372,3,TrendFollow_H1_Donchian_ADXfiltered
2016-10-05 17:00:00,2016-10-05 17:30:00,SHORT,3128,London_NewYork_Overlap,3128,London_NewYork_Overlap,SL,-4.526412746200776,-4.766412746200777,2,TrendFollow_H1_Donchian_ADXfiltered
2016-10-05 19:00:00,2016-10-06 16:00:00,SHORT,3129,NewYork,3135,London_NewYork_Overlap,TP,7.370640517117863,7.130640517117863,80,TrendFollow_H1_Donchian_ADXfiltered
2016-10-06 16:15:00,2016-10-07 04:15:00,SHORT,3135,London_NewYork_Overlap,3138,Sydney_Tokyo_Overlap,SL,-3.395167499739273,-3.635167499739273,44,TrendFollow_H1_Donchian_ADXfiltered
2016-10-07 18:30:00,2016-10-07 19:45:00,SHORT,3142,London_NewYork_Overlap,3143,NewYork,SL,-6.937278860648576,-7.177278860648576,5,TrendFollow_H1_Donchian_ADXfiltered
2016-10-11 13:00:00,2016-10-11 16:15:00,SHORT,3155,London,3156,London_NewYork_Overlap,SL,-2.657719740053153,-2.8977197400531534,13,TrendFollow_H1_Donchian_ADXfiltered
2016-10-19 02:45:00,2016-10-19 07:15:00,LONG,3194,Sydney_Tokyo_Overlap,3194,Sydney_Tokyo_Overlap,SL,-1.5581625060954138,-1.7981625060954138,18,TrendFollow_H1_Donchian_ADXfiltered
2016-10-19 07:30:00,2016-10-19 11:15:00,SHORT,3194,Sydney_Tokyo_Overlap,3197,London,SL,-1.5843714199104397,-1.8743714199104398,15,TrendFollow_H1_Donchian_ADXfiltered
2016-10-19 15:00:00,2016-10-19 16:00:00,LONG,3198,London_NewYork_Overlap,3198,London_NewYork_Overlap,SL,-2.312765381413101,-2.552765381413101,4,TrendFollow_H1_Donchian_ADXfiltered
2016-10-20 01:45:00,2016-10-20 03:30:00,LONG,3200,Sydney,3201,Sydney_Tokyo_Overlap,SL,-1.8353722351841952,-2.1653722351841953,7,TrendFollow_H1_Donchian_ADXfiltered
2016-10-20 04:45:00,2016-10-20 09:15:00,LONG,3201,Sydney_Tokyo_Overlap,3202,Asia,SL,-2.056845872687518,-2.296845872687518,18,TrendFollow_H1_Donchian_ADXfiltered
2016-10-20 14:45:00,2016-10-20 15:30:00,LONG,3204,London,3205,London_NewYork_Overlap,SL,-1.7557701749847183,-2.0657701749847184,3,TrendFollow_H1_Donchian_ADXfiltered
2016-10-21 13:45:00,2016-10-21 18:45:00,LONG,3211,London,3212,London_NewYork_Overlap,SL,-1.8071599587267428,-2.097159958726743,20,TrendFollow_H1_Donchian_ADXfiltered
2016-10-25 21:00:00,2016-10-26 13:15:00,LONG,3227,NewYork,3232,London,SL,-2.4731320109792705,-2.7431320109792705,61,TrendFollow_H1_Donchian_ADXfiltered
2016-10-26 19:45:00,2016-10-27 10:45:00,SHORT,3234,NewYork,3238,Tokyo_London_Overlap,SL,-2.6955256107510195,-2.9255256107510195,56,TrendFollow_H1_Donchian_ADXfiltered
2016-11-01 11:15:00,2016-11-01 12:15:00,LONG,3258,London,3258,London,TP,3.104829159913379,2.864829159913379,4,TrendFollow_H1_Donchian_ADXfiltered
2016-11-01 13:00:00,2016-11-01 15:30:00,LONG,3258,London,3259,London_NewYork_Overlap,TP,3.633488237834399,3.393488237834399,10,TrendFollow_H1_Donchian_ADXfiltered
2016-11-01 18:15:00,2016-11-01 19:15:00,LONG,3260,NewYork,3260,NewYork,SL,-3.446196421276909,-3.686196421276909,4,TrendFollow_H1_Donchian_ADXfiltered
2016-11-01 21:00:00,2016-11-01 21:45:00,LONG,3260,NewYork,3260,NewYork,SL,-3.400061461147743,-3.670061461147743,3,TrendFollow_H1_Donchian_ADXfiltered
2016-11-02 06:00:00,2016-11-02 09:45:00,LONG,3261,Sydney_Tokyo_Overlap,3263,Tokyo_London_Overlap,TP,3.3711793638897234,3.131179363889723,15,TrendFollow_H1_Donchian_ADXfiltered
2016-11-02 10:00:00,2016-11-02 13:00:00,LONG,3264,London,3264,London,SL,-2.3419099288325924,-2.5819099288325926,12,TrendFollow_H1_Donchian_ADXfiltered
2016-11-02 14:15:00,2016-11-02 16:00:00,LONG,3265,London_NewYork_Overlap,3265,London_NewYork_Overlap,TP,3.803485566252448,3.5634855662524476,7,TrendFollow_H1_Donchian_ADXfiltered
2016-11-02 19:15:00,2016-11-02 20:00:00,LONG,3266,NewYork,3266,NewYork,SL,-3.5046366621829748,-3.744636662182975,3,TrendFollow_H1_Donchian_ADXfiltered
2016-11-03 04:45:00,2016-11-03 05:30:00,LONG,3267,Sydney_Tokyo_Overlap,3267,Sydney_Tokyo_Overlap,TP,4.115645317919871,3.8756453179198704,3,TrendFollow_H1_Donchian_ADXfiltered
2016-11-03 16:30:00,2016-11-04 14:30:00,LONG,3271,London_NewYork_Overlap,3277,London_NewYork_Overlap,TP,6.621761803827212,6.381761803827212,80,TrendFollow_H1_Donchian_ADXfiltered
2016-11-07 10:00:00,2016-11-07 17:00:00,SHORT,3282,London,3283,London_NewYork_Overlap,TP,4.119381473094563,3.8493814730945632,28,TrendFollow_H1_Donchian_ADXfiltered
2016-11-07 18:45:00,2016-11-08 03:30:00,SHORT,3284,NewYork,3286,Sydney_Tokyo_Overlap,SL,-3.2620366767378073,-3.522036676737807,31,TrendFollow_H1_Donchian_ADXfiltered
2016-11-08 13:45:00,2016-11-08 14:15:00,SHORT,3289,London,3290,London_NewYork_Overlap,TP,2.6529780155924527,2.4129780155924525,2,TrendFollow_H1_Donchian_ADXfiltered
2016-11-08 18:15:00,2016-11-09 01:00:00,SHORT,3291,NewYork,3293,Sydney_Tokyo_Overlap,TP,6.935078986761255,6.695078986761255,23,TrendFollow_H1_Donchian_ADXfiltered
2016-11-09 03:45:00,2016-11-09 04:15:00,LONG,3293,Sydney_Tokyo_Overlap,3293,Sydney_Tokyo_Overlap,TP,12.939176582859773,12.699176582859772,2,TrendFollow_H1_Donchian_ADXfiltered
2016-11-09 05:00:00,2016-11-09 07:00:00,LONG,3293,Sydney_Tokyo_Overlap,3293,Sydney_Tokyo_Overlap,TP,21.20634239264109,20.966342392641092,8,TrendFollow_H1_Donchian_ADXfiltered
2016-11-09 16:30:00,2016-11-09 19:15:00,SHORT,3297,London_NewYork_Overlap,3298,NewYork,TP,15.969133162229127,15.729133162229127,11,TrendFollow_H1_Donchian_ADXfiltered
2016-11-09 20:00:00,2016-11-10 03:00:00,SHORT,3298,NewYork,3300,Sydney_Tokyo_Overlap,SL,-10.288461401287805,-10.528461401287805,24,TrendFollow_H1_Donchian_ADXfiltered
2016-11-10 22:15:00,2016-11-11 02:45:00,SHORT,3305,NewYork,3307,Sydney_Tokyo_Overlap,SL,-6.951828553821315,-7.191828553821315,14,TrendFollow_H1_Donchian_ADXfiltered
2016-11-11 10:00:00,2016-11-11 15:15:00,SHORT,3310,London,3311,London_NewYork_Overlap,SL,-5.644899849780359,-5.884899849780359,21,TrendFollow_H1_Donchian_ADXfiltered
2016-11-11 16:30:00,2016-11-11 16:45:00,SHORT,3311,London_NewYork_Overlap,3311,London_NewYork_Overlap,TP,9.417409452042193,9.177409452042193,1,TrendFollow_H1_Donchian_ADXfiltered
2016-11-11 17:00:00,2016-11-14 03:00:00,SHORT,3311,London_NewYork_Overlap,3314,Sydney_Tokyo_Overlap,TP,13.35082753773031,13.11082753773031,36,TrendFollow_H1_Donchian_ADXfiltered
2016-11-14 07:15:00,2016-11-14 08:00:00,SHORT,3314,Sydney_Tokyo_Overlap,3315,Asia,SL,-5.131075146095782,-5.3910751460957815,3,TrendFollow_H1_Donchian_ADXfiltered
2016-11-14 16:00:00,2016-11-14 19:30:00,SHORT,3318,London_NewYork_Overlap,3319,NewYork,SL,-6.576082443827545,-6.816082443827545,14,TrendFollow_H1_Donchian_ADXfiltered
2016-11-15 23:15:00,2016-11-16 03:30:00,SHORT,3327,Sydney,3328,Sydney_Tokyo_Overlap,SL,-2.7125350151238763,-3.012535015123876,13,Sydney_BollingerMeanReversion
2016-11-18 03:30:00,2016-11-18 13:45:00,SHORT,3342,Sydney_Tokyo_Overlap,3345,London,SL,-4.772380639569974,-5.012380639569974,41,TrendFollow_H1_Donchian_ADXfiltered
2016-11-23 15:00:00,2016-11-23 15:15:00,SHORT,3367,London_NewYork_Overlap,3367,London_NewYork_Overlap,TP,4.259403715877625,4.019403715877624,1,TrendFollow_H1_Donchian_ADXfiltered
2016-11-23 15:30:00,2016-11-23 17:00:00,SHORT,3367,London_NewYork_Overlap,3367,London_NewYork_Overlap,TP,8.271985857057643,8.031985857057643,6,TrendFollow_H1_Donchian_ADXfiltered
2016-11-24 02:30:00,2016-11-24 11:45:00,SHORT,3370,Sydney_Tokyo_Overlap,3373,London,SL,-4.284893947247383,-4.524893947247383,37,TrendFollow_H1_Donchian_ADXfiltered
2016-11-25 03:00:00,2016-11-25 07:15:00,SHORT,3376,Sydney_Tokyo_Overlap,3376,Sydney_Tokyo_Overlap,SL,-4.543126168796789,-4.783126168796789,17,TrendFollow_H1_Donchian_ADXfiltered
2016-11-25 17:15:00,2016-11-28 02:15:00,SHORT,3380,London_NewYork_Overlap,3382,Sydney_Tokyo_Overlap,SL,-4.658590349035649,-4.898590349035649,19,TrendFollow_H1_Donchian_ADXfiltered
2016-12-01 02:45:00,2016-12-01 03:15:00,SHORT,3403,Sydney_Tokyo_Overlap,3403,Sydney_Tokyo_Overlap,TP,5.229222589403662,4.989222589403662,2,TrendFollow_H1_Donchian_ADXfiltered
2016-12-01 16:15:00,2016-12-01 18:15:00,SHORT,3407,London_NewYork_Overlap,3408,NewYork,SL,-4.146217487666718,-4.386217487666718,8,TrendFollow_H1_Donchian_ADXfiltered
2016-12-09 02:00:00,2016-12-09 08:30:00,SHORT,3445,Sydney_Tokyo_Overlap,3446,Asia,SL,-2.079654780919327,-2.399654780919327,26,TrendFollow_H1_Donchian_ADXfiltered
2016-12-09 13:30:00,2016-12-09 14:00:00,SHORT,3448,London,3449,London_NewYork_Overlap,TP,3.113741798000092,2.8337417980000916,2,TrendFollow_H1_Donchian_ADXfiltered
2016-12-09 14:15:00,2016-12-09 15:15:00,SHORT,3449,London_NewYork_Overlap,3449,London_NewYork_Overlap,SL,-2.5250196137526473,-2.7650196137526475,4,TrendFollow_H1_Donchian_ADXfiltered
2016-12-09 19:00:00,2016-12-12 10:15:00,SHORT,3450,NewYork,3455,London,TP,6.708848503314357,6.468848503314357,57,TrendFollow_H1_Donchian_ADXfiltered
2016-12-14 15:00:00,2016-12-14 15:45:00,SHORT,3470,London_NewYork_Overlap,3470,London_NewYork_Overlap,SL,-2.0198143690479355,-2.2598143690479358,3,TrendFollow_H1_Donchian_ADXfiltered
2016-12-14 21:00:00,2016-12-14 22:00:00,SHORT,3471,NewYork,3471,NewYork,TP,6.541647432467016,6.301647432467016,4,TrendFollow_H1_Donchian_ADXfiltered
2016-12-14 22:30:00,2016-12-15 12:15:00,SHORT,3471,NewYork,3476,London,TP,9.322828810680903,9.032828810680904,51,TrendFollow_H1_Donchian_ADXfiltered
2016-12-15 12:30:00,2016-12-15 15:15:00,SHORT,3476,London,3477,London_NewYork_Overlap,TP,4.971974292209552,4.731974292209552,11,TrendFollow_H1_Donchian_ADXfiltered
2016-12-15 18:30:00,2016-12-15 19:30:00,SHORT,3478,NewYork,3478,NewYork,SL,-5.002006947244126,-5.242006947244127,4,TrendFollow_H1_Donchian_ADXfiltered
2016-12-16 16:30:00,2016-12-16 18:15:00,SHORT,3484,London_NewYork_Overlap,3485,NewYork,SL,-2.5949167467447296,-2.83491674674473,7,TrendFollow_H1_Donchian_ADXfiltered
2016-12-20 16:30:00,2016-12-20 18:45:00,SHORT,3498,London_NewYork_Overlap,3499,NewYork,SL,-2.9737483610024356,-3.2137483610024358,9,TrendFollow_H1_Donchian_ADXfiltered
2016-12-23 23:45:00,2016-12-27 04:30:00,SHORT,3521,Sydney,3522,Sydney_Tokyo_Overlap,SL,-3.124769608575434,-3.504769608575434,15,Sydney_BollingerMeanReversion
2016-12-27 16:15:00,2016-12-27 17:45:00,SHORT,3526,London_NewYork_Overlap,3526,London_NewYork_Overlap,TP,2.9789636756818254,2.6889636756818254,6,TrendFollow_H1_Donchian_ADXfiltered
2016-12-30 01:30:00,2016-12-30 15:30:00,LONG,3543,Sydney_Tokyo_Overlap,3547,London_NewYork_Overlap,SL,-3.0985278208781892,-3.3385278208781894,56,TrendFollow_H1_Donchian_ADXfiltered
2017-01-03 03:00:00,2017-01-03 10:15:00,LONG,3549,Sydney_Tokyo_Overlap,3552,London,SL,-3.6127769931160856,-3.852776993116086,29,TrendFollow_H1_Donchian_ADXfiltered
2017-01-04 08:00:00,2017-01-04 11:00:00,LONG,3557,Asia,3559,London,TP,3.540560477716099,3.3005604777160986,12,TrendFollow_H1_Donchian_ADXfiltered
2017-01-05 02:00:00,2017-01-05 02:45:00,LONG,3563,Sydney_Tokyo_Overlap,3563,Sydney_Tokyo_Overlap,TP,4.992296801651037,4.7522968016510365,3,TrendFollow_H1_Donchian_ADXfiltered
2017-01-05 05:00:00,2017-01-05 08:45:00,LONG,3563,Sydney_Tokyo_Overlap,3564,Asia,TP,4.918497112206978,4.678497112206978,15,TrendFollow_H1_Donchian_ADXfiltered
2017-01-05 15:30:00,2017-01-05 17:15:00,LONG,3567,London_NewYork_Overlap,3567,London_NewYork_Overlap,TP,5.301034196721957,5.061034196721957,7,TrendFollow_H1_Donchian_ADXfiltered
2017-01-05 18:00:00,2017-01-05 23:45:00,LONG,3568,NewYork,3569,Sydney,SL,-4.50003478485246,-4.74003478485246,23,TrendFollow_H1_Donchian_ADXfiltered
2017-01-06 12:45:00,2017-01-06 14:00:00,LONG,3573,London,3574,London_NewYork_Overlap,SL,-2.4040820487243764,-2.6440820487243766,5,TrendFollow_H1_Donchian_ADXfiltered
