strategy,sltp_profile,entry_session,exit_session,trades,win_rate,profit_factor,net_profit,expectancy,max_drawdown
Session_ATR_Volatility_Breakout,RR3.0_SL1.0ATR,NewYork,London,86,0.3953488372093023,2.043611051313288,151.93540935963,1.7666908065073257,-20.011063769407873
Bollinger_MeanReversion,RR3.0_SL1.0ATR,London,London_NewYork_Overlap,871,0.41446613088404133,2.0408694088672052,1220.992727920746,1.401828619886046,-39.439601793735505
Combo_EMACross_ATRVolatilityFilter,RR3.0_SL1.0ATR,Tokyo_London_Overlap,London_NewYork_Overlap,33,0.42424242424242425,2.030764776212399,46.39316349838604,1.4058534393450315,-15.328588119601939
Combo_H1Trend_M15DonchianBreakout,RR1.5_SL1.0ATR,Tokyo_London_Overlap,London_NewYork_Overlap,2,0.5,2.0257542202860983,2.031511169814812,1.015755584907406,0.0
Bollinger_MeanReversion,RR2.0_SL1.5ATR,Sydney,Tokyo_London_Overlap,11,0.45454545454545453,2.0255182353532266,27.00202697946099,2.4547297254055445,-10.650723462336646
Bollinger_Breakout,RR2.0_SL1.5ATR,NewYork,Asia,26,0.46153846153846156,2.0240138179512392,54.88206942382298,2.1108488239931917,-12.32564861385805
Combo_MACDCross_BollingerBreakout,RR2.0_SL1.5ATR,London_NewYork_Overlap,Sydney_Tokyo_Overlap,200,0.505,2.023104524915473,486.2375881147364,2.431187940573682,-43.99692577500707
Combo_EMACross_ATRVolatilityFilter,RR1.5_SL1.0ATR,NewYork,Tokyo_London_Overlap,5,0.6,2.020767569413827,6.411344712215668,1.2822689424431337,-4.596920314701411
MACD_Cross,RR1.5_SL1.0ATR,London_NewYork_Overlap,Asia,9,0.5555555555555556,2.0201438777934153,12.049930668458392,1.338881185384266,-6.679899523739905
EMA9_21_Cross,RR2.0_SL1.5ATR,NewYork,Asia,55,0.509090909090909,2.0121422608612587,121.5935740079534,2.210792254690062,-33.924311638028406
MACD_Cross,RR2.0_SL1.5ATR,NewYork,London_NewYork_Overlap,154,0.474025974025974,2.0101319443846015,346.95441930907987,2.252950774734285,-24.074678792366534
RSI_Reversion_30_70,RR1.5_SL1.0ATR,Sydney,Asia,3,0.6666666666666666,2.004786582273029,5.343339596025771,1.781113198675257,-5.317885101469074
MACD_Cross,RR3.0_SL1.0ATR,Sydney_Tokyo_Overlap,Tokyo_London_Overlap,263,0.4524714828897338,2.002976081547079,315.93298859199615,1.201266116319377,-52.67589758599772
Bollinger_Breakout,RR3.0_SL1.0ATR,Asia,London_NewYork_Overlap,17,0.47058823529411764,1.9964627085305349,22.03979802130753,1.296458707135737,-14.4881831254113
Bollinger_MeanReversion,RR1.5_SL1.0ATR,Sydney_Tokyo_Overlap,Tokyo_London_Overlap,137,0.583941605839416,1.9935416856835146,126.09519853128182,0.9204029089874586,-18.870476229161564
Bollinger_Breakout,RR2.0_SL1.5ATR,Asia,London,203,0.49261083743842365,1.9932927048912443,325.5136072850746,1.6035153068230277,-32.46573355106827
EMA9_21_Cross,RR2.0_SL1.5ATR,London_NewYork_Overlap,Sydney,22,0.6363636363636364,1.98682481154581,51.66153597737443,2.348251635335201,-38.24475024799305
MACD_Cross,RR2.0_SL1.5ATR,Sydney_Tokyo_Overlap,London,302,0.4768211920529801,1.985561079145696,527.2443512539837,1.7458422226953103,-36.87898998157726
Combo_RSIReversion_BollingerBand,RR2.0_SL1.5ATR,Asia,London,21,0.47619047619047616,1.9788272069957276,22.997902937875395,1.0951382351369237,-5.766683270662452
EMA9_21_Cross,RR3.0_SL1.0ATR,Sydney_Tokyo_Overlap,London,167,0.47904191616766467,1.9755980994151734,194.94822517062016,1.1673546417402405,-32.665308679469604
Bollinger_MeanReversion,RR1.5_SL1.0ATR,London_NewYork_Overlap,Sydney,17,0.4117647058823529,1.9689297411210132,29.702784951974216,1.7472226442337775,-15.485740916124614
Bollinger_Breakout,RR2.0_SL1.5ATR,Sydney_Tokyo_Overlap,London,250,0.484,1.94572726882993,339.0838154761552,1.356335261904621,-22.791643506652612
Combo_EMACross_ATRVolatilityFilter,RR2.0_SL1.5ATR,NewYork,Asia,38,0.5789473684210527,1.9439612272234705,77.57730428626422,2.041508007533269,-22.455643634466707
Combo_H1H4TrendAlign_EMA9_21Cross,RR1.5_SL1.0ATR,Asia,London,26,0.5,1.9428676770442175,26.072596347487817,1.0027921672110698,-9.371404453916021
Combo_H4Trend_OpeningRangeBreakout,RR2.0_SL1.5ATR,NewYork,London,102,0.49019607843137253,1.9309030816214177,202.18324571177223,1.9821886834487474,-30.537363099783704
Combo_H1Trend_M15DonchianBreakout,RR3.0_SL1.0ATR,London_NewYork_Overlap,Sydney_Tokyo_Overlap,118,0.4322033898305085,1.9289739776914994,236.92243855583402,2.0078172758968984,-36.4413298454555
Combo_H4Trend_OpeningRangeBreakout,RR1.5_SL1.0ATR,London_NewYork_Overlap,Tokyo_London_Overlap,3,0.6666666666666666,1.9191860474525702,4.41157006192545,1.4705233539751499,-4.799431055499226
Combo_EMACross_ATRVolatilityFilter,RR3.0_SL1.0ATR,London_NewYork_Overlap,Asia,17,0.4117647058823529,1.9156183465823629,28.700172254004766,1.6882454267061626,-8.9654223874544
EMA9_21_Cross,RR3.0_SL1.0ATR,London_NewYork_Overlap,Asia,17,0.4117647058823529,1.9156183465823629,28.700172254004766,1.6882454267061626,-8.9654223874544
Combo_MACDCross_BollingerBreakout,RR3.0_SL1.0ATR,Sydney_Tokyo_Overlap,London_NewYork_Overlap,33,0.36363636363636365,1.9099637289752165,56.51505596564849,1.7125774535044997,-13.24655102743062
Combo_H1H4TrendAlign_EMA9_21Cross,RR2.0_SL1.5ATR,Asia,London,87,0.5057471264367817,1.903522595279006,114.80634774958267,1.3196131925239387,-16.885814235087253
Donchian20_Breakout,RR3.0_SL1.0ATR,Sydney,London,7,0.42857142857142855,1.8936439477303915,8.479954176718728,1.2114220252455326,-3.902572390761543
Opening_Range_Breakout,RR2.0_SL1.5ATR,London_NewYork_Overlap,Asia,41,0.5121951219512195,1.8846350217595818,89.75124814706109,2.1890548328551485,-18.63257076497144
EMA9_21_Cross,RR2.0_SL1.5ATR,NewYork,Tokyo_London_Overlap,48,0.4791666666666667,1.8839798786825706,93.23122358323772,1.9423171579841192,-33.745172763830894
Combo_EMA200Trend_RSI50Pullback,RR3.0_SL1.0ATR,Sydney,London,6,0.3333333333333333,1.8778687387679471,8.85857836420213,1.4764297273670215,-6.60915942664804
Session_ATR_Volatility_Breakout,RR2.0_SL1.5ATR,Tokyo_London_Overlap,London_NewYork_Overlap,98,0.4897959183673469,1.873861510195771,134.05083498431608,1.3678656631052661,-20.314375703939703
Combo_EMACross_ATRVolatilityFilter,RR2.0_SL1.5ATR,Sydney_Tokyo_Overlap,London,18,0.5555555555555556,1.8708090004127382,38.42708423858926,2.1348380132549587,-18.294008655932743
MACD_Cross,RR2.0_SL1.5ATR,NewYork,Tokyo_London_Overlap,83,0.5060240963855421,1.8684190817284332,161.81669165583892,1.9495986946486616,-25.224509135024483
Combo_MACDCross_BollingerBreakout,RR2.0_SL1.5ATR,Asia,London_NewYork_Overlap,25,0.48,1.8619056452431357,39.88001106167853,1.5952004424671413,-23.73218449421811
Bollinger_Breakout,RR3.0_SL1.0ATR,London_NewYork_Overlap,Sydney_Tokyo_Overlap,125,0.36,1.857651942197164,219.76620479506852,1.7581296383605483,-39.50710339053158
Combo_EMA200Trend_RSI50Pullback,RR3.0_SL1.0ATR,NewYork,London_NewYork_Overlap,38,0.39473684210526316,1.8549173850756933,54.86568457286431,1.4438338045490609,-10.720192096657875
Combo_MACDCross_BollingerBreakout,RR2.0_SL1.5ATR,NewYork,Asia,40,0.525,1.8531879980283463,64.30149849776866,1.6075374624442165,-22.03321433871257
Session_ATR_Volatility_Breakout,RR2.0_SL1.5ATR,Sydney_Tokyo_Overlap,London,268,0.4962686567164179,1.8493297845245897,352.70582569149195,1.3160665137742238,-36.441559232582584
Bollinger_Breakout,RR3.0_SL1.0ATR,London_NewYork_Overlap,Tokyo_London_Overlap,17,0.35294117647058826,1.8471527683662161,22.49847294572585,1.3234395850426972,-19.42337306000786
RSI_Reversion_30_70,RR2.0_SL1.5ATR,London_NewYork_Overlap,Sydney,35,0.3142857142857143,1.8462179917136208,102.40271876010176,2.925791964574336,-49.30337088872679
Session_ATR_Volatility_Breakout,RR3.0_SL1.0ATR,London_NewYork_Overlap,Tokyo_London_Overlap,21,0.2857142857142857,1.8455317856566167,34.05790616091869,1.6218050552818424,-15.917331267912932
Opening_Range_Breakout,RR3.0_SL1.0ATR,Sydney_Tokyo_Overlap,London_NewYork_Overlap,53,0.37735849056603776,1.8434373381266733,81.91875514388872,1.5456368895073342,-36.238134471589674
Opening_Range_Breakout,RR3.0_SL1.0ATR,Sydney_Tokyo_Overlap,Tokyo_London_Overlap,246,0.45121951219512196,1.8388518564092704,248.85650045730182,1.0116117904768367,-48.27831297726959
EMA9_21_Cross,RR3.0_SL1.0ATR,Sydney_Tokyo_Overlap,Tokyo_London_Overlap,192,0.4375,1.838187946261895,185.0233606559892,0.9636633367499438,-20.769509650853138
Combo_EMACross_ATRVolatilityFilter,RR3.0_SL1.0ATR,London_NewYork_Overlap,Sydney_Tokyo_Overlap,133,0.42105263157894735,1.8360734666186214,203.57834252545163,1.530664229514674,-31.964748975144573
Bollinger_Breakout,RR2.0_SL1.5ATR,NewYork,London,57,0.49122807017543857,1.8294289225854103,99.78245012223584,1.7505693003901026,-40.611655070292144
MACD_Cross,RR3.0_SL1.0ATR,London_NewYork_Overlap,Sydney_Tokyo_Overlap,194,0.4072164948453608,1.8172577114704354,314.2550344634747,1.6198713116673955,-40.926049466570845
Bollinger_MeanReversion,RR2.0_SL1.5ATR,London_NewYork_Overlap,Sydney,56,0.35714285714285715,1.8166432913174912,161.25976080820408,2.879638585860787,-54.075348426921785
Combo_EMA200Trend_RSI50Pullback,RR2.0_SL1.5ATR,London_NewYork_Overlap,London,43,0.4883720930232558,1.8100749234764582,87.62171433509691,2.0377142868627187,-31.192736961705847
Session_ATR_Volatility_Breakout,RR3.0_SL1.0ATR,Sydney_Tokyo_Overlap,Tokyo_London_Overlap,274,0.4233576642335766,1.8078145282475788,259.9560998895152,0.9487448901077197,-47.32539017662961
Bollinger_Breakout,RR3.0_SL1.0ATR,NewYork,London,31,0.3548387096774194,1.8064883584260023,37.91128127832767,1.2229445573654087,-13.952753501095472
Combo_MACDCross_BollingerBreakout,RR3.0_SL1.0ATR,London_NewYork_Overlap,Tokyo_London_Overlap,20,0.35,1.8049202097369583,38.28815441136632,1.914407720568316,-16.66823537737831
Session_ATR_Volatility_Breakout,RR2.0_SL1.5ATR,NewYork,London,118,0.4406779661016949,1.7989206570861658,217.65555273440643,1.8445385824949698,-33.191179060136236
Combo_EMA200Trend_RSI50Pullback,RR2.0_SL1.5ATR,Sydney_Tokyo_Overlap,London_NewYork_Overlap,58,0.5,1.7961195537329433,102.82791124119944,1.7728950213999903,-19.29010625283656
Donchian20_Breakout,RR2.0_SL1.5ATR,Asia,London,202,0.46534653465346537,1.789828700130002,245.9235137827296,1.2174431375382653,-51.031505133664744
Combo_H1H4TrendAlign_EMA9_21Cross,RR1.5_SL1.0ATR,NewYork,Tokyo_London_Overlap,5,0.6,1.7859052959538313,5.193169836241286,1.0386339672482572,-4.596920314701411
Session_ATR_Volatility_Breakout,RR3.0_SL1.0ATR,London_NewYork_Overlap,Sydney_Tokyo_Overlap,187,0.36363636363636365,1.7855910232060754,292.93660086749344,1.5665058869919435,-40.04663188593378
Session_ATR_Volatility_Breakout,RR1.5_SL1.0ATR,London_NewYork_Overlap,Sydney,17,0.6470588235294118,1.783085192213127,19.12036766946391,1.1247275099684653,-8.068708751930593
Combo_RSIReversion_BollingerBand,RR3.0_SL1.0ATR,London,London_NewYork_Overlap,28,0.35714285714285715,1.779741490578958,28.76143452422528,1.027194090150903,-10.687253925186678
Opening_Range_Breakout,RR3.0_SL1.0ATR,Sydney_Tokyo_Overlap,Asia,406,0.3645320197044335,1.7773251058795116,384.1324458968187,0.9461390293025091,-31.628651576181866
Combo_H1H4TrendAlign_EMA9_21Cross,RR3.0_SL1.0ATR,NewYork,Asia,22,0.45454545454545453,1.7761853231972164,29.860971742226795,1.3573168973739451,-15.123145644209929
Combo_H1H4TrendAlign_EMA9_21Cross,RR2.0_SL1.5ATR,London_NewYork_Overlap,Sydney_Tokyo_Overlap,106,0.46226415094339623,1.7730803149825785,213.48065386362356,2.013968432675694,-43.81228064967614
Session_ATR_Volatility_Breakout,RR2.0_SL1.5ATR,NewYork,Asia,57,0.43859649122807015,1.7725081550262747,98.79378615663612,1.7332243185374758,-39.27845544255851
RSI_Reversion_30_70,RR1.5_SL1.0ATR,London_NewYork_Overlap,Sydney_Tokyo_Overlap,58,0.5517241379310345,1.7683228754669043,77.12369481693466,1.329718876154046,-24.616936357805727
Opening_Range_Breakout,RR3.0_SL1.0ATR,London_NewYork_Overlap,Sydney_Tokyo_Overlap,211,0.3791469194312796,1.7630131129143918,309.2483025469225,1.4656317656252251,-33.35845215498742
Combo_RSIReversion_BollingerBand,RR3.0_SL1.0ATR,Sydney_Tokyo_Overlap,Tokyo_London_Overlap,10,0.4,1.760383070899558,9.449891748142043,0.9449891748142043,-12.427803971178001
Combo_EMACross_ATRVolatilityFilter,RR2.0_SL1.5ATR,NewYork,Tokyo_London_Overlap,35,0.45714285714285713,1.757546597286778,62.955698056954866,1.7987342301987104,-29.852473842281377
EMA9_21_Cross,RR2.0_SL1.5ATR,Sydney_Tokyo_Overlap,London,211,0.5165876777251185,1.7571341231102564,250.58879909205183,1.1876246402466912,-50.79349540750178
Combo_MACDCross_BollingerBreakout,RR2.0_SL1.5ATR,Sydney_Tokyo_Overlap,London,221,0.47058823529411764,1.756881739488008,276.8874365766186,1.2528843284009892,-36.87898998157726
Combo_H1Trend_M15DonchianBreakout,RR3.0_SL1.0ATR,London_NewYork_Overlap,NewYork,367,0.3760217983651226,1.7527801728231125,528.3409273249276,1.4396210553812743,-56.327872677467056
Combo_H1Trend_M15DonchianBreakout,RR2.0_SL1.5ATR,Asia,London,151,0.4900662251655629,1.7515901981434632,164.7022821267906,1.0907435902436464,-20.74819082454885
RSI_Reversion_30_70,RR2.0_SL1.5ATR,Asia,NewYork,2,0.5,1.7508866011803985,1.5019732679739808,0.7509866339869904,0.0
EMA9_21_Cross,RR3.0_SL1.0ATR,London_NewYork_Overlap,Sydney_Tokyo_Overlap,139,0.4172661870503597,1.7492989794749247,193.6440633210683,1.3931227577055274,-37.45576484244998
Combo_H1Trend_M15DonchianBreakout,RR2.0_SL1.5ATR,Sydney_Tokyo_Overlap,London,186,0.4946236559139785,1.7433252799595493,220.4425815970587,1.1851751698766597,-26.210588618179273
Session_ATR_Volatility_Breakout,RR2.0_SL1.5ATR,NewYork,Tokyo_London_Overlap,64,0.453125,1.7391184189625688,99.14238307665025,1.5490997355726601,-30.55909224653955
Combo_H4Trend_OpeningRangeBreakout,RR3.0_SL1.0ATR,Sydney_Tokyo_Overlap,Tokyo_London_Overlap,148,0.46621621621621623,1.7345768582876036,120.71439388197302,0.8156377964998177,-23.153379850417366
Combo_EMACross_ATRVolatilityFilter,RR1.5_SL1.0ATR,Tokyo_London_Overlap,London,167,0.5389221556886228,1.7324063519766133,125.81643821100315,0.7533918455748692,-38.87715890031531
RSI_Reversion_30_70,RR2.0_SL1.5ATR,Asia,London,143,0.45454545454545453,1.7255894491561425,169.52609675916918,1.1854971801340501,-24.351493786839534
Session_ATR_Volatility_Breakout,RR1.5_SL1.0ATR,Tokyo_London_Overlap,London_NewYork_Overlap,7,0.5714285714285714,1.719399220826802,5.221108697059881,0.7458726710085545,-5.277090894918128
Opening_Range_Breakout,RR2.0_SL1.5ATR,NewYork,London_NewYork_Overlap,105,0.4666666666666667,1.7085343254366263,191.28275008431578,1.8217404769934835,-68.74283748139649
Combo_H1H4TrendAlign_EMA9_21Cross,RR2.0_SL1.5ATR,NewYork,Asia,33,0.5151515151515151,1.7069315754873664,50.62541489787277,1.5341034817537205,-18.480003022545915
Combo_EMA200Trend_RSI50Pullback,RR2.0_SL1.5ATR,Sydney_Tokyo_Overlap,London,230,0.4782608695652174,1.7029913919379298,292.2418997174327,1.2706169552931856,-49.11238930285518
Combo_H4Trend_OpeningRangeBreakout,RR2.0_SL1.5ATR,London_NewYork_Overlap,Sydney,33,0.45454545454545453,1.7028146608072983,63.54281024263513,1.9255397043222766,-50.84656317658657
Combo_H4Trend_OpeningRangeBreakout,RR2.0_SL1.5ATR,London_NewYork_Overlap,London,46,0.45652173913043476,1.70055752644381,81.21304188243977,1.765500910487821,-32.86907004362543
Opening_Range_Breakout,RR1.5_SL1.0ATR,NewYork,London_NewYork_Overlap,6,0.5,1.6969244549616385,5.153087356715641,0.8588478927859402,-2.881986108878045
Bollinger_MeanReversion,RR2.0_SL1.5ATR,London_NewYork_Overlap,Asia,57,0.47368421052631576,1.6961022187413144,92.67165358082158,1.6258184838740628,-17.922784732260737
Bollinger_Breakout,RR1.5_SL1.0ATR,London_NewYork_Overlap,Asia,5,0.6,1.6945586919025437,5.61474928780579,1.1229498575611578,-4.727453546181623
Opening_Range_Breakout,RR2.0_SL1.5ATR,Sydney_Tokyo_Overlap,London_NewYork_Overlap,93,0.45161290322580644,1.693906647772744,162.12521991272232,1.7432819345454011,-39.589472311415335
Combo_H1H4TrendAlign_EMA9_21Cross,RR1.5_SL1.0ATR,Tokyo_London_Overlap,London,156,0.5576923076923077,1.6915576175719136,93.54561373793256,0.5996513701149523,-16.04253453729504
Donchian20_Breakout,RR2.0_SL1.5ATR,NewYork,Asia,42,0.5476190476190477,1.6897627793367835,64.9491058284565,1.5464072816299166,-32.870476574663726
Combo_H1Trend_M15DonchianBreakout,RR3.0_SL1.0ATR,Sydney_Tokyo_Overlap,Asia,320,0.384375,1.6868360265141635,260.4790198347828,0.8139969369836961,-34.37381877057996
MACD_Cross,RR3.0_SL1.0ATR,Sydney_Tokyo_Overlap,London_NewYork_Overlap,53,0.37735849056603776,1.6817678707763966,77.9139432871711,1.4700744016447376,-48.005647767602866
Donchian20_Breakout,RR3.0_SL1.0ATR,Sydney_Tokyo_Overlap,Asia,501,0.36327345309381237,1.6792677847412218,414.330416484632,0.8270068193306028,-55.037112029027654
Opening_Range_Breakout,RR1.5_SL1.0ATR,NewYork,Tokyo_London_Overlap,11,0.5454545454545454,1.6789105939194968,11.585567230993256,1.0532333846357504,-9.209024797876491
Combo_H4Trend_OpeningRangeBreakout,RR3.0_SL1.0ATR,NewYork,Sydney,135,0.28888888888888886,1.6734292389296601,168.80682834084524,1.2504209506729278,-44.67668761410254
Bollinger_Breakout,RR3.0_SL1.0ATR,London_NewYork_Overlap,NewYork,469,0.34968017057569295,1.6731154573733873,655.6093504402864,1.3978877408108452,-48.30716369216532
Bollinger_Breakout,RR1.5_SL1.0ATR,NewYork,London_NewYork_Overlap,2,0.5,1.6698520862589585,1.5850166236332548,0.7925083118166274,-2.3662188356915888
Combo_H4Trend_OpeningRangeBreakout,RR3.0_SL1.0ATR,London,London_NewYork_Overlap,751,0.4007989347536618,1.6664005197259353,699.6307305570779,0.9315988422863887,-49.698689717910156
Combo_MACDCross_BollingerBreakout,RR1.5_SL1.0ATR,Sydney_Tokyo_Overlap,Tokyo_London_Overlap,100,0.48,1.66564779010091,66.86036679610402,0.6686036679610402,-15.620129658547683
Combo_RSIReversion_BollingerBand,RR2.0_SL1.5ATR,Sydney_Tokyo_Overlap,London_NewYork_Overlap,7,0.5714285714285714,1.6638171828633326,9.625498187238051,1.3750711696054359,-14.500224513199694
Bollinger_MeanReversion,RR3.0_SL1.0ATR,London_NewYork_Overlap,Sydney_Tokyo_Overlap,258,0.3682170542635659,1.6576512318387369,343.56267392164284,1.3316382710141195,-53.208489860391126
Bollinger_Breakout,RR3.0_SL1.0ATR,Sydney_Tokyo_Overlap,Asia,438,0.365296803652968,1.6547828679123675,338.5034938483328,0.7728390270509882,-30.905849462115583
Combo_H1H4TrendAlign_EMA9_21Cross,RR3.0_SL1.0ATR,Sydney_Tokyo_Overlap,Tokyo_London_Overlap,100,0.5,1.654521061812553,68.24211612780772,0.6824211612780772,-23.44943552446277
MACD_Cross,RR1.5_SL1.0ATR,Sydney_Tokyo_Overlap,London,49,0.5714285714285714,1.6504255751083272,34.019258939483606,0.6942705906017063,-11.598750458437024
Combo_MACDCross_BollingerBreakout,RR3.0_SL1.0ATR,NewYork,Asia,29,0.41379310344827586,1.6497887629833703,29.826527193184535,1.0285009376960184,-12.311359888649422
MACD_Cross,RR3.0_SL1.0ATR,Asia,London,108,0.3611111111111111,1.6448916396961994,101.54210677131925,0.9402046923270301,-27.222096592307267
Combo_EMACross_ATRVolatilityFilter,RR3.0_SL1.0ATR,NewYork,London_NewYork_Overlap,35,0.34285714285714286,1.6402969546716943,50.07713185414436,1.430775195832696,-14.383570111104454
Bollinger_MeanReversion,RR2.0_SL1.5ATR,London,NewYork,24,0.4166666666666667,1.6380237760057679,34.36044425151234,1.4316851771463475,-27.65552987358393
RSI_Reversion_30_70,RR1.5_SL1.0ATR,London_NewYork_Overlap,Sydney,14,0.5,1.6360593213321153,13.304455764943203,0.9503182689245145,-11.599431258062323
Donchian20_Breakout,RR3.0_SL1.0ATR,London_NewYork_Overlap,Sydney_Tokyo_Overlap,177,0.3785310734463277,1.6349878770264912,259.1114729073428,1.4639066265951568,-40.56657263159818
EMA9_21_Cross,RR3.0_SL1.0ATR,NewYork,London_NewYork_Overlap,39,0.358974358974359,1.6346927957292214,55.11546041412819,1.4132169336955944,-23.012351709116658
Combo_H1Trend_M15DonchianBreakout,RR2.0_SL1.5ATR,NewYork,London_NewYork_Overlap,29,0.41379310344827586,1.6323364609775701,44.81870915173817,1.5454727293702817,-16.815064836129757
Combo_H4Trend_OpeningRangeBreakout,RR2.0_SL1.5ATR,Sydney_Tokyo_Overlap,London,167,0.47305389221556887,1.6297854952317286,195.77988052896652,1.1723346139459072,-42.60611896231666
Donchian20_Breakout,RR3.0_SL1.0ATR,Sydney_Tokyo_Overlap,London,205,0.44390243902439025,1.6259579565158768,180.50883122177345,0.880530884008651,-53.485630478873844
Session_ATR_Volatility_Breakout,RR2.0_SL1.5ATR,London_NewYork_Overlap,Tokyo_London_Overlap,35,0.42857142857142855,1.6225043113870348,59.141356231210096,1.6897530351774313,-23.497989634701426
Combo_H1H4TrendAlign_EMA9_21Cross,RR2.0_SL1.5ATR,NewYork,London_NewYork_Overlap,30,0.43333333333333335,1.6140990489050342,42.91734557934975,1.430578185978325,-24.30940250033296
RSI_Reversion_30_70,RR2.0_SL1.5ATR,London,London_NewYork_Overlap,678,0.443952802359882,1.6136019078003148,746.1199923137922,1.1004719650645902,-62.77971955568976
MACD_Cross,RR2.0_SL1.5ATR,Sydney,London_NewYork_Overlap,14,0.5,1.6085513384026255,18.69586362753291,1.335418830538065,-19.314392669359705
Bollinger_Breakout,RR2.0_SL1.5ATR,Asia,London_NewYork_Overlap,40,0.475,1.6066916555377333,37.75799939740777,0.9439499849351943,-9.65671429136396
RSI_Reversion_30_70,RR2.0_SL1.5ATR,Tokyo_London_Overlap,London_NewYork_Overlap,70,0.5,1.6030681301512335,77.69150740671645,1.1098786772388065,-24.50786571162604
Combo_MACDCross_BollingerBreakout,RR3.0_SL1.0ATR,London_NewYork_Overlap,London,26,0.4230769230769231,1.6001549028242028,34.598717467574104,1.330719902599004,-24.344736995395934
Donchian20_Breakout,RR2.0_SL1.5ATR,NewYork,London,84,0.4642857142857143,1.59970478630912,125.1797895952003,1.4902355904190512,-37.97956997736761
Combo_H4Trend_OpeningRangeBreakout,RR3.0_SL1.0ATR,London_NewYork_Overlap,Sydney_Tokyo_Overlap,135,0.362962962962963,1.5954389315728696,161.12647309776497,1.1935294303538146,-29.71775734967521
MACD_Cross,RR2.0_SL1.5ATR,Sydney,London,17,0.4117647058823529,1.5953882229510399,16.245000507535458,0.9555882651491446,-11.270204474337962
Combo_H1Trend_M15DonchianBreakout,RR2.0_SL1.5ATR,NewYork,Asia,27,0.5555555555555556,1.5952479765612513,33.84759310130924,1.2536145593077497,-27.40131256200775
Session_ATR_Volatility_Breakout,RR1.5_SL1.0ATR,NewYork,Asia,14,0.5714285714285714,1.5949654971894212,7.660761365064144,0.5471972403617246,-6.297604031921646
Combo_EMACross_ATRVolatilityFilter,RR2.0_SL1.5ATR,NewYork,London,56,0.4107142857142857,1.5940174829403218,78.33162483876268,1.398779014977905,-29.630289717826898
Donchian20_Breakout,RR2.0_SL1.5ATR,Tokyo_London_Overlap,NewYork,2,0.5,1.5933026398369048,1.4744339402355036,0.7372169701177518,0.0
Bollinger_MeanReversion,RR2.0_SL1.5ATR,Sydney_Tokyo_Overlap,London,285,0.49122807017543857,1.5891696563057944,323.51085427813877,1.1351258044846975,-83.71698033638245
Combo_H1H4TrendAlign_EMA9_21Cross,RR2.0_SL1.5ATR,NewYork,Sydney,48,0.3333333333333333,1.588729808028876,74.21786573458995,1.5462055361372906,-52.71380537790813
RSI_Reversion_30_70,RR1.5_SL1.0ATR,London,London_NewYork_Overlap,352,0.5,1.5870063239890566,226.09531531997442,0.6423162367044728,-25.773513490362873
RSI_Reversion_30_70,RR2.0_SL1.5ATR,Sydney_Tokyo_Overlap,Tokyo_London_Overlap,175,0.44,1.5854641195113772,189.80066147710704,1.0845752084406117,-56.124959690347964
Bollinger_Breakout,RR3.0_SL1.0ATR,London_NewYork_Overlap,London,27,0.4074074074074074,1.5830022349897566,31.475086008578874,1.165743926243662,-19.366695263811682
Bollinger_MeanReversion,RR2.0_SL1.5ATR,London,London_NewYork_Overlap,999,0.4394394394394394,1.5777180149295016,1074.1161868547606,1.0751913782329936,-59.182090374295626
Bollinger_MeanReversion,RR3.0_SL1.0ATR,NewYork,Asia,37,0.40540540540540543,1.5709458532449525,45.566916304139035,1.2315382784902442,-30.352933097320253
Bollinger_MeanReversion,RR2.0_SL1.5ATR,Asia,London,236,0.423728813559322,1.569422546986315,228.88259348088928,0.9698414978003783,-57.4571030964441
Combo_EMACross_ATRVolatilityFilter,RR2.0_SL1.5ATR,Asia,London,44,0.4772727272727273,1.5688409720193732,54.065917304654874,1.2287708478330652,-29.851754206521903
Opening_Range_Breakout,RR2.0_SL1.5ATR,London_NewYork_Overlap,Sydney,48,0.4791666666666667,1.5679628002611408,90.50552338618243,1.885531737212134,-49.15983717608614
MACD_Cross,RR3.0_SL1.0ATR,London_NewYork_Overlap,Tokyo_London_Overlap,26,0.34615384615384615,1.5659688988913019,34.52274515398935,1.3277978905380519,-20.998766891475782
RSI_Reversion_30_70,RR1.5_SL1.0ATR,Asia,London,51,0.49019607843137253,1.5650833139373956,27.996451427486143,0.5489500279899243,-11.686051162426402
MACD_Cross,RR2.0_SL1.5ATR,London_NewYork_Overlap,Sydney_Tokyo_Overlap,232,0.46120689655172414,1.5623369497789221,346.253195819154,1.4924706716342844,-50.53982204281175
RSI_Reversion_30_70,RR2.0_SL1.5ATR,London,Sydney,3,0.6666666666666666,1.5611367969519834,3.109584795560223,1.036528265186741,-5.541580613588439
Opening_Range_Breakout,RR2.0_SL1.5ATR,NewYork,London,132,0.44696969696969696,1.5600505747764986,174.41788461669174,1.321347610732513,-40.45506550923899
EMA9_21_Cross,RR2.0_SL1.5ATR,Tokyo_London_Overlap,London_NewYork_Overlap,64,0.453125,1.5591120361936242,64.88510117235887,1.0138297058181074,-20.784848419902303
Opening_Range_Breakout,RR2.0_SL1.5ATR,London,Tokyo_London_Overlap,2,0.5,1.5571711572408151,1.9027353785611645,0.9513676892805822,-3.414992599372445
Combo_H4Trend_OpeningRangeBreakout,RR2.0_SL1.5ATR,London,Tokyo_London_Overlap,2,0.5,1.5571711572408151,1.9027353785611645,0.9513676892805822,-3.414992599372445
