entry_time,exit_time,direction,entry_session_id,entry_session,exit_session_id,exit_session,exit_reason,gross_points,net_points,hold_bars
2015-06-09 03:30:00,2015-06-09 04:15:00,SHORT,754,Sydney_Tokyo_Overlap,754,Sydney_Tokyo_Overlap,SL,-0.7427880054792695,-1.1427880054792694,3
2015-06-09 10:30:00,2015-06-09 11:15:00,LONG,756,Tokyo_London_Overlap,757,London,TP,1.851088454513274,1.471088454513274,3
2015-06-09 16:45:00,2015-06-09 17:00:00,LONG,758,London_NewYork_Overlap,758,London_NewYork_Overlap,SL,-1.5518457584719272,-1.951845758471927,1
2015-06-09 17:45:00,2015-06-10 07:00:00,LONG,758,London_NewYork_Overlap,761,Sydney_Tokyo_Overlap,SL,-1.5547278922249461,-1.954727892224946,49
2015-06-12 02:00:00,2015-06-12 03:45:00,SHORT,775,Sydney_Tokyo_Overlap,775,Sydney_Tokyo_Overlap,SL,-0.7364431707567292,-1.2764431707567292,7
2015-06-12 04:00:00,2015-06-12 04:45:00,LONG,775,Sydney_Tokyo_Overlap,775,Sydney_Tokyo_Overlap,TP,1.1980014033213138,0.8280014033213138,3
2015-06-15 03:30:00,2015-06-15 04:00:00,LONG,782,Sydney_Tokyo_Overlap,782,Sydney_Tokyo_Overlap,SL,-0.9998991551540257,-1.4098991551540259,2
2015-06-15 14:30:00,2015-06-15 16:15:00,SHORT,785,London,786,London_NewYork_Overlap,SL,-1.7155686025193972,-2.1055686025193974,7
2015-06-16 11:45:00,2015-06-16 14:45:00,SHORT,792,London,792,London,SL,-1.2648383768539588,-1.634838376853959,12
2015-06-16 22:45:00,2015-06-17 05:45:00,SHORT,794,NewYork,796,Sydney_Tokyo_Overlap,TP,1.783695574509693,1.4136955745096929,24
2015-06-22 01:45:00,2015-06-22 08:30:00,LONG,816,Sydney,817,Sydney_Tokyo_Overlap,SL,-0.9493322109003657,-1.5693322109003658,27
2015-06-22 10:15:00,2015-06-22 10:45:00,SHORT,819,Tokyo_London_Overlap,819,Tokyo_London_Overlap,TP,1.5748516561222914,1.1648516561222912,2
2015-06-26 10:30:00,2015-06-26 11:30:00,SHORT,847,Tokyo_London_Overlap,848,London,SL,-1.0469512643940106,-1.4169512643940108,4
2015-06-29 10:30:00,2015-06-29 12:30:00,LONG,854,Tokyo_London_Overlap,855,London,SL,-1.5556844831091894,-1.9856844831091893,8
2015-06-29 13:00:00,2015-06-29 14:15:00,SHORT,855,London,855,London,SL,-1.5590551321231487,-1.9390551321231486,5
2015-06-29 15:00:00,2015-06-29 15:15:00,LONG,856,London_NewYork_Overlap,856,London_NewYork_Overlap,TP,2.39508835900574,2.0350883590057403,1
2015-06-30 04:00:00,2015-06-30 04:15:00,LONG,859,Sydney_Tokyo_Overlap,859,Sydney_Tokyo_Overlap,SL,-0.9181339712074532,-1.3381339712074531,1
2015-06-30 18:45:00,2015-06-30 19:00:00,SHORT,863,London_NewYork_Overlap,864,NewYork,SL,-2.165977745631153,-2.535977745631153,1
2015-07-02 23:00:00,2015-07-03 01:15:00,SHORT,877,NewYork,878,Sydney,TP,2.3563528597160257,1.9763528597160258,5
2015-07-03 12:00:00,2015-07-03 17:00:00,LONG,882,London,883,London_NewYork_Overlap,SL,-1.0378484498098715,-1.4478484498098716,20
2015-07-06 04:30:00,2015-07-06 07:45:00,LONG,886,Sydney_Tokyo_Overlap,886,Sydney_Tokyo_Overlap,SL,-1.4458353034920037,-1.8858353034920037,13
2015-07-06 17:30:00,2015-07-06 19:45:00,SHORT,890,London_NewYork_Overlap,891,NewYork,SL,-1.381972414043048,-1.7519724140430482,9
2015-07-07 04:00:00,2015-07-07 05:30:00,LONG,893,Sydney_Tokyo_Overlap,893,Sydney_Tokyo_Overlap,SL,-0.7567950648669921,-1.006795064866992,6
2015-07-07 13:00:00,2015-07-07 13:30:00,SHORT,896,London,896,London,TP,1.79126417276143,1.50126417276143,2
2015-07-08 16:45:00,2015-07-08 20:15:00,LONG,904,London_NewYork_Overlap,905,NewYork,TP,4.67604030930147,4.3260403093014705,14
2015-07-08 23:15:00,2015-07-08 23:30:00,SHORT,905,NewYork,905,NewYork,TP,3.051516410906288,2.651516410906288,1
2015-07-09 15:15:00,2015-07-09 15:30:00,LONG,911,London_NewYork_Overlap,911,London_NewYork_Overlap,TP,2.695014590635992,2.3350145906359923,1
2015-07-09 19:15:00,2015-07-09 23:45:00,LONG,912,NewYork,912,NewYork,SL,-1.78754125680166,-2.0675412568016602,18
2015-07-10 05:00:00,2015-07-10 05:45:00,SHORT,914,Sydney_Tokyo_Overlap,914,Sydney_Tokyo_Overlap,SL,-1.2239883968015874,-1.6139883968015876,3
2015-07-10 16:30:00,2015-07-10 18:45:00,SHORT,918,London_NewYork_Overlap,918,London_NewYork_Overlap,SL,-1.276794816156098,-1.596794816156098,9
2015-07-10 21:15:00,2015-07-10 22:30:00,SHORT,919,NewYork,919,NewYork,SL,-1.613159726646245,-2.003159726646245,5
2015-07-13 07:15:00,2015-07-13 07:30:00,LONG,921,Sydney_Tokyo_Overlap,921,Sydney_Tokyo_Overlap,SL,-1.0301517519394565,-1.4201517519394566,1
2015-07-13 08:45:00,2015-07-13 10:15:00,SHORT,921,Sydney_Tokyo_Overlap,923,Tokyo_London_Overlap,TP,2.0578813311558406,1.7478813311558405,6
2015-07-27 14:30:00,2015-07-27 15:15:00,SHORT,994,London,995,London_NewYork_Overlap,TP,2.9961012415496953,2.606101241549695,3
2015-07-27 17:45:00,2015-07-27 22:15:00,LONG,995,London_NewYork_Overlap,996,NewYork,SL,-2.471680339316208,-2.871680339316208,18
2015-07-27 22:45:00,2015-07-28 04:00:00,SHORT,996,NewYork,998,Sydney_Tokyo_Overlap,SL,-1.5990346026176212,-1.9290346026176213,17
2015-07-28 08:30:00,2015-07-28 09:15:00,LONG,998,Sydney_Tokyo_Overlap,999,Asia,TP,2.0497074406453066,1.7197074406453066,3
2015-07-28 21:30:00,2015-07-29 04:15:00,LONG,1003,NewYork,1005,Sydney_Tokyo_Overlap,TP,2.078863488896104,1.7188634888961043,23
2015-07-29 14:00:00,2015-07-29 14:30:00,LONG,1008,London,1008,London,SL,-0.9878494750798836,-1.3178494750798837,2
2015-07-29 15:00:00,2015-07-29 15:15:00,LONG,1009,London_NewYork_Overlap,1009,London_NewYork_Overlap,SL,-1.039007415081187,-1.359007415081187,1
2015-07-29 17:45:00,2015-07-29 18:30:00,SHORT,1009,London_NewYork_Overlap,1009,London_NewYork_Overlap,SL,-1.6369517451491902,-1.9669517451491902,3
2015-07-29 20:45:00,2015-07-29 21:00:00,SHORT,1010,NewYork,1010,NewYork,SL,-1.6232779662591383,-2.0032779662591382,1
2015-07-29 21:30:00,2015-07-30 05:00:00,LONG,1010,NewYork,1012,Sydney_Tokyo_Overlap,SL,-2.0142936194865797,-2.4342936194865796,26
2015-07-30 17:15:00,2015-07-30 17:30:00,SHORT,1016,London_NewYork_Overlap,1016,London_NewYork_Overlap,SL,-2.138276902517873,-2.4882769025178733,1
2015-08-03 15:15:00,2015-08-03 15:45:00,SHORT,1030,London_NewYork_Overlap,1030,London_NewYork_Overlap,TP,2.186731981017374,1.836731981017374,2
2015-08-03 16:30:00,2015-08-03 16:45:00,SHORT,1030,London_NewYork_Overlap,1030,London_NewYork_Overlap,SL,-1.4569662350465933,-1.8169662350465932,1
2015-08-03 18:45:00,2015-08-03 20:45:00,SHORT,1030,London_NewYork_Overlap,1031,NewYork,TP,2.935822811518392,2.575822811518392,8
2015-08-04 09:15:00,2015-08-04 09:30:00,SHORT,1034,Asia,1034,Asia,SL,-1.2494689303068753,-1.6094689303068752,1
2015-08-06 08:30:00,2015-08-06 10:30:00,SHORT,1047,Sydney_Tokyo_Overlap,1049,Tokyo_London_Overlap,TP,1.3185341407763644,0.9685341407763643,8
2015-08-06 14:45:00,2015-08-06 16:00:00,SHORT,1050,London,1051,London_NewYork_Overlap,SL,-0.8032496986706974,-1.1932496986706975,5
2015-08-12 04:15:00,2015-08-12 04:30:00,LONG,1075,Sydney_Tokyo_Overlap,1075,Sydney_Tokyo_Overlap,TP,2.573168951579646,2.173168951579646,1
2015-08-13 14:15:00,2015-08-13 14:30:00,LONG,1085,London,1085,London,SL,-1.1691192541859436,-1.5291192541859435,1
2015-08-13 16:30:00,2015-08-13 21:00:00,LONG,1086,London_NewYork_Overlap,1087,NewYork,SL,-1.7050962070513833,-2.085096207051383,18
2015-08-14 04:15:00,2015-08-14 04:45:00,SHORT,1089,Sydney_Tokyo_Overlap,1089,Sydney_Tokyo_Overlap,TP,1.818428393566819,1.408428393566819,2
2015-08-14 22:45:00,2015-08-17 04:15:00,SHORT,1094,NewYork,1096,Sydney_Tokyo_Overlap,SL,-1.21563996238865,-1.5856399623886501,18
2015-08-17 22:00:00,2015-08-18 04:30:00,LONG,1101,NewYork,1103,Sydney_Tokyo_Overlap,TP,1.9684987713287683,1.5684987713287684,22
2015-08-18 15:15:00,2015-08-18 15:30:00,LONG,1107,London_NewYork_Overlap,1107,London_NewYork_Overlap,SL,-1.0346169495358026,-1.4046169495358027,1
