strategy,sltp_profile,entry_session,trades,win_rate,profit_factor,net_profit,expectancy,max_drawdown
Combo_EMA200Trend_RSI50Pullback,RR3.0_SL1.0ATR,Tokyo_London_Overlap,481,0.2702702702702703,0.9161820324787393,-61.30034753287687,-0.12744354996440097,-92.45244792009687
RSI_Reversion_30_70,RR1.5_SL1.0ATR,Sydney_Tokyo_Overlap,1462,0.3898768809849521,0.916050674563506,-186.02438936640988,-0.1272396644093091,-308.2670294142357
Opening_Range_Breakout,RR2.0_SL1.5ATR,NewYork,1886,0.32502651113467657,0.9147639236775049,-500.1059675614013,-0.26516753317147473,-635.9999276421981
Combo_RSIReversion_BollingerBand,RR3.0_SL1.0ATR,London_NewYork_Overlap,163,0.2883435582822086,0.9126708723491989,-32.28590823626543,-0.19807305666420508,-127.30436558228236
Combo_EMACross_ATRVolatilityFilter,RR1.5_SL1.0ATR,NewYork,1184,0.3783783783783784,0.9115666995993869,-296.3002771700631,-0.25025361247471545,-414.1375312410433
Bollinger_MeanReversion,RR2.0_SL1.5ATR,NewYork,1741,0.3228029867892016,0.9109740259035547,-978.5103258499344,-0.562039245175149,-1443.7031393186123
MACD_Cross,RR2.0_SL1.5ATR,London,1887,0.3375728669846317,0.9101732667831524,-373.30586535315575,-0.19783034729896967,-482.8093763513348
Donchian20_Breakout,RR2.0_SL1.5ATR,Sydney_Tokyo_Overlap,2695,0.3332096474953618,0.9098915916506236,-515.6200501555473,-0.19132469393526802,-668.1184725326519
Bollinger_MeanReversion,RR3.0_SL1.0ATR,NewYork,1979,0.2430520464881253,0.9085725998897812,-865.3075938298971,-0.4372448680292557,-1212.059871425393
Combo_EMA200Trend_RSI50Pullback,RR3.0_SL1.0ATR,London,1699,0.2630959387875221,0.9083386916538332,-256.75071885668433,-0.15111872799098547,-255.4477045627841
Donchian20_Breakout,RR3.0_SL1.0ATR,Tokyo_London_Overlap,775,0.23870967741935484,0.9081002709816729,-108.26924566329441,-0.139702252468767,-296.3635269713406
Session_ATR_Volatility_Breakout,RR3.0_SL1.0ATR,NewYork,2171,0.23215108245048366,0.9053079229535524,-502.51263399776224,-0.23146597604687344,-771.178506625247
MACD_Cross,RR2.0_SL1.5ATR,NewYork,2671,0.32272557094721077,0.9047332690009958,-1285.262539504974,-0.4811915161007016,-1352.3353470130326
Combo_H1Trend_M15DonchianBreakout,RR1.5_SL1.0ATR,London,1731,0.41305603697284804,0.9032126180143132,-223.58664888369628,-0.1291661749761388,-238.36415591336342
Bollinger_MeanReversion,RR2.0_SL1.5ATR,London_NewYork_Overlap,3414,0.3345049794961921,0.9029998205281395,-997.4227723405654,-0.2921566409902066,-1154.3777211380282
EMA9_21_Cross,RR2.0_SL1.5ATR,Asia,326,0.3220858895705521,0.9006897526730505,-64.81231533911415,-0.1988107832488164,-113.06941168367689
Combo_H1Trend_M15DonchianBreakout,RR3.0_SL1.0ATR,London,1417,0.26605504587155965,0.9005145952980106,-236.07789384537273,-0.16660401823950086,-243.94682599917348
RSI_Reversion_30_70,RR1.5_SL1.0ATR,Sydney,155,0.4064516129032258,0.9000240230091926,-27.98585125869237,-0.18055387908833787,-56.390292693369176
Combo_H1H4TrendAlign_EMA9_21Cross,RR2.0_SL1.5ATR,Asia,215,0.3209302325581395,0.8996239775012068,-39.68295484146132,-0.18457188298354102,-115.83921252430223
Combo_H1Trend_M15DonchianBreakout,RR1.5_SL1.0ATR,Sydney_Tokyo_Overlap,2617,0.403897592663355,0.898885275425214,-341.2883153505694,-0.13041204254893748,-525.9666803009984
Session_ATR_Volatility_Breakout,RR3.0_SL1.0ATR,Sydney_Tokyo_Overlap,3211,0.2516350046714419,0.8988797202595386,-528.8844254648993,-0.164710191673902,-780.4992969114403
RSI_Reversion_30_70,RR3.0_SL1.0ATR,London_NewYork_Overlap,1930,0.25699481865284973,0.8987317509147478,-455.08485196205925,-0.23579526008396853,-546.0110302864866
Bollinger_Breakout,RR3.0_SL1.0ATR,Sydney_Tokyo_Overlap,3157,0.24738675958188153,0.898555577656431,-493.05639222435326,-0.15617877485725476,-775.8052849226997
Combo_EMACross_ATRVolatilityFilter,RR3.0_SL1.0ATR,London,990,0.25656565656565655,0.8969476260886929,-165.12206554687288,-0.1667899651988615,-267.1015088456521
Combo_EMACross_ATRVolatilityFilter,RR1.5_SL1.0ATR,London,1049,0.41754051477597715,0.8966476129361111,-138.72185363871992,-0.13224199584244034,-169.905949930608
Donchian20_Breakout,RR2.0_SL1.5ATR,London,1732,0.33140877598152424,0.8958331989894663,-407.9393465575131,-0.23553080055283665,-501.39526306526477
Combo_H1H4TrendAlign_EMA9_21Cross,RR2.0_SL1.5ATR,Sydney_Tokyo_Overlap,1087,0.35878564857405704,0.8955383600844794,-222.87531664960795,-0.20503708983404595,-276.7911573779107
Bollinger_MeanReversion,RR1.5_SL1.0ATR,Tokyo_London_Overlap,1063,0.42521166509877706,0.8947107815731487,-132.6408333868024,-0.12477971155860997,-157.82453654982223
Combo_MACDCross_BollingerBreakout,RR2.0_SL1.5ATR,Asia,380,0.30526315789473685,0.8938974986611125,-79.30476535960005,-0.20869675094631593,-155.48262046842075
Opening_Range_Breakout,RR1.5_SL1.0ATR,London_NewYork_Overlap,3918,0.39509954058192953,0.8937608376910456,-758.0159600719644,-0.1934701276344983,-837.3410064159823
Combo_H1H4TrendAlign_EMA9_21Cross,RR1.5_SL1.0ATR,London,791,0.42351453855878635,0.893512616717276,-105.30804550932345,-0.13313280089674268,-122.68359238842918
Combo_H1H4TrendAlign_EMA9_21Cross,RR3.0_SL1.0ATR,NewYork,896,0.23214285714285715,0.8927183596035939,-345.6913237153472,-0.38581620950373574,-691.3976641190211
Combo_H4Trend_OpeningRangeBreakout,RR1.5_SL1.0ATR,NewYork,1714,0.38914819136522755,0.8916934615459008,-350.52729097178025,-0.2045083377898368,-424.4267821406529
EMA9_21_Cross,RR2.0_SL1.5ATR,Sydney,152,0.3355263157894737,0.8894872272745871,-43.78509296077798,-0.28805982211038145,-99.39635548990546
Bollinger_MeanReversion,RR1.5_SL1.0ATR,Sydney_Tokyo_Overlap,3994,0.39909864797195793,0.8886302995792179,-570.0864725086602,-0.14273572170972965,-665.068040792074
Combo_EMA200Trend_RSI50Pullback,RR2.0_SL1.5ATR,London,1326,0.33031674208144796,0.8859887071493824,-328.4507615869072,-0.24770042351953786,-325.6238563724396
Bollinger_MeanReversion,RR1.5_SL1.0ATR,London,2609,0.39172096588731314,0.8859294509560897,-399.94766294945975,-0.15329538633555376,-457.0960143762044
Bollinger_Breakout,RR1.5_SL1.0ATR,Sydney_Tokyo_Overlap,3706,0.3936859147328656,0.8845235197534039,-526.9547464164082,-0.14218962396557155,-834.6186937562551
RSI_Reversion_30_70,RR2.0_SL1.5ATR,Asia,328,0.32926829268292684,0.8831723213618166,-82.28344154708208,-0.25086415105817705,-156.74834693457356
Combo_EMA200Trend_RSI50Pullback,RR1.5_SL1.0ATR,NewYork,2108,0.38330170777988615,0.8830095293346413,-779.2573742109903,-0.3696666860583445,-853.0791811321882
Donchian20_Breakout,RR1.5_SL1.0ATR,NewYork,2537,0.3728813559322034,0.8821675458621047,-1082.099952252181,-0.4265273757399216,-1125.0500972093698
Combo_EMACross_ATRVolatilityFilter,RR3.0_SL1.0ATR,Sydney_Tokyo_Overlap,205,0.24878048780487805,0.8809588884959717,-74.17878656663456,-0.36184773934943687,-136.28126061625505
Combo_H1H4TrendAlign_EMA9_21Cross,RR1.5_SL1.0ATR,NewYork,905,0.36685082872928176,0.8790787030536173,-321.42300258351173,-0.3551635387663113,-426.48206353916487
Session_VWAP_Reversion,RR2.0_SL1.5ATR,London_NewYork_Overlap,66,0.3333333333333333,0.8786466037024528,-23.832077318805833,-0.36109208058796716,-68.82278784794573
Combo_H1Trend_M15DonchianBreakout,RR3.0_SL1.0ATR,Sydney,161,0.2422360248447205,0.8781213518504931,-47.58675204823394,-0.2955698884983475,-92.61357286546604
Session_ATR_Volatility_Breakout,RR2.0_SL1.5ATR,Tokyo_London_Overlap,607,0.3261943986820428,0.8775485507317551,-153.48863565534077,-0.2528643091521265,-282.7944396457563
Donchian20_Breakout,RR3.0_SL1.0ATR,Sydney_Tokyo_Overlap,3337,0.2499250824093497,0.8772232683306462,-660.7588990340528,-0.19800985886546382,-729.693861498954
Opening_Range_Breakout,RR2.0_SL1.5ATR,London,2355,0.33673036093418257,0.8765113589123152,-649.9301492535825,-0.2759788319548121,-681.5117991243737
MACD_Cross,RR1.5_SL1.0ATR,NewYork,3578,0.3708775852431526,0.8758587262576183,-1406.0915837146754,-0.39298255553791933,-1970.69402422908
Combo_MACDCross_BollingerBreakout,RR3.0_SL1.0ATR,London,1711,0.2536528345996493,0.8755651565523387,-349.73190411646397,-0.20440204799325773,-432.8972292033257
Combo_EMACross_ATRVolatilityFilter,RR2.0_SL1.5ATR,Sydney_Tokyo_Overlap,193,0.34196891191709844,0.8746171114526423,-100.67186660093358,-0.5216158891240082,-163.97370612901258
EMA9_21_Cross,RR2.0_SL1.5ATR,Sydney_Tokyo_Overlap,1796,0.33351893095768376,0.8737951029672394,-504.11700367795737,-0.2806887548318248,-624.6191382928095
Combo_EMA200Trend_RSI50Pullback,RR1.5_SL1.0ATR,Asia,566,0.4098939929328622,0.8732942517690956,-84.20114936995193,-0.14876528157235325,-138.88952991326332
EMA9_21_Cross,RR3.0_SL1.0ATR,London,1410,0.25460992907801416,0.8730165360957651,-288.7555498052866,-0.20479117007467135,-297.5331840655059
EMA9_21_Cross,RR3.0_SL1.0ATR,Sydney_Tokyo_Overlap,2353,0.25839354016149596,0.8726071302972562,-485.15207575333494,-0.20618447758322778,-575.5270578983096
Combo_EMA200Trend_RSI50Pullback,RR3.0_SL1.0ATR,Sydney_Tokyo_Overlap,2453,0.24663677130044842,0.8711563130282319,-509.6186965286389,-0.20775323951432487,-608.6663461440563
Bollinger_MeanReversion,RR3.0_SL1.0ATR,London_NewYork_Overlap,3766,0.2501327668613914,0.8706945446468615,-1116.9488606450575,-0.29658758912508165,-1214.3714252796262
Combo_MACDCross_BollingerBreakout,RR1.5_SL1.0ATR,London,1993,0.4024084295032614,0.8698782438667392,-340.6152375649619,-0.17090578904413542,-367.8636033864579
Combo_H1H4TrendAlign_EMA9_21Cross,RR3.0_SL1.0ATR,Asia,236,0.24152542372881355,0.8695690686469748,-43.678256297639976,-0.18507735719338972,-81.08141130755729
Opening_Range_Breakout,RR3.0_SL1.0ATR,NewYork,2415,0.23354037267080746,0.8691947690588271,-750.7629802580789,-0.3108749400654571,-923.6576817721345
Donchian20_Breakout,RR1.5_SL1.0ATR,London,2614,0.39862280030604436,0.8683093879328171,-463.7449853892941,-0.17740818109766415,-496.04553739560606
Session_ATR_Volatility_Breakout,RR2.0_SL1.5ATR,Sydney,112,0.32142857142857145,0.8672533449695334,-52.84323953820201,-0.4718146387339465,-121.8452300082866
Donchian20_Breakout,RR3.0_SL1.0ATR,London,2074,0.2531340405014465,0.8669324160546653,-469.50670307369177,-0.22637738817439332,-468.22093671293476
Combo_H1H4TrendAlign_EMA9_21Cross,RR1.5_SL1.0ATR,Asia,245,0.40408163265306124,0.8656770818213598,-36.89777252800789,-0.1506031531755424,-61.62521714553389
MACD_Cross,RR2.0_SL1.5ATR,Asia,373,0.32171581769436997,0.8652949728004384,-107.65559984250713,-0.28862091110591725,-156.47127137742484
Combo_EMA200Trend_RSI50Pullback,RR3.0_SL1.0ATR,NewYork,1906,0.229800629590766,0.8637727703443379,-1007.7495761863321,-0.5287248563412026,-1166.325215792363
Combo_MACDCross_BollingerBreakout,RR1.5_SL1.0ATR,Asia,603,0.3963515754560531,0.8632086255833918,-94.20966516285027,-0.15623493393507507,-169.0272823450107
EMA9_21_Cross,RR1.5_SL1.0ATR,London,1581,0.4092346616065781,0.8611173424219176,-281.3696556129194,-0.17796942164005022,-285.2759224925831
Combo_MACDCross_BollingerBreakout,RR1.5_SL1.0ATR,NewYork,1975,0.3620253164556962,0.8609451929991282,-928.985945000446,-0.4703726303799727,-1278.2755728144139
Combo_EMACross_ATRVolatilityFilter,RR1.5_SL1.0ATR,London_NewYork_Overlap,2176,0.3975183823529412,0.8606583466834465,-526.3011234138767,-0.2418663250982889,-667.8125579424654
Combo_RSIReversion_BollingerBand,RR2.0_SL1.5ATR,Asia,39,0.38461538461538464,0.8601114899071605,-10.084340693659044,-0.25857283829894984,-21.694749692104864
Bollinger_Breakout,RR1.5_SL1.0ATR,London,2072,0.3923745173745174,0.8599582738852043,-378.0740096037808,-0.18246815135317604,-426.19042843817783
Session_ATR_Volatility_Breakout,RR1.5_SL1.0ATR,London_NewYork_Overlap,4104,0.38425925925925924,0.8582354492686155,-1020.085130435376,-0.2485587549793801,-1112.9244714342585
Session_ATR_Volatility_Breakout,RR3.0_SL1.0ATR,London,2518,0.2402700555996823,0.8578603787544845,-606.2646589977562,-0.24077230301737737,-730.5193859783067
Session_ATR_Volatility_Breakout,RR1.5_SL1.0ATR,Sydney_Tokyo_Overlap,4017,0.39606671645506597,0.8560666044904753,-751.1782175927848,-0.18699980522598575,-959.1239726648868
Combo_EMACross_ATRVolatilityFilter,RR3.0_SL1.0ATR,Sydney,25,0.32,0.8543951457516203,-12.958856928389054,-0.5183542771355621,-62.932417541748606
MACD_Cross,RR2.0_SL1.5ATR,Tokyo_London_Overlap,409,0.3422982885085575,0.8534356078347152,-131.63437187121286,-0.3218444300029654,-195.36825766610687
Bollinger_Breakout,RR2.0_SL1.5ATR,Sydney,223,0.29596412556053814,0.8533131956763735,-96.60016413892106,-0.4331845925512155,-214.36241896296696
Combo_H4Trend_OpeningRangeBreakout,RR1.5_SL1.0ATR,London,1858,0.4101184068891281,0.8530832391408831,-369.8945428835806,-0.1990821005831973,-385.5067336096434
EMA9_21_Cross,RR1.5_SL1.0ATR,London_NewYork_Overlap,2316,0.39378238341968913,0.8518191112413493,-598.3919363155659,-0.2583730294972219,-733.8610945946469
Bollinger_Breakout,RR2.0_SL1.5ATR,London,1467,0.3278800272665303,0.8509368992305143,-476.7726045646363,-0.3249983671197248,-543.7224454480189
Session_ATR_Volatility_Breakout,RR1.5_SL1.0ATR,Asia,952,0.3855042016806723,0.849817160060966,-177.69382260564686,-0.18665317500593157,-210.9188779033639
Combo_EMA200Trend_RSI50Pullback,RR1.5_SL1.0ATR,London_NewYork_Overlap,2720,0.38786764705882354,0.8487880830198089,-695.9862176529961,-0.2558772859018368,-721.8672008066477
Bollinger_MeanReversion,RR1.5_SL1.0ATR,Sydney,299,0.4180602006688963,0.8481562315333384,-84.39001682390081,-0.2822408589428121,-120.10246961275338
Combo_MACDCross_BollingerBreakout,RR2.0_SL1.5ATR,London,1390,0.3359712230215827,0.8470339848286172,-469.1165552717324,-0.3374939246559226,-549.9504899143025
Session_ATR_Volatility_Breakout,RR1.5_SL1.0ATR,Tokyo_London_Overlap,1057,0.3935666982024598,0.8470114972491739,-202.73973397376997,-0.1918067492656291,-268.96485695821644
RSI_Reversion_30_70,RR1.5_SL1.0ATR,NewYork,1458,0.3786008230452675,0.8467728124980171,-810.1360249620888,-0.5556488511399785,-908.7755417207538
Opening_Range_Breakout,RR3.0_SL1.0ATR,London,2867,0.245204046041158,0.8450772996747236,-754.6802173573849,-0.2632299328069009,-788.488242985388
Combo_H1H4TrendAlign_EMA9_21Cross,RR1.5_SL1.0ATR,Sydney_Tokyo_Overlap,1287,0.4156954156954157,0.8431938055432106,-240.28905768433054,-0.18670478452550937,-275.4588548046979
RSI_Reversion_30_70,RR1.5_SL1.0ATR,London_NewYork_Overlap,1938,0.3890608875128999,0.8426614767398345,-583.0699722613297,-0.30086169879325575,-636.8312097966716
EMA9_21_Cross,RR1.5_SL1.0ATR,Sydney_Tokyo_Overlap,2735,0.40255941499085923,0.8426484611774037,-549.2555564465016,-0.20082470071170078,-612.048120479853
Donchian20_Breakout,RR1.5_SL1.0ATR,Sydney_Tokyo_Overlap,4371,0.3891557995881949,0.8417996797106889,-899.200197152701,-0.20571956008984238,-999.660281129167
Session_ATR_Volatility_Breakout,RR1.5_SL1.0ATR,London,3085,0.39513776337115075,0.8389797816937065,-670.8858670319817,-0.2174670557640135,-698.1152841965746
Bollinger_Breakout,RR3.0_SL1.0ATR,London,1764,0.23979591836734693,0.8378220558950722,-472.97586389038605,-0.26812690696733904,-514.0866679848903
MACD_Cross,RR3.0_SL1.0ATR,London,2371,0.23998312948123154,0.8360362193841229,-652.3325473925071,-0.275129712101437,-717.0287611610147
RSI_Reversion_30_70,RR1.5_SL1.0ATR,London,1412,0.37039660056657225,0.83482359496349,-325.82258251802307,-0.23075253719406733,-384.0758390061967
Opening_Range_Breakout,RR1.5_SL1.0ATR,London,3247,0.39913766553741914,0.8334695035651762,-732.7148457960251,-0.22565902241947186,-748.3270365220912
Session_ATR_Volatility_Breakout,RR3.0_SL1.0ATR,Asia,687,0.2328966521106259,0.8323779257545458,-182.67713207080743,-0.2659055779778856,-212.61369800325403
Bollinger_MeanReversion,RR1.5_SL1.0ATR,London_NewYork_Overlap,4000,0.3865,0.8300993233971117,-1273.8244791221975,-0.3184561197805494,-1303.0911972257495
MACD_Cross,RR1.5_SL1.0ATR,London,2918,0.3886223440712817,0.8293267055778285,-669.3931318986276,-0.22940134746354615,-684.9032092437512
Combo_EMA200Trend_RSI50Pullback,RR1.5_SL1.0ATR,Sydney_Tokyo_Overlap,2932,0.3918826739427012,0.8285110647701212,-644.2256493373228,-0.21972225420781816,-824.851026029239
MACD_Cross,RR3.0_SL1.0ATR,Asia,500,0.224,0.827202287407703,-137.42007760170893,-0.27484015520341787,-205.205505977984
Combo_H1Trend_M15DonchianBreakout,RR1.5_SL1.0ATR,Sydney,192,0.3645833333333333,0.8224782815612658,-65.78704057074751,-0.3426408363059766,-108.87332613120613
Bollinger_MeanReversion,RR1.5_SL1.0ATR,Asia,913,0.37130339539978097,0.8211011082149411,-201.31662783705445,-0.22050014001867957,-305.81984071808864
RSI_Reversion_30_70,RR1.5_SL1.0ATR,Asia,375,0.376,0.8188291067605303,-89.17571473418434,-0.2378019059578249,-169.94006830978032
MACD_Cross,RR1.5_SL1.0ATR,Asia,711,0.37130801687763715,0.81868077522019,-156.49049899201452,-0.22009915470044236,-227.86960965069056
Combo_EMA200Trend_RSI50Pullback,RR2.0_SL1.5ATR,Sydney_Tokyo_Overlap,1838,0.31991294885745375,0.8177026752624629,-744.7190823997114,-0.4051790437430421,-739.9217980132756
Combo_RSIReversion_BollingerBand,RR2.0_SL1.5ATR,London_NewYork_Overlap,162,0.345679012345679,0.8173999162734813,-91.00576355957796,-0.5617639725899873,-168.7112282988258
Combo_RSIReversion_BollingerBand,RR1.5_SL1.0ATR,London_NewYork_Overlap,163,0.3987730061349693,0.8101522190610728,-58.57770788762628,-0.3593724410283821,-90.20707736816681
RSI_Reversion_30_70,RR3.0_SL1.0ATR,NewYork,1456,0.22184065934065933,0.8081841363886298,-1255.2204728456982,-0.8621019731083092,-1297.428341112596
Combo_EMA200Trend_RSI50Pullback,RR3.0_SL1.0ATR,Sydney,235,0.2425531914893617,0.8071265885728887,-81.14154032126847,-0.34528315030327006,-82.01370264595066
Session_ATR_Volatility_Breakout,RR3.0_SL1.0ATR,Tokyo_London_Overlap,782,0.23273657289002558,0.80562079265347,-245.81874378827646,-0.3143462196781029,-321.59549367392657
Bollinger_MeanReversion,RR2.0_SL1.5ATR,Tokyo_London_Overlap,707,0.3521923620933522,0.8052623751993521,-287.2779994763795,-0.4063338040684292,-401.8066156484779
EMA9_21_Cross,RR3.0_SL1.0ATR,Sydney,204,0.24019607843137256,0.8024292428829534,-79.66158562704241,-0.3904979687600118,-111.15434632952567
Opening_Range_Breakout,RR1.5_SL1.0ATR,NewYork,2898,0.36231884057971014,0.7966193361177666,-1155.5679345760532,-0.39874669930160567,-1262.818567207409
RSI_Reversion_30_70,RR2.0_SL1.5ATR,Tokyo_London_Overlap,345,0.3159420289855073,0.795699601556545,-152.47660125219494,-0.4419611630498404,-168.83186578994489
Combo_EMA200Trend_RSI50Pullback,RR1.5_SL1.0ATR,London,1981,0.38213023725391215,0.7928227795038284,-559.908822424671,-0.2826394863324942,-557.9175522816947
Donchian20_Breakout,RR3.0_SL1.0ATR,Sydney,251,0.24302788844621515,0.786127496351387,-126.21826042995735,-0.5028615953384755,-175.86499252203456
Session_ATR_Volatility_Breakout,RR1.5_SL1.0ATR,NewYork,2492,0.36757624398073835,0.7837079489772177,-1097.9425946920037,-0.4405869160080272,-1178.3835232392814
RSI_Reversion_30_70,RR2.0_SL1.5ATR,NewYork,1318,0.30197268588770865,0.7827238690091254,-1774.8489708550364,-1.3466228913922886,-1824.342943214702
Combo_RSIReversion_BollingerBand,RR1.5_SL1.0ATR,London,70,0.38571428571428573,0.7783633447261528,-25.88159322667819,-0.36973704609540275,-44.68654417068488
Combo_RSIReversion_BollingerBand,RR2.0_SL1.5ATR,Tokyo_London_Overlap,33,0.2727272727272727,0.7641064982931607,-17.060576914762162,-0.5169871792352171,-44.55175693173493
Bollinger_Breakout,RR1.5_SL1.0ATR,Sydney,281,0.3487544483985765,0.759654909146009,-127.04129820786378,-0.4521042640849245,-162.85976316582142
Combo_H1H4TrendAlign_EMA9_21Cross,RR1.5_SL1.0ATR,Sydney,106,0.41509433962264153,0.749648844522873,-44.92121523864142,-0.4237850494211455,-66.06257868363215
Bollinger_Breakout,RR3.0_SL1.0ATR,Sydney,242,0.2231404958677686,0.7303730887122855,-157.0896298054712,-0.6491307016755008,-167.34704086339025
MACD_Cross,RR2.0_SL1.5ATR,Sydney,281,0.30604982206405695,0.7257178104632638,-206.8187555080747,-0.7360098060785577,-245.35004371982154
RSI_Reversion_30_70,RR3.0_SL1.0ATR,Tokyo_London_Overlap,385,0.22077922077922077,0.7246548491335922,-175.10119491368962,-0.4548082984771159,-197.33790302306375
RSI_Reversion_30_70,RR3.0_SL1.0ATR,Asia,363,0.22038567493112948,0.7218645871467739,-170.4061164373175,-0.4694383372928857,-253.56444586880735
EMA9_21_Cross,RR1.5_SL1.0ATR,Sydney,235,0.3829787234042553,0.7203228551681455,-107.43005136887521,-0.45714915476117113,-136.94104333091556
Session_VWAP_Reversion,RR2.0_SL1.5ATR,Sydney_Tokyo_Overlap,30,0.36666666666666664,0.7093000848631649,-27.57481502787715,-0.9191605009292384,-59.55250178906452
Combo_EMA200Trend_RSI50Pullback,RR1.5_SL1.0ATR,Sydney,277,0.37906137184115524,0.7024865174539872,-121.1650932178265,-0.43741910908962633,-118.52879857757802
RSI_Reversion_30_70,RR1.5_SL1.0ATR,Tokyo_London_Overlap,396,0.351010101010101,0.7018859520211953,-160.64510125210802,-0.4056694476063334,-190.10576987114447
Donchian20_Breakout,RR2.0_SL1.5ATR,Sydney,215,0.2837209302325581,0.6985692085008064,-215.5422514622053,-1.0025220998242106,-255.13594049270623
Combo_RSIReversion_BollingerBand,RR3.0_SL1.0ATR,Asia,39,0.23076923076923078,0.6951305438372746,-17.75200775803529,-0.455179686103469,-29.33957908313314
Combo_MACDCross_BollingerBreakout,RR1.5_SL1.0ATR,Sydney,242,0.3925619834710744,0.6919235508685296,-136.15804086019767,-0.5626365324801557,-137.62040579038884
Combo_EMA200Trend_RSI50Pullback,RR3.0_SL1.0ATR,Asia,465,0.22580645161290322,0.6890636798998915,-230.41910259855828,-0.4955249518248565,-283.1521739170201
Combo_MACDCross_BollingerBreakout,RR3.0_SL1.0ATR,Sydney,204,0.25,0.6858409956777257,-139.51338262787954,-0.6838891305288213,-162.7227100765199
Session_VWAP_Reversion,RR3.0_SL1.0ATR,Sydney_Tokyo_Overlap,30,0.26666666666666666,0.6850146465185908,-22.435679256534797,-0.7478559752178265,-36.78161183546755
Combo_RSIReversion_BollingerBand,RR3.0_SL1.0ATR,Tokyo_London_Overlap,34,0.17647058823529413,0.6843875845876941,-18.022533304480906,-0.5300745089553207,-43.324192818199194
Combo_H1H4TrendAlign_EMA9_21Cross,RR3.0_SL1.0ATR,Sydney,104,0.2403846153846154,0.6788818818319138,-71.75144920595278,-0.689917780826469,-85.84768953720467
MACD_Cross,RR3.0_SL1.0ATR,Sydney,352,0.21306818181818182,0.6596248262593694,-246.36589413671555,-0.6999031083429419,-259.2031853849377
Combo_EMACross_ATRVolatilityFilter,RR1.5_SL1.0ATR,Sydney,26,0.38461538461538464,0.6583461338180076,-27.726831577979297,-1.0664165991530499,-52.45270428811707
Donchian20_Breakout,RR1.5_SL1.0ATR,Sydney,317,0.3280757097791798,0.6505716119727858,-219.144999750306,-0.691309147477306,-262.309043288098
Combo_EMA200Trend_RSI50Pullback,RR2.0_SL1.5ATR,Sydney,182,0.2967032967032967,0.6502066155215565,-155.8778825560154,-0.8564718821759089,-155.48182783587507
MACD_Cross,RR1.5_SL1.0ATR,Sydney,445,0.33707865168539325,0.6334986320831226,-279.36135920947504,-0.6277783353021911,-287.2075430613254
Session_ATR_Volatility_Breakout,RR3.0_SL1.0ATR,Sydney,148,0.20270270270270271,0.6308943817422852,-160.1494467790657,-1.0820908566153087,-195.840878886989
Combo_H1H4TrendAlign_EMA9_21Cross,RR2.0_SL1.5ATR,Sydney,94,0.2978723404255319,0.6308198718482126,-102.45665360311116,-1.0899644000330975,-110.31686683196551
Combo_MACDCross_BollingerBreakout,RR2.0_SL1.5ATR,Sydney,159,0.3018867924528302,0.6127760371059768,-191.65328635220706,-1.2053665808314908,-239.33636369404908
Session_ATR_Volatility_Breakout,RR1.5_SL1.0ATR,Sydney,188,0.30851063829787234,0.5838987948599736,-194.48956109143546,-1.0345189419757206,-202.2602626207786
Session_VWAP_Reversion,RR1.5_SL1.0ATR,Sydney_Tokyo_Overlap,30,0.4,0.5826185830485522,-25.73439129279228,-0.857813043093076,-29.917804221722637
Session_VWAP_Reversion,RR1.5_SL1.0ATR,London,11,0.18181818181818182,0.5710290881631159,-7.977058690242393,-0.7251871536583994,-9.981741613671172
Combo_RSIReversion_BollingerBand,RR3.0_SL1.0ATR,NewYork,65,0.18461538461538463,0.5415678899441158,-224.03312875537375,-3.4466635193134425,-279.9274898619248
Combo_RSIReversion_BollingerBand,RR1.5_SL1.0ATR,Asia,39,0.3333333333333333,0.5353804620198623,-24.01313263822982,-0.6157213496982005,-26.232586622621213
Combo_RSIReversion_BollingerBand,RR1.5_SL1.0ATR,NewYork,65,0.2923076923076923,0.5210457567274154,-205.04066245931074,-3.1544717301432423,-246.0045421403064
Combo_H4Trend_OpeningRangeBreakout,RR2.0_SL1.5ATR,Sydney,2,0.5,0.5042265633063979,-2.7923887051428204,-1.3961943525714102,-5.632388705142693
Combo_RSIReversion_BollingerBand,RR2.0_SL1.5ATR,NewYork,65,0.23076923076923078,0.46471931793899723,-374.5119384975468,-5.761722130731489,-423.59672992312665
Session_VWAP_Reversion,RR3.0_SL1.0ATR,London,11,0.09090909090909091,0.3964736253463634,-13.775558540386644,-1.252323503671513,-11.934599660448482
Combo_RSIReversion_BollingerBand,RR1.5_SL1.0ATR,Tokyo_London_Overlap,34,0.20588235294117646,0.36862598809513514,-35.075632328785986,-1.0316362449642937,-45.93401832563394
Session_VWAP_Reversion,RR2.0_SL1.5ATR,London,11,0.09090909090909091,0.26923048435008806,-24.56311573665866,-2.2330105215144234,-21.921677416751308
Session_VWAP_Reversion,RR3.0_SL1.0ATR,NewYork,17,0.17647058823529413,0.2431927656964071,-61.10025054249147,-3.59413238485244,-66.69562477892886
Session_VWAP_Reversion,RR1.5_SL1.0ATR,Asia,1,0.0,0.0,-1.558799306048186,-1.558799306048186,0.0
Combo_H4Trend_OpeningRangeBreakout,RR3.0_SL1.0ATR,Sydney,2,0.0,0.0,-7.244403797317682,-3.622201898658841,-3.7882591367616447
