Ticket,Symbol,Type,EntryPrice,ExitPrice,SL,TP,Profit,Spread_Cost,Commission,Swap,Net_Profit,Session,EntryTime,ExitTime,LotSize,MagicNumber,Timeframe,Status,Reject_Reason
41,XAUUSD,BUY,1728.54,1698.54,1698.54,1758.54,-149.80,0.25,0.00,-1.89,-151.69,London_NewYork_Overlap,2020.05.29 14:30:00,2020.06.03 17:09:41,0.01,12345,M15,EXECUTED,N/A
42,XAUUSD,SELL,1720.45,1690.44,1750.45,1690.45,150.20,0.25,0.00,0.00,150.20,London,2020.06.03 11:00:00,2020.06.03 17:36:27,0.01,12345,M15,EXECUTED,N/A
40,XAUUSD,SELL,1715.42,1685.41,1745.42,1685.42,150.35,0.25,0.00,-2.76,147.59,NewYork,2020.05.26 17:45:00,2020.06.05 15:41:38,0.01,12345,M15,EXECUTED,N/A
0,XAUUSD,BUY,1706.44,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,London,2020.06.09 11:45:00,1970.01.01 00:00:00,0.00,12345,M15,REJECTED,H1 EMA200 Filter
46,XAUUSD,BUY,1721.78,1751.79,1691.78,1751.78,149.90,0.25,0.00,-7.56,142.34,London_NewYork_Overlap,2020.06.10 14:30:00,2020.06.22 04:10:37,0.01,12345,M15,EXECUTED,N/A
47,XAUUSD,BUY,1738.64,1768.65,1708.64,1768.64,148.70,0.25,0.00,-1.26,147.44,NewYork,2020.06.19 17:45:00,2020.06.23 17:10:42,0.01,12345,M15,EXECUTED,N/A
0,XAUUSD,SELL,1757.68,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,London_NewYork_Overlap,2020.06.25 15:15:00,1970.01.01 00:00:00,0.00,12345,M15,REJECTED,H1 EMA200 Filter
0,XAUUSD,SELL,1754.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,London_NewYork_Overlap,2020.06.26 16:30:00,1970.01.01 00:00:00,0.00,12345,M15,REJECTED,H1 EMA200 Filter
50,XAUUSD,BUY,1777.56,1807.57,1747.56,1807.56,149.85,0.25,0.00,-5.04,144.81,NewYork,2020.06.30 17:45:00,2020.07.08 16:05:03,0.01,12345,M15,EXECUTED,N/A
0,XAUUSD,SELL,1794.79,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,NewYork,2020.07.10 19:45:00,1970.01.01 00:00:00,0.00,12345,M15,REJECTED,H1 EMA200 Filter
51,XAUUSD,BUY,1793.23,1823.24,1763.23,1823.23,150.00,0.25,0.00,-8.82,141.18,NewYork,2020.07.07 17:15:00,2020.07.21 09:54:40,0.01,12345,M15,EXECUTED,N/A
54,XAUUSD,BUY,1822.86,1852.89,1792.86,1852.86,150.05,0.25,0.00,-0.63,149.42,London,2020.07.21 10:00:00,2020.07.22 04:08:20,0.01,12345,M15,EXECUTED,N/A
56,XAUUSD,BUY,1982.75,2012.75,1952.75,2012.75,151.15,0.25,0.00,-0.63,150.52,Asia,2020.08.03 01:15:00,2020.08.04 22:37:36,0.01,12345,M15,EXECUTED,N/A
58,XAUUSD,BUY,2033.54,2063.58,2003.54,2063.54,150.55,0.25,0.00,-1.89,148.66,London,2020.08.05 10:00:00,2020.08.06 15:18:36,0.01,12345,M15,EXECUTED,N/A
0,XAUUSD,SELL,2014.39,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,London,2020.08.11 08:15:00,1970.01.01 00:00:00,0.00,12345,M15,REJECTED,H1 EMA200 Filter
60,XAUUSD,BUY,1993.45,1963.44,1963.45,2023.45,-150.75,0.25,0.00,-0.63,-151.38,Asia,2020.08.18 05:00:00,2020.08.19 17:58:30,0.01,12345,M15,EXECUTED,N/A
62,XAUUSD,SELL,1922.37,1952.37,1952.37,1892.37,-149.75,0.25,0.00,-0.23,-149.98,London_NewYork_Overlap,2020.08.21 14:45:00,2020.08.24 15:01:15,0.01,12345,M15,EXECUTED,N/A
64,XAUUSD,SELL,1909.39,1939.41,1939.39,1879.39,-149.95,0.25,0.00,0.00,-149.95,London_NewYork_Overlap,2020.08.26 15:30:00,2020.08.26 17:32:31,0.01,12345,M15,EXECUTED,N/A
66,XAUUSD,BUY,1957.71,1927.71,1927.71,1987.71,-150.15,0.25,0.00,0.00,-150.15,London_NewYork_Overlap,2020.08.27 16:15:00,2020.08.27 17:02:32,0.01,12345,M15,EXECUTED,N/A
68,XAUUSD,SELL,1957.69,1927.66,1987.69,1927.69,150.30,0.25,0.00,-0.69,149.61,London_NewYork_Overlap,2020.09.02 15:15:00,2020.09.03 10:02:03,0.01,12345,M15,EXECUTED,N/A
71,XAUUSD,BUY,1963.70,1933.68,1933.70,1993.70,-150.30,0.25,0.00,-2.52,-152.82,Asia,2020.09.15 05:15:00,2020.09.17 16:07:41,0.01,12345,M15,EXECUTED,N/A
74,XAUUSD,BUY,1959.19,1929.19,1929.19,1989.19,-150.00,0.25,0.00,-0.63,-150.63,NewYork,2020.09.18 19:30:00,2020.09.21 12:47:30,0.01,12345,M15,EXECUTED,N/A
70,XAUUSD,BUY,1953.44,1923.44,1923.44,1983.44,-150.10,0.25,0.00,-5.67,-155.77,London_NewYork_Overlap,2020.09.10 15:30:00,2020.09.21 15:26:15,0.01,12345,M15,EXECUTED,N/A
73,XAUUSD,SELL,1935.38,1905.32,1965.38,1905.38,150.45,0.25,0.00,-0.46,149.99,London_NewYork_Overlap,2020.09.17 16:15:00,2020.09.21 17:20:41,0.01,12345,M15,EXECUTED,N/A
0,XAUUSD,BUY,1888.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,London_NewYork_Overlap,2020.09.29 14:15:00,1970.01.01 00:00:00,0.00,12345,M15,REJECTED,H1 EMA200 Filter
78,XAUUSD,SELL,1877.58,1907.58,1907.58,1847.58,-149.80,0.25,0.00,-2.30,-152.10,London,2020.09.23 09:15:00,2020.10.01 15:30:26,0.01,12345,M15,EXECUTED,N/A
79,XAUUSD,BUY,1900.67,1930.67,1870.67,1930.67,149.90,0.25,0.00,-7.56,142.34,NewYork,2020.09.30 18:30:00,2020.10.12 01:07:41,0.01,12345,M15,EXECUTED,N/A
0,XAUUSD,SELL,1916.66,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Asia,2020.10.13 05:00:00,1970.01.01 00:00:00,0.00,12345,M15,REJECTED,H1 EMA200 Filter
0,XAUUSD,SELL,1909.48,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,London_NewYork_Overlap,2020.10.13 16:00:00,1970.01.01 00:00:00,0.00,12345,M15,REJECTED,H1 EMA200 Filter
82,XAUUSD,SELL,1884.44,1914.44,1914.44,1854.44,-149.90,0.25,0.00,-1.15,-151.05,Asia,2020.10.14 04:30:00,2020.10.19 15:09:29,0.01,12345,M15,EXECUTED,N/A
84,XAUUSD,BUY,1919.21,1889.21,1889.21,1949.21,-150.35,0.25,0.00,-4.41,-154.76,Asia,2020.10.21 05:15:00,2020.10.28 14:05:37,0.01,12345,M15,EXECUTED,N/A
85,XAUUSD,SELL,1893.41,1863.40,1923.41,1863.41,150.20,0.25,0.00,-1.15,149.05,Asia,2020.10.26 01:00:00,2020.10.29 14:55:34,0.01,12345,M15,EXECUTED,N/A
0,XAUUSD,BUY,1891.48,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,London_NewYork_Overlap,2020.11.02 14:15:00,1970.01.01 00:00:00,0.00,12345,M15,REJECTED,H1 EMA200 Filter
87,XAUUSD,SELL,1866.22,1896.22,1896.22,1836.22,-149.85,0.25,0.00,-0.69,-150.54,London_NewYork_Overlap,2020.10.29 14:30:00,2020.11.03 03:50:02,0.01,12345,M15,EXECUTED,N/A
90,XAUUSD,BUY,1900.48,1930.49,1870.48,1930.48,149.95,0.25,0.00,-2.52,147.43,London,2020.11.03 11:45:00,2020.11.05 15:45:28,0.01,12345,M15,EXECUTED,N/A
91,XAUUSD,BUY,1918.07,1948.09,1888.07,1948.07,150.00,0.25,0.00,0.00,150.00,London,2020.11.05 11:00:00,2020.11.05 17:24:38,0.01,12345,M15,EXECUTED,N/A
94,XAUUSD,BUY,1897.45,1867.35,1867.45,1927.45,-150.65,0.25,0.00,0.00,-150.65,Asia,2020.11.16 03:45:00,2020.11.16 13:53:38,0.01,12345,M15,EXECUTED,N/A
96,XAUUSD,SELL,1863.36,1833.35,1893.36,1833.36,150.20,0.25,0.00,-0.46,149.74,NoSession,2020.11.19 07:45:00,2020.11.23 18:05:41,0.01,12345,M15,EXECUTED,N/A
98,XAUUSD,SELL,1829.18,1799.16,1859.18,1799.18,150.25,0.25,0.00,-1.15,149.10,Asia,2020.11.24 03:45:00,2020.11.27 15:11:27,0.01,12345,M15,EXECUTED,N/A
100,XAUUSD,SELL,1766.70,1796.70,1796.70,1736.70,-149.85,0.25,0.00,-0.23,-150.08,Asia,2020.11.30 05:00:00,2020.12.01 12:01:27,0.01,12345,M15,EXECUTED,N/A
102,XAUUSD,BUY,1824.14,1854.14,1794.14,1854.14,149.75,0.25,0.00,-3.15,146.60,London,2020.12.02 10:45:00,2020.12.07 16:51:38,0.01,12345,M15,EXECUTED,N/A
0,XAUUSD,SELL,1853.95,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,London_NewYork_Overlap,2020.12.09 13:45:00,1970.01.01 00:00:00,0.00,12345,M15,REJECTED,H1 EMA200 Filter
104,XAUUSD,BUY,1869.52,1839.50,1839.52,1899.52,-150.75,0.25,0.00,-0.63,-151.38,Asia,2020.12.08 06:00:00,2020.12.09 17:00:00,0.01,12345,M15,EXECUTED,N/A
106,XAUUSD,BUY,1857.82,1887.83,1827.82,1887.82,149.85,0.25,0.00,-1.89,147.96,Asia,2020.12.16 04:45:00,2020.12.17 15:52:29,0.01,12345,M15,EXECUTED,N/A
