Symbol,TotalTrades,WinningTrades,LosingTrades,WinRate,TotalProfit,MaxDrawdown,ProfitFactor,StartDate,EndDate
XAUUSD,44,25,19,56.82,801.27,1064.99,1.28,2024.01.10 20:30:00,2024.12.18 21:47:38
