Symbol,TotalTrades,WinningTrades,LosingTrades,WinRate,TotalProfit,MaxDrawdown,ProfitFactor,StartDate,EndDate
XAUUSD,53,30,23,56.60,972.54,643.23,1.28,2023.01.04 09:15:00,2023.12.22 16:44:16
