Symbol,TotalTrades,WinningTrades,LosingTrades,WinRate,TotalProfit,MaxDrawdown,ProfitFactor,StartDate,EndDate
XAUUSD,47,25,22,53.19,364.87,917.86,1.11,2022.01.11 02:15:00,2022.12.27 17:35:41
