Symbol,TotalTrades,WinningTrades,LosingTrades,WinRate,TotalProfit,MaxDrawdown,ProfitFactor,StartDate,EndDate
XAUUSD,39,17,22,43.59,-885.33,885.33,0.74,2021.01.05 11:45:00,2021.09.21 15:30:39
