Time,Open,High,Low,Close,Volume,Spread,EMA200
2022.01.03 01:00:00,1830.63,1831.82,1829.52,1830.51,413,36,1830.51
2022.01.03 01:15:00,1830.48,1830.76,1828.99,1829.28,351,30,1830.50
2022.01.03 01:30:00,1829.18,1829.39,1828.40,1828.40,358,28,1830.48
2022.01.03 01:45:00,1828.41,1828.50,1828.03,1828.49,231,25,1830.46
2022.01.03 02:00:00,1828.47,1828.47,1827.47,1827.51,389,24,1830.43
2022.01.03 02:15:00,1827.51,1829.09,1827.00,1829.02,620,8,1830.41
2022.01.03 02:30:00,1829.02,1831.00,1828.46,1829.48,807,9,1830.40
2022.01.03 02:45:00,1829.48,1830.53,1829.27,1830.23,684,8,1830.40
2022.01.03 03:00:00,1830.16,1831.10,1829.56,1830.81,591,13,1830.41
2022.01.03 03:15:00,1830.85,1831.56,1830.75,1831.10,358,18,1830.41
2022.01.03 03:30:00,1831.07,1831.07,1827.80,1828.18,1035,5,1830.39
2022.01.03 03:45:00,1828.15,1829.07,1827.60,1828.89,755,8,1830.38
2022.01.03 04:00:00,1828.86,1828.96,1826.63,1827.07,667,16,1830.34
2022.01.03 04:15:00,1827.05,1827.68,1826.70,1827.68,419,17,1830.32
2022.01.03 04:30:00,1827.65,1827.66,1825.71,1826.77,648,12,1830.28
2022.01.03 04:45:00,1826.76,1826.95,1826.02,1826.21,348,22,1830.24
2022.01.03 05:00:00,1826.22,1826.86,1825.71,1826.58,394,22,1830.20
2022.01.03 05:15:00,1826.55,1826.55,1824.55,1825.29,606,5,1830.16
2022.01.03 05:30:00,1825.30,1825.30,1824.14,1824.89,540,8,1830.10
2022.01.03 05:45:00,1824.85,1825.64,1824.50,1825.62,400,18,1830.06
2022.01.03 06:00:00,1825.64,1825.72,1824.93,1825.37,309,7,1830.01
2022.01.03 06:15:00,1825.32,1825.80,1825.27,1825.71,234,8,1829.97
2022.01.03 06:30:00,1825.70,1825.89,1825.36,1825.52,217,5,1829.93
2022.01.03 06:45:00,1825.54,1825.54,1824.55,1825.09,294,17,1829.88
2022.01.03 07:00:00,1825.10,1825.38,1824.73,1824.77,281,5,1829.83
2022.01.03 07:15:00,1824.67,1824.80,1823.72,1824.26,414,7,1829.77
2022.01.03 07:30:00,1824.29,1825.30,1824.18,1825.28,565,7,1829.73
2022.01.03 07:45:00,1825.26,1825.70,1825.01,1825.45,293,6,1829.68
2022.01.03 08:00:00,1825.44,1825.73,1824.71,1824.91,478,8,1829.64
2022.01.03 08:15:00,1824.93,1824.93,1823.61,1823.87,349,5,1829.58
2022.01.03 08:30:00,1823.87,1824.96,1823.64,1824.81,428,8,1829.53
2022.01.03 08:45:00,1824.78,1825.46,1824.69,1825.17,394,5,1829.49
2022.01.03 09:00:00,1825.19,1825.29,1820.93,1822.75,980,8,1829.42
2022.01.03 09:15:00,1822.75,1823.73,1821.87,1822.28,807,8,1829.35
2022.01.03 09:30:00,1822.31,1823.40,1822.18,1822.68,456,5,1829.28
2022.01.03 09:45:00,1822.65,1824.27,1822.31,1824.27,568,6,1829.23
2022.01.03 10:00:00,1824.27,1824.38,1822.75,1823.22,945,5,1829.17
2022.01.03 10:15:00,1823.21,1823.33,1821.81,1822.25,699,5,1829.10
