Symbol,TotalTrades,WinningTrades,LosingTrades,WinRate,TotalProfit,MaxDrawdown,ProfitFactor,StartDate,EndDate
XAUUSD,39,13,26,33.33,-951.79,985.56,0.67,2021.01.05 11:45:00,2021.09.21 13:13:28
