Ticket,Symbol,Type,EntryPrice,ExitPrice,SL,TP,Profit,Spread_Cost,Commission,Swap,Net_Profit,Session,EntryTime,ExitTime,LotSize,MagicNumber,Timeframe,Status,Reject_Reason
24,XAUUSD,SELL,1626.60,1596.59,1650.07,1596.60,150.15,0.25,0.00,0.00,150.15,London_NewYork_Overlap,2020.03.12 14:15:00,2020.03.12 15:36:19,0.01,12345,M15,EXECUTED,N/A
0,XAUUSD,BUY,1518.41,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,London_NewYork_Overlap,2020.03.23 14:15:00,1970.01.01 00:00:00,0.00,12345,M15,REJECTED,H1 EMA200 Filter
0,XAUUSD,SELL,1605.86,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,London,2020.03.31 12:30:00,1970.01.01 00:00:00,0.00,12345,M15,REJECTED,H1 EMA200 Filter
26,XAUUSD,SELL,1591.32,1618.86,1618.84,1561.32,-138.00,0.25,0.00,-0.92,-138.92,Asia,2020.03.31 20:15:00,2020.04.02 22:08:28,0.01,12345,M15,EXECUTED,N/A
28,XAUUSD,BUY,1623.72,1653.73,1605.85,1653.72,148.60,0.25,0.00,-0.63,147.97,NewYork,2020.04.03 22:00:00,2020.04.06 20:09:38,0.01,12345,M15,EXECUTED,N/A
30,XAUUSD,SELL,1680.69,1738.69,1738.66,1650.69,-289.75,0.25,0.00,-1.38,-291.13,NewYork,2020.04.17 21:15:00,2020.04.23 18:18:04,0.01,12345,M15,EXECUTED,N/A
0,XAUUSD,SELL,1709.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,NewYork,2020.04.27 17:15:00,1970.01.01 00:00:00,0.00,12345,M15,REJECTED,H1 EMA200 Filter
32,XAUUSD,SELL,1704.66,1674.66,1723.79,1674.66,149.65,0.25,0.00,-1.15,148.50,London,2020.04.28 04:15:00,2020.05.01 08:55:55,0.01,12345,M15,EXECUTED,N/A
33,XAUUSD,SELL,1678.56,1721.73,1721.72,1648.56,-215.65,0.25,0.00,-1.38,-217.03,NewYork,2020.05.01 08:45:00,2020.05.07 21:13:27,0.01,12345,M15,EXECUTED,N/A
36,XAUUSD,SELL,1697.98,1711.81,1711.80,1667.98,-68.90,0.25,0.00,-0.46,-69.36,London_NewYork_Overlap,2020.05.11 13:15:00,2020.05.13 15:35:28,0.01,12345,M15,EXECUTED,N/A
38,XAUUSD,BUY,1718.93,1748.94,1691.53,1748.93,147.65,0.25,0.00,-0.63,147.02,NewYork,2020.05.14 03:15:00,2020.05.15 18:59:38,0.01,12345,M15,EXECUTED,N/A
40,XAUUSD,SELL,1715.42,1740.12,1740.09,1685.42,-123.20,0.25,0.00,-1.38,-124.58,Asia,2020.05.26 17:45:00,2020.06.01 02:04:38,0.01,12345,M15,EXECUTED,N/A
41,XAUUSD,BUY,1728.54,1711.09,1711.12,1758.54,-87.05,0.25,0.00,-1.89,-88.94,London_NewYork_Overlap,2020.05.29 14:30:00,2020.06.03 15:45:29,0.01,12345,M15,EXECUTED,N/A
43,XAUUSD,SELL,1720.45,1690.44,1745.09,1690.45,150.20,0.25,0.00,0.00,150.20,NewYork,2020.06.03 11:00:00,2020.06.03 17:36:27,0.01,12345,M15,EXECUTED,N/A
0,XAUUSD,BUY,1706.44,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,London,2020.06.09 11:45:00,1970.01.01 00:00:00,0.00,12345,M15,REJECTED,H1 EMA200 Filter
46,XAUUSD,BUY,1721.78,1711.82,1711.82,1751.78,-49.95,0.25,0.00,0.00,-49.95,NewYork,2020.06.10 14:30:00,2020.06.10 21:01:18,0.01,12345,M15,EXECUTED,N/A
48,XAUUSD,BUY,1738.64,1768.65,1717.30,1768.64,148.70,0.25,0.00,-1.26,147.44,NewYork,2020.06.19 17:45:00,2020.06.23 17:10:42,0.01,12345,M15,EXECUTED,N/A
0,XAUUSD,SELL,1757.68,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,London_NewYork_Overlap,2020.06.25 15:15:00,1970.01.01 00:00:00,0.00,12345,M15,REJECTED,H1 EMA200 Filter
0,XAUUSD,SELL,1754.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,London_NewYork_Overlap,2020.06.26 16:30:00,1970.01.01 00:00:00,0.00,12345,M15,REJECTED,H1 EMA200 Filter
50,XAUUSD,BUY,1777.56,1765.58,1765.61,1807.56,-60.10,0.25,0.00,-0.63,-60.73,NewYork,2020.06.30 17:45:00,2020.07.01 16:54:24,0.01,12345,M15,EXECUTED,N/A
0,XAUUSD,SELL,1794.79,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,NewYork,2020.07.10 19:45:00,1970.01.01 00:00:00,0.00,12345,M15,REJECTED,H1 EMA200 Filter
52,XAUUSD,BUY,1793.23,1823.24,1757.43,1823.23,150.00,0.25,0.00,-8.82,141.18,London,2020.07.07 17:15:00,2020.07.21 09:54:40,0.01,12345,M15,EXECUTED,N/A
54,XAUUSD,BUY,1822.86,1852.89,1794.90,1852.86,150.05,0.25,0.00,-0.63,149.42,Asia,2020.07.21 10:00:00,2020.07.22 04:08:20,0.01,12345,M15,EXECUTED,N/A
56,XAUUSD,BUY,1982.75,2012.75,1939.44,2012.75,151.15,0.25,0.00,-0.63,150.52,Asia,2020.08.03 01:15:00,2020.08.04 22:37:36,0.01,12345,M15,EXECUTED,N/A
58,XAUUSD,BUY,2033.54,2063.58,1960.39,2063.54,150.55,0.25,0.00,-1.89,148.66,London_NewYork_Overlap,2020.08.05 10:00:00,2020.08.06 15:18:36,0.01,12345,M15,EXECUTED,N/A
0,XAUUSD,SELL,2014.39,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,London,2020.08.11 08:15:00,1970.01.01 00:00:00,0.00,12345,M15,REJECTED,H1 EMA200 Filter
60,XAUUSD,BUY,1993.45,1929.39,1929.40,2023.45,-321.00,0.25,0.00,-2.52,-323.52,Asia,2020.08.18 05:00:00,2020.08.20 02:35:35,0.01,12345,M15,EXECUTED,N/A
62,XAUUSD,SELL,1922.37,1955.97,1955.97,1892.37,-167.75,0.25,0.00,-0.23,-167.98,London_NewYork_Overlap,2020.08.21 14:45:00,2020.08.24 15:04:39,0.01,12345,M15,EXECUTED,N/A
64,XAUUSD,SELL,1909.39,1931.53,1931.50,1879.39,-110.55,0.25,0.00,0.00,-110.55,London_NewYork_Overlap,2020.08.26 15:30:00,2020.08.26 16:42:23,0.01,12345,M15,EXECUTED,N/A
66,XAUUSD,BUY,1957.71,1914.17,1914.19,1987.71,-217.85,0.25,0.00,0.00,-217.85,NewYork,2020.08.27 16:15:00,2020.08.27 17:08:40,0.01,12345,M15,EXECUTED,N/A
68,XAUUSD,SELL,1957.69,1927.66,1992.29,1927.69,150.30,0.25,0.00,-0.69,149.61,London,2020.09.02 15:15:00,2020.09.03 10:02:03,0.01,12345,M15,EXECUTED,N/A
71,XAUUSD,BUY,1963.70,1937.12,1937.12,1993.70,-133.10,0.25,0.00,-2.52,-135.62,London,2020.09.15 05:15:00,2020.09.17 12:30:40,0.01,12345,M15,EXECUTED,N/A
74,XAUUSD,BUY,1959.19,1932.87,1932.87,1989.19,-131.60,0.25,0.00,-0.63,-132.23,London,2020.09.18 19:30:00,2020.09.21 12:32:05,0.01,12345,M15,EXECUTED,N/A
70,XAUUSD,BUY,1953.44,1923.09,1923.11,1983.44,-151.85,0.25,0.00,-5.67,-157.52,London_NewYork_Overlap,2020.09.10 15:30:00,2020.09.21 15:30:27,0.01,12345,M15,EXECUTED,N/A
73,XAUUSD,SELL,1935.38,1905.32,1973.64,1905.38,150.45,0.25,0.00,-0.46,149.99,NewYork,2020.09.17 16:15:00,2020.09.21 17:20:41,0.01,12345,M15,EXECUTED,N/A
0,XAUUSD,BUY,1888.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,London_NewYork_Overlap,2020.09.29 14:15:00,1970.01.01 00:00:00,0.00,12345,M15,REJECTED,H1 EMA200 Filter
78,XAUUSD,SELL,1877.58,1920.05,1920.03,1847.58,-212.15,0.25,0.00,-2.99,-215.14,London_NewYork_Overlap,2020.09.23 09:15:00,2020.10.06 16:33:29,0.01,12345,M15,EXECUTED,N/A
79,XAUUSD,BUY,1900.67,1877.88,1881.34,1930.67,-114.05,0.25,0.00,-4.41,-118.46,Asia,2020.09.30 18:30:00,2020.10.07 01:05:00,0.01,12345,M15,EXECUTED,N/A
0,XAUUSD,SELL,1916.66,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Asia,2020.10.13 05:00:00,1970.01.01 00:00:00,0.00,12345,M15,REJECTED,H1 EMA200 Filter
0,XAUUSD,SELL,1909.48,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,London_NewYork_Overlap,2020.10.13 16:00:00,1970.01.01 00:00:00,0.00,12345,M15,REJECTED,H1 EMA200 Filter
82,XAUUSD,SELL,1884.44,1925.15,1925.14,1854.44,-203.45,0.25,0.00,-1.61,-205.06,London_NewYork_Overlap,2020.10.14 04:30:00,2020.10.21 15:52:26,0.01,12345,M15,EXECUTED,N/A
83,XAUUSD,BUY,1919.21,1894.77,1894.81,1949.21,-122.55,0.25,0.00,-1.89,-124.44,NewYork,2020.10.21 05:15:00,2020.10.22 17:23:42,0.01,12345,M15,EXECUTED,N/A
86,XAUUSD,SELL,1893.41,1863.40,1914.19,1863.41,150.20,0.25,0.00,-1.15,149.05,London_NewYork_Overlap,2020.10.26 01:00:00,2020.10.29 14:55:34,0.01,12345,M15,EXECUTED,N/A
0,XAUUSD,BUY,1891.48,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,London_NewYork_Overlap,2020.11.02 14:15:00,1970.01.01 00:00:00,0.00,12345,M15,REJECTED,H1 EMA200 Filter
87,XAUUSD,SELL,1866.22,1911.47,1911.42,1836.22,-226.10,0.25,0.00,-0.92,-227.02,Asia,2020.10.29 14:30:00,2020.11.04 01:07:28,0.01,12345,M15,EXECUTED,N/A
89,XAUUSD,BUY,1900.48,1930.49,1873.41,1930.48,149.95,0.25,0.00,-2.52,147.43,London_NewYork_Overlap,2020.11.03 11:45:00,2020.11.05 15:45:28,0.01,12345,M15,EXECUTED,N/A
91,XAUUSD,BUY,1918.07,1948.09,1881.82,1948.07,150.00,0.25,0.00,0.00,150.00,NewYork,2020.11.05 11:00:00,2020.11.05 17:24:38,0.01,12345,M15,EXECUTED,N/A
94,XAUUSD,BUY,1897.45,1850.45,1850.52,1927.45,-235.15,0.25,0.00,-4.41,-239.56,NewYork,2020.11.16 03:45:00,2020.11.23 16:51:31,0.01,12345,M15,EXECUTED,N/A
95,XAUUSD,SELL,1863.36,1833.35,1896.05,1833.36,150.20,0.25,0.00,-0.46,149.74,NewYork,2020.11.19 07:45:00,2020.11.23 18:05:41,0.01,12345,M15,EXECUTED,N/A
98,XAUUSD,SELL,1829.18,1799.16,1879.75,1799.18,150.25,0.25,0.00,-1.15,149.10,London_NewYork_Overlap,2020.11.24 03:45:00,2020.11.27 15:11:27,0.01,12345,M15,EXECUTED,N/A
100,XAUUSD,SELL,1766.70,1818.22,1818.22,1736.70,-257.45,0.25,0.00,-0.46,-257.91,London,2020.11.30 05:00:00,2020.12.02 10:32:03,0.01,12345,M15,EXECUTED,N/A
102,XAUUSD,BUY,1824.14,1854.14,1764.38,1854.14,149.75,0.25,0.00,-3.15,146.60,NewYork,2020.12.02 10:45:00,2020.12.07 16:51:38,0.01,12345,M15,EXECUTED,N/A
0,XAUUSD,SELL,1853.95,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,London_NewYork_Overlap,2020.12.09 13:45:00,1970.01.01 00:00:00,0.00,12345,M15,REJECTED,H1 EMA200 Filter
104,XAUUSD,BUY,1869.52,1821.96,1821.99,1899.52,-238.45,0.25,0.00,-3.78,-242.23,London,2020.12.08 06:00:00,2020.12.14 12:29:29,0.01,12345,M15,EXECUTED,N/A
106,XAUUSD,BUY,1857.82,1887.83,1818.34,1887.82,149.85,0.25,0.00,-1.89,147.96,London_NewYork_Overlap,2020.12.16 04:45:00,2020.12.17 15:52:29,0.01,12345,M15,EXECUTED,N/A
