Time,Open,High,Low,Close,Volume,Spread,EMA200
2020.01.02 06:00:00,1520.26,1520.36,1519.90,1519.90,149,21,1519.90
2020.01.02 06:15:00,1519.90,1520.08,1519.77,1519.81,159,21,1519.90
2020.01.02 06:30:00,1519.81,1520.03,1519.71,1519.85,239,22,1519.90
2020.01.02 06:45:00,1519.85,1520.05,1519.39,1519.39,209,20,1519.89
2020.01.02 07:00:00,1519.37,1519.41,1518.95,1519.26,276,19,1519.89
2020.01.02 07:15:00,1519.25,1519.71,1519.16,1519.47,255,22,1519.88
2020.01.02 07:30:00,1519.53,1520.03,1518.95,1519.58,483,21,1519.88
2020.01.02 07:45:00,1519.58,1520.36,1519.29,1520.19,434,21,1519.88
2020.01.02 08:00:00,1520.20,1520.81,1520.18,1520.28,450,20,1519.89
2020.01.02 08:15:00,1520.28,1520.43,1519.81,1520.09,345,21,1519.89
2020.01.02 08:30:00,1520.15,1520.40,1519.30,1520.33,625,21,1519.89
2020.01.02 08:45:00,1520.33,1520.91,1520.07,1520.87,549,22,1519.90
2020.01.02 09:00:00,1520.94,1521.37,1519.95,1520.39,1229,20,1519.91
2020.01.02 09:15:00,1520.39,1520.52,1519.18,1519.57,744,19,1519.90
2020.01.02 09:30:00,1519.49,1520.31,1519.06,1519.79,821,20,1519.90
2020.01.02 09:45:00,1519.79,1520.11,1519.03,1519.11,663,22,1519.90
2020.01.02 10:00:00,1519.11,1520.18,1518.38,1520.08,1267,17,1519.90
2020.01.02 10:15:00,1520.08,1520.46,1519.08,1519.38,821,18,1519.89
2020.01.02 10:30:00,1519.38,1520.53,1519.30,1520.41,778,22,1519.90
2020.01.02 10:45:00,1520.41,1520.93,1519.79,1520.75,1343,20,1519.91
2020.01.02 11:00:00,1520.75,1520.93,1519.80,1519.92,1083,22,1519.91
2020.01.02 11:15:00,1519.92,1520.50,1519.52,1520.34,559,23,1519.91
2020.01.02 11:30:00,1520.34,1521.20,1520.32,1521.15,646,22,1519.92
2020.01.02 11:45:00,1521.15,1521.35,1520.51,1520.60,755,22,1519.93
2020.01.02 12:00:00,1520.61,1520.85,1519.60,1519.99,773,21,1519.93
2020.01.02 12:15:00,1519.99,1520.54,1519.83,1520.40,738,20,1519.93
2020.01.02 12:30:00,1520.39,1520.51,1519.70,1519.80,425,22,1519.93
2020.01.02 12:45:00,1519.80,1521.39,1519.79,1521.19,803,16,1519.95
2020.01.02 13:00:00,1521.19,1521.88,1521.18,1521.40,547,22,1519.96
2020.01.02 13:15:00,1521.40,1521.65,1521.28,1521.49,424,22,1519.98
2020.01.02 13:30:00,1521.47,1522.26,1521.14,1522.15,802,18,1520.00
2020.01.02 13:45:00,1522.16,1522.39,1521.33,1521.93,603,20,1520.02
2020.01.02 14:00:00,1521.92,1522.35,1521.52,1522.27,527,22,1520.04
2020.01.02 14:15:00,1522.27,1522.68,1521.93,1522.43,523,18,1520.06
2020.01.02 14:30:00,1522.43,1523.17,1522.32,1523.03,559,19,1520.09
2020.01.02 14:45:00,1523.03,1523.61,1522.74,1523.08,535,17,1520.12
2020.01.02 15:00:00,1523.08,1524.17,1522.68,1523.56,831,20,1520.16
2020.01.02 15:15:00,1523.56,1525.25,1523.26,1524.24,1218,16,1520.20
2020.01.02 15:30:00,1524.14,1525.85,1523.05,1525.65,1432,18,1520.25
2020.01.02 15:45:00,1525.65,1529.01,1525.65,1528.04,1468,16,1520.33
2020.01.02 16:00:00,1528.04,1528.74,1527.16,1527.64,1205,19,1520.40
2020.01.02 16:15:00,1527.64,1528.03,1527.13,1527.63,954,15,1520.47
2020.01.02 16:30:00,1527.64,1530.53,1527.04,1528.10,1701,18,1520.55
2020.01.02 16:45:00,1528.03,1528.73,1525.59,1526.25,1897,19,1520.61
2020.01.02 17:00:00,1526.31,1528.59,1525.83,1528.37,1803,17,1520.68
2020.01.02 17:15:00,1528.37,1530.59,1528.37,1529.77,1702,17,1520.77
2020.01.02 17:30:00,1529.77,1531.32,1528.93,1528.96,1577,20,1520.86
2020.01.02 17:45:00,1528.96,1530.36,1528.75,1529.10,1360,21,1520.94
2020.01.02 18:00:00,1529.10,1529.18,1527.53,1527.62,1522,22,1521.00
2020.01.02 18:15:00,1527.62,1528.96,1526.91,1526.94,1574,14,1521.06
2020.01.02 18:30:00,1526.90,1528.12,1526.87,1527.34,1528,16,1521.13
2020.01.02 18:45:00,1527.35,1527.40,1525.20,1525.45,1149,15,1521.17
2020.01.02 19:00:00,1525.47,1526.01,1525.15,1525.99,1036,20,1521.22
2020.01.02 19:15:00,1525.99,1525.99,1522.75,1525.01,1399,19,1521.25
2020.01.02 19:30:00,1525.00,1525.58,1524.52,1525.07,798,14,1521.29
2020.01.02 19:45:00,1525.06,1525.39,1524.57,1525.19,680,21,1521.33
2020.01.02 20:00:00,1525.19,1525.83,1524.97,1525.19,737,21,1521.37
2020.01.02 20:15:00,1525.19,1525.82,1524.94,1525.48,717,22,1521.41
2020.01.02 20:30:00,1525.46,1526.47,1524.85,1526.39,557,19,1521.46
2020.01.02 20:45:00,1526.38,1526.38,1525.67,1526.29,309,18,1521.51
2020.01.02 21:00:00,1526.29,1526.62,1526.09,1526.51,283,20,1521.56
2020.01.02 21:15:00,1526.51,1526.83,1525.49,1525.83,497,16,1521.60
2020.01.02 21:30:00,1525.83,1526.52,1525.57,1526.27,474,22,1521.65
2020.01.02 21:45:00,1526.28,1526.89,1526.28,1526.70,464,22,1521.70
2020.01.02 22:00:00,1526.75,1528.35,1526.45,1528.27,494,20,1521.76
2020.01.02 22:15:00,1528.27,1528.45,1527.55,1527.67,327,22,1521.82
2020.01.02 22:30:00,1527.67,1527.73,1526.65,1527.59,449,16,1521.88
2020.01.02 22:45:00,1527.62,1528.55,1527.58,1528.31,595,20,1521.94
2020.01.02 23:00:00,1528.31,1528.61,1527.91,1528.33,184,22,1522.01
2020.01.02 23:15:00,1528.33,1528.72,1528.33,1528.69,90,21,1522.07
2020.01.02 23:30:00,1528.68,1528.91,1528.56,1528.56,184,19,1522.14
2020.01.02 23:45:00,1528.55,1529.01,1528.41,1528.77,188,18,1522.20
2020.01.03 01:00:00,1528.25,1528.35,1527.86,1528.26,126,22,1522.26
2020.01.03 01:15:00,1528.26,1528.72,1528.26,1528.54,144,19,1522.33
2020.01.03 01:30:00,1528.52,1528.52,1527.95,1528.23,203,18,1522.38
2020.01.03 01:45:00,1528.22,1528.85,1527.91,1528.84,191,21,1522.45
2020.01.03 02:00:00,1529.11,1529.72,1528.95,1529.50,314,20,1522.52
2020.01.03 02:15:00,1529.50,1529.95,1528.95,1529.90,335,22,1522.59
2020.01.03 02:30:00,1530.00,1530.24,1529.32,1529.42,192,24,1522.66
2020.01.03 02:45:00,1529.42,1530.60,1529.38,1530.53,428,18,1522.74
2020.01.03 03:00:00,1530.49,1530.78,1529.88,1530.37,574,20,1522.81
2020.01.03 03:15:00,1530.37,1531.07,1530.18,1530.77,556,17,1522.89
2020.01.03 03:30:00,1530.77,1532.62,1530.03,1532.43,740,14,1522.99
2020.01.03 03:45:00,1532.43,1535.78,1532.01,1534.89,1355,15,1523.11
2020.01.03 04:00:00,1534.89,1536.15,1532.54,1536.04,1411,17,1523.24
2020.01.03 04:15:00,1536.04,1541.00,1534.86,1539.85,1712,15,1523.40
2020.01.03 04:30:00,1539.85,1539.85,1537.94,1539.75,1357,14,1523.56
2020.01.03 04:45:00,1539.73,1539.81,1538.10,1538.19,1101,20,1523.71
2020.01.03 05:00:00,1538.25,1539.07,1537.68,1538.78,933,17,1523.86
2020.01.03 05:15:00,1538.81,1540.54,1538.78,1539.88,1315,15,1524.02
2020.01.03 05:30:00,1539.87,1539.87,1538.96,1539.07,520,21,1524.17
2020.01.03 05:45:00,1539.06,1539.06,1538.26,1538.59,708,14,1524.31
2020.01.03 06:00:00,1538.56,1538.90,1537.39,1538.89,736,20,1524.46
2020.01.03 06:15:00,1538.89,1539.59,1538.41,1538.42,617,22,1524.60
2020.01.03 06:30:00,1538.41,1538.85,1538.11,1538.67,450,20,1524.74
2020.01.03 06:45:00,1538.67,1539.17,1538.59,1538.73,511,19,1524.87
2020.01.03 07:00:00,1538.73,1540.13,1538.23,1539.94,801,16,1525.02
2020.01.03 07:15:00,1539.93,1540.74,1539.77,1540.34,1178,16,1525.18
2020.01.03 07:30:00,1540.34,1543.80,1540.01,1542.86,1442,18,1525.35
2020.01.03 07:45:00,1542.87,1542.87,1541.25,1541.42,999,18,1525.51
2020.01.03 08:00:00,1541.42,1542.30,1541.12,1541.79,750,19,1525.68
