Symbol,TotalTrades,WinningTrades,LosingTrades,WinRate,TotalProfit,MaxDrawdown,ProfitFactor,StartDate,EndDate
XAUUSD,47,24,23,51.06,554.30,855.57,1.19,2022.01.18 11:00:00,2022.12.27 17:35:41
