Time,Session,IsActive,OpenPrice,HighPrice,LowPrice,ClosePrice,BarsCount,SessionRangePoints
2020.01.20 13:00:00,London_NewYork_Overlap,NO,1559.77,1560.96,1558.27,1560.13,6634,269
2020.01.20 17:00:00,NewYork,NO,1560.13,1561.19,1559.61,1560.88,4427,158
2020.01.21 01:05:00,Asia,NO,1560.88,1568.58,1559.97,1566.55,10956,861
2020.01.21 08:00:00,London,NO,1565.63,1567.17,1552.60,1554.69,14753,1457
2020.01.21 13:00:00,London_NewYork_Overlap,NO,1554.69,1557.83,1546.30,1552.34,12626,1153
2020.01.21 17:00:00,NewYork,NO,1552.34,1559.96,1551.01,1558.25,16174,895
2020.01.21 22:00:00,Asia,NO,1558.25,1559.56,1550.15,1552.97,15681,941
2020.01.22 08:00:00,London,NO,1550.92,1558.98,1550.53,1558.45,12140,845
2020.01.22 13:00:00,London_NewYork_Overlap,NO,1558.45,1559.22,1554.57,1557.94,12575,465
2020.01.22 17:00:00,NewYork,NO,1557.94,1558.51,1554.85,1557.62,13399,366
2020.01.22 22:00:00,Asia,NO,1557.62,1563.71,1555.21,1558.86,16559,850
2020.01.23 08:00:00,London,NO,1557.84,1558.13,1552.98,1554.66,12633,515
2020.01.23 13:00:00,London_NewYork_Overlap,NO,1554.66,1564.86,1551.85,1562.91,11632,1301
2020.01.23 17:00:00,NewYork,NO,1562.91,1567.91,1559.80,1562.84,16170,811
2020.01.23 22:00:00,Asia,NO,1562.84,1564.10,1559.37,1559.64,10589,473
2020.01.24 08:00:00,London,NO,1560.49,1562.95,1557.48,1560.70,10273,547
2020.01.24 13:00:00,London_NewYork_Overlap,NO,1560.70,1566.37,1556.50,1564.36,13140,987
2020.01.24 17:00:00,NewYork,NO,1564.36,1575.95,1564.04,1571.03,17919,1191
2020.01.24 22:00:00,Asia,NO,1571.03,1588.28,1569.56,1579.10,19464,1872
2020.01.27 08:00:00,London,NO,1580.51,1585.64,1575.88,1585.53,14779,976
2020.01.27 13:00:00,London_NewYork_Overlap,NO,1585.53,1586.28,1578.03,1579.87,14055,825
2020.01.27 17:00:00,NewYork,NO,1579.87,1584.37,1576.99,1580.91,17529,738
2020.01.27 22:00:00,Asia,NO,1580.91,1583.32,1578.99,1579.50,15081,433
2020.01.28 08:00:00,London,NO,1579.12,1582.31,1576.86,1579.28,14592,545
2020.01.28 13:00:00,London_NewYork_Overlap,NO,1579.28,1580.70,1571.65,1576.09,13857,905
2020.01.28 17:00:00,NewYork,NO,1576.09,1576.09,1567.10,1569.17,15865,899
2020.01.28 22:00:00,Asia,NO,1569.17,1570.24,1563.35,1565.40,14623,689
2020.01.29 08:00:00,London,NO,1567.01,1571.67,1566.04,1570.48,11861,563
2020.01.29 13:00:00,London_NewYork_Overlap,NO,1570.48,1572.67,1567.79,1572.21,11532,488
2020.01.29 17:00:00,NewYork,NO,1572.21,1576.92,1568.73,1576.63,14351,819
2020.01.29 22:00:00,Asia,NO,1576.63,1580.80,1574.87,1579.01,17542,593
2020.01.30 08:00:00,London,NO,1578.13,1583.03,1576.94,1580.20,14940,609
2020.01.30 13:00:00,London_NewYork_Overlap,NO,1580.20,1581.79,1572.24,1578.13,12735,955
2020.01.30 17:00:00,NewYork,NO,1578.13,1585.97,1576.37,1579.75,17578,960
2020.01.30 22:00:00,Asia,NO,1579.75,1579.88,1570.87,1571.67,17744,901
2020.01.31 08:00:00,London,NO,1572.37,1582.05,1572.36,1579.24,14024,969
2020.01.31 13:00:00,London_NewYork_Overlap,NO,1579.24,1584.67,1577.88,1582.92,12781,679
2020.01.31 17:00:00,NewYork,NO,1582.92,1589.08,1580.95,1586.63,17929,813
2020.01.31 22:00:00,Asia,NO,1586.63,1592.00,1579.52,1580.89,21629,1248
2020.02.03 08:00:00,London,NO,1579.68,1580.84,1573.36,1580.82,15826,748
2020.02.03 13:00:00,London_NewYork_Overlap,NO,1580.82,1581.14,1574.25,1574.84,11310,689
2020.02.03 17:00:00,NewYork,NO,1574.84,1579.73,1569.37,1577.71,16638,1036
2020.02.03 22:00:00,Asia,NO,1577.71,1579.61,1573.79,1575.14,15938,582
2020.02.04 08:00:00,London,NO,1572.65,1574.61,1565.39,1570.71,14376,922
2020.02.04 13:00:00,London_NewYork_Overlap,NO,1570.71,1571.56,1556.58,1557.47,12024,1498
2020.02.04 17:00:00,NewYork,NO,1557.47,1559.17,1549.00,1552.53,16026,1017
2020.02.04 22:00:00,Asia,NO,1552.53,1558.12,1552.05,1557.15,16580,607
2020.02.05 08:00:00,London,NO,1559.46,1562.41,1547.38,1551.97,14533,1503
2020.02.05 13:00:00,London_NewYork_Overlap,NO,1551.97,1556.84,1548.97,1554.43,13332,787
2020.02.05 17:00:00,NewYork,NO,1554.43,1559.58,1552.64,1556.97,14812,694
2020.02.05 22:00:00,Asia,NO,1556.97,1558.10,1552.82,1553.14,14835,528
2020.02.06 08:00:00,London,NO,1556.18,1567.22,1554.95,1566.86,14459,1227
2020.02.06 13:00:00,London_NewYork_Overlap,NO,1566.86,1568.19,1561.83,1562.81,12571,636
2020.02.06 17:00:00,NewYork,NO,1562.81,1567.12,1561.53,1567.01,12825,559
2020.02.06 22:00:00,Asia,NO,1567.01,1569.13,1564.81,1565.76,17718,432
2020.02.07 08:00:00,London,NO,1566.07,1569.84,1562.87,1569.13,16126,697
2020.02.07 13:00:00,London_NewYork_Overlap,NO,1569.13,1573.99,1560.22,1572.84,12071,1377
2020.02.07 17:00:00,NewYork,NO,1572.84,1574.02,1565.12,1572.09,15921,890
2020.02.07 22:00:00,Asia,NO,1572.09,1576.64,1567.97,1572.10,18325,867
2020.02.10 08:00:00,London,NO,1570.99,1575.17,1569.40,1572.97,14325,577
2020.02.10 13:00:00,London_NewYork_Overlap,NO,1572.97,1575.71,1571.42,1571.71,11482,429
2020.02.10 17:00:00,NewYork,NO,1571.71,1576.99,1571.48,1574.89,11775,551
2020.02.10 22:00:00,Asia,NO,1574.89,1574.96,1566.88,1568.72,13451,808
2020.02.11 08:00:00,London,NO,1568.34,1569.97,1565.76,1567.67,13903,421
2020.02.11 13:00:00,London_NewYork_Overlap,NO,1567.67,1574.04,1567.65,1571.47,11593,639
2020.02.11 17:00:00,NewYork,NO,1571.47,1571.57,1561.94,1568.47,15791,963
2020.02.11 22:00:00,Asia,NO,1568.47,1569.48,1565.24,1567.18,14764,424
2020.02.12 08:00:00,London,NO,1565.43,1567.71,1561.95,1566.49,14227,576
2020.02.12 13:00:00,London_NewYork_Overlap,NO,1566.49,1567.24,1563.97,1564.42,10932,327
2020.02.12 17:00:00,NewYork,NO,1564.42,1570.45,1563.53,1565.50,13882,692
2020.02.12 22:00:00,Asia,NO,1565.50,1574.28,1564.97,1573.73,16555,931
2020.02.13 08:00:00,London,NO,1574.09,1577.47,1572.27,1574.39,14597,520
2020.02.13 13:00:00,London_NewYork_Overlap,NO,1574.39,1575.78,1571.82,1575.37,13071,396
2020.02.13 17:00:00,NewYork,NO,1575.37,1578.33,1574.35,1575.96,14773,398
2020.02.13 22:00:00,Asia,NO,1575.96,1578.12,1573.05,1574.63,15433,507
2020.02.14 08:00:00,London,NO,1574.97,1577.05,1573.88,1575.86,10883,317
2020.02.14 13:00:00,London_NewYork_Overlap,NO,1575.86,1582.84,1574.84,1582.50,10265,800
2020.02.14 17:00:00,NewYork,NO,1582.50,1584.28,1579.90,1582.65,13789,438
2020.02.14 22:00:00,Asia,NO,1582.65,1585.01,1580.43,1582.94,12880,458
2020.02.17 08:00:00,London,NO,1582.51,1582.81,1578.85,1580.31,8722,396
2020.02.17 13:00:00,London_NewYork_Overlap,NO,1580.31,1582.58,1579.99,1581.26,5203,259
2020.02.17 17:00:00,NewYork,NO,1581.26,1582.33,1580.75,1583.69,4744,158
2020.02.18 01:05:00,Asia,NO,1583.69,1587.40,1583.23,1586.41,12656,417
2020.02.18 08:00:00,London,NO,1585.91,1589.30,1585.00,1587.24,13739,430
2020.02.18 13:00:00,London_NewYork_Overlap,NO,1587.24,1593.35,1586.37,1589.78,11965,698
2020.02.18 17:00:00,NewYork,NO,1589.78,1605.05,1589.47,1601.42,16915,1558
2020.02.18 22:00:00,Asia,NO,1601.42,1604.78,1599.53,1601.82,15777,525
2020.02.19 08:00:00,London,NO,1602.96,1610.91,1602.71,1609.78,15526,820
2020.02.19 13:00:00,London_NewYork_Overlap,NO,1609.78,1611.29,1602.38,1604.32,13335,891
2020.02.19 17:00:00,NewYork,NO,1604.32,1610.09,1603.40,1606.57,15808,669
2020.02.19 22:00:00,Asia,NO,1606.57,1612.91,1605.97,1609.53,20236,694
2020.02.20 08:00:00,London,NO,1609.35,1611.00,1603.87,1610.60,15520,713
2020.02.20 13:00:00,London_NewYork_Overlap,NO,1610.60,1619.13,1610.60,1617.47,13361,853
2020.02.20 17:00:00,NewYork,NO,1617.47,1623.71,1615.41,1619.85,17953,830
2020.02.20 22:00:00,Asia,NO,1619.85,1626.55,1618.92,1626.03,20711,763
2020.02.21 08:00:00,London,NO,1628.18,1636.55,1627.63,1634.26,16985,892
2020.02.21 13:00:00,London_NewYork_Overlap,NO,1634.26,1646.60,1633.39,1644.07,14134,1321
2020.02.21 17:00:00,NewYork,NO,1644.07,1649.23,1638.26,1644.10,17848,1097
2020.02.21 22:00:00,Asia,NO,1644.10,1680.49,1642.83,1662.33,23827,3766
2020.02.24 08:00:00,London,NO,1661.53,1689.23,1660.62,1686.88,17603,2861
2020.02.24 13:00:00,London_NewYork_Overlap,NO,1686.88,1687.79,1672.43,1674.55,14197,1536
2020.02.24 17:00:00,NewYork,NO,1674.55,1679.50,1650.88,1653.66,17996,2862
2020.02.24 22:00:00,Asia,NO,1653.66,1662.77,1642.74,1655.57,25437,2003
2020.02.25 08:00:00,London,NO,1649.14,1657.13,1633.09,1653.05,17938,2404
2020.02.25 13:00:00,London_NewYork_Overlap,NO,1653.05,1654.80,1641.51,1651.71,14350,1329
2020.02.25 17:00:00,NewYork,NO,1651.71,1658.49,1641.14,1649.89,18000,1735
2020.02.25 22:00:00,Asia,NO,1649.89,1651.79,1624.98,1641.46,25568,2681
2020.02.26 08:00:00,London,NO,1643.54,1654.93,1642.57,1649.28,17889,1236
2020.02.26 13:00:00,London_NewYork_Overlap,NO,1649.28,1649.28,1624.79,1635.22,14369,2449
2020.02.26 17:00:00,NewYork,NO,1635.22,1650.05,1631.71,1647.99,17975,1834
2020.02.26 22:00:00,Asia,NO,1647.99,1652.38,1636.05,1652.27,25256,1633
2020.02.27 08:00:00,London,NO,1652.26,1652.53,1641.28,1648.05,17873,1125
2020.02.27 13:00:00,London_NewYork_Overlap,NO,1648.05,1657.77,1645.99,1652.88,14236,1178
2020.02.27 17:00:00,NewYork,NO,1652.88,1660.37,1638.13,1641.48,17993,2224
2020.02.27 22:00:00,Asia,NO,1641.48,1649.44,1634.69,1638.82,26926,1475
2020.02.28 08:00:00,London,NO,1630.69,1641.30,1621.16,1630.07,17980,2014
2020.02.28 13:00:00,London_NewYork_Overlap,NO,1630.07,1632.79,1613.69,1615.79,14396,1910
2020.02.28 17:00:00,NewYork,NO,1615.79,1616.93,1563.03,1583.19,17982,5390
2020.02.28 22:00:00,Asia,NO,1583.19,1606.55,1575.41,1600.39,26722,3114
2020.03.02 08:00:00,London,NO,1603.92,1610.93,1595.96,1609.41,17925,1497
2020.03.02 13:00:00,London_NewYork_Overlap,NO,1609.41,1610.70,1591.79,1598.91,14394,1891
2020.03.02 17:00:00,NewYork,NO,1598.91,1601.46,1590.27,1594.95,17886,1119
2020.03.02 22:00:00,Asia,NO,1594.95,1601.14,1583.87,1600.10,24005,1727
2020.03.03 08:00:00,London,NO,1598.92,1599.81,1593.45,1599.62,17658,636
2020.03.03 13:00:00,London_NewYork_Overlap,NO,1599.62,1606.79,1599.04,1607.09,14160,775
2020.03.03 17:00:00,NewYork,NO,1607.09,1649.27,1607.03,1626.58,17990,4224
2020.03.03 22:00:00,Asia,NO,1626.58,1653.00,1626.53,1643.03,24050,2647
2020.03.04 08:00:00,London,NO,1643.24,1645.11,1631.82,1641.69,17203,1329
2020.03.04 13:00:00,London_NewYork_Overlap,NO,1641.69,1649.30,1637.02,1642.01,14133,1228
2020.03.04 17:00:00,NewYork,NO,1642.01,1644.62,1634.06,1640.21,17552,1056
2020.03.04 22:00:00,Asia,NO,1640.21,1641.21,1633.82,1639.72,20337,739
2020.03.05 08:00:00,London,NO,1638.50,1648.69,1637.14,1647.24,16695,1155
2020.03.05 13:00:00,London_NewYork_Overlap,NO,1647.24,1662.54,1645.27,1658.42,14247,1727
2020.03.05 17:00:00,NewYork,NO,1658.42,1672.07,1655.32,1671.71,17925,1675
2020.03.05 22:00:00,Asia,NO,1671.71,1679.21,1667.56,1678.43,24133,1165
2020.03.06 08:00:00,London,NO,1679.81,1689.93,1667.85,1682.13,17844,2208
2020.03.06 13:00:00,London_NewYork_Overlap,NO,1682.13,1689.56,1668.58,1684.61,14373,2098
2020.03.06 17:00:00,NewYork,NO,1684.61,1687.29,1642.31,1686.78,17994,4498
2020.03.06 22:00:00,Asia,NO,1686.78,1703.44,1657.47,1662.45,26563,4597
2020.03.09 08:00:00,London,NO,1663.16,1685.23,1661.76,1678.15,17233,2347
2020.03.09 13:00:00,London_NewYork_Overlap,NO,1678.15,1685.80,1663.08,1673.35,14107,2272
2020.03.09 17:00:00,NewYork,NO,1673.35,1681.41,1661.44,1677.32,17402,1997
2020.03.09 22:00:00,Asia,NO,1677.32,1679.52,1661.55,1664.67,20258,1797
2020.03.10 08:00:00,London,NO,1651.55,1667.38,1649.28,1662.02,17874,1810
2020.03.10 13:00:00,London_NewYork_Overlap,NO,1662.02,1667.51,1649.86,1658.53,14340,1765
2020.03.10 17:00:00,NewYork,NO,1658.53,1661.77,1641.53,1641.95,17903,2024
2020.03.10 22:00:00,Asia,NO,1641.95,1664.29,1641.86,1662.80,19393,2243
2020.03.11 08:00:00,London,NO,1661.54,1666.51,1656.28,1664.96,16803,1023
2020.03.11 13:00:00,London_NewYork_Overlap,NO,1664.96,1671.22,1651.78,1652.96,14325,1944
2020.03.11 17:00:00,NewYork,NO,1652.96,1654.98,1632.94,1636.37,17985,2204
2020.03.11 22:00:00,Asia,NO,1636.37,1650.07,1630.80,1636.05,20258,1927
2020.03.12 08:00:00,London,NO,1633.91,1645.49,1632.44,1636.11,17347,1305
2020.03.12 13:00:00,London_NewYork_Overlap,NO,1636.11,1642.93,1574.49,1587.05,14346,6844
2020.03.12 17:00:00,NewYork,NO,1587.05,1609.61,1560.59,1571.66,17981,4902
2020.03.12 22:00:00,Asia,NO,1571.66,1584.36,1551.35,1579.10,21986,3301
2020.03.13 08:00:00,London,NO,1586.46,1594.22,1578.89,1587.73,17546,1533
2020.03.13 13:00:00,London_NewYork_Overlap,NO,1587.73,1597.89,1563.21,1563.50,14387,3468
2020.03.13 17:00:00,NewYork,NO,1563.50,1568.32,1504.62,1523.63,17996,6370
2020.03.13 22:00:00,Asia,NO,1523.63,1562.86,1516.58,1546.82,23585,4628
2020.03.16 08:00:00,London,NO,1540.65,1547.49,1475.51,1477.55,17920,7198
2020.03.16 13:00:00,London_NewYork_Overlap,NO,1477.55,1497.98,1451.16,1497.67,14400,4682
2020.03.16 17:00:00,NewYork,NO,1497.67,1519.24,1483.74,1508.81,17991,3550
2020.03.16 22:00:00,Asia,NO,1508.81,1519.18,1485.48,1501.59,22620,3370
2020.03.17 08:00:00,London,NO,1492.55,1492.88,1465.42,1466.71,17946,2746
2020.03.17 13:00:00,London_NewYork_Overlap,NO,1466.71,1538.12,1466.71,1533.98,14371,7141
2020.03.17 17:00:00,NewYork,NO,1533.98,1553.68,1520.73,1529.57,17996,3295
2020.03.17 22:00:00,Asia,NO,1529.57,1543.29,1525.14,1527.57,21667,1815
2020.03.18 08:00:00,London,NO,1518.68,1519.28,1487.25,1495.69,17840,3203
2020.03.18 13:00:00,London_NewYork_Overlap,NO,1495.69,1522.64,1493.85,1499.28,14356,2879
2020.03.18 17:00:00,NewYork,NO,1499.28,1502.49,1472.61,1495.06,17983,2988
2020.03.18 22:00:00,Asia,NO,1495.06,1500.70,1462.00,1471.38,21959,3870
2020.03.19 08:00:00,London,NO,1471.12,1496.05,1468.80,1475.11,16071,2725
2020.03.19 13:00:00,London_NewYork_Overlap,NO,1475.11,1493.24,1464.17,1474.32,14193,2907
2020.03.19 17:00:00,NewYork,NO,1474.32,1485.10,1465.58,1467.90,17796,1952
2020.03.19 22:00:00,Asia,NO,1467.90,1486.65,1465.83,1482.32,16743,2082
2020.03.20 08:00:00,London,NO,1486.05,1515.88,1485.15,1510.10,15497,3073
2020.03.20 13:00:00,London_NewYork_Overlap,NO,1510.10,1514.02,1485.71,1499.12,14021,2831
2020.03.20 17:00:00,NewYork,NO,1499.12,1499.89,1479.27,1489.19,17210,2062
2020.03.20 22:00:00,Asia,NO,1489.19,1501.38,1485.97,1492.52,19555,1541
2020.03.23 08:00:00,London,NO,1494.56,1495.46,1485.03,1492.61,15077,1043
2020.03.23 13:00:00,London_NewYork_Overlap,NO,1492.61,1530.29,1491.04,1528.00,13863,3925
2020.03.23 17:00:00,NewYork,NO,1528.00,1561.08,1527.60,1553.64,17302,3348
2020.03.23 22:00:00,Asia,NO,1553.64,1584.28,1551.07,1572.41,17929,3321
2020.03.24 08:00:00,London,NO,1564.39,1611.48,1557.62,1587.59,12803,5386
2020.03.24 13:00:00,London_NewYork_Overlap,NO,1587.59,1616.58,1570.07,1596.14,8815,4651
2020.03.24 17:00:00,NewYork,NO,1596.14,1632.18,1592.53,1620.45,12755,3965
2020.03.24 22:00:00,Asia,NO,1620.45,1638.85,1605.36,1610.49,9613,3349
2020.03.25 08:00:00,London,NO,1612.33,1627.50,1597.55,1616.90,9037,2995
2020.03.25 13:00:00,London_NewYork_Overlap,NO,1616.90,1620.19,1595.08,1608.92,11556,2511
2020.03.25 17:00:00,NewYork,NO,1608.92,1617.66,1604.85,1608.59,14108,1281
2020.03.25 22:00:00,Asia,NO,1608.59,1616.45,1595.26,1604.10,9117,2119
2020.03.26 08:00:00,London,NO,1600.51,1619.66,1595.49,1613.90,7246,2417
2020.03.26 13:00:00,London_NewYork_Overlap,NO,1613.90,1639.17,1610.73,1626.45,11679,2844
2020.03.26 17:00:00,NewYork,NO,1626.45,1644.37,1614.80,1630.10,12356,2957
2020.03.26 22:00:00,Asia,NO,1630.10,1632.61,1619.87,1624.85,8373,1274
2020.03.27 08:00:00,London,NO,1626.62,1627.92,1613.83,1621.97,10101,1409
2020.03.27 13:00:00,London_NewYork_Overlap,NO,1621.97,1629.20,1614.95,1623.33,11945,1425
2020.03.27 17:00:00,NewYork,NO,1623.33,1630.97,1616.85,1619.30,14412,1412
2020.03.27 22:00:00,Asia,NO,1619.30,1632.25,1611.98,1615.92,10986,2027
2020.03.30 08:00:00,London,NO,1614.82,1623.97,1610.39,1622.06,7981,1358
2020.03.30 13:00:00,London_NewYork_Overlap,NO,1622.06,1627.32,1615.47,1621.62,10411,1185
2020.03.30 17:00:00,NewYork,NO,1621.62,1624.08,1611.21,1613.83,15747,1287
2020.03.30 22:00:00,Asia,NO,1613.83,1622.83,1610.68,1614.52,14088,1215
2020.03.31 08:00:00,London,NO,1613.34,1618.84,1601.77,1607.10,11104,1707
2020.03.31 13:00:00,London_NewYork_Overlap,NO,1607.10,1612.02,1594.95,1608.28,12136,1707
2020.03.31 17:00:00,NewYork,NO,1608.28,1613.39,1582.74,1584.12,17353,3065
2020.03.31 22:00:00,Asia,NO,1584.12,1585.00,1569.33,1584.15,13463,1567
2020.04.01 08:00:00,London,NO,1586.72,1599.96,1583.49,1594.80,10364,1647
2020.04.01 13:00:00,London_NewYork_Overlap,NO,1594.80,1595.33,1571.80,1581.21,10247,2353
2020.04.01 17:00:00,NewYork,NO,1581.21,1594.14,1576.54,1590.61,15706,1760
2020.04.01 22:00:00,Asia,NO,1590.61,1595.82,1582.74,1585.40,17903,1308
2020.04.02 08:00:00,London,NO,1584.71,1599.25,1583.67,1589.84,14187,1558
2020.04.02 13:00:00,London_NewYork_Overlap,NO,1589.84,1610.44,1587.30,1607.80,12687,2314
2020.04.02 17:00:00,NewYork,NO,1607.80,1617.01,1602.28,1614.74,16236,1473
2020.04.02 22:00:00,Asia,NO,1614.74,1620.11,1608.30,1613.64,13511,1181
2020.04.03 08:00:00,London,NO,1611.68,1617.32,1607.00,1612.29,13365,1032
2020.04.03 13:00:00,London_NewYork_Overlap,NO,1612.29,1621.66,1605.94,1613.81,9677,1572
2020.04.03 17:00:00,NewYork,NO,1613.81,1624.16,1610.68,1623.62,14096,1348
2020.04.03 22:00:00,Asia,NO,1623.62,1626.04,1608.35,1617.27,11778,1769
2020.04.06 08:00:00,London,NO,1618.09,1638.00,1615.71,1634.83,12052,2229
2020.04.06 13:00:00,London_NewYork_Overlap,NO,1634.83,1649.69,1631.97,1648.58,11304,1772
2020.04.06 17:00:00,NewYork,NO,1648.58,1660.39,1643.14,1659.36,16519,1725
2020.04.06 22:00:00,Asia,NO,1659.36,1673.91,1654.22,1660.12,17502,1969
2020.04.07 08:00:00,London,NO,1658.78,1668.69,1644.61,1650.63,12163,2408
2020.04.07 13:00:00,London_NewYork_Overlap,NO,1650.63,1662.20,1642.22,1649.29,11574,1998
2020.04.07 17:00:00,NewYork,NO,1649.29,1658.39,1642.67,1645.84,17806,1572
2020.04.07 22:00:00,Asia,NO,1645.84,1658.85,1641.76,1648.70,13117,1709
2020.04.08 08:00:00,London,NO,1649.43,1655.30,1643.19,1651.08,8548,1211
2020.04.08 13:00:00,London_NewYork_Overlap,NO,1651.08,1656.84,1642.35,1652.56,9813,1449
2020.04.08 17:00:00,NewYork,NO,1652.56,1653.42,1642.82,1652.66,16148,1060
2020.04.08 22:00:00,Asia,NO,1652.66,1652.66,1643.86,1648.57,7578,880
2020.04.09 08:01:00,London,NO,1648.30,1663.05,1646.98,1661.02,10851,1607
2020.04.09 13:00:00,London_NewYork_Overlap,NO,1661.02,1685.45,1655.20,1683.05,11955,3025
2020.04.09 17:00:00,NewYork,NO,1683.05,1690.43,1670.76,1678.92,17793,1967
2020.04.09 22:00:00,Asia,NO,1678.92,1691.71,1674.98,1682.17,13733,1673
2020.04.13 08:00:00,London,NO,1684.00,1692.89,1681.54,1688.68,10688,1135
2020.04.13 13:00:00,London_NewYork_Overlap,NO,1688.68,1695.39,1685.96,1687.12,9915,943
2020.04.13 17:00:00,NewYork,NO,1687.12,1723.23,1687.09,1721.72,16669,3614
2020.04.13 22:00:00,Asia,NO,1721.72,1725.69,1711.46,1720.13,13659,1423
2020.04.14 08:00:00,London,NO,1716.61,1727.47,1708.64,1720.26,14361,1883
2020.04.14 13:00:00,London_NewYork_Overlap,NO,1720.26,1737.88,1717.53,1736.94,11718,2035
2020.04.14 17:00:00,NewYork,NO,1736.94,1747.34,1724.87,1732.70,17739,2247
2020.04.14 22:00:00,Asia,NO,1732.70,1732.82,1719.56,1720.78,14507,1326
