Symbol,TotalTrades,WinningTrades,LosingTrades,WinRate,TotalProfit,MaxDrawdown,ProfitFactor,StartDate,EndDate
XAUUSD,20,8,12,40.00,-802.79,802.79,0.60,2024.01.10 20:30:00,2024.06.06 04:14:18
