Symbol,TotalTrades,WinningTrades,LosingTrades,WinRate,TotalProfit,MaxDrawdown,ProfitFactor,StartDate,EndDate
XAUUSD,53,25,28,47.17,-603.62,1686.74,0.86,2020.01.03 03:45:00,2020.12.17 15:52:29
