Ticket,Symbol,Type,EntryPrice,ExitPrice,SL,TP,Profit,Spread_Cost,Commission,Swap,Net_Profit,Session,EntryTime,ExitTime,LotSize,MagicNumber,Timeframe,Status,Reject_Reason
58,XAUUSD,BUY,2665.81,2695.84,2635.81,2695.81,150.55,0.25,0.00,-3.15,147.40,London,2024.10.14 09:30:00,2024.10.17 17:45:41,0.01,12345,M15,EXECUTED,N/A
59,XAUUSD,BUY,2672.91,2702.94,2642.91,2702.91,148.50,0.25,0.00,-2.52,145.98,London,2024.10.16 09:15:00,2024.10.18 04:35:19,0.01,12345,M15,EXECUTED,N/A
62,XAUUSD,BUY,2748.51,2778.52,2718.51,2778.51,149.60,0.25,0.00,-0.63,148.97,Asia,2024.10.29 03:15:00,2024.10.30 02:11:34,0.01,12345,M15,EXECUTED,N/A
0,XAUUSD,SELL,2717.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,London,2024.11.06 08:30:00,1970.01.01 00:00:00,0.00,12345,M15,REJECTED,H4 EMA Filter
64,XAUUSD,SELL,2650.62,2680.62,2680.62,2620.62,-150.40,0.25,0.00,0.00,-150.40,Asia,2024.11.07 03:30:00,2024.11.07 15:23:20,0.01,12345,M15,EXECUTED,N/A
0,XAUUSD,BUY,2641.24,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Asia,2024.11.20 04:15:00,1970.01.01 00:00:00,0.00,12345,M15,REJECTED,H4 EMA Filter
0,XAUUSD,BUY,2645.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,London_NewYork_Overlap,2024.11.20 16:45:00,1970.01.01 00:00:00,0.00,12345,M15,REJECTED,H4 EMA Filter
66,XAUUSD,BUY,2657.71,2687.73,2627.71,2687.71,149.55,0.25,0.00,-0.63,148.92,Asia,2024.11.21 02:45:00,2024.11.22 05:02:37,0.01,12345,M15,EXECUTED,N/A
68,XAUUSD,SELL,2644.96,2614.91,2674.96,2614.96,140.55,0.25,0.00,-0.23,140.32,London_NewYork_Overlap,2024.11.25 16:30:00,2024.11.26 01:42:28,0.01,12345,M15,EXECUTED,N/A
0,XAUUSD,BUY,2645.26,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,NoSession,2024.11.27 07:45:00,1970.01.01 00:00:00,0.00,12345,M15,REJECTED,H4 EMA Filter
70,XAUUSD,BUY,2660.57,2630.54,2630.57,2690.57,-151.35,0.25,0.00,-0.63,-151.98,Asia,2024.11.29 04:30:00,2024.12.02 02:44:13,0.01,12345,M15,EXECUTED,N/A
72,XAUUSD,BUY,2652.26,2682.26,2622.26,2682.26,148.90,0.25,0.00,-0.63,148.27,London,2024.12.09 11:15:00,2024.12.10 16:06:15,0.01,12345,M15,EXECUTED,N/A
0,XAUUSD,SELL,2673.07,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,London,2024.12.13 11:15:00,1970.01.01 00:00:00,0.00,12345,M15,REJECTED,H1 EMA200 Filter
74,XAUUSD,SELL,2641.88,2611.85,2671.88,2611.88,150.25,0.25,0.00,-0.23,150.02,London,2024.12.17 11:30:00,2024.12.18 21:47:38,0.01,12345,M15,EXECUTED,N/A
0,XAUUSD,BUY,2632.47,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,London,2024.12.23 08:45:00,1970.01.01 00:00:00,0.00,12345,M15,REJECTED,H1 EMA200 Filter
