Symbol,TotalTrades,WinningTrades,LosingTrades,WinRate,TotalProfit,MaxDrawdown,ProfitFactor,StartDate,EndDate
XAUUSD,42,23,19,54.76,883.25,580.25,1.34,2023.01.04 09:15:00,2023.12.22 16:44:16
