Symbol,TotalTrades,WinningTrades,LosingTrades,WinRate,TotalProfit,MaxDrawdown,ProfitFactor,StartDate,EndDate
XAUUSD,38,21,17,55.26,698.25,679.95,1.28,2022.01.11 02:15:00,2022.12.27 17:35:41
