Symbol,TotalTrades,WinningTrades,LosingTrades,WinRate,TotalProfit,MaxDrawdown,ProfitFactor,StartDate,EndDate
XAUUSD,26,10,16,38.46,-702.00,936.20,0.68,2021.01.05 11:45:00,2021.08.23 16:07:39
