Symbol,TotalTrades,WinningTrades,LosingTrades,WinRate,TotalProfit,MaxDrawdown,ProfitFactor,StartDate,EndDate
XAUUSD,37,22,15,59.46,1038.15,752.70,1.46,2024.01.10 20:30:00,2024.12.18 21:47:38
