Symbol,TotalTrades,WinningTrades,LosingTrades,WinRate,TotalProfit,MaxDrawdown,ProfitFactor,StartDate,EndDate
XAUUSD,38,22,16,57.89,987.60,1350.30,1.42,2020.01.03 03:45:00,2020.12.17 15:52:29
