Time,Open,High,Low,Close,Volume,Spread,EMA200
2022.01.03 01:00:00,1830.63,1831.82,1829.52,1830.51,413,57,1814.21
2022.01.03 01:15:00,1830.48,1830.76,1828.99,1829.28,351,42,1814.36
2022.01.03 01:30:00,1829.18,1829.39,1828.40,1828.40,358,34,1814.50
2022.01.03 01:45:00,1828.41,1828.50,1828.03,1828.49,231,32,1814.64
2022.01.03 02:00:00,1828.47,1828.47,1827.47,1827.51,389,31,1814.76
2022.01.03 02:15:00,1827.51,1829.09,1827.00,1829.02,620,25,1814.91
2022.01.03 02:30:00,1829.02,1831.00,1828.46,1829.48,807,26,1815.05
2022.01.03 02:45:00,1829.48,1830.53,1829.27,1830.23,684,27,1815.20
2022.01.03 03:00:00,1830.16,1831.10,1829.56,1830.81,591,24,1815.36
2022.01.03 03:15:00,1830.85,1831.56,1830.75,1831.10,358,24,1815.51
2022.01.03 03:30:00,1831.07,1831.07,1827.80,1828.18,1035,24,1815.64
2022.01.03 03:45:00,1828.15,1829.07,1827.60,1828.89,755,23,1815.77
2022.01.03 04:00:00,1828.86,1828.96,1826.63,1827.07,667,25,1815.89
2022.01.03 04:15:00,1827.05,1827.68,1826.70,1827.68,419,30,1816.00
2022.01.03 04:30:00,1827.65,1827.66,1825.71,1826.77,648,30,1816.11
2022.01.03 04:45:00,1826.76,1826.95,1826.02,1826.21,348,25,1816.21
2022.01.03 05:00:00,1826.22,1826.86,1825.71,1826.58,394,30,1816.31
2022.01.03 05:15:00,1826.55,1826.55,1824.55,1825.29,606,27,1816.40
2022.01.03 05:30:00,1825.30,1825.30,1824.14,1824.89,540,26,1816.49
2022.01.03 05:45:00,1824.85,1825.64,1824.50,1825.62,400,25,1816.58
2022.01.03 06:00:00,1825.64,1825.72,1824.93,1825.37,309,25,1816.67
2022.01.03 06:15:00,1825.32,1825.80,1825.27,1825.71,234,26,1816.76
2022.01.03 06:30:00,1825.70,1825.89,1825.36,1825.52,217,25,1816.84
2022.01.03 06:45:00,1825.54,1825.54,1824.55,1825.09,294,25,1816.92
2022.01.03 07:00:00,1825.10,1825.38,1824.73,1824.77,281,24,1817.00
2022.01.03 07:15:00,1824.67,1824.80,1823.72,1824.26,414,24,1817.07
2022.01.03 07:30:00,1824.29,1825.30,1824.18,1825.28,565,25,1817.16
2022.01.03 07:45:00,1825.26,1825.70,1825.01,1825.45,293,25,1817.24
2022.01.03 08:00:00,1825.44,1825.73,1824.71,1824.91,478,23,1817.32
2022.01.03 08:15:00,1824.93,1824.93,1823.61,1823.87,349,23,1817.38
2022.01.03 08:30:00,1823.87,1824.96,1823.64,1824.81,428,24,1817.45
2022.01.03 08:45:00,1824.78,1825.46,1824.69,1825.17,394,24,1817.53
2022.01.03 09:00:00,1825.19,1825.29,1820.93,1822.75,980,23,1817.58
2022.01.03 09:15:00,1822.75,1823.73,1821.87,1822.28,807,25,1817.63
2022.01.03 09:30:00,1822.31,1823.40,1822.18,1822.68,456,27,1817.68
2022.01.03 09:45:00,1822.65,1824.27,1822.31,1824.27,568,24,1817.75
2022.01.03 10:00:00,1824.27,1824.38,1822.75,1823.22,945,16,1817.80
2022.01.03 10:15:00,1823.21,1823.33,1821.81,1822.25,699,17,1817.84
2022.01.03 10:30:00,1822.23,1822.23,1821.34,1822.03,791,8,1817.89
2022.01.03 10:45:00,1822.03,1823.33,1822.00,1822.82,788,8,1817.94
2022.01.03 11:00:00,1822.83,1825.01,1822.41,1824.99,871,8,1818.01
2022.01.03 11:15:00,1824.92,1825.08,1824.03,1824.26,658,9,1818.07
2022.01.03 11:30:00,1824.25,1825.08,1824.07,1824.99,620,8,1818.14
2022.01.03 11:45:00,1825.00,1826.69,1824.93,1826.33,768,16,1818.22
2022.01.03 12:00:00,1826.33,1827.43,1826.30,1827.11,711,8,1818.31
2022.01.03 12:15:00,1827.12,1827.45,1825.76,1825.79,665,17,1818.38
2022.01.03 12:30:00,1825.79,1826.21,1825.48,1825.50,525,16,1818.45
2022.01.03 12:45:00,1825.50,1826.79,1825.47,1826.37,540,16,1818.53
2022.01.03 13:00:00,1826.42,1827.12,1825.69,1825.81,701,8,1818.60
2022.01.03 13:15:00,1825.82,1826.27,1824.08,1824.16,704,8,1818.66
2022.01.03 13:30:00,1824.16,1824.83,1823.68,1823.68,791,8,1818.71
2022.01.03 13:45:00,1823.70,1823.77,1822.34,1823.00,741,8,1818.75
2022.01.03 14:00:00,1823.00,1823.32,1822.06,1822.30,751,16,1818.79
2022.01.03 14:15:00,1822.37,1823.00,1821.88,1822.16,850,9,1818.82
2022.01.03 14:30:00,1822.20,1822.44,1821.53,1822.04,751,8,1818.85
2022.01.03 14:45:00,1822.05,1822.27,1821.38,1821.82,923,9,1818.88
2022.01.03 15:00:00,1821.83,1822.07,1813.45,1814.64,2487,8,1818.84
2022.01.03 15:15:00,1814.71,1815.31,1810.77,1812.72,2867,8,1818.78
2022.01.03 15:30:00,1812.71,1813.07,1807.42,1808.94,3408,6,1818.68
2022.01.03 15:45:00,1808.95,1809.25,1805.71,1807.17,2897,7,1818.57
2022.01.03 16:00:00,1807.13,1811.04,1806.73,1809.10,2648,8,1818.47
2022.01.03 16:15:00,1809.11,1809.68,1807.07,1807.56,2156,8,1818.36
2022.01.03 16:30:00,1807.51,1809.08,1804.39,1807.18,3180,8,1818.25
2022.01.03 16:45:00,1807.17,1809.04,1802.84,1802.94,3186,8,1818.10
2022.01.03 17:00:00,1802.94,1805.32,1799.97,1801.50,3394,8,1817.93
2022.01.03 17:15:00,1801.48,1806.75,1799.79,1803.70,2930,8,1817.79
2022.01.03 17:30:00,1803.73,1804.79,1801.23,1802.90,2219,8,1817.64
2022.01.03 17:45:00,1802.96,1803.21,1801.66,1801.97,1732,8,1817.49
2022.01.03 18:00:00,1801.93,1801.98,1798.32,1800.25,2247,8,1817.32
2022.01.03 18:15:00,1800.16,1801.09,1798.80,1800.54,1565,8,1817.15
2022.01.03 18:30:00,1800.31,1800.49,1798.87,1799.05,1573,7,1816.97
2022.01.03 18:45:00,1799.03,1801.09,1798.79,1800.73,1380,6,1816.81
2022.01.03 19:00:00,1800.74,1800.97,1799.09,1799.34,1192,8,1816.63
2022.01.03 19:15:00,1799.36,1799.94,1798.81,1799.49,962,8,1816.46
2022.01.03 19:30:00,1799.48,1800.08,1798.88,1799.39,895,8,1816.29
2022.01.03 19:45:00,1799.40,1800.20,1799.10,1799.69,947,8,1816.13
2022.01.03 20:00:00,1799.65,1800.58,1799.39,1799.99,940,8,1815.97
2022.01.03 20:15:00,1799.97,1800.60,1799.12,1800.57,1229,17,1815.82
2022.01.03 20:30:00,1800.57,1802.19,1799.87,1802.15,961,8,1815.68
