=== Market Structure Events (Sorted by Time) ===,,,,,,
CHoCH,Bearish,4672.06,2026.04.27 18:45:00,M15,Confirmed,4730.11,1970.01.01 00:00:00
HH,Update,4730.11,2026.04.27 19:00:00,M15,Accepted,,
LL,Update,4667.22,2026.04.27 19:00:00,M15,Accepted,,
HH,Update,4701.24,2026.04.28 03:00:00,M15,Accepted,,
BoS,Bearish,4667.22,2026.04.28 08:00:00,M15,Confirmed,4730.11,1970.01.01 00:00:00
LL,Bearish,4554.83,2026.04.28 15:00:00,M15,Updated,4667.22,1970.01.01 00:00:00
LL,Update,4554.83,2026.04.28 15:00:00,M15,Accepted,,
HH,Update,4610.25,2026.04.29 03:00:00,M15,Accepted,,
BoS,Bearish,4554.83,2026.04.29 15:45:00,M15,Confirmed,4610.25,1970.01.01 00:00:00
LL,Bearish,4510.02,2026.04.29 16:45:00,M15,Updated,4554.83,1970.01.01 00:00:00
LL,Update,4510.02,2026.04.29 16:45:00,M15,Accepted,,
CHoCH,Bullish,4610.25,2026.04.30 11:00:00,M15,Confirmed,4510.02,1970.01.01 00:00:00
HH,Update,4646.89,2026.04.30 13:30:00,M15,Accepted,,
LL,Update,4605.36,2026.04.30 19:45:00,M15,Accepted,,
HH,Update,4636.01,2026.05.01 05:15:00,M15,Accepted,,
CHoCH,Bearish,4605.36,2026.05.01 08:45:00,M15,Confirmed,4636.01,1970.01.01 00:00:00
LL,Update,4560.10,2026.05.01 12:45:00,M15,Accepted,,
CHoCH,Bullish,4636.01,2026.05.01 17:00:00,M15,Confirmed,4560.10,1970.01.01 00:00:00
HH,Update,4660.16,2026.05.01 17:15:00,M15,Accepted,,
CHoCH,Bearish,4560.10,2026.05.04 13:00:00,M15,Confirmed,4660.16,1970.01.01 00:00:00
HH,Update,4660.16,2026.05.04 19:00:00,M15,Accepted,,
LL,Update,4500.98,2026.05.04 19:00:00,M15,Accepted,,
HH,Update,4586.78,2026.05.05 17:15:00,M15,Accepted,,
LL,Update,4546.14,2026.05.06 01:30:00,M15,Accepted,,
CHoCH,Bullish,4586.78,2026.05.06 02:00:00,M15,Confirmed,4546.14,1970.01.01 00:00:00
HH,Update,4722.87,2026.05.06 13:45:00,M15,Accepted,,
LL,Update,4660.26,2026.05.06 15:15:00,M15,Accepted,,
LL,Update,4677.09,2026.05.07 01:00:00,M15,Accepted,,
BoS,Bullish,4722.87,2026.05.07 09:30:00,M15,Confirmed,4660.26,1970.01.01 00:00:00
HH,Bullish,4764.81,2026.05.07 18:00:00,M15,Updated,4722.87,1970.01.01 00:00:00
HH,Update,4764.81,2026.05.07 18:00:00,M15,Accepted,,
LL,Update,4678.29,2026.05.08 01:00:00,M15,Accepted,,
HH,Update,4749.51,2026.05.08 17:00:00,M15,Accepted,,
CHoCH,Bearish,4678.29,2026.05.11 07:00:00,M15,Confirmed,4749.51,1970.01.01 00:00:00
HH,Update,4749.51,2026.05.11 08:45:00,M15,Accepted,,
LL,Update,4648.14,2026.05.11 08:45:00,M15,Accepted,,
HH,Update,4748.62,2026.05.11 16:45:00,M15,Accepted,,
LL,Update,4708.08,2026.05.11 19:30:00,M15,Accepted,,
CHoCH,Bullish,4748.62,2026.05.12 01:45:00,M15,Confirmed,4708.08,1970.01.01 00:00:00
HH,Update,4773.42,2026.05.12 03:15:00,M15,Accepted,,
CHoCH,Bearish,4708.08,2026.05.12 09:00:00,M15,Confirmed,4773.42,1970.01.01 00:00:00
HH,Update,4773.42,2026.05.12 18:15:00,M15,Accepted,,
LL,Update,4638.32,2026.05.12 18:15:00,M15,Accepted,,
HH,Update,4727.01,2026.05.13 03:00:00,M15,Accepted,,
BoS,Bearish,4638.32,2026.05.15 03:15:00,M15,Confirmed,4727.01,1970.01.01 00:00:00
LL,Bearish,4511.76,2026.05.15 16:45:00,M15,Updated,4638.32,1970.01.01 00:00:00
LL,Update,4511.76,2026.05.15 16:45:00,M15,Accepted,,
HH,Update,4566.49,2026.05.15 17:45:00,M15,Accepted,,
BoS,Bearish,4511.76,2026.05.18 03:30:00,M15,Confirmed,4566.49,1970.01.01 00:00:00
LL,Bearish,4480.30,2026.05.18 03:45:00,M15,Updated,4511.76,1970.01.01 00:00:00
LL,Update,4480.30,2026.05.18 03:45:00,M15,Accepted,,
CHoCH,Bullish,4566.49,2026.05.18 15:30:00,M15,Confirmed,4480.30,1970.01.01 00:00:00
HH,Update,4584.27,2026.05.18 16:45:00,M15,Accepted,,
LL,Update,4531.88,2026.05.18 18:00:00,M15,Accepted,,
BoS,Bullish,4584.27,2026.05.19 02:00:00,M15,Confirmed,4531.88,1970.01.01 00:00:00
HH,Bullish,4589.24,2026.05.19 03:00:00,M15,Updated,4584.27,1970.01.01 00:00:00
HH,Update,4589.24,2026.05.19 03:00:00,M15,Accepted,,
CHoCH,Bearish,4531.88,2026.05.19 13:30:00,M15,Confirmed,4589.24,1970.01.01 00:00:00
HH,Update,4589.24,2026.05.19 16:30:00,M15,Accepted,,
LL,Update,4464.68,2026.05.19 16:30:00,M15,Accepted,,
BoS,Bearish,4464.68,2026.05.20 05:30:00,M15,Confirmed,4589.24,1970.01.01 00:00:00
LL,Bearish,4453.52,2026.05.20 06:00:00,M15,Updated,4464.68,1970.01.01 00:00:00
LL,Update,4453.52,2026.05.20 06:00:00,M15,Accepted,,
HH,Update,4553.07,2026.05.20 18:15:00,M15,Accepted,,
LL,Update,4524.11,2026.05.20 19:15:00,M15,Accepted,,
CHoCH,Bullish,4553.07,2026.05.21 04:00:00,M15,Confirmed,4524.11,1970.01.01 00:00:00
HH,Update,4570.94,2026.05.21 04:30:00,M15,Accepted,,
CHoCH,Bearish,4524.11,2026.05.21 08:15:00,M15,Confirmed,4570.94,1970.01.01 00:00:00
HH,Update,4570.94,2026.05.21 16:30:00,M15,Accepted,,
LL,Update,4488.69,2026.05.21 16:30:00,M15,Accepted,,
HH,Update,4559.27,2026.05.21 20:45:00,M15,Accepted,,
LL,Update,4491.82,2026.05.22 17:15:00,M15,Accepted,,
CHoCH,Bullish,4559.27,2026.05.25 01:45:00,M15,Confirmed,4491.82,1970.01.01 00:00:00
HH,Update,4580.03,2026.05.25 02:30:00,M15,Accepted,,
LL,Update,4550.47,2026.05.25 09:00:00,M15,Accepted,,
HH,Update,4580.50,2026.05.26 02:15:00,M15,Accepted,,
CHoCH,Bearish,4550.47,2026.05.26 03:15:00,M15,Confirmed,4580.50,1970.01.01 00:00:00
HH,Update,4580.50,2026.05.26 21:00:00,M15,Accepted,,
LL,Update,4482.41,2026.05.26 21:00:00,M15,Accepted,,
HH,Update,4538.08,2026.05.27 01:00:00,M15,Accepted,,
BoS,Bearish,4482.41,2026.05.27 10:00:00,M15,Confirmed,4538.08,1970.01.01 00:00:00
LL,Bearish,4401.52,2026.05.27 16:15:00,M15,Updated,4482.41,1970.01.01 00:00:00
LL,Update,4401.52,2026.05.27 16:15:00,M15,Accepted,,
HH,Update,4465.16,2026.05.28 01:00:00,M15,Accepted,,
BoS,Bearish,4401.52,2026.05.28 05:45:00,M15,Confirmed,4538.08,1970.01.01 00:00:00
LL,Bearish,4366.52,2026.05.28 07:15:00,M15,Updated,4401.52,1970.01.01 00:00:00
LL,Update,4366.52,2026.05.28 07:15:00,M15,Accepted,,
CHoCH,Bullish,4465.16,2026.05.28 17:30:00,M15,Confirmed,4366.52,1970.01.01 00:00:00
HH,Update,4595.18,2026.05.29 18:00:00,M15,Accepted,,
LL,Update,4509.54,2026.06.01 01:00:00,M15,Accepted,,
HH,Update,4546.06,2026.06.01 03:00:00,M15,Accepted,,
CHoCH,Bearish,4509.54,2026.06.01 09:30:00,M15,Confirmed,4546.06,1970.01.01 00:00:00
HH,Update,4546.06,2026.06.01 17:00:00,M15,Accepted,,
LL,Update,4447.68,2026.06.01 17:00:00,M15,Accepted,,
HH,Update,4541.46,2026.06.02 10:00:00,M15,Accepted,,
BoS,Bearish,4447.68,2026.06.03 11:45:00,M15,Confirmed,4541.46,1970.01.01 00:00:00
LL,Bearish,4426.29,2026.06.03 16:45:00,M15,Updated,4447.68,1970.01.01 00:00:00
LL,Update,4426.29,2026.06.03 16:45:00,M15,Accepted,,
HH,Update,4459.60,2026.06.03 17:45:00,M15,Accepted,,
LL,Update,4424.02,2026.06.04 01:15:00,M15,Accepted,,
CHoCH,Bullish,4459.60,2026.06.04 04:00:00,M15,Confirmed,4424.02,1970.01.01 00:00:00
HH,Update,4484.00,2026.06.04 07:30:00,M15,Accepted,,
LL,Update,4458.56,2026.06.04 11:15:00,M15,Accepted,,
BoS,Bullish,4484.00,2026.06.04 14:15:00,M15,Confirmed,4458.56,1970.01.01 00:00:00
HH,Bullish,4515.39,2026.06.04 16:45:00,M15,Updated,4484.00,1970.01.01 00:00:00
HH,Update,4515.39,2026.06.04 16:45:00,M15,Accepted,,
HH,Update,4485.14,2026.06.04 19:15:00,M15,Accepted,,
CHoCH,Bearish,4458.56,2026.06.05 03:00:00,M15,Confirmed,4485.14,1970.01.01 00:00:00
HH,Update,4485.14,2026.06.05 09:15:00,M15,Accepted,,
LL,Update,4428.81,2026.06.05 09:15:00,M15,Accepted,,
HH,Update,4475.77,2026.06.05 15:15:00,M15,Accepted,,
BoS,Bearish,4428.81,2026.06.05 15:45:00,M15,Confirmed,4485.14,1970.01.01 00:00:00
LL,Bearish,4268.51,2026.06.08 08:30:00,M15,Updated,4428.81,1970.01.01 00:00:00
LL,Update,4268.51,2026.06.08 08:30:00,M15,Accepted,,
HH,Update,4346.62,2026.06.08 16:30:00,M15,Accepted,,
LL,Update,4312.79,2026.06.09 02:45:00,M15,Accepted,,
CHoCH,Bullish,4346.62,2026.06.09 08:30:00,M15,Confirmed,4312.79,1970.01.01 00:00:00
HH,Update,4351.43,2026.06.09 08:30:00,M15,Accepted,,
HH,Update,4363.50,2026.06.09 16:45:00,M15,Accepted,,
CHoCH,Bearish,4312.79,2026.06.09 17:30:00,M15,Confirmed,4363.50,1970.01.01 00:00:00
HH,Update,4363.50,2026.06.11 02:00:00,M15,Accepted,,
LL,Update,4023.74,2026.06.11 02:00:00,M15,Accepted,,
HH,Update,4246.34,2026.06.12 01:45:00,M15,Accepted,,
LL,Update,4170.16,2026.06.12 10:30:00,M15,Accepted,,
CHoCH,Bullish,4246.34,2026.06.15 01:00:00,M15,Confirmed,4170.16,1970.01.01 00:00:00
HH,Update,4369.40,2026.06.15 17:00:00,M15,Accepted,,
LL,Update,4302.82,2026.06.16 01:00:00,M15,Accepted,,
BoS,Bullish,4369.40,2026.06.17 20:30:00,M15,Confirmed,4302.82,1970.01.01 00:00:00
HH,Update,4382.48,2026.06.17 20:30:00,M15,Accepted,,
CHoCH,Bearish,4302.82,2026.06.17 21:00:00,M15,Confirmed,4382.48,1970.01.01 00:00:00
HH,Update,4382.48,2026.06.17 22:30:00,M15,Accepted,,
LL,Update,4219.14,2026.06.17 22:30:00,M15,Accepted,,
BoS,Bearish,4219.14,2026.06.18 21:45:00,M15,Confirmed,4382.48,1970.01.01 00:00:00
LL,Bearish,4121.68,2026.06.19 08:00:00,M15,Updated,4219.14,1970.01.01 00:00:00
LL,Update,4121.68,2026.06.19 08:00:00,M15,Accepted,,
HH,Update,4182.96,2026.06.19 16:00:00,M15,Accepted,,
LL,Update,4133.63,2026.06.22 01:00:00,M15,Accepted,,
CHoCH,Bullish,4182.96,2026.06.22 03:45:00,M15,Confirmed,4133.63,1970.01.01 00:00:00
HH,Update,4220.91,2026.06.22 04:00:00,M15,Accepted,,
LL,Update,4169.82,2026.06.22 18:45:00,M15,Accepted,,
HH,Update,4198.57,2026.06.23 04:00:00,M15,Accepted,,
CHoCH,Bearish,4169.82,2026.06.23 04:30:00,M15,Confirmed,4198.57,1970.01.01 00:00:00
HH,Update,4198.57,2026.06.23 11:00:00,M15,Accepted,,
LL,Update,4090.83,2026.06.23 11:00:00,M15,Accepted,,
HH,Update,4144.90,2026.06.23 17:00:00,M15,Accepted,,
BoS,Bearish,4090.83,2026.06.24 02:30:00,M15,Confirmed,4144.90,1970.01.01 00:00:00
LL,Bearish,4050.33,2026.06.24 06:15:00,M15,Updated,4090.83,1970.01.01 00:00:00
LL,Update,4050.33,2026.06.24 06:15:00,M15,Accepted,,
HH,Update,4097.57,2026.06.24 09:15:00,M15,Accepted,,
BoS,Bearish,4050.33,2026.06.24 14:00:00,M15,Confirmed,4144.90,1970.01.01 00:00:00
LL,Bearish,3958.96,2026.06.24 21:00:00,M15,Updated,4050.33,1970.01.01 00:00:00
LL,Update,3958.96,2026.06.24 21:00:00,M15,Accepted,,
HH,Update,4018.63,2026.06.25 02:30:00,M15,Accepted,,
LL,Update,3963.03,2026.06.25 05:00:00,M15,Accepted,,
CHoCH,Bullish,4018.63,2026.06.25 16:00:00,M15,Confirmed,3963.03,1970.01.01 00:00:00
HH,Update,4044.22,2026.06.25 21:15:00,M15,Accepted,,
LL,Update,3982.99,2026.06.26 05:45:00,M15,Accepted,,
BoS,Bullish,4044.22,2026.06.26 12:15:00,M15,Confirmed,3982.99,1970.01.01 00:00:00
HH,Bullish,4096.03,2026.06.26 18:45:00,M15,Updated,4044.22,1970.01.01 00:00:00
HH,Update,4096.03,2026.06.26 18:45:00,M15,Accepted,,
LL,Update,4000.30,2026.06.29 17:15:00,M15,Accepted,,
HH,Update,4032.12,2026.06.29 20:00:00,M15,Accepted,,
CHoCH,Bearish,4000.30,2026.06.30 03:30:00,M15,Confirmed,4032.12,1970.01.01 00:00:00
HH,Update,4032.12,2026.06.30 04:00:00,M15,Accepted,,
LL,Update,3942.48,2026.06.30 04:00:00,M15,Accepted,,
CHoCH,Bullish,4032.12,2026.06.30 14:00:00,M15,Confirmed,3942.48,1970.01.01 00:00:00
HH,Update,4063.48,2026.06.30 17:15:00,M15,Accepted,,
LL,Update,3959.93,2026.07.01 10:15:00,M15,Accepted,,
BoS,Bullish,4063.48,2026.07.01 16:30:00,M15,Confirmed,3959.93,1970.01.01 00:00:00
HH,Bullish,4115.79,2026.07.01 17:30:00,M15,Updated,4063.48,1970.01.01 00:00:00
HH,Update,4115.79,2026.07.01 17:30:00,M15,Accepted,,
LL,Update,3998.58,2026.07.02 01:00:00,M15,Accepted,,
BoS,Bullish,4115.79,2026.07.02 15:30:00,M15,Confirmed,3998.58,1970.01.01 00:00:00
HH,Bullish,4144.07,2026.07.02 16:45:00,M15,Updated,4115.79,1970.01.01 00:00:00
HH,Update,4144.07,2026.07.02 16:45:00,M15,Accepted,,
LL,Update,4091.17,2026.07.03 01:00:00,M15,Accepted,,
BoS,Bullish,4144.07,2026.07.03 03:45:00,M15,Confirmed,4091.17,1970.01.01 00:00:00
HH,Bullish,4195.42,2026.07.03 04:30:00,M15,Updated,4144.07,1970.01.01 00:00:00
HH,Update,4195.42,2026.07.03 04:30:00,M15,Accepted,,
LL,Update,4160.48,2026.07.03 09:15:00,M15,Accepted,,
LL,Update,4155.35,2026.07.03 17:00:00,M15,Accepted,,
BoS,Bullish,4195.42,2026.07.06 02:15:00,M15,Confirmed,4155.35,1970.01.01 00:00:00
HH,Update,4203.03,2026.07.06 04:45:00,M15,Accepted,,
CHoCH,Bearish,4155.35,2026.07.06 08:00:00,M15,Confirmed,4203.03,1970.01.01 00:00:00
HH,Update,4203.03,2026.07.06 17:30:00,M15,Accepted,,
LL,Update,4128.44,2026.07.06 17:30:00,M15,Accepted,,
HH,Update,4168.43,2026.07.07 01:30:00,M15,Accepted,,
BoS,Bearish,4128.44,2026.07.07 07:45:00,M15,Confirmed,4168.43,1970.01.01 00:00:00
LL,Bearish,4116.64,2026.07.07 08:30:00,M15,Updated,4128.44,1970.01.01 00:00:00
LL,Update,4116.64,2026.07.07 08:30:00,M15,Accepted,,
CHoCH,Bullish,4168.43,2026.07.07 15:00:00,M15,Confirmed,4116.64,1970.01.01 00:00:00
HH,Update,4180.51,2026.07.07 16:30:00,M15,Accepted,,
CHoCH,Bearish,4116.64,2026.07.07 22:00:00,M15,Confirmed,4180.51,1970.01.01 00:00:00
HH,Update,4180.51,2026.07.08 01:00:00,M15,Accepted,,
LL,Update,4089.29,2026.07.08 01:00:00,M15,Accepted,,
HH,Update,4133.98,2026.07.08 08:00:00,M15,Accepted,,
BoS,Bearish,4089.29,2026.07.08 11:15:00,M15,Confirmed,4180.51,1970.01.01 00:00:00
LL,Bearish,4021.54,2026.07.08 18:30:00,M15,Updated,4089.29,1970.01.01 00:00:00
LL,Update,4021.54,2026.07.08 18:30:00,M15,Accepted,,
HH,Update,4091.43,2026.07.08 21:45:00,M15,Accepted,,
LL,Update,4054.08,2026.07.09 06:15:00,M15,Accepted,,
CHoCH,Bullish,4091.43,2026.07.09 09:00:00,M15,Confirmed,4054.08,1970.01.01 00:00:00
HH,Update,4138.10,2026.07.09 19:30:00,M15,Accepted,,
CHoCH,Bearish,4054.08,2026.07.13 08:45:00,M15,Confirmed,4138.10,1970.01.01 00:00:00
HH,Update,4138.10,2026.07.13 09:00:00,M15,Accepted,,
LL,Update,4043.64,2026.07.13 09:00:00,M15,Accepted,,
HH,Update,4080.70,2026.07.13 11:15:00,M15,Accepted,,
BoS,Bearish,4043.64,2026.07.13 17:00:00,M15,Confirmed,4138.10,1970.01.01 00:00:00
LL,Bearish,3971.22,2026.07.14 01:00:00,M15,Updated,4043.64,1970.01.01 00:00:00
LL,Update,3971.22,2026.07.14 01:00:00,M15,Accepted,,
HH,Update,4034.05,2026.07.14 08:30:00,M15,Accepted,,
LL,Update,4013.69,2026.07.14 12:30:00,M15,Accepted,,
CHoCH,Bullish,4034.05,2026.07.14 15:30:00,M15,Confirmed,4013.69,1970.01.01 00:00:00
HH,Update,4102.56,2026.07.14 15:30:00,M15,Accepted,,
LL,Update,4019.79,2026.07.15 01:00:00,M15,Accepted,,
HH,Update,4062.14,2026.07.15 04:00:00,M15,Accepted,,
CHoCH,Bearish,4019.79,2026.07.15 11:00:00,M15,Confirmed,4062.14,1970.01.01 00:00:00
LL,Update,4017.25,2026.07.15 11:00:00,M15,Accepted,,
CHoCH,Bullish,4062.14,2026.07.15 15:30:00,M15,Confirmed,4017.25,1970.01.01 00:00:00
HH,Update,4081.45,2026.07.15 21:30:00,M15,Accepted,,
CHoCH,Bearish,4017.25,2026.07.16 15:30:00,M15,Confirmed,4081.45,1970.01.01 00:00:00
HH,Update,4081.45,2026.07.16 16:00:00,M15,Accepted,,
LL,Update,3973.57,2026.07.16 16:00:00,M15,Accepted,,
LL,Update,3969.10,2026.07.16 22:30:00,M15,Accepted,,
HH,Update,4008.57,2026.07.17 06:15:00,M15,Accepted,,
BoS,Bearish,3969.10,2026.07.17 15:45:00,M15,Confirmed,4008.57,1970.01.01 00:00:00
LL,Update,3959.56,2026.07.17 16:00:00,M15,Accepted,,
CHoCH,Bullish,4008.57,2026.07.17 18:15:00,M15,Confirmed,3959.56,1970.01.01 00:00:00
HH,Update,4023.72,2026.07.17 19:15:00,M15,Accepted,,
LL,Update,3964.89,2026.07.20 01:00:00,M15,Accepted,,
BoS,Bullish,4023.72,2026.07.20 06:30:00,M15,Confirmed,3964.89,1970.01.01 00:00:00
HH,Bullish,4040.66,2026.07.20 14:30:00,M15,Updated,4023.72,1970.01.01 00:00:00
HH,Update,4040.66,2026.07.20 14:30:00,M15,Accepted,,
LL,Update,3998.21,2026.07.20 17:15:00,M15,Accepted,,
BoS,Bullish,4040.66,2026.07.21 06:15:00,M15,Confirmed,3998.21,1970.01.01 00:00:00
HH,Bullish,4084.13,2026.07.21 09:45:00,M15,Updated,4040.66,1970.01.01 00:00:00
HH,Update,4084.13,2026.07.21 09:45:00,M15,Accepted,,
LL,Update,4044.44,2026.07.21 16:45:00,M15,Accepted,,
BoS,Bullish,4084.13,2026.07.22 03:00:00,M15,Confirmed,4044.44,1970.01.01 00:00:00
HH,Bullish,4141.62,2026.07.22 06:15:00,M15,Updated,4084.13,1970.01.01 00:00:00
HH,Update,4141.62,2026.07.22 06:15:00,M15,Accepted,,
LL,Update,4106.52,2026.07.22 15:45:00,M15,Accepted,,
BoS,Bullish,4141.62,2026.07.22 16:30:00,M15,Confirmed,4106.52,1970.01.01 00:00:00
HH,Bullish,4166.00,2026.07.22 18:45:00,M15,Updated,4141.62,1970.01.01 00:00:00
HH,Update,4166.00,2026.07.22 18:45:00,M15,Accepted,,
HH,Update,4141.03,2026.07.23 04:15:00,M15,Accepted,,
CHoCH,Bearish,4106.52,2026.07.23 10:30:00,M15,Confirmed,4141.03,1970.01.01 00:00:00
HH,Update,4141.03,2026.07.24 08:45:00,M15,Accepted,,
LL,Update,4021.82,2026.07.24 08:45:00,M15,Accepted,,
LL,Update,4009.11,2026.07.27 01:00:00,M15,Accepted,,
HH,Update,4116.23,2026.07.27 03:00:00,M15,Accepted,,
BoS,Bearish,4009.11,2026.07.29 16:45:00,M15,Confirmed,4116.23,1970.01.01 00:00:00
LL,Bearish,3995.92,2026.07.29 17:00:00,M15,Updated,4009.11,1970.01.01 00:00:00
LL,Update,3995.92,2026.07.29 17:00:00,M15,Accepted,,
HH,Update,4116.20,2026.07.29 22:00:00,M15,Accepted,,
HH,Bullish,4120.29,2026.07.30 17:00:00,M15,Updated,4116.20,1970.01.01 00:00:00
HH,Update,4120.29,2026.07.30 17:00:00,M15,Accepted,,
LL,Update,4054.09,2026.08.05 01:00:00,M15,Accepted,,
CHoCH,Bullish,4120.29,2026.08.05 05:30:00,M15,Confirmed,4054.09,1970.01.01 00:00:00
HH,Update,4304.08,2026.08.06 05:00:00,M15,Accepted,,
LL,Update,4247.10,2026.08.06 08:30:00,M15,Accepted,,
HH,Update,4284.67,2026.08.06 12:15:00,M15,Accepted,,
CHoCH,Bearish,4247.10,2026.08.06 16:00:00,M15,Confirmed,4284.67,1970.01.01 00:00:00
HH,Update,4284.67,2026.08.07 01:00:00,M15,Accepted,,
LL,Update,4220.77,2026.08.07 01:00:00,M15,Accepted,,
CHoCH,Bullish,4284.67,2026.08.07 09:00:00,M15,Confirmed,4220.77,1970.01.01 00:00:00
HH,Update,4371.74,2026.08.07 15:45:00,M15,Accepted,,
LL,Update,4307.72,2026.08.10 01:00:00,M15,Accepted,,
BoS,Bullish,4371.74,2026.08.10 21:30:00,M15,Confirmed,4307.72,1970.01.01 00:00:00
HH,Bullish,4435.21,2026.08.11 05:15:00,M15,Updated,4371.74,1970.01.01 00:00:00
HH,Update,4435.21,2026.08.11 05:15:00,M15,Accepted,,
LL,Update,4356.59,2026.08.11 10:45:00,M15,Accepted,,
LL,Update,4355.96,2026.08.12 01:00:00,M15,Accepted,,
BoS,Bullish,4435.21,2026.08.12 15:45:00,M15,Confirmed,4355.96,1970.01.01 00:00:00
HH,Bullish,4441.09,2026.08.12 16:00:00,M15,Updated,4435.21,1970.01.01 00:00:00
HH,Update,4441.09,2026.08.12 16:00:00,M15,Accepted,,
LL,Update,4360.52,2026.08.13 01:00:00,M15,Accepted,,
HH,Bullish,4449.63,2026.08.13 03:30:00,M15,Updated,4441.09,1970.01.01 00:00:00
HH,Update,4449.63,2026.08.13 03:30:00,M15,Accepted,,
LL,Update,4364.05,2026.08.13 11:00:00,M15,Accepted,,
HH,Update,4402.17,2026.08.13 16:00:00,M15,Accepted,,
CHoCH,Bearish,4364.05,2026.08.13 19:00:00,M15,Confirmed,4402.17,1970.01.01 00:00:00
HH,Update,4402.17,2026.08.14 05:00:00,M15,Accepted,,
LL,Update,4310.73,2026.08.14 05:00:00,M15,Accepted,,
HH,Update,4396.87,2026.08.14 16:30:00,M15,Accepted,,
LL,Update,4276.43,2026.08.17 01:00:00,M15,Accepted,,
CHoCH,Bullish,4396.87,2026.08.17 03:45:00,M15,Confirmed,4276.43,1970.01.01 00:00:00
HH,Update,4416.33,2026.08.17 04:15:00,M15,Accepted,,
LL,Update,4377.17,2026.08.17 15:45:00,M15,Accepted,,
BoS,Bullish,4416.33,2026.08.17 17:15:00,M15,Confirmed,4377.17,1970.01.01 00:00:00
HH,Bullish,4436.15,2026.08.18 04:00:00,M15,Updated,4416.33,1970.01.01 00:00:00
HH,Update,4436.15,2026.08.18 04:00:00,M15,Accepted,,
LL,Update,4385.90,2026.08.18 08:30:00,M15,Accepted,,
HH,Update,4406.56,2026.08.18 16:30:00,M15,Accepted,,
CHoCH,Bearish,4385.90,2026.08.18 17:30:00,M15,Confirmed,4406.56,1970.01.01 00:00:00
HH,Update,4406.56,2026.08.19 01:00:00,M15,Accepted,,
LL,Update,4314.80,2026.08.19 01:00:00,M15,Accepted,,
CHoCH,Bullish,4406.56,2026.08.19 15:30:00,M15,Confirmed,4314.80,1970.01.01 00:00:00
HH,Update,4526.85,2026.08.20 01:00:00,M15,Accepted,,
LL,Update,4450.54,2026.08.20 15:00:00,M15,Accepted,,
BoS,Bullish,4526.85,2026.08.20 18:00:00,M15,Confirmed,4450.54,1970.01.01 00:00:00
HH,Bullish,4540.91,2026.08.20 18:15:00,M15,Updated,4526.85,1970.01.01 00:00:00
HH,Update,4540.91,2026.08.20 18:15:00,M15,Accepted,,
LL,Update,4502.63,2026.08.20 19:30:00,M15,Accepted,,
BoS,Bullish,4540.91,2026.08.21 07:15:00,M15,Confirmed,4502.63,1970.01.01 00:00:00
BoS,Bullish,4540.91,2026.08.21 08:30:00,M15,Confirmed,4502.63,1970.01.01 00:00:00
LL,Update,4594.42,2026.08.24 03:15:00,M15,Accepted,,
HH,Bullish,4680.90,2026.08.24 16:30:00,M15,Updated,4540.91,1970.01.01 00:00:00
HH,Update,4680.90,2026.08.24 16:30:00,M15,Accepted,,
LL,Update,4601.08,2026.08.25 01:00:00,M15,Accepted,,
HH,Bullish,4696.73,2026.08.25 03:30:00,M15,Updated,4680.90,1970.01.01 00:00:00
HH,Update,4696.73,2026.08.25 03:30:00,M15,Accepted,,
LL,Update,4616.28,2026.08.25 05:45:00,M15,Accepted,,
HH,Update,4653.44,2026.08.25 09:30:00,M15,Accepted,,
CHoCH,Bearish,4616.28,2026.08.25 16:15:00,M15,Confirmed,4653.44,1970.01.01 00:00:00
LL,Update,4605.18,2026.08.25 16:45:00,M15,Accepted,,
CHoCH,Bullish,4653.44,2026.08.25 18:30:00,M15,Confirmed,4605.18,1970.01.01 00:00:00
HH,Update,4673.54,2026.08.26 01:45:00,M15,Accepted,,
LL,Update,4582.95,2026.08.26 18:15:00,M15,Accepted,,
HH,Update,4642.96,2026.08.27 05:00:00,M15,Accepted,,
CHoCH,Bearish,4582.95,2026.08.27 12:30:00,M15,Confirmed,4642.96,1970.01.01 00:00:00
HH,Update,4642.96,2026.08.27 16:45:00,M15,Accepted,,
LL,Update,4565.03,2026.08.27 16:45:00,M15,Accepted,,
BoS,Bearish,4565.03,2026.08.28 22:30:00,M15,Confirmed,4642.96,1970.01.01 00:00:00
LL,Bearish,4386.38,2026.08.31 01:00:00,M15,Updated,4565.03,1970.01.01 00:00:00
LL,Update,4386.38,2026.08.31 01:00:00,M15,Accepted,,
HH,Update,4472.11,2026.08.31 03:30:00,M15,Accepted,,
