Time,Open,High,Low,Close,Volume,Spread,EMA200
2024.01.02 01:00:00,2062.91,2066.54,2062.80,2063.66,4278,4,2055.09
2024.01.02 02:00:00,2063.68,2065.94,2062.17,2065.45,4807,4,2055.19
2024.01.02 03:00:00,2065.43,2069.97,2064.88,2066.53,9827,4,2055.31
2024.01.02 04:00:00,2066.50,2068.44,2063.89,2067.83,6681,20,2055.43
2024.01.02 05:00:00,2067.83,2070.45,2066.38,2069.62,5022,20,2055.57
2024.01.02 06:00:00,2069.65,2070.74,2068.82,2069.62,3417,4,2055.71
2024.01.02 07:00:00,2069.67,2074.95,2069.41,2074.34,7360,20,2055.90
2024.01.02 08:00:00,2074.36,2076.83,2072.85,2074.04,13041,19,2056.08
2024.01.02 09:00:00,2074.01,2076.51,2073.03,2073.27,18481,16,2056.25
2024.01.02 10:00:00,2073.27,2074.60,2071.70,2073.31,20862,16,2056.42
2024.01.02 11:00:00,2073.30,2078.99,2073.17,2077.14,18695,16,2056.62
2024.01.02 12:00:00,2077.14,2077.87,2073.35,2075.98,16435,16,2056.82
2024.01.02 13:00:00,2075.98,2076.27,2068.18,2069.33,22242,16,2056.94
2024.01.02 14:00:00,2069.13,2069.52,2064.93,2067.91,21544,16,2057.05
2024.01.02 15:00:00,2067.90,2071.18,2064.76,2066.37,33697,16,2057.14
2024.01.02 16:00:00,2066.38,2070.52,2062.04,2070.29,43702,16,2057.27
2024.01.02 17:00:00,2070.29,2070.79,2055.82,2059.31,45855,16,2057.29
2024.01.02 18:00:00,2059.32,2067.70,2059.02,2066.06,29698,16,2057.38
2024.01.02 19:00:00,2066.05,2067.03,2061.68,2062.63,16878,18,2057.43
2024.01.02 20:00:00,2062.66,2065.02,2060.52,2061.13,13980,18,2057.47
2024.01.02 21:00:00,2061.23,2062.23,2060.31,2060.87,8512,18,2057.50
2024.01.02 22:00:00,2060.88,2061.69,2057.83,2058.14,9612,18,2057.51
