Ticket,Symbol,Type,EntryStructure,CloseType,EntryPrice,ExitPrice,SL,TP,Profit,Spread_Cost,Commission,Swap,Net_Profit,Session,Session_IsDST,EntryTime,ExitTime,LotSize,MagicNumber,Timeframe,Status,Reject_Reason,BodyRatio,BodyRatioMin,BodyRatioPassed,BodyRatioMode,InitialSL,InitialTP,FinalSL,FinalTP,InitialRiskPoints,InitialRewardPoints,FinalRiskPoints,FinalRewardPoints,TrailingModified,TrailingCount,TPExpanded,TPExpandCount,MaxFavorablePoints,MaxAdversePoints,CloseReason
0,XAUUSD,BUY,REJECTED,REJECTED,1841.75,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Sydney_Tokyo_Overlap,NO,2021.01.19 03:15:00,1970.01.01 00:00:00,0.00,12345,M15,REJECTED,CHoCH H1 EMA200 Filter,0.00,0.00,NO,N/A,0.00,0.00,0.00,0.00,0,0,0,0,NO,0,NO,0,0,0,REJECTED
0,XAUUSD,BUY,REJECTED,REJECTED,1844.62,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,London,NO,2021.01.19 10:45:00,1970.01.01 00:00:00,0.00,12345,M15,REJECTED,H1 EMA200 Filter,0.00,0.00,NO,N/A,0.00,0.00,0.00,0.00,0,0,0,0,NO,0,NO,0,0,0,REJECTED
0,XAUUSD,BUY,REJECTED,REJECTED,1846.47,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Sydney_Tokyo_Overlap,NO,2021.01.20 04:00:00,1970.01.01 00:00:00,0.00,12345,M15,REJECTED,CHoCH H1 EMA200 Filter,0.00,0.00,NO,N/A,0.00,0.00,0.00,0.00,0,0,0,0,NO,0,NO,0,0,0,REJECTED
16,XAUUSD,SELL,CHoCH,EXPERT_CLOSE,1835.52,1835.14,1863.87,1780.45,2.20,0.50,0.00,-0.23,1.97,London_NewYork_Overlap,NO,2021.01.19 15:15:00,2021.01.20 15:15:00,0.05,12345,M15,EXECUTED,N/A,0.00,0.00,YES,DISABLED,1863.87,1780.45,1863.87,1780.45,2835,5507,2835,5507,NO,0,NO,0,203,2190,EXPERT_CLOSE
18,XAUUSD,SELL,CHoCH,EXPERT_CLOSE,1855.20,1858.07,1890.04,1799.54,-13.95,0.50,0.00,-0.23,-14.18,London,NO,2021.01.22 12:30:00,2021.01.25 01:05:00,0.05,12345,M15,EXECUTED,N/A,0.00,0.00,YES,DISABLED,1890.04,1799.54,1890.04,1799.54,3484,5566,3484,5566,NO,0,NO,0,1775,321,EXPERT_CLOSE
0,XAUUSD,BUY,REJECTED,REJECTED,1862.76,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,London,NO,2021.01.25 13:00:00,1970.01.01 00:00:00,0.00,12345,M15,REJECTED,CHoCH H4 EMA Filter,0.00,0.00,NO,N/A,0.00,0.00,0.00,0.00,0,0,0,0,NO,0,NO,0,0,0,REJECTED
20,XAUUSD,SELL,CHoCH,EXPERT_CLOSE,1847.63,1853.07,1886.41,1792.20,-26.95,0.50,0.00,-0.23,-27.18,NewYork,NO,2021.01.25 18:15:00,2021.01.26 18:15:00,0.05,12345,M15,EXECUTED,N/A,0.00,0.00,YES,DISABLED,1886.41,1792.20,1886.41,1792.20,3878,5543,3878,5543,NO,0,NO,0,47,1419,EXPERT_CLOSE
22,XAUUSD,SELL,BoS_1,24H_FORCE,1846.02,1836.10,1880.19,1790.64,50.05,0.90,0.00,-0.69,49.36,Sydney_Tokyo_Overlap,NO,2021.01.27 04:00:00,2021.01.28 04:00:00,0.05,12345,M15,EXECUTED,N/A,0.00,0.00,YES,DISABLED,1880.19,1790.64,1880.19,1790.64,3417,5538,3417,5538,NO,0,NO,0,1462,714,Batas Waktu Hold Tercapai (24 jam >= Max 24 jam)
23,XAUUSD,SELL,BoS_2,EXPERT_CLOSE,1840.71,1841.03,1880.14,1785.49,-1.35,0.50,0.00,-0.69,-2.04,London,NO,2021.01.27 13:45:00,2021.01.28 13:45:00,0.05,12345,M15,EXECUTED,N/A,0.00,0.00,YES,DISABLED,1880.14,1785.49,1880.14,1785.49,3943,5522,3943,5522,NO,0,NO,0,931,995,EXPERT_CLOSE
0,XAUUSD,BUY,REJECTED,REJECTED,1857.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,London_NewYork_Overlap,NO,2021.01.28 16:00:00,1970.01.01 00:00:00,0.00,12345,M15,REJECTED,CHoCH H4 EMA Filter,0.00,0.00,NO,N/A,0.00,0.00,0.00,0.00,0,0,0,0,NO,0,NO,0,0,0,REJECTED
0,XAUUSD,BUY,REJECTED,REJECTED,1864.81,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,London_NewYork_Overlap,NO,2021.01.29 14:15:00,1970.01.01 00:00:00,0.00,12345,M15,REJECTED,H4 EMA Filter,0.00,0.00,NO,N/A,0.00,0.00,0.00,0.00,0,0,0,0,NO,0,NO,0,0,0,REJECTED
26,XAUUSD,SELL,CHoCH,EXPERT_CLOSE,1833.40,1839.78,1887.85,1778.40,-31.65,0.50,0.00,-0.23,-31.88,London_NewYork_Overlap,NO,2021.02.02 15:30:00,2021.02.03 15:30:00,0.05,12345,M15,EXECUTED,N/A,0.00,0.00,YES,DISABLED,1887.85,1778.40,1887.85,1778.40,5445,5500,5445,5500,NO,0,NO,0,382,1165,EXPERT_CLOSE
28,XAUUSD,SELL,BoS_1,EXPERT_CLOSE,1826.89,1796.71,1840.64,1751.88,151.30,0.50,0.00,-0.23,151.07,Sydney_Tokyo_Overlap,NO,2021.02.04 04:00:00,2021.02.05 04:00:00,0.05,12345,M15,EXECUTED,N/A,0.00,0.00,YES,DISABLED,1863.25,1772.08,1840.64,1751.88,3636,5481,1375,7501,YES,3,YES,1,4194,38,EXPERT_CLOSE
0,XAUUSD,BUY,REJECTED,REJECTED,1813.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,NewYork,NO,2021.02.05 19:00:00,1970.01.01 00:00:00,0.00,12345,M15,REJECTED,CHoCH H1 EMA200 Filter,0.00,0.00,NO,N/A,0.00,0.00,0.00,0.00,0,0,0,0,NO,0,NO,0,0,0,REJECTED
0,XAUUSD,BUY,REJECTED,REJECTED,1822.23,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,London,NO,2021.02.08 13:45:00,1970.01.01 00:00:00,0.00,12345,M15,REJECTED,H1 EMA200 Filter,0.00,0.00,NO,N/A,0.00,0.00,0.00,0.00,0,0,0,0,NO,0,NO,0,0,0,REJECTED
0,XAUUSD,BUY,REJECTED,REJECTED,1840.38,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Sydney_Tokyo_Overlap,NO,2021.02.09 04:30:00,1970.01.01 00:00:00,0.00,12345,M15,REJECTED,H4 EMA Filter,0.00,0.00,NO,N/A,0.00,0.00,0.00,0.00,0,0,0,0,NO,0,NO,0,0,0,REJECTED
0,XAUUSD,BUY,REJECTED,REJECTED,1853.77,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,London_NewYork_Overlap,NO,2021.02.10 15:45:00,1970.01.01 00:00:00,0.00,12345,M15,REJECTED,Max BOS Cycle Limit (2),0.00,0.00,NO,N/A,0.00,0.00,0.00,0.00,0,0,0,0,NO,0,NO,0,0,0,REJECTED
30,XAUUSD,SELL,CHoCH,EXPERT_CLOSE,1830.02,1824.50,1865.84,1775.12,27.70,0.50,0.00,-0.23,27.47,NewYork,NO,2021.02.11 19:00:00,2021.02.12 19:00:00,0.05,12345,M15,EXECUTED,N/A,0.00,0.00,YES,DISABLED,1865.84,1775.12,1865.84,1775.12,3582,5490,3582,5490,NO,0,NO,0,1945,136,EXPERT_CLOSE
0,XAUUSD,SELL,REJECTED,REJECTED,1785.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,London,NO,2021.02.17 11:45:00,1970.01.01 00:00:00,0.00,12345,M15,REJECTED,Max BOS Cycle Limit (2),0.00,0.00,NO,N/A,0.00,0.00,0.00,0.00,0,0,0,0,NO,0,NO,0,0,0,REJECTED
32,XAUUSD,SELL,BoS_1,3_BOS_EXIT,1807.39,1785.05,1839.29,1753.17,133.80,0.60,0.00,-0.28,133.52,London_NewYork_Overlap,NO,2021.02.16 15:00:00,2021.02.17 11:45:00,0.06,12345,M15,EXECUTED,N/A,0.00,0.00,YES,DISABLED,1848.75,1753.17,1839.29,1753.17,4136,5422,3190,5422,YES,7,NO,0,2348,699,Telah terjadi 3 BoS Bearish terkonfirmasi sejak awal tren
33,XAUUSD,SELL,BoS_2,EXPERT_CLOSE,1787.70,1778.04,1823.83,1734.07,58.26,1.14,0.00,-0.83,57.43,Sydney_Tokyo_Overlap,NO,2021.02.17 01:15:00,2021.02.18 01:15:00,0.06,12345,M15,EXECUTED,N/A,0.00,0.00,YES,DISABLED,1832.21,1734.07,1823.83,1734.07,4451,5363,3613,5363,YES,4,NO,0,1818,756,EXPERT_CLOSE
0,XAUUSD,BUY,REJECTED,REJECTED,1783.37,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,London_NewYork_Overlap,NO,2021.02.19 16:00:00,1970.01.01 00:00:00,0.00,12345,M15,REJECTED,CHoCH H1 EMA200 Filter,0.00,0.00,NO,N/A,0.00,0.00,0.00,0.00,0,0,0,0,NO,0,NO,0,0,0,REJECTED
36,XAUUSD,SELL,CHoCH,EXPERT_CLOSE,1767.06,1786.84,1797.77,1714.05,-118.38,1.02,0.00,-0.28,-118.66,Sydney_Tokyo_Overlap,NO,2021.02.19 02:45:00,2021.02.22 01:05:00,0.06,12345,M15,EXECUTED,N/A,0.00,0.00,YES,DISABLED,1797.77,1714.05,1797.77,1714.05,3071,5301,3071,5301,NO,0,NO,0,637,2462,EXPERT_CLOSE
0,XAUUSD,BUY,REJECTED,REJECTED,1793.45,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Asia,NO,2021.02.22 08:15:00,1970.01.01 00:00:00,0.00,12345,M15,REJECTED,H1 EMA200 Filter,0.00,0.00,NO,N/A,0.00,0.00,0.00,0.00,0,0,0,0,NO,0,NO,0,0,0,REJECTED
0,XAUUSD,BUY,REJECTED,REJECTED,1813.27,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Sydney_Tokyo_Overlap,NO,2021.02.23 03:45:00,1970.01.01 00:00:00,0.00,12345,M15,REJECTED,H4 EMA Filter,0.00,0.00,NO,N/A,0.00,0.00,0.00,0.00,0,0,0,0,NO,0,NO,0,0,0,REJECTED
38,XAUUSD,SELL,BoS_1,24H_FORCE,1790.63,1781.48,1831.85,1736.91,55.38,0.60,0.00,-0.83,54.55,London_NewYork_Overlap,NO,2021.02.24 16:00:00,2021.02.25 16:00:00,0.06,12345,M15,EXECUTED,N/A,0.00,0.00,YES,DISABLED,1831.85,1736.91,1831.85,1736.91,4122,5372,4122,5372,NO,0,NO,0,1147,1482,Batas Waktu Hold Tercapai (24 jam >= Max 24 jam)
39,XAUUSD,SELL,BoS_2,EXPERT_CLOSE,1781.33,1766.28,1811.85,1727.89,90.60,0.66,0.00,-0.28,90.32,London_NewYork_Overlap,NO,2021.02.25 15:45:00,2021.02.26 15:45:00,0.06,12345,M15,EXECUTED,N/A,0.00,0.00,YES,DISABLED,1823.16,1727.89,1811.85,1727.89,4183,5344,3052,5344,YES,8,NO,0,2596,762,EXPERT_CLOSE
0,XAUUSD,SELL,REJECTED,REJECTED,1745.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,London_NewYork_Overlap,NO,2021.02.26 17:00:00,1970.01.01 00:00:00,0.00,12345,M15,REJECTED,Max BOS Cycle Limit (2),0.00,0.00,NO,N/A,0.00,0.00,0.00,0.00,0,0,0,0,NO,0,NO,0,0,0,REJECTED
0,XAUUSD,SELL,REJECTED,REJECTED,1715.43,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Sydney_Tokyo_Overlap,NO,2021.03.02 03:45:00,1970.01.01 00:00:00,0.00,12345,M15,REJECTED,Max BOS Cycle Limit (2),0.00,0.00,NO,N/A,0.00,0.00,0.00,0.00,0,0,0,0,NO,0,NO,0,0,0,REJECTED
0,XAUUSD,SELL,REJECTED,REJECTED,1702.89,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,London_NewYork_Overlap,NO,2021.03.03 17:45:00,1970.01.01 00:00:00,0.00,12345,M15,REJECTED,Max BOS Cycle Limit (2),0.00,0.00,NO,N/A,0.00,0.00,0.00,0.00,0,0,0,0,NO,0,NO,0,0,0,REJECTED
0,XAUUSD,SELL,REJECTED,REJECTED,1700.37,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,NewYork,NO,2021.03.04 20:00:00,1970.01.01 00:00:00,0.00,12345,M15,REJECTED,Max BOS Cycle Limit (2),0.00,0.00,NO,N/A,0.00,0.00,0.00,0.00,0,0,0,0,NO,0,NO,0,0,0,REJECTED
0,XAUUSD,BUY,REJECTED,REJECTED,1710.88,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Sydney_Tokyo_Overlap,NO,2021.03.08 01:30:00,1970.01.01 00:00:00,0.00,12345,M15,REJECTED,H1 EMA200 Filter,0.00,0.00,NO,N/A,0.00,0.00,0.00,0.00,0,0,0,0,NO,0,NO,0,0,0,REJECTED
42,XAUUSD,SELL,CHoCH,EXPERT_CLOSE,1690.02,1702.81,1729.37,1639.32,-76.14,0.60,0.00,-0.28,-76.42,London,NO,2021.03.08 11:30:00,2021.03.09 11:30:00,0.06,12345,M15,EXECUTED,N/A,0.00,0.00,YES,DISABLED,1731.19,1639.32,1729.37,1639.32,4117,5070,3935,5070,YES,2,NO,0,1315,1381,EXPERT_CLOSE
0,XAUUSD,BUY,REJECTED,REJECTED,1718.78,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,London_NewYork_Overlap,NO,2021.03.09 16:15:00,1970.01.01 00:00:00,0.00,12345,M15,REJECTED,CHoCH H1 EMA200 Filter,0.00,0.00,NO,N/A,0.00,0.00,0.00,0.00,0,0,0,0,NO,0,NO,0,0,0,REJECTED
0,XAUUSD,BUY,REJECTED,REJECTED,1721.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,London_NewYork_Overlap,NO,2021.03.10 16:15:00,1970.01.01 00:00:00,0.00,12345,M15,REJECTED,H1 EMA200 Filter,0.00,0.00,NO,N/A,0.00,0.00,0.00,0.00,0,0,0,0,NO,0,NO,0,0,0,REJECTED
44,XAUUSD,SELL,CHoCH,EXPERT_CLOSE,1717.99,1728.61,1745.52,1666.45,-63.42,0.60,0.00,-0.28,-63.70,Sydney_Tokyo_Overlap,NO,2021.03.12 05:15:00,2021.03.15 00:05:00,0.06,12345,M15,EXECUTED,N/A,0.00,0.00,YES,DISABLED,1745.52,1666.45,1745.52,1666.45,2753,5154,2753,5154,NO,0,NO,0,1873,924,EXPERT_CLOSE
0,XAUUSD,BUY,REJECTED,REJECTED,1732.36,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Sydney_Tokyo_Overlap,NO,2021.03.15 03:15:00,1970.01.01 00:00:00,0.00,12345,M15,REJECTED,CHoCH H4 EMA Filter,0.00,0.00,NO,N/A,0.00,0.00,0.00,0.00,0,0,0,0,NO,0,NO,0,0,0,REJECTED
0,XAUUSD,BUY,REJECTED,REJECTED,1735.92,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Sydney_Tokyo_Overlap,NO,2021.03.16 07:45:00,1970.01.01 00:00:00,0.00,12345,M15,REJECTED,H4 EMA Filter,0.00,0.00,NO,N/A,0.00,0.00,0.00,0.00,0,0,0,0,NO,0,NO,0,0,0,REJECTED
0,XAUUSD,BUY,REJECTED,REJECTED,1739.75,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,London_NewYork_Overlap,NO,2021.03.16 16:30:00,1970.01.01 00:00:00,0.00,12345,M15,REJECTED,H4 EMA Filter,0.00,0.00,NO,N/A,0.00,0.00,0.00,0.00,0,0,0,0,NO,0,NO,0,0,0,REJECTED
0,XAUUSD,BUY,REJECTED,REJECTED,1743.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,NewYork,NO,2021.03.17 20:15:00,1970.01.01 00:00:00,0.00,12345,M15,REJECTED,Max BOS Cycle Limit (2),0.00,0.00,NO,N/A,0.00,0.00,0.00,0.00,0,0,0,0,NO,0,NO,0,0,0,REJECTED
0,XAUUSD,BUY,REJECTED,REJECTED,1742.61,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Asia,NO,2021.03.19 08:30:00,1970.01.01 00:00:00,0.00,12345,M15,REJECTED,CHoCH H4 EMA Filter,0.00,0.00,NO,N/A,0.00,0.00,0.00,0.00,0,0,0,0,NO,0,NO,0,0,0,REJECTED
46,XAUUSD,SELL,CHoCH,EXPERT_CLOSE,1721.82,1736.38,1771.26,1670.17,-87.12,0.60,0.00,-0.28,-87.40,London_NewYork_Overlap,NO,2021.03.18 15:15:00,2021.03.19 15:15:00,0.06,12345,M15,EXECUTED,N/A,0.00,0.00,YES,DISABLED,1772.68,1670.17,1771.26,1670.17,5086,5165,4944,5165,YES,1,NO,0,252,2365,EXPERT_CLOSE
0,XAUUSD,SELL,REJECTED,REJECTED,1732.95,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Sydney_Tokyo_Overlap,NO,2021.03.22 03:30:00,1970.01.01 00:00:00,0.00,12345,M15,REJECTED,CHoCH H1 EMA200 Filter,0.00,0.00,NO,N/A,0.00,0.00,0.00,0.00,0,0,0,0,NO,0,NO,0,0,0,REJECTED
0,XAUUSD,BUY,REJECTED,REJECTED,1736.72,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,NewYork,NO,2021.03.24 18:15:00,1970.01.01 00:00:00,0.00,12345,M15,REJECTED,CHoCH H4 EMA Filter,0.00,0.00,NO,N/A,0.00,0.00,0.00,0.00,0,0,0,0,NO,0,NO,0,0,0,REJECTED
48,XAUUSD,SELL,BoS_1,EXPERT_CLOSE,1726.64,1735.87,1759.87,1674.84,-55.08,0.78,0.00,-0.28,-55.36,NewYork,NO,2021.03.23 18:45:00,2021.03.24 18:45:00,0.06,12345,M15,EXECUTED,N/A,0.00,0.00,YES,DISABLED,1759.87,1674.84,1759.87,1674.84,3323,5180,3323,5180,NO,0,NO,0,280,1188,EXPERT_CLOSE
0,XAUUSD,BUY,REJECTED,REJECTED,1739.92,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,London_NewYork_Overlap,NO,2021.03.25 15:30:00,1970.01.01 00:00:00,0.00,12345,M15,REJECTED,CHoCH H4 EMA Filter,0.00,0.00,NO,N/A,0.00,0.00,0.00,0.00,0,0,0,0,NO,0,NO,0,0,0,REJECTED
50,XAUUSD,SELL,CHoCH,EXPERT_CLOSE,1725.28,1727.35,1756.45,1673.52,-11.94,0.60,0.00,-0.28,-12.22,London_NewYork_Overlap,NO,2021.03.25 14:45:00,2021.03.26 14:45:00,0.06,12345,M15,EXECUTED,N/A,0.00,0.00,YES,DISABLED,1756.45,1673.52,1756.45,1673.52,3117,5176,3117,5176,NO,0,NO,0,360,2020,EXPERT_CLOSE
52,XAUUSD,SELL,CHoCH,24H_FORCE,1711.20,1684.43,1730.54,1659.86,160.44,0.60,0.00,-0.28,160.16,London_NewYork_Overlap,YES,2021.03.29 16:45:00,2021.03.30 16:45:00,0.06,12345,M15,EXECUTED,N/A,0.00,0.00,YES,DISABLED,1753.76,1659.86,1730.54,1659.86,4256,5134,1934,5134,YES,12,NO,0,3238,468,Batas Waktu Hold Tercapai (24 jam >= Max 24 jam)
53,XAUUSD,SELL,BoS_1,EXPERT_CLOSE,1704.96,1681.20,1729.53,1653.81,143.10,0.90,0.00,-0.28,142.82,Sydney_Tokyo_Overlap,YES,2021.03.30 08:45:00,2021.03.31 08:45:00,0.06,12345,M15,EXECUTED,N/A,0.00,0.00,YES,DISABLED,1753.70,1653.81,1729.53,1653.81,4874,5115,2457,5115,YES,13,NO,0,2705,369,EXPERT_CLOSE
0,XAUUSD,BUY,REJECTED,REJECTED,1717.24,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Asia,YES,2021.04.01 09:45:00,1970.01.01 00:00:00,0.00,12345,M15,REJECTED,H4 EMA Filter,0.00,0.00,NO,N/A,0.00,0.00,0.00,0.00,0,0,0,0,NO,0,NO,0,0,0,REJECTED
0,XAUUSD,BUY,REJECTED,REJECTED,1731.89,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,London_NewYork_Overlap,YES,2021.04.05 18:30:00,1970.01.01 00:00:00,0.00,12345,M15,REJECTED,H4 EMA Filter,0.00,0.00,NO,N/A,0.00,0.00,0.00,0.00,0,0,0,0,NO,0,NO,0,0,0,REJECTED
0,XAUUSD,BUY,REJECTED,REJECTED,1734.48,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Sydney_Tokyo_Overlap,YES,2021.04.06 04:30:00,1970.01.01 00:00:00,0.00,12345,M15,REJECTED,Max BOS Cycle Limit (2),0.00,0.00,NO,N/A,0.00,0.00,0.00,0.00,0,0,0,0,NO,0,NO,0,0,0,REJECTED
0,XAUUSD,BUY,REJECTED,REJECTED,1740.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,London_NewYork_Overlap,YES,2021.04.06 17:00:00,1970.01.01 00:00:00,0.00,12345,M15,REJECTED,Max BOS Cycle Limit (2),0.00,0.00,NO,N/A,0.00,0.00,0.00,0.00,0,0,0,0,NO,0,NO,0,0,0,REJECTED
0,XAUUSD,SELL,REJECTED,REJECTED,1733.95,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,London,YES,2021.04.07 14:30:00,1970.01.01 00:00:00,0.00,12345,M15,REJECTED,H1 EMA200 Filter,0.00,0.00,NO,N/A,0.00,0.00,0.00,0.00,0,0,0,0,NO,0,NO,0,0,0,REJECTED
0,XAUUSD,BUY,REJECTED,REJECTED,1744.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Asia,YES,2021.04.08 09:15:00,1970.01.01 00:00:00,0.00,12345,M15,REJECTED,CHoCH H4 EMA Filter,0.00,0.00,NO,N/A,0.00,0.00,0.00,0.00,0,0,0,0,NO,0,NO,0,0,0,REJECTED
56,XAUUSD,SELL,CHoCH,EXPERT_CLOSE,1732.83,1742.93,1775.99,1680.85,-60.30,1.62,0.00,-0.28,-60.58,London_NewYork_Overlap,YES,2021.04.09 16:15:00,2021.04.12 01:05:00,0.06,12345,M15,EXECUTED,N/A,0.00,0.00,YES,DISABLED,1775.99,1680.85,1775.99,1680.85,4316,5198,4316,5198,NO,0,NO,0,152,1404,EXPERT_CLOSE
0,XAUUSD,BUY,REJECTED,REJECTED,1740.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,London_NewYork_Overlap,YES,2021.04.13 15:45:00,1970.01.01 00:00:00,0.00,12345,M15,REJECTED,CHoCH H4 EMA Filter,0.00,0.00,NO,N/A,0.00,0.00,0.00,0.00,0,0,0,0,NO,0,NO,0,0,0,REJECTED
