Time,Open,High,Low,Close,Volume,Spread,EMA200
2023.01.03 01:00:00,1826.57,1830.72,1825.87,1826.11,682,160,1815.19
2023.01.03 01:15:00,1826.10,1829.08,1823.52,1827.94,606,209,1815.32
2023.01.03 01:30:00,1827.92,1828.36,1826.91,1827.95,625,98,1815.45
2023.01.03 01:45:00,1827.80,1829.44,1827.73,1829.44,603,14,1815.59
2023.01.03 02:00:00,1829.44,1832.05,1828.83,1831.60,899,14,1815.74
2023.01.03 02:15:00,1831.63,1832.18,1830.26,1831.40,1032,14,1815.90
2023.01.03 02:30:00,1831.41,1832.09,1831.14,1831.38,757,14,1816.05
2023.01.03 02:45:00,1831.38,1831.68,1830.24,1830.66,820,14,1816.20
2023.01.03 03:00:00,1830.66,1832.55,1827.60,1829.60,2104,13,1816.33
2023.01.03 03:15:00,1829.59,1830.91,1826.83,1828.22,2112,8,1816.45
2023.01.03 03:30:00,1828.22,1830.62,1826.93,1827.81,1991,7,1816.56
2023.01.03 03:45:00,1827.82,1829.92,1827.05,1828.53,1440,8,1816.68
2023.01.03 04:00:00,1828.55,1831.03,1828.53,1829.69,1262,8,1816.81
2023.01.03 04:15:00,1829.64,1830.80,1828.34,1830.51,1197,8,1816.95
2023.01.03 04:30:00,1830.51,1838.48,1830.43,1838.24,1413,8,1817.16
2023.01.03 04:45:00,1838.24,1839.90,1837.30,1838.41,2010,7,1817.37
2023.01.03 05:00:00,1838.42,1841.36,1838.41,1840.91,1383,8,1817.61
2023.01.03 05:15:00,1840.93,1843.14,1839.99,1841.69,1257,8,1817.85
2023.01.03 05:30:00,1841.69,1841.87,1840.51,1841.09,1045,8,1818.08
2023.01.03 05:45:00,1841.08,1842.13,1840.52,1841.24,1042,8,1818.31
2023.01.03 06:00:00,1841.24,1842.09,1840.85,1841.95,706,8,1818.54
2023.01.03 06:15:00,1841.95,1842.00,1840.56,1841.20,688,8,1818.77
2023.01.03 06:30:00,1841.17,1842.16,1841.07,1841.88,647,8,1819.00
2023.01.03 06:45:00,1841.92,1842.14,1840.33,1840.41,721,8,1819.21
2023.01.03 07:00:00,1840.43,1841.15,1839.95,1840.05,769,8,1819.42
2023.01.03 07:15:00,1840.05,1840.70,1837.99,1838.15,1026,8,1819.61
2023.01.03 07:30:00,1838.15,1840.21,1838.11,1840.11,943,8,1819.81
2023.01.03 07:45:00,1840.15,1840.97,1839.75,1840.39,1028,8,1820.01
2023.01.03 08:00:00,1840.38,1842.42,1840.36,1842.41,1464,8,1820.24
2023.01.03 08:15:00,1842.39,1844.26,1841.77,1841.92,1342,8,1820.45
2023.01.03 08:30:00,1841.92,1842.00,1840.01,1840.93,1126,8,1820.66
2023.01.03 08:45:00,1840.88,1842.29,1840.35,1841.95,900,6,1820.87
2023.01.03 09:00:00,1841.94,1842.72,1841.10,1842.43,1308,8,1821.08
2023.01.03 09:15:00,1842.43,1847.64,1842.43,1847.27,1725,8,1821.34
2023.01.03 09:30:00,1847.27,1849.99,1847.01,1848.95,1946,8,1821.62
2023.01.03 09:45:00,1848.86,1849.27,1844.79,1847.56,2449,8,1821.88
2023.01.03 10:00:00,1847.58,1848.03,1842.38,1843.87,3147,8,1822.10
2023.01.03 10:15:00,1843.87,1844.38,1838.82,1840.60,2897,8,1822.28
2023.01.03 10:30:00,1840.60,1840.66,1836.43,1836.57,2969,8,1822.42
2023.01.03 10:45:00,1836.53,1837.30,1834.56,1836.13,2429,8,1822.56
2023.01.03 11:00:00,1836.13,1838.26,1834.82,1837.76,2954,8,1822.71
2023.01.03 11:15:00,1837.76,1841.44,1837.60,1841.36,2185,8,1822.89
2023.01.03 11:30:00,1841.36,1841.93,1837.73,1840.84,2110,8,1823.07
2023.01.03 11:45:00,1840.84,1841.27,1838.10,1838.87,1593,8,1823.23
2023.01.03 12:00:00,1838.79,1839.40,1838.16,1839.11,1416,8,1823.39
