Ticket,Symbol,Type,EntryStructure,CloseType,EntryPrice,ExitPrice,SL,TP,Profit,Spread_Cost,Commission,Swap,Net_Profit,Session,Session_IsDST,EntryTime,ExitTime,LotSize,MagicNumber,Timeframe,Status,Reject_Reason,BodyRatio,BodyRatioMin,BodyRatioPassed,BodyRatioMode,InitialSL,InitialTP,FinalSL,FinalTP,InitialRiskPoints,InitialRewardPoints,FinalRiskPoints,FinalRewardPoints,TrailingModified,TrailingCount,TPExpanded,TPExpandCount,MaxFavorablePoints,MaxAdversePoints,CloseReason
18,XAUUSD,BUY,BoS_2,EXPERT_CLOSE,2038.16,2036.55,2020.33,2065.34,-19.25,3.52,0.00,-1.39,-20.64,Tokyo_London_Overlap,NO,2024.01.30 09:45:00,2024.01.31 09:45:00,0.11,12345,M15,EXECUTED,N/A,0.00,0.00,YES,DISABLED,2011.37,2065.34,2020.33,2065.34,2679,2718,1783,2718,YES,2,NO,0,1048,920,EXPERT_CLOSE
0,XAUUSD,BUY,REJECTED,REJECTED,2049.83,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,London_NewYork_Overlap,NO,2024.01.31 16:45:00,1970.01.01 00:00:00,0.00,12345,M15,REJECTED,Max BOS Cycle Limit (2),0.00,0.00,NO,N/A,0.00,0.00,0.00,0.00,0,0,0,0,NO,0,NO,0,0,0,REJECTED
0,XAUUSD,BUY,REJECTED,REJECTED,2059.95,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,NewYork,NO,2024.02.01 18:15:00,1970.01.01 00:00:00,0.00,12345,M15,REJECTED,Max BOS Cycle Limit (2),0.00,0.00,NO,N/A,0.00,0.00,0.00,0.00,0,0,0,0,NO,0,NO,0,0,0,REJECTED
0,XAUUSD,SELL,REJECTED,REJECTED,2038.64,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,London_NewYork_Overlap,NO,2024.02.02 15:45:00,1970.01.01 00:00:00,0.00,12345,M15,REJECTED,CHoCH H1 EMA200 Filter,0.00,0.00,NO,N/A,0.00,0.00,0.00,0.00,0,0,0,0,NO,0,NO,0,0,0,REJECTED
20,XAUUSD,SELL,BoS_1,EXPERT_CLOSE,2024.76,2025.91,2043.24,1997.76,-12.10,3.52,0.00,-0.51,-12.61,London,NO,2024.02.05 10:15:00,2024.02.06 10:15:00,0.11,12345,M15,EXECUTED,N/A,0.00,0.00,YES,DISABLED,2051.29,1997.76,2043.24,1997.76,2653,2700,1848,2700,YES,4,NO,0,984,530,EXPERT_CLOSE
0,XAUUSD,BUY,REJECTED,REJECTED,2030.64,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,London_NewYork_Overlap,NO,2024.02.06 17:00:00,1970.01.01 00:00:00,0.00,12345,M15,REJECTED,CHoCH H1 EMA200 Filter,0.00,0.00,NO,N/A,0.00,0.00,0.00,0.00,0,0,0,0,NO,0,NO,0,0,0,REJECTED
0,XAUUSD,SELL,REJECTED,REJECTED,2030.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,London,NO,2024.02.08 10:30:00,1970.01.01 00:00:00,0.00,12345,M15,REJECTED,CHoCH H4 EMA Filter,0.00,0.00,NO,N/A,0.00,0.00,0.00,0.00,0,0,0,0,NO,0,NO,0,0,0,REJECTED
22,XAUUSD,BUY,BoS_1,HIT_SL,2040.47,2021.43,2021.43,2067.68,-208.67,3.52,0.00,-4.16,-212.83,London_NewYork_Overlap,NO,2024.02.07 16:45:00,2024.02.08 15:50:04,0.11,12345,M15,EXECUTED,N/A,0.00,0.00,YES,DISABLED,2021.43,2067.68,2021.43,2067.68,1904,2721,1904,2721,NO,0,NO,0,417,1901,STOP_LOSS
24,XAUUSD,SELL,BoS_1,24H_FORCE,2018.90,2004.61,2038.75,1991.98,157.96,3.52,0.00,-0.51,157.45,London_NewYork_Overlap,NO,2024.02.12 16:00:00,2024.02.13 16:00:00,0.11,12345,M15,EXECUTED,N/A,0.00,0.00,YES,DISABLED,2045.82,1991.98,2038.75,1991.98,2692,2692,1985,2692,YES,5,NO,0,1580,1317,Batas Waktu Hold Tercapai (24 jam >= Max 24 jam)
25,XAUUSD,SELL,CHoCH,24H_FORCE,2011.65,1990.95,2014.26,1973.38,227.92,3.52,0.00,-0.51,227.41,London_NewYork_Overlap,NO,2024.02.13 15:45:00,2024.02.14 15:45:00,0.11,12345,M15,EXECUTED,N/A,0.00,0.00,YES,DISABLED,2038.47,1984.83,2014.26,1973.38,2682,2682,261,3827,YES,10,YES,1,2557,112,Batas Waktu Hold Tercapai (24 jam >= Max 24 jam)
27,XAUUSD,SELL,BoS_1,EXPERT_CLOSE,1988.19,1995.21,2012.75,1961.68,-76.56,3.52,0.00,-1.52,-78.08,London,NO,2024.02.14 10:15:00,2024.02.15 10:15:00,0.11,12345,M15,EXECUTED,N/A,0.00,0.00,YES,DISABLED,2014.70,1961.68,2012.75,1961.68,2651,2651,2456,2651,YES,3,NO,0,400,811,EXPERT_CLOSE
0,XAUUSD,BUY,REJECTED,REJECTED,2010.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,London_NewYork_Overlap,NO,2024.02.16 17:45:00,1970.01.01 00:00:00,0.00,12345,M15,REJECTED,H1 EMA200 Filter,0.00,0.00,NO,N/A,0.00,0.00,0.00,0.00,0,0,0,0,NO,0,NO,0,0,0,REJECTED
0,XAUUSD,BUY,REJECTED,REJECTED,2023.84,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,London,NO,2024.02.20 11:30:00,1970.01.01 00:00:00,0.00,12345,M15,REJECTED,H4 EMA Filter,0.00,0.00,NO,N/A,0.00,0.00,0.00,0.00,0,0,0,0,NO,0,NO,0,0,0,REJECTED
0,XAUUSD,BUY,REJECTED,REJECTED,2031.78,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Sydney_Tokyo_Overlap,NO,2024.02.21 07:45:00,1970.01.01 00:00:00,0.00,12345,M15,REJECTED,Max BOS Cycle Limit (2),0.00,0.00,NO,N/A,0.00,0.00,0.00,0.00,0,0,0,0,NO,0,NO,0,0,0,REJECTED
0,XAUUSD,SELL,REJECTED,REJECTED,2019.37,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Asia,NO,2024.02.23 08:30:00,1970.01.01 00:00:00,0.00,12345,M15,REJECTED,CHoCH H4 EMA Filter,0.00,0.00,NO,N/A,0.00,0.00,0.00,0.00,0,0,0,0,NO,0,NO,0,0,0,REJECTED
30,XAUUSD,BUY,CHoCH,EXPERT_CLOSE,2033.92,2020.55,2011.01,2061.04,-149.82,3.52,0.00,-1.39,-151.21,London,NO,2024.02.22 10:15:00,2024.02.23 10:15:00,0.11,12345,M15,EXECUTED,N/A,0.00,0.00,YES,DISABLED,2011.01,2061.04,2011.01,2061.04,2291,2712,2291,2712,NO,0,NO,0,87,1586,EXPERT_CLOSE
0,XAUUSD,BUY,REJECTED,REJECTED,2028.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,London_NewYork_Overlap,NO,2024.02.23 15:00:00,1970.01.01 00:00:00,0.00,12345,M15,REJECTED,CHoCH H4 EMA Filter,0.00,0.00,NO,N/A,0.00,0.00,0.00,0.00,0,0,0,0,NO,0,NO,0,0,0,REJECTED
0,XAUUSD,SELL,REJECTED,REJECTED,2028.45,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,London_NewYork_Overlap,NO,2024.02.26 16:15:00,1970.01.01 00:00:00,0.00,12345,M15,REJECTED,CHoCH H1 EMA200 Filter,0.00,0.00,NO,N/A,0.00,0.00,0.00,0.00,0,0,0,0,NO,0,NO,0,0,0,REJECTED
0,XAUUSD,SELL,REJECTED,REJECTED,2028.28,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Tokyo_London_Overlap,NO,2024.02.28 09:45:00,1970.01.01 00:00:00,0.00,12345,M15,REJECTED,CHoCH H1 EMA200 Filter,0.00,0.00,NO,N/A,0.00,0.00,0.00,0.00,0,0,0,0,NO,0,NO,0,0,0,REJECTED
32,XAUUSD,BUY,CHoCH,EXPERT_CLOSE,2038.63,2028.03,2015.88,2065.81,-117.81,3.52,0.00,-1.39,-119.20,London,NO,2024.02.27 10:45:00,2024.02.28 10:45:00,0.11,12345,M15,EXECUTED,N/A,0.00,0.00,YES,DISABLED,2015.88,2065.81,2015.88,2065.81,2275,2718,2275,2718,NO,0,NO,0,88,1105,EXPERT_CLOSE
34,XAUUSD,BUY,CHoCH,EXPERT_CLOSE,2034.43,2043.99,2015.34,2061.56,101.42,3.52,0.00,-4.16,97.26,London_NewYork_Overlap,NO,2024.02.28 15:45:00,2024.02.29 15:45:00,0.11,12345,M15,EXECUTED,N/A,0.00,0.00,YES,DISABLED,2015.34,2061.56,2015.34,2061.56,1909,2713,1909,2713,NO,0,NO,0,960,646,EXPERT_CLOSE
36,XAUUSD,BUY,BoS_1,24H_FORCE,2043.80,2051.95,2029.18,2071.05,85.80,3.52,0.00,-1.39,84.41,London_NewYork_Overlap,NO,2024.02.29 15:45:00,2024.03.01 15:45:00,0.11,12345,M15,EXECUTED,N/A,0.00,0.00,YES,DISABLED,2018.89,2071.05,2029.18,2071.05,2491,2725,1462,2725,YES,8,NO,0,1371,488,Batas Waktu Hold Tercapai (24 jam >= Max 24 jam)
37,XAUUSD,BUY,CHoCH,EXPERT_CLOSE,2050.41,2082.51,2060.61,2099.28,351.56,2.42,0.00,-1.39,350.17,London,NO,2024.03.01 12:30:00,2024.03.04 01:00:00,0.11,12345,M15,EXECUTED,N/A,0.00,0.00,YES,DISABLED,2029.81,2077.75,2060.61,2099.28,2060,2734,-1020,4887,YES,11,YES,2,3797,487,EXPERT_CLOSE
40,XAUUSD,BUY,BoS_1,24H_FORCE,2091.56,2127.67,2103.93,2145.28,395.78,2.64,0.00,-1.39,394.39,London_NewYork_Overlap,NO,2024.03.04 16:00:00,2024.03.05 16:00:00,0.11,12345,M15,EXECUTED,N/A,0.00,0.00,YES,DISABLED,2070.07,2119.45,2103.93,2145.28,2149,2789,-1237,5372,YES,15,YES,2,5025,116,Batas Waktu Hold Tercapai (24 jam >= Max 24 jam)
41,XAUUSD,BUY,BoS_2,EXPERT_CLOSE,2120.98,2127.43,2106.79,2149.26,69.96,2.86,0.00,-1.39,68.57,London,NO,2024.03.05 10:30:00,2024.03.06 10:30:00,0.11,12345,M15,EXECUTED,N/A,0.00,0.00,YES,DISABLED,2101.00,2149.26,2106.79,2149.26,1998,2828,1419,2828,YES,2,NO,0,2083,201,EXPERT_CLOSE
0,XAUUSD,BUY,REJECTED,REJECTED,2143.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,London_NewYork_Overlap,NO,2024.03.06 16:45:00,1970.01.01 00:00:00,0.00,12345,M15,REJECTED,Max BOS Cycle Limit (2),0.00,0.00,NO,N/A,0.00,0.00,0.00,0.00,0,0,0,0,NO,0,NO,0,0,0,REJECTED
0,XAUUSD,BUY,REJECTED,REJECTED,2155.73,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Sydney_Tokyo_Overlap,NO,2024.03.07 06:15:00,1970.01.01 00:00:00,0.00,12345,M15,REJECTED,Max BOS Cycle Limit (2),0.00,0.00,NO,N/A,0.00,0.00,0.00,0.00,0,0,0,0,NO,0,NO,0,0,0,REJECTED
44,XAUUSD,BUY,CHoCH,EXPERT_CLOSE,2166.27,2181.21,2164.09,2209.82,149.50,1.90,0.00,-1.26,148.24,London,NO,2024.03.08 10:30:00,2024.03.11 00:00:00,0.10,12345,M15,EXECUTED,N/A,0.00,0.00,YES,DISABLED,2144.33,2195.15,2164.09,2209.82,2194,2888,218,4355,YES,3,YES,1,2895,1018,EXPERT_CLOSE
0,XAUUSD,SELL,REJECTED,REJECTED,2153.93,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,London_NewYork_Overlap,NO,2024.03.14 17:45:00,1970.01.01 00:00:00,0.00,12345,M15,REJECTED,CHoCH H1 EMA200 Filter,0.00,0.00,NO,N/A,0.00,0.00,0.00,0.00,0,0,0,0,NO,0,NO,0,0,0,REJECTED
0,XAUUSD,SELL,REJECTED,REJECTED,2151.52,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Sydney_Tokyo_Overlap,NO,2024.03.18 03:30:00,1970.01.01 00:00:00,0.00,12345,M15,REJECTED,H1 EMA200 Filter,0.00,0.00,NO,N/A,0.00,0.00,0.00,0.00,0,0,0,0,NO,0,NO,0,0,0,REJECTED
46,XAUUSD,BUY,CHoCH,HIT_TP2,2167.78,2207.40,2164.15,2207.12,395.70,1.90,0.00,-3.78,391.92,NewYork,NO,2024.03.20 20:15:00,2024.03.21 00:16:28,0.10,12345,M15,EXECUTED,N/A,0.00,0.00,YES,DISABLED,2139.98,2196.68,2164.15,2207.12,2780,2890,363,3934,YES,5,YES,1,3919,554,TAKE_PROFIT
0,XAUUSD,SELL,REJECTED,REJECTED,2164.98,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Tokyo_London_Overlap,NO,2024.03.22 09:30:00,1970.01.01 00:00:00,0.00,12345,M15,REJECTED,CHoCH H1 EMA200 Filter,0.00,0.00,NO,N/A,0.00,0.00,0.00,0.00,0,0,0,0,NO,0,NO,0,0,0,REJECTED
0,XAUUSD,SELL,REJECTED,REJECTED,2158.51,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,NewYork,NO,2024.03.22 19:30:00,1970.01.01 00:00:00,0.00,12345,M15,REJECTED,H4 EMA Filter,0.00,0.00,NO,N/A,0.00,0.00,0.00,0.00,0,0,0,0,NO,0,NO,0,0,0,REJECTED
48,XAUUSD,BUY,CHoCH,EXPERT_CLOSE,2179.91,2181.96,2168.65,2208.98,19.50,1.50,0.00,-1.26,18.24,London_NewYork_Overlap,NO,2024.03.25 16:15:00,2024.03.26 16:15:00,0.10,12345,M15,EXECUTED,N/A,0.00,0.00,YES,DISABLED,2153.81,2208.98,2168.65,2208.98,2610,2907,1126,2907,YES,6,NO,0,2012,1234,EXPERT_CLOSE
50,XAUUSD,BUY,BoS_1,HIT_TP1,2204.51,2234.12,2193.93,2233.90,296.90,1.00,0.00,0.00,296.90,London,NO,2024.03.28 12:30:00,2024.03.28 22:49:38,0.10,12345,M15,EXECUTED,N/A,0.00,0.00,YES,DISABLED,2175.12,2233.90,2193.93,2233.90,2939,2939,1058,2939,YES,9,NO,0,2936,227,TAKE_PROFIT
52,XAUUSD,BUY,BoS_2,EXPERT_CLOSE,2270.91,2279.35,2256.48,2301.19,82.40,1.70,0.00,-1.26,81.14,London_NewYork_Overlap,YES,2024.04.02 17:15:00,2024.04.03 17:15:00,0.10,12345,M15,EXECUTED,N/A,0.00,0.00,YES,DISABLED,2240.63,2301.19,2256.48,2301.19,3028,3028,1443,3028,YES,5,NO,0,1733,2004,EXPERT_CLOSE
0,XAUUSD,BUY,REJECTED,REJECTED,2291.69,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,NewYork,YES,2024.04.03 19:30:00,1970.01.01 00:00:00,0.00,12345,M15,REJECTED,Max BOS Cycle Limit (2),0.00,0.00,NO,N/A,0.00,0.00,0.00,0.00,0,0,0,0,NO,0,NO,0,0,0,REJECTED
0,XAUUSD,SELL,REJECTED,REJECTED,2277.55,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Sydney_Tokyo_Overlap,YES,2024.04.05 04:15:00,1970.01.01 00:00:00,0.00,12345,M15,REJECTED,CHoCH H1 EMA200 Filter,0.00,0.00,NO,N/A,0.00,0.00,0.00,0.00,0,0,0,0,NO,0,NO,0,0,0,REJECTED
54,XAUUSD,BUY,CHoCH,EXPERT_CLOSE,2311.40,2324.16,2297.19,2342.22,127.40,1.10,0.00,-1.26,126.14,London_NewYork_Overlap,YES,2024.04.05 17:30:00,2024.04.08 01:00:00,0.10,12345,M15,EXECUTED,N/A,0.00,0.00,YES,DISABLED,2280.58,2342.22,2297.19,2342.22,3082,3082,1421,3082,YES,9,NO,0,1904,114,EXPERT_CLOSE
56,XAUUSD,BUY,BoS_1,EXPERT_CLOSE,2344.55,2342.99,2316.76,2375.81,-16.80,2.90,0.00,-1.26,-18.06,Sydney_Tokyo_Overlap,YES,2024.04.08 05:45:00,2024.04.09 05:45:00,0.10,12345,M15,EXECUTED,N/A,0.00,0.00,YES,DISABLED,2313.29,2375.81,2316.76,2375.81,3126,3126,2779,3126,YES,1,NO,0,556,2593,EXPERT_CLOSE
58,XAUUSD,BUY,BoS_2,EXPERT_CLOSE,2354.79,2355.42,2333.28,2386.19,1.00,1.90,0.00,-1.26,-0.26,Tokyo_London_Overlap,YES,2024.04.09 10:15:00,2024.04.10 10:15:00,0.10,12345,M15,EXECUTED,N/A,0.00,0.00,YES,DISABLED,2323.39,2386.19,2333.28,2386.19,3140,3140,2151,3140,YES,6,NO,0,1049,1656,EXPERT_CLOSE
0,XAUUSD,SELL,REJECTED,REJECTED,2322.38,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,London_NewYork_Overlap,YES,2024.04.10 16:15:00,1970.01.01 00:00:00,0.00,12345,M15,REJECTED,CHoCH H1 EMA200 Filter,0.00,0.00,NO,N/A,0.00,0.00,0.00,0.00,0,0,0,0,NO,0,NO,0,0,0,REJECTED
60,XAUUSD,BUY,CHoCH,HIT_SL,2347.83,2395.26,2395.28,2447.46,472.90,1.90,0.00,-1.26,471.64,NewYork,YES,2024.04.11 19:45:00,2024.04.12 18:28:13,0.10,12345,M15,EXECUTED,N/A,0.00,0.00,YES,DISABLED,2316.53,2379.13,2395.28,2447.46,3130,3130,-4745,9963,YES,25,YES,5,8361,20,STOP_LOSS
0,XAUUSD,SELL,REJECTED,REJECTED,2332.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,London_NewYork_Overlap,YES,2024.04.15 17:15:00,1970.01.01 00:00:00,0.00,12345,M15,REJECTED,CHoCH H1 EMA200 Filter,0.00,0.00,NO,N/A,0.00,0.00,0.00,0.00,0,0,0,0,NO,0,NO,0,0,0,REJECTED
62,XAUUSD,BUY,CHoCH,24H_FORCE,2375.95,2392.31,2365.80,2418.60,147.60,1.26,0.00,-1.13,146.47,NewYork,YES,2024.04.15 22:00:00,2024.04.16 22:00:00,0.09,12345,M15,EXECUTED,N/A,0.00,0.00,YES,DISABLED,2344.27,2407.63,2365.80,2418.60,3168,3168,1015,4265,YES,6,YES,1,2223,1296,Batas Waktu Hold Tercapai (24 jam >= Max 24 jam)
63,XAUUSD,BUY,BoS_1,HIT_SL,2397.51,2365.51,2365.54,2429.48,-288.90,1.62,0.00,-1.13,-290.03,NewYork,YES,2024.04.16 20:00:00,2024.04.17 19:44:38,0.09,12345,M15,EXECUTED,N/A,0.00,0.00,YES,DISABLED,2365.54,2429.48,2365.54,2429.48,3197,3197,3197,3197,NO,0,NO,0,11,3192,STOP_LOSS
0,XAUUSD,SELL,REJECTED,REJECTED,2365.88,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,NewYork,YES,2024.04.17 19:45:00,1970.01.01 00:00:00,0.00,12345,M15,REJECTED,CHoCH H1 EMA200 Filter,0.00,0.00,NO,N/A,0.00,0.00,0.00,0.00,0,0,0,0,NO,0,NO,0,0,0,REJECTED
