StartTime,EndTime,DurationBars,Session,Status,IsDST,OpenPrice,HighPrice,LowPrice,ClosePrice,RangePoints
2019.01.02 06:00:00,2019.01.02 08:00:00,8,Sydney_Tokyo_Overlap,CLOSED,NO,1282.21,1285.92,1282.21,1286.20,371
2019.01.02 08:00:00,2019.01.02 09:00:00,4,Asia,CLOSED,NO,1286.20,1286.91,1286.20,1285.82,71
2019.01.02 09:00:00,2019.01.02 10:00:00,4,Tokyo_London_Overlap,CLOSED,NO,1285.82,1285.82,1285.26,1285.40,56
2019.01.02 10:00:00,2019.01.02 14:00:00,16,London,CLOSED,NO,1285.40,1288.04,1285.40,1286.34,264
2019.01.02 14:00:00,2019.01.02 18:00:00,16,London_NewYork_Overlap,CLOSED,NO,1286.34,1286.87,1283.25,1285.77,362
2019.01.02 18:00:00,2019.01.02 23:00:00,20,NewYork,CLOSED,NO,1285.77,1286.97,1279.25,1283.17,772
2019.01.02 23:00:00,2019.01.03 01:00:00,4,Sydney,CLOSED,NO,1283.17,1284.45,1283.17,1287.68,128
2019.01.03 01:00:00,2019.01.03 08:00:00,28,Sydney_Tokyo_Overlap,CLOSED,NO,1287.68,1289.46,1285.76,1289.95,370
2019.01.03 08:00:00,2019.01.03 09:00:00,4,Asia,CLOSED,NO,1289.95,1291.44,1289.45,1292.03,199
2019.01.03 09:00:00,2019.01.03 10:00:00,4,Tokyo_London_Overlap,CLOSED,NO,1292.03,1292.03,1289.70,1289.59,233
2019.01.03 10:00:00,2019.01.03 14:00:00,16,London,CLOSED,NO,1289.59,1289.71,1287.09,1287.16,262
2019.01.03 14:00:00,2019.01.03 18:00:00,16,London_NewYork_Overlap,CLOSED,NO,1287.16,1289.57,1287.09,1289.71,248
2019.01.03 18:00:00,2019.01.03 23:00:00,20,NewYork,CLOSED,NO,1289.71,1293.84,1289.02,1294.96,482
2019.01.03 23:00:00,2019.01.04 01:00:00,4,Sydney,CLOSED,NO,1294.96,1294.96,1293.87,1293.66,109
2019.01.04 01:00:00,2019.01.04 08:00:00,28,Sydney_Tokyo_Overlap,CLOSED,NO,1293.66,1298.01,1293.09,1295.38,492
2019.01.04 08:00:00,2019.01.04 09:00:00,4,Asia,CLOSED,NO,1295.38,1295.47,1294.33,1294.26,114
2019.01.04 09:00:00,2019.01.04 10:00:00,4,Tokyo_London_Overlap,CLOSED,NO,1294.26,1294.44,1293.54,1294.53,90
2019.01.04 10:00:00,2019.01.04 14:00:00,16,London,CLOSED,NO,1294.53,1295.23,1290.08,1291.25,515
2019.01.04 14:00:00,2019.01.04 18:00:00,16,London_NewYork_Overlap,CLOSED,NO,1291.25,1291.47,1277.77,1283.56,1370
2019.01.04 18:00:00,2019.01.04 23:00:00,20,NewYork,CLOSED,NO,1283.56,1285.60,1282.84,1284.88,276
2019.01.04 23:00:00,2019.01.07 01:00:00,4,Sydney,CLOSED,NO,1284.88,1285.07,1284.77,1285.34,30
2019.01.07 01:00:00,2019.01.07 08:00:00,28,Sydney_Tokyo_Overlap,CLOSED,NO,1285.34,1290.70,1282.89,1291.42,781
2019.01.07 08:00:00,2019.01.07 09:00:00,4,Asia,CLOSED,NO,1291.42,1291.42,1289.50,1289.80,192
2019.01.07 09:00:00,2019.01.07 10:00:00,4,Tokyo_London_Overlap,CLOSED,NO,1289.80,1290.68,1289.80,1291.38,88
2019.01.07 10:00:00,2019.01.07 14:00:00,16,London,CLOSED,NO,1291.38,1291.93,1290.63,1290.74,130
2019.01.07 14:00:00,2019.01.07 18:00:00,16,London_NewYork_Overlap,CLOSED,NO,1290.74,1294.04,1287.87,1288.77,617
2019.01.07 18:00:00,2019.01.07 23:00:00,20,NewYork,CLOSED,NO,1288.77,1288.77,1286.80,1288.73,197
2019.01.07 23:00:00,2019.01.08 01:00:00,4,Sydney,CLOSED,NO,1288.73,1288.73,1288.42,1289.16,31
2019.01.08 01:00:00,2019.01.08 08:00:00,28,Sydney_Tokyo_Overlap,CLOSED,NO,1289.16,1289.47,1282.43,1282.97,704
2019.01.08 08:00:00,2019.01.08 09:00:00,4,Asia,CLOSED,NO,1282.97,1283.86,1282.97,1283.24,89
2019.01.08 09:00:00,2019.01.08 10:00:00,4,Tokyo_London_Overlap,CLOSED,NO,1283.24,1283.24,1282.23,1282.68,101
2019.01.08 10:00:00,2019.01.08 14:00:00,16,London,CLOSED,NO,1282.68,1283.73,1282.68,1283.26,105
2019.01.08 14:00:00,2019.01.08 18:00:00,16,London_NewYork_Overlap,CLOSED,NO,1283.26,1284.97,1280.54,1284.99,443
2019.01.08 18:00:00,2019.01.08 23:00:00,20,NewYork,CLOSED,NO,1284.99,1286.35,1284.26,1285.24,209
2019.01.08 23:00:00,2019.01.09 01:00:00,4,Sydney,CLOSED,NO,1285.24,1285.24,1285.01,1284.62,23
2019.01.09 01:00:00,2019.01.09 08:00:00,28,Sydney_Tokyo_Overlap,CLOSED,NO,1284.62,1286.64,1281.82,1282.50,482
2019.01.09 08:00:00,2019.01.09 09:00:00,4,Asia,CLOSED,NO,1282.50,1282.85,1281.24,1282.24,161
2019.01.09 09:00:00,2019.01.09 10:00:00,4,Tokyo_London_Overlap,CLOSED,NO,1282.24,1282.66,1282.24,1282.44,42
2019.01.09 10:00:00,2019.01.09 14:00:00,16,London,CLOSED,NO,1282.44,1283.19,1280.50,1281.56,269
2019.01.09 14:00:00,2019.01.09 18:00:00,16,London_NewYork_Overlap,CLOSED,NO,1281.56,1291.39,1280.50,1290.01,1089
2019.01.09 18:00:00,2019.01.09 23:00:00,20,NewYork,CLOSED,NO,1290.01,1293.60,1288.47,1293.63,513
2019.01.09 23:00:00,2019.01.10 01:00:00,4,Sydney,CLOSED,NO,1293.63,1293.63,1293.11,1292.98,52
2019.01.10 01:00:00,2019.01.10 08:00:00,28,Sydney_Tokyo_Overlap,CLOSED,NO,1292.98,1296.89,1292.21,1296.18,468
2019.01.10 08:00:00,2019.01.10 09:00:00,4,Asia,CLOSED,NO,1296.18,1296.18,1295.19,1295.15,99
2019.01.10 09:00:00,2019.01.10 10:00:00,4,Tokyo_London_Overlap,CLOSED,NO,1295.15,1296.25,1295.15,1295.39,110
2019.01.10 10:00:00,2019.01.10 14:00:00,16,London,CLOSED,NO,1295.39,1296.37,1291.66,1293.04,471
2019.01.10 14:00:00,2019.01.10 18:00:00,16,London_NewYork_Overlap,CLOSED,NO,1293.04,1293.89,1289.81,1290.06,408
2019.01.10 18:00:00,2019.01.10 23:00:00,20,NewYork,CLOSED,NO,1290.06,1290.06,1286.71,1286.22,335
2019.01.10 23:00:00,2019.01.11 01:00:00,4,Sydney,CLOSED,NO,1286.22,1286.45,1286.22,1286.75,23
2019.01.11 01:00:00,2019.01.11 08:00:00,28,Sydney_Tokyo_Overlap,CLOSED,NO,1286.75,1294.24,1286.75,1293.88,749
2019.01.11 08:00:00,2019.01.11 09:00:00,4,Asia,CLOSED,NO,1293.88,1293.88,1291.84,1293.08,204
2019.01.11 09:00:00,2019.01.11 10:00:00,4,Tokyo_London_Overlap,CLOSED,NO,1293.08,1294.23,1293.08,1293.55,115
2019.01.11 10:00:00,2019.01.11 14:00:00,16,London,CLOSED,NO,1293.55,1295.05,1291.81,1291.44,324
2019.01.11 14:00:00,2019.01.11 18:00:00,16,London_NewYork_Overlap,CLOSED,NO,1291.44,1292.93,1288.05,1290.23,488
2019.01.11 18:00:00,2019.01.11 23:00:00,20,NewYork,CLOSED,NO,1290.23,1290.48,1287.41,1288.30,307
2019.01.11 23:00:00,2019.01.14 01:00:00,4,Sydney,CLOSED,NO,1288.30,1288.30,1287.62,1288.04,68
2019.01.14 01:00:00,2019.01.14 08:00:00,28,Sydney_Tokyo_Overlap,CLOSED,NO,1288.04,1292.29,1287.97,1291.78,432
2019.01.14 08:00:00,2019.01.14 09:00:00,4,Asia,CLOSED,NO,1291.78,1291.78,1290.49,1291.37,129
2019.01.14 09:00:00,2019.01.14 10:00:00,4,Tokyo_London_Overlap,CLOSED,NO,1291.37,1292.07,1290.91,1293.16,116
2019.01.14 10:00:00,2019.01.14 14:00:00,16,London,CLOSED,NO,1293.16,1295.49,1293.11,1295.49,238
2019.01.14 14:00:00,2019.01.14 18:00:00,16,London_NewYork_Overlap,CLOSED,NO,1295.49,1295.49,1289.51,1290.42,598
2019.01.14 18:00:00,2019.01.14 23:00:00,20,NewYork,CLOSED,NO,1290.42,1291.89,1289.74,1291.52,215
2019.01.14 23:00:00,2019.01.15 01:00:00,4,Sydney,CLOSED,NO,1291.52,1291.81,1291.52,1292.40,29
2019.01.15 01:00:00,2019.01.15 08:00:00,28,Sydney_Tokyo_Overlap,CLOSED,NO,1292.40,1292.96,1290.36,1291.26,260
2019.01.15 08:00:00,2019.01.15 09:00:00,4,Asia,CLOSED,NO,1291.26,1291.26,1290.25,1290.65,101
2019.01.15 09:00:00,2019.01.15 10:00:00,4,Tokyo_London_Overlap,CLOSED,NO,1290.65,1290.65,1290.53,1289.58,12
2019.01.15 10:00:00,2019.01.15 14:00:00,16,London,CLOSED,NO,1289.58,1289.58,1287.86,1291.08,172
2019.01.15 14:00:00,2019.01.15 18:00:00,16,London_NewYork_Overlap,CLOSED,NO,1291.08,1294.36,1288.28,1291.09,608
2019.01.15 18:00:00,2019.01.15 23:00:00,20,NewYork,CLOSED,NO,1291.09,1291.09,1287.29,1289.00,380
2019.01.15 23:00:00,2019.01.16 01:00:00,4,Sydney,CLOSED,NO,1289.00,1289.20,1289.00,1289.58,20
2019.01.16 01:00:00,2019.01.16 08:00:00,28,Sydney_Tokyo_Overlap,CLOSED,NO,1289.58,1290.69,1288.50,1291.62,219
2019.01.16 08:00:00,2019.01.16 09:00:00,4,Asia,CLOSED,NO,1291.62,1292.02,1291.16,1290.94,86
2019.01.16 09:00:00,2019.01.16 10:00:00,4,Tokyo_London_Overlap,CLOSED,NO,1290.94,1291.53,1290.84,1289.68,69
2019.01.16 10:00:00,2019.01.16 14:00:00,16,London,CLOSED,NO,1289.68,1291.56,1288.85,1288.65,271
2019.01.16 14:00:00,2019.01.16 18:00:00,16,London_NewYork_Overlap,CLOSED,NO,1288.65,1294.05,1288.20,1292.92,585
2019.01.16 18:00:00,2019.01.16 23:00:00,20,NewYork,CLOSED,NO,1292.92,1294.63,1292.25,1293.10,238
2019.01.16 23:00:00,2019.01.17 01:00:00,4,Sydney,CLOSED,NO,1293.10,1293.34,1293.10,1293.70,24
2019.01.17 01:00:00,2019.01.17 08:00:00,28,Sydney_Tokyo_Overlap,CLOSED,NO,1293.70,1294.87,1291.38,1292.59,349
2019.01.17 08:00:00,2019.01.17 09:00:00,4,Asia,CLOSED,NO,1292.59,1292.78,1292.45,1292.55,33
2019.01.17 09:00:00,2019.01.17 10:00:00,4,Tokyo_London_Overlap,CLOSED,NO,1292.55,1292.55,1291.55,1292.86,100
2019.01.17 10:00:00,2019.01.17 14:00:00,16,London,CLOSED,NO,1292.86,1294.60,1292.27,1293.99,233
2019.01.17 14:00:00,2019.01.17 18:00:00,16,London_NewYork_Overlap,CLOSED,NO,1293.99,1294.06,1290.09,1290.41,397
2019.01.17 18:00:00,2019.01.17 23:00:00,20,NewYork,CLOSED,NO,1290.41,1292.81,1290.41,1291.75,240
2019.01.17 23:00:00,2019.01.18 01:00:00,4,Sydney,CLOSED,NO,1291.75,1291.95,1291.65,1292.24,30
2019.01.18 01:00:00,2019.01.18 08:00:00,28,Sydney_Tokyo_Overlap,CLOSED,NO,1292.24,1292.27,1290.79,1291.08,148
2019.01.18 08:00:00,2019.01.18 09:00:00,4,Asia,CLOSED,NO,1291.08,1291.89,1291.08,1291.98,81
2019.01.18 09:00:00,2019.01.18 10:00:00,4,Tokyo_London_Overlap,CLOSED,NO,1291.98,1291.98,1290.51,1290.01,147
2019.01.18 10:00:00,2019.01.18 14:00:00,16,London,CLOSED,NO,1290.01,1290.01,1284.45,1284.76,556
2019.01.18 14:00:00,2019.01.18 18:00:00,16,London_NewYork_Overlap,CLOSED,NO,1284.76,1286.19,1282.28,1283.25,391
2019.01.18 18:00:00,2019.01.18 23:00:00,20,NewYork,CLOSED,NO,1283.25,1283.44,1281.37,1280.60,207
2019.01.18 23:00:00,2019.01.21 01:00:00,4,Sydney,CLOSED,NO,1280.60,1281.24,1280.60,1282.53,64
2019.01.21 01:00:00,2019.01.21 08:00:00,28,Sydney_Tokyo_Overlap,CLOSED,NO,1282.53,1283.41,1281.19,1281.46,222
2019.01.21 08:00:00,2019.01.21 09:00:00,4,Asia,CLOSED,NO,1281.46,1282.84,1281.46,1282.88,138
2019.01.21 09:00:00,2019.01.21 10:00:00,4,Tokyo_London_Overlap,CLOSED,NO,1282.88,1283.07,1282.75,1282.46,32
2019.01.21 10:00:00,2019.01.21 14:00:00,16,London,CLOSED,NO,1282.46,1282.46,1278.11,1278.32,435
2019.01.21 14:00:00,2019.01.21 18:00:00,16,London_NewYork_Overlap,CLOSED,NO,1278.32,1280.72,1277.16,1280.32,356
