Ticket,Symbol,Type,EntryStructure,CloseType,EntryPrice,ExitPrice,SL,TP,Profit,Spread_Cost,Commission,Swap,Net_Profit,Session,Session_IsDST,EntryTime,ExitTime,LotSize,MagicNumber,Timeframe,Status,Reject_Reason,BodyRatio,BodyRatioMin,BodyRatioPassed,BodyRatioMode,InitialSL,InitialTP,FinalSL,FinalTP,InitialRiskPoints,InitialRewardPoints,FinalRiskPoints,FinalRewardPoints,TrailingModified,TrailingCount,TPExpanded,TPExpandCount,MaxFavorablePoints,MaxAdversePoints,CloseReason
150,XAUUSD,SELL,CHoCH,EXPERT_CLOSE,1484.10,1485.05,1501.77,1464.31,-13.35,8.70,0.00,-0.69,-14.04,London_NewYork_Overlap,YES,2019.10.21 18:30:00,2019.10.22 18:30:00,0.15,12345,M15,EXECUTED,N/A,0.00,0.00,YES,DISABLED,1501.77,1464.31,1501.77,1464.31,1767,1979,1767,1979,NO,0,NO,0,305,507,EXPERT_CLOSE
0,XAUUSD,BUY,REJECTED,REJECTED,1489.99,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Sydney_Tokyo_Overlap,YES,2019.10.23 03:15:00,1970.01.01 00:00:00,0.00,12345,M15,REJECTED,CHoCH H1 EMA200 Filter,0.00,0.00,NO,N/A,0.00,0.00,0.00,0.00,0,0,0,0,NO,0,NO,0,0,0,REJECTED
0,XAUUSD,BUY,REJECTED,REJECTED,1491.77,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Tokyo_London_Overlap,YES,2019.10.23 10:00:00,1970.01.01 00:00:00,0.00,12345,M15,REJECTED,H4 EMA Filter,0.00,0.00,NO,N/A,0.00,0.00,0.00,0.00,0,0,0,0,NO,0,NO,0,0,0,REJECTED
0,XAUUSD,BUY,REJECTED,REJECTED,1505.43,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Asia,YES,2019.10.25 09:15:00,1970.01.01 00:00:00,0.00,12345,M15,REJECTED,Max BOS Cycle Limit (2),0.00,0.00,NO,N/A,0.00,0.00,0.00,0.00,0,0,0,0,NO,0,NO,0,0,0,REJECTED
152,XAUUSD,BUY,BoS_2,EXPERT_CLOSE,1499.96,1513.27,1497.52,1526.81,194.70,9.60,0.00,-1.89,192.81,London_NewYork_Overlap,YES,2019.10.24 16:45:00,2019.10.25 16:45:00,0.15,12345,M15,EXECUTED,N/A,0.00,0.00,YES,DISABLED,1481.26,1519.96,1497.52,1526.81,1870,2000,244,2685,YES,14,YES,1,1797,262,EXPERT_CLOSE
0,XAUUSD,SELL,REJECTED,REJECTED,1500.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,London_NewYork_Overlap,NO,2019.10.28 14:45:00,1970.01.01 00:00:00,0.00,12345,M15,REJECTED,CHoCH H1 EMA200 Filter,0.00,0.00,NO,N/A,0.00,0.00,0.00,0.00,0,0,0,0,NO,0,NO,0,0,0,REJECTED
154,XAUUSD,SELL,BoS_1,EXPERT_CLOSE,1486.31,1492.19,1500.48,1466.49,-87.45,7.20,0.00,-0.69,-88.14,London,NO,2019.10.29 12:45:00,2019.10.30 12:45:00,0.15,12345,M15,EXECUTED,N/A,0.00,0.00,YES,DISABLED,1500.48,1466.49,1500.48,1466.49,1417,1982,1417,1982,NO,0,NO,0,262,644,EXPERT_CLOSE
0,XAUUSD,BUY,REJECTED,REJECTED,1493.27,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,London,NO,2019.10.30 13:00:00,1970.01.01 00:00:00,0.00,12345,M15,REJECTED,CHoCH H1 EMA200 Filter,0.00,0.00,NO,N/A,0.00,0.00,0.00,0.00,0,0,0,0,NO,0,NO,0,0,0,REJECTED
0,XAUUSD,BUY,REJECTED,REJECTED,1496.55,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,NewYork,NO,2019.10.30 22:00:00,1970.01.01 00:00:00,0.00,12345,M15,REJECTED,CHoCH H4 EMA Filter,0.00,0.00,NO,N/A,0.00,0.00,0.00,0.00,0,0,0,0,NO,0,NO,0,0,0,REJECTED
156,XAUUSD,SELL,CHoCH,HIT_SL,1484.11,1502.57,1502.25,1464.32,-276.15,7.95,0.00,-2.07,-278.22,NewYork,NO,2019.10.30 20:45:00,2019.10.31 11:05:00,0.15,12345,M15,EXECUTED,N/A,0.00,0.00,YES,DISABLED,1502.25,1464.32,1502.25,1464.32,1814,1979,1814,1979,NO,0,NO,0,0,1811,STOP_LOSS
