Ticket,Symbol,Type,EntryStructure,CloseType,EntryPrice,ExitPrice,SL,TP,Profit,Spread_Cost,Commission,Swap,Net_Profit,Session,Session_IsDST,EntryTime,ExitTime,LotSize,MagicNumber,Timeframe,Status,Reject_Reason,BodyRatio,BodyRatioMin,BodyRatioPassed,BodyRatioMode,InitialSL,InitialTP,FinalSL,FinalTP,InitialRiskPoints,InitialRewardPoints,FinalRiskPoints,FinalRewardPoints,TrailingModified,TrailingCount,TPExpanded,TPExpandCount,MaxFavorablePoints,MaxAdversePoints,CloseReason
14,XAUUSD,BUY,BoS_1,EXPERT_CLOSE,1935.98,1925.87,1914.59,1961.79,-121.68,2.04,0.00,-1.51,-123.19,London,NO,2023.01.20 10:15:00,2023.01.23 01:02:00,0.12,12345,M15,EXECUTED,N/A,0.00,0.00,YES,DISABLED,1914.59,1961.79,1914.59,1961.79,2139,2581,2139,2581,NO,0,NO,0,23,1529,EXPERT_CLOSE
0,XAUUSD,SELL,REJECTED,REJECTED,1921.47,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Asia,NO,2023.01.23 08:45:00,1970.01.01 00:00:00,0.00,12345,M15,REJECTED,CHoCH H1 EMA200 Filter,0.00,0.00,NO,N/A,0.00,0.00,0.00,0.00,0,0,0,0,NO,0,NO,0,0,0,REJECTED
16,XAUUSD,BUY,CHoCH,EXPERT_CLOSE,1936.62,1929.60,1914.54,1962.44,-84.72,1.92,0.00,-1.51,-86.23,Asia,NO,2023.01.24 08:30:00,2023.01.25 08:30:00,0.12,12345,M15,EXECUTED,N/A,0.00,0.00,YES,DISABLED,1910.80,1962.44,1914.54,1962.44,2582,2582,2208,2582,YES,3,NO,0,591,1945,EXPERT_CLOSE
18,XAUUSD,BUY,BoS_1,HIT_SL,1944.64,1922.68,1922.68,1970.57,-264.12,1.44,0.00,-4.54,-268.66,NewYork,NO,2023.01.25 22:15:00,2023.01.26 18:23:38,0.12,12345,M15,EXECUTED,N/A,0.00,0.00,YES,DISABLED,1918.71,1970.57,1922.68,1970.57,2593,2593,2196,2593,YES,6,NO,0,445,2194,STOP_LOSS
0,XAUUSD,SELL,REJECTED,REJECTED,1917.72,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Sydney_Tokyo_Overlap,NO,2023.01.31 07:45:00,1970.01.01 00:00:00,0.00,12345,M15,REJECTED,CHoCH H4 EMA Filter,0.00,0.00,NO,N/A,0.00,0.00,0.00,0.00,0,0,0,0,NO,0,NO,0,0,0,REJECTED
20,XAUUSD,BUY,CHoCH,24H_FORCE,1928.09,1930.01,1906.74,1953.80,22.68,1.92,0.00,-1.51,21.17,London_NewYork_Overlap,NO,2023.01.31 17:45:00,2023.02.01 17:45:00,0.12,12345,M15,EXECUTED,N/A,0.00,0.00,YES,DISABLED,1902.38,1953.80,1906.74,1953.80,2571,2571,2135,2571,YES,5,NO,0,512,536,Batas Waktu Hold Tercapai (24 jam >= Max 24 jam)
0,XAUUSD,SELL,REJECTED,REJECTED,1921.79,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,NewYork,NO,2023.02.01 19:15:00,1970.01.01 00:00:00,0.00,12345,M15,REJECTED,CHoCH H4 EMA Filter,0.00,0.00,NO,N/A,0.00,0.00,0.00,0.00,0,0,0,0,NO,0,NO,0,0,0,REJECTED
21,XAUUSD,BUY,BoS_1,24H_FORCE,1932.60,1946.68,1933.74,1969.39,169.80,1.92,0.00,-4.54,165.26,London_NewYork_Overlap,NO,2023.02.01 16:30:00,2023.02.02 16:30:00,0.12,12345,M15,EXECUTED,N/A,0.00,0.00,YES,DISABLED,1914.65,1958.37,1933.74,1969.39,1795,2577,-114,3679,YES,5,YES,1,2708,1206,Batas Waktu Hold Tercapai (24 jam >= Max 24 jam)
23,XAUUSD,BUY,CHoCH,HIT_SL,1938.80,1933.66,1933.66,1976.75,-63.36,1.68,0.00,-4.54,-67.90,NewYork,NO,2023.02.01 21:45:00,2023.02.02 16:47:13,0.12,12345,M15,EXECUTED,N/A,0.00,0.00,YES,DISABLED,1912.95,1964.65,1933.66,1976.75,2585,2585,514,3795,YES,5,YES,1,2088,513,STOP_LOSS
0,XAUUSD,SELL,REJECTED,REJECTED,1920.28,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,NewYork,NO,2023.02.02 18:30:00,1970.01.01 00:00:00,0.00,12345,M15,REJECTED,CHoCH H4 EMA Filter,0.00,0.00,NO,N/A,0.00,0.00,0.00,0.00,0,0,0,0,NO,0,NO,0,0,0,REJECTED
0,XAUUSD,SELL,REJECTED,REJECTED,1909.89,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,London,NO,2023.02.03 12:30:00,1970.01.01 00:00:00,0.00,12345,M15,REJECTED,H4 EMA Filter,0.00,0.00,NO,N/A,0.00,0.00,0.00,0.00,0,0,0,0,NO,0,NO,0,0,0,REJECTED
0,XAUUSD,BUY,REJECTED,REJECTED,1886.43,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,London,NO,2023.02.08 10:00:00,1970.01.01 00:00:00,0.00,12345,M15,REJECTED,CHoCH H1 EMA200 Filter,0.00,0.00,NO,N/A,0.00,0.00,0.00,0.00,0,0,0,0,NO,0,NO,0,0,0,REJECTED
0,XAUUSD,BUY,REJECTED,REJECTED,1889.66,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,London_NewYork_Overlap,NO,2023.02.09 16:00:00,1970.01.01 00:00:00,0.00,12345,M15,REJECTED,H1 EMA200 Filter,0.00,0.00,NO,N/A,0.00,0.00,0.00,0.00,0,0,0,0,NO,0,NO,0,0,0,REJECTED
26,XAUUSD,SELL,CHoCH,EXPERT_CLOSE,1863.82,1861.22,1878.09,1838.97,31.44,1.56,0.00,-0.55,30.89,NewYork,NO,2023.02.09 19:45:00,2023.02.10 19:45:00,0.12,12345,M15,EXECUTED,N/A,0.00,0.00,YES,DISABLED,1888.67,1838.97,1878.09,1838.97,2485,2485,1427,2485,YES,10,NO,0,1094,846,EXPERT_CLOSE
28,XAUUSD,SELL,BoS_1,24H_FORCE,1851.22,1849.67,1872.37,1826.54,19.08,1.92,0.00,-0.55,18.53,NewYork,NO,2023.02.13 19:00:00,2023.02.14 19:00:00,0.12,12345,M15,EXECUTED,N/A,0.00,0.00,YES,DISABLED,1875.90,1826.54,1872.37,1826.54,2468,2468,2115,2468,YES,4,NO,0,788,1951,Batas Waktu Hold Tercapai (24 jam >= Max 24 jam)
0,XAUUSD,SELL,REJECTED,REJECTED,1842.53,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Asia,NO,2023.02.15 08:45:00,1970.01.01 00:00:00,0.00,12345,M15,REJECTED,Max BOS Cycle Limit (2),0.00,0.00,NO,N/A,0.00,0.00,0.00,0.00,0,0,0,0,NO,0,NO,0,0,0,REJECTED
29,XAUUSD,SELL,BoS_2,EXPERT_CLOSE,1849.31,1834.57,1858.52,1824.65,177.48,1.68,0.00,-0.55,176.93,London_NewYork_Overlap,NO,2023.02.14 16:30:00,2023.02.15 16:30:00,0.12,12345,M15,EXECUTED,N/A,0.00,0.00,YES,DISABLED,1873.17,1824.65,1858.52,1824.65,2386,2466,921,2466,YES,13,NO,0,1742,1646,EXPERT_CLOSE
0,XAUUSD,SELL,REJECTED,REJECTED,1828.85,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,London_NewYork_Overlap,NO,2023.02.16 17:00:00,1970.01.01 00:00:00,0.00,12345,M15,REJECTED,Max BOS Cycle Limit (2),0.00,0.00,NO,N/A,0.00,0.00,0.00,0.00,0,0,0,0,NO,0,NO,0,0,0,REJECTED
0,XAUUSD,SELL,REJECTED,REJECTED,1826.79,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Sydney_Tokyo_Overlap,NO,2023.02.17 06:30:00,1970.01.01 00:00:00,0.00,12345,M15,REJECTED,Max BOS Cycle Limit (2),0.00,0.00,NO,N/A,0.00,0.00,0.00,0.00,0,0,0,0,NO,0,NO,0,0,0,REJECTED
0,XAUUSD,BUY,REJECTED,REJECTED,1844.48,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Sydney_Tokyo_Overlap,NO,2023.02.20 06:30:00,1970.01.01 00:00:00,0.00,12345,M15,REJECTED,CHoCH H1 EMA200 Filter,0.00,0.00,NO,N/A,0.00,0.00,0.00,0.00,0,0,0,0,NO,0,NO,0,0,0,REJECTED
32,XAUUSD,SELL,BoS_1,24H_FORCE,1828.64,1823.86,1843.53,1804.26,56.16,1.92,0.00,-1.66,54.50,NewYork,NO,2023.02.22 21:15:00,2023.02.23 21:15:00,0.12,12345,M15,EXECUTED,N/A,0.00,0.00,YES,DISABLED,1853.02,1804.26,1843.53,1804.26,2438,2438,1489,2438,YES,7,NO,0,1111,522,Batas Waktu Hold Tercapai (24 jam >= Max 24 jam)
0,XAUUSD,SELL,REJECTED,REJECTED,1815.76,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,London_NewYork_Overlap,NO,2023.02.24 15:15:00,1970.01.01 00:00:00,0.00,12345,M15,REJECTED,Max BOS Cycle Limit (2),0.00,0.00,NO,N/A,0.00,0.00,0.00,0.00,0,0,0,0,NO,0,NO,0,0,0,REJECTED
33,XAUUSD,SELL,BoS_2,EXPERT_CLOSE,1819.96,1814.85,1840.11,1795.69,61.92,1.68,0.00,-0.55,61.37,London_NewYork_Overlap,NO,2023.02.23 15:45:00,2023.02.24 15:45:00,0.12,12345,M15,EXECUTED,N/A,0.00,0.00,YES,DISABLED,1841.87,1795.69,1840.11,1795.69,2191,2427,2015,2427,YES,3,NO,0,819,1027,EXPERT_CLOSE
0,XAUUSD,SELL,REJECTED,REJECTED,1807.94,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Sydney_Tokyo_Overlap,NO,2023.02.27 06:00:00,1970.01.01 00:00:00,0.00,12345,M15,REJECTED,Max BOS Cycle Limit (2),0.00,0.00,NO,N/A,0.00,0.00,0.00,0.00,0,0,0,0,NO,0,NO,0,0,0,REJECTED
0,XAUUSD,BUY,REJECTED,REJECTED,1822.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,London_NewYork_Overlap,NO,2023.02.28 17:15:00,1970.01.01 00:00:00,0.00,12345,M15,REJECTED,H1 EMA200 Filter,0.00,0.00,NO,N/A,0.00,0.00,0.00,0.00,0,0,0,0,NO,0,NO,0,0,0,REJECTED
0,XAUUSD,BUY,REJECTED,REJECTED,1832.58,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Sydney_Tokyo_Overlap,NO,2023.03.01 07:30:00,1970.01.01 00:00:00,0.00,12345,M15,REJECTED,H4 EMA Filter,0.00,0.00,NO,N/A,0.00,0.00,0.00,0.00,0,0,0,0,NO,0,NO,0,0,0,REJECTED
0,XAUUSD,BUY,REJECTED,REJECTED,1840.81,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Sydney_Tokyo_Overlap,NO,2023.03.03 03:15:00,1970.01.01 00:00:00,0.00,12345,M15,REJECTED,CHoCH H4 EMA Filter,0.00,0.00,NO,N/A,0.00,0.00,0.00,0.00,0,0,0,0,NO,0,NO,0,0,0,REJECTED
0,XAUUSD,BUY,REJECTED,REJECTED,1850.23,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,NewYork,NO,2023.03.03 21:00:00,1970.01.01 00:00:00,0.00,12345,M15,REJECTED,H4 EMA Filter,0.00,0.00,NO,N/A,0.00,0.00,0.00,0.00,0,0,0,0,NO,0,NO,0,0,0,REJECTED
0,XAUUSD,SELL,REJECTED,REJECTED,1845.79,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,NewYork,NO,2023.03.06 21:15:00,1970.01.01 00:00:00,0.00,12345,M15,REJECTED,H1 EMA200 Filter,0.00,0.00,NO,N/A,0.00,0.00,0.00,0.00,0,0,0,0,NO,0,NO,0,0,0,REJECTED
36,XAUUSD,BUY,BoS_2,EXPERT_CLOSE,1857.35,1849.91,1842.56,1882.11,-89.88,1.92,0.00,-1.51,-91.39,Tokyo_London_Overlap,NO,2023.03.06 09:45:00,2023.03.07 09:45:00,0.12,12345,M15,EXECUTED,N/A,0.00,0.00,YES,DISABLED,1842.56,1882.11,1842.56,1882.11,1479,2476,1479,2476,NO,0,NO,0,37,1329,EXPERT_CLOSE
0,XAUUSD,SELL,REJECTED,REJECTED,1843.47,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,London,NO,2023.03.07 12:15:00,1970.01.01 00:00:00,0.00,12345,M15,REJECTED,H1 EMA200 Filter,0.00,0.00,NO,N/A,0.00,0.00,0.00,0.00,0,0,0,0,NO,0,NO,0,0,0,REJECTED
0,XAUUSD,BUY,REJECTED,REJECTED,1825.26,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,London_NewYork_Overlap,NO,2023.03.09 16:00:00,1970.01.01 00:00:00,0.00,12345,M15,REJECTED,CHoCH H1 EMA200 Filter,0.00,0.00,NO,N/A,0.00,0.00,0.00,0.00,0,0,0,0,NO,0,NO,0,0,0,REJECTED
0,XAUUSD,BUY,REJECTED,REJECTED,1836.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,London_NewYork_Overlap,NO,2023.03.10 15:00:00,1970.01.01 00:00:00,0.00,12345,M15,REJECTED,H4 EMA Filter,0.00,0.00,NO,N/A,0.00,0.00,0.00,0.00,0,0,0,0,NO,0,NO,0,0,0,REJECTED
38,XAUUSD,BUY,BoS_2,EXPERT_CLOSE,1897.93,1906.33,1889.11,1923.24,99.72,1.56,0.00,-1.51,98.21,London_NewYork_Overlap,NO,2023.03.13 14:30:00,2023.03.14 14:30:00,0.12,12345,M15,EXECUTED,N/A,0.00,0.00,YES,DISABLED,1872.62,1923.24,1889.11,1923.24,2531,2531,882,2531,YES,9,NO,0,1669,436,EXPERT_CLOSE
0,XAUUSD,SELL,REJECTED,REJECTED,1889.68,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,London,NO,2023.03.15 10:15:00,1970.01.01 00:00:00,0.00,12345,M15,REJECTED,CHoCH H1 EMA200 Filter,0.00,0.00,NO,N/A,0.00,0.00,0.00,0.00,0,0,0,0,NO,0,NO,0,0,0,REJECTED
40,XAUUSD,BUY,CHoCH,HIT_SL,1911.99,1910.02,1910.08,1946.52,-24.12,0.96,0.00,0.00,-24.12,London,NO,2023.03.15 13:30:00,2023.03.15 20:31:41,0.12,12345,M15,EXECUTED,N/A,0.00,0.00,YES,DISABLED,1886.50,1937.48,1910.08,1946.52,2549,2549,191,3453,YES,8,YES,1,2537,187,STOP_LOSS
42,XAUUSD,BUY,BoS_1,EXPERT_CLOSE,1940.83,1986.70,1957.78,1997.68,549.72,2.40,0.00,-1.51,548.21,London_NewYork_Overlap,NO,2023.03.17 14:30:00,2023.03.20 00:02:00,0.12,12345,M15,EXECUTED,N/A,0.00,0.00,YES,DISABLED,1914.95,1966.71,1957.78,1997.68,2588,2588,-1695,5685,YES,16,YES,3,4734,16,EXPERT_CLOSE
44,XAUUSD,BUY,BoS_2,HIT_SL,1990.10,1981.32,1981.32,2025.54,-95.81,1.76,0.00,0.00,-95.81,Asia,NO,2023.03.20 08:30:00,2023.03.20 12:33:20,0.11,12345,M15,EXECUTED,N/A,0.00,0.00,YES,DISABLED,1963.57,2016.63,1981.32,2025.54,2653,2653,878,3544,YES,3,YES,1,1970,873,STOP_LOSS
46,XAUUSD,BUY,BoS_1,24H_FORCE,1979.87,1990.21,1976.62,2017.19,113.19,2.42,0.00,-1.39,111.80,Asia,NO,2023.03.23 08:15:00,2023.03.24 08:15:00,0.11,12345,M15,EXECUTED,N/A,0.00,0.00,YES,DISABLED,1953.47,2006.27,1976.62,2017.19,2640,2640,325,3732,YES,13,YES,1,2346,1332,Batas Waktu Hold Tercapai (24 jam >= Max 24 jam)
47,XAUUSD,BUY,BoS_2,24H_FORCE,1984.35,1994.41,1976.56,2020.66,109.89,1.65,0.00,-1.39,108.50,London_NewYork_Overlap,NO,2023.03.23 16:30:00,2023.03.24 16:30:00,0.11,12345,M15,EXECUTED,N/A,0.00,0.00,YES,DISABLED,1957.89,2010.81,1976.56,2020.66,2646,2646,779,3631,YES,9,YES,1,1898,668,Batas Waktu Hold Tercapai (24 jam >= Max 24 jam)
0,XAUUSD,SELL,REJECTED,REJECTED,1980.94,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,NewYork,NO,2023.03.24 19:30:00,1970.01.01 00:00:00,0.00,12345,M15,REJECTED,CHoCH H1 EMA200 Filter,0.00,0.00,NO,N/A,0.00,0.00,0.00,0.00,0,0,0,0,NO,0,NO,0,0,0,REJECTED
49,XAUUSD,BUY,CHoCH,EXPERT_CLOSE,1999.57,1977.94,1972.91,2026.23,-238.15,2.20,0.00,-1.39,-239.54,London_NewYork_Overlap,NO,2023.03.24 15:15:00,2023.03.27 01:02:00,0.11,12345,M15,EXECUTED,N/A,0.00,0.00,YES,DISABLED,1972.91,2026.23,1972.91,2026.23,2666,2666,2666,2666,NO,0,NO,0,96,2442,EXPERT_CLOSE
0,XAUUSD,SELL,REJECTED,REJECTED,1968.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Asia,YES,2023.03.27 09:30:00,1970.01.01 00:00:00,0.00,12345,M15,REJECTED,H1 EMA200 Filter,0.00,0.00,NO,N/A,0.00,0.00,0.00,0.00,0,0,0,0,NO,0,NO,0,0,0,REJECTED
0,XAUUSD,SELL,REJECTED,REJECTED,1950.34,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,London,YES,2023.03.28 12:00:00,1970.01.01 00:00:00,0.00,12345,M15,REJECTED,CHoCH H4 EMA Filter,0.00,0.00,NO,N/A,0.00,0.00,0.00,0.00,0,0,0,0,NO,0,NO,0,0,0,REJECTED
52,XAUUSD,BUY,CHoCH,EXPERT_CLOSE,1965.99,1962.73,1948.41,1992.20,-36.74,1.54,0.00,-1.39,-38.13,London_NewYork_Overlap,YES,2023.03.28 15:45:00,2023.03.29 15:45:00,0.11,12345,M15,EXECUTED,N/A,0.00,0.00,YES,DISABLED,1940.41,1992.20,1948.41,1992.20,2558,2621,1758,2621,YES,5,NO,0,933,731,EXPERT_CLOSE
0,XAUUSD,SELL,REJECTED,REJECTED,1958.60,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Sydney_Tokyo_Overlap,YES,2023.03.30 04:15:00,1970.01.01 00:00:00,0.00,12345,M15,REJECTED,CHoCH H1 EMA200 Filter,0.00,0.00,NO,N/A,0.00,0.00,0.00,0.00,0,0,0,0,NO,0,NO,0,0,0,REJECTED
54,XAUUSD,BUY,CHoCH,EXPERT_CLOSE,1970.72,1980.67,1957.94,1997.00,109.45,1.87,0.00,-1.39,108.06,London,YES,2023.03.30 13:45:00,2023.03.31 13:45:00,0.11,12345,M15,EXECUTED,N/A,0.00,0.00,YES,DISABLED,1946.46,1997.00,1957.94,1997.00,2426,2628,1278,2628,YES,8,NO,0,1434,677,EXPERT_CLOSE
0,XAUUSD,SELL,REJECTED,REJECTED,1968.65,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,NewYork,YES,2023.03.31 20:30:00,1970.01.01 00:00:00,0.00,12345,M15,REJECTED,H1 EMA200 Filter,0.00,0.00,NO,N/A,0.00,0.00,0.00,0.00,0,0,0,0,NO,0,NO,0,0,0,REJECTED
56,XAUUSD,BUY,CHoCH,HIT_TP1,1988.30,2014.83,1965.95,2014.81,290.40,1.65,0.00,-1.39,289.01,London_NewYork_Overlap,YES,2023.04.03 17:30:00,2023.04.04 17:14:38,0.11,12345,M15,EXECUTED,N/A,0.00,0.00,YES,DISABLED,1961.79,2014.81,1965.95,2014.81,2651,2651,2235,2651,YES,6,NO,0,2647,1129,TAKE_PROFIT
57,XAUUSD,BUY,BoS_1,24H_FORCE,1992.19,2025.72,2005.40,2044.18,367.95,1.76,0.00,-1.39,366.56,London_NewYork_Overlap,YES,2023.04.04 16:45:00,2023.04.05 16:45:00,0.11,12345,M15,EXECUTED,N/A,0.00,0.00,YES,DISABLED,1968.16,2018.75,2005.40,2044.18,2403,2656,-1321,5199,YES,13,YES,2,4007,169,Batas Waktu Hold Tercapai (24 jam >= Max 24 jam)
59,XAUUSD,BUY,BoS_2,EXPERT_CLOSE,2026.50,2014.86,2006.60,2053.52,-128.59,1.76,0.00,-4.16,-132.75,Tokyo_London_Overlap,YES,2023.04.05 10:15:00,2023.04.06 10:15:00,0.11,12345,M15,EXECUTED,N/A,0.00,0.00,YES,DISABLED,2006.60,2053.52,2006.60,2053.52,1990,2702,1990,2702,NO,0,NO,0,576,1849,EXPERT_CLOSE
0,XAUUSD,SELL,REJECTED,REJECTED,2005.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,London_NewYork_Overlap,YES,2023.04.06 16:45:00,1970.01.01 00:00:00,0.00,12345,M15,REJECTED,H1 EMA200 Filter,0.00,0.00,NO,N/A,0.00,0.00,0.00,0.00,0,0,0,0,NO,0,NO,0,0,0,REJECTED
0,XAUUSD,SELL,REJECTED,REJECTED,2000.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Sydney_Tokyo_Overlap,YES,2023.04.10 03:45:00,1970.01.01 00:00:00,0.00,12345,M15,REJECTED,H1 EMA200 Filter,0.00,0.00,NO,N/A,0.00,0.00,0.00,0.00,0,0,0,0,NO,0,NO,0,0,0,REJECTED
0,XAUUSD,SELL,REJECTED,REJECTED,1988.31,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,London_NewYork_Overlap,YES,2023.04.10 17:00:00,1970.01.01 00:00:00,0.00,12345,M15,REJECTED,Max BOS Cycle Limit (2),0.00,0.00,NO,N/A,0.00,0.00,0.00,0.00,0,0,0,0,NO,0,NO,0,0,0,REJECTED
62,XAUUSD,BUY,CHoCH,24H_FORCE,2005.78,2010.70,1993.66,2032.52,53.57,1.76,0.00,-1.39,52.18,London,YES,2023.04.11 11:30:00,2023.04.12 11:30:00,0.11,12345,M15,EXECUTED,N/A,0.00,0.00,YES,DISABLED,1979.04,2032.52,1993.66,2032.52,2674,2674,1212,2674,YES,11,NO,0,1535,1020,Batas Waktu Hold Tercapai (24 jam >= Max 24 jam)
0,XAUUSD,SELL,REJECTED,REJECTED,2005.82,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,NewYork,YES,2023.04.12 19:00:00,1970.01.01 00:00:00,0.00,12345,M15,REJECTED,CHoCH H1 EMA200 Filter,0.00,0.00,NO,N/A,0.00,0.00,0.00,0.00,0,0,0,0,NO,0,NO,0,0,0,REJECTED
63,XAUUSD,BUY,BoS_1,24H_FORCE,2009.84,2016.84,1995.42,2036.64,76.67,1.65,0.00,-4.16,72.51,Sydney_Tokyo_Overlap,YES,2023.04.12 04:30:00,2023.04.13 04:30:00,0.11,12345,M15,EXECUTED,N/A,0.00,0.00,YES,DISABLED,1986.65,2036.64,1995.42,2036.64,2319,2680,1442,2680,YES,8,NO,0,1851,845,Batas Waktu Hold Tercapai (24 jam >= Max 24 jam)
