Time,Open,High,Low,Close,Volume,Spread,EMA200
2019.01.02 04:00:00,1282.21,1286.44,1282.01,1286.20,2377,17,1244.97
2019.01.02 08:00:00,1286.20,1288.70,1284.55,1286.98,8759,16,1245.39
2019.01.02 12:00:00,1286.98,1287.87,1283.27,1284.22,9373,18,1245.78
2019.01.02 16:00:00,1284.13,1287.63,1282.00,1284.02,12372,15,1246.16
2019.01.02 20:00:00,1283.92,1284.94,1278.64,1284.60,6390,14,1246.54
2019.01.03 00:00:00,1287.68,1290.13,1285.06,1288.27,5757,15,1246.95
2019.01.03 04:00:00,1288.27,1290.23,1287.53,1289.95,5676,17,1247.38
2019.01.03 08:00:00,1289.95,1292.26,1287.27,1288.03,11285,15,1247.79
2019.01.03 12:00:00,1288.03,1290.09,1284.50,1287.72,10842,15,1248.18
2019.01.03 16:00:00,1287.72,1291.30,1286.76,1290.36,17289,15,1248.60
2019.01.03 20:00:00,1290.36,1294.96,1290.03,1293.97,6469,12,1249.06
2019.01.04 00:00:00,1293.66,1298.52,1292.69,1296.92,7070,16,1249.53
2019.01.04 04:00:00,1296.93,1298.05,1293.91,1295.43,6442,21,1249.99
2019.01.04 08:00:00,1295.38,1295.73,1289.34,1290.06,7769,15,1250.39
2019.01.04 12:00:00,1290.17,1292.09,1285.77,1287.61,10055,15,1250.76
2019.01.04 16:00:00,1287.70,1287.70,1276.54,1284.30,23524,15,1251.09
2019.01.04 20:00:00,1284.30,1285.80,1283.20,1284.53,6705,15,1251.42
2019.01.07 00:00:00,1285.34,1289.72,1282.56,1288.80,4942,15,1251.80
2019.01.07 04:00:00,1288.73,1291.63,1288.15,1291.42,5545,15,1252.19
2019.01.07 08:00:00,1291.42,1292.32,1288.63,1291.28,9262,16,1252.58
2019.01.07 12:00:00,1291.31,1295.03,1290.41,1292.32,7761,19,1252.97
2019.01.07 16:00:00,1292.31,1293.02,1286.13,1288.17,14415,15,1253.32
2019.01.07 20:00:00,1288.16,1288.97,1286.73,1288.72,4628,16,1253.68
2019.01.08 00:00:00,1289.16,1290.18,1286.05,1286.23,4523,19,1254.00
2019.01.08 04:00:00,1286.21,1287.01,1281.75,1282.97,6368,18,1254.29
2019.01.08 08:00:00,1282.97,1284.71,1281.62,1283.46,9154,19,1254.58
2019.01.08 12:00:00,1283.46,1284.02,1279.31,1280.62,8688,18,1254.84
2019.01.08 16:00:00,1280.54,1286.93,1280.33,1286.35,11265,15,1255.15
2019.01.08 20:00:00,1286.35,1286.85,1284.15,1285.04,3239,15,1255.45
2019.01.09 00:00:00,1284.62,1287.04,1284.62,1285.75,4481,21,1255.75
2019.01.09 04:00:00,1285.75,1286.09,1281.51,1282.51,6589,19,1256.02
2019.01.09 08:00:00,1282.50,1283.53,1280.59,1281.11,6349,18,1256.27
2019.01.09 12:00:00,1281.11,1285.47,1280.01,1284.59,7237,16,1256.55
2019.01.09 16:00:00,1284.56,1291.74,1284.30,1289.88,17021,15,1256.88
2019.01.09 20:00:00,1289.88,1293.90,1289.50,1292.93,8509,14,1257.24
2019.01.10 00:00:00,1292.98,1293.63,1291.54,1292.55,4578,15,1257.59
2019.01.10 04:00:00,1292.55,1297.03,1292.55,1296.19,5229,17,1257.97
2019.01.10 08:00:00,1296.18,1296.95,1291.96,1292.96,7559,15,1258.32
2019.01.10 12:00:00,1292.96,1294.59,1289.73,1289.81,7572,16,1258.64
2019.01.10 16:00:00,1289.81,1292.31,1287.48,1287.88,12223,15,1258.93
2019.01.10 20:00:00,1287.88,1288.68,1286.03,1286.10,5525,16,1259.20
2019.01.11 00:00:00,1286.75,1290.15,1286.72,1289.75,3766,15,1259.50
2019.01.11 04:00:00,1289.75,1294.26,1289.34,1293.88,4560,15,1259.84
2019.01.11 08:00:00,1293.88,1295.12,1291.67,1292.20,6822,16,1260.17
2019.01.11 12:00:00,1292.20,1293.54,1291.11,1292.36,7373,15,1260.49
2019.01.11 16:00:00,1292.36,1292.47,1286.83,1290.17,11680,15,1260.78
2019.01.11 20:00:00,1290.17,1290.27,1287.11,1287.39,2818,15,1261.05
2019.01.14 00:00:00,1288.04,1292.66,1287.77,1292.29,3294,17,1261.36
2019.01.14 04:00:00,1292.29,1292.45,1290.16,1291.78,4591,15,1261.66
2019.01.14 08:00:00,1291.78,1294.55,1290.18,1293.73,6910,15,1261.98
2019.01.14 12:00:00,1293.77,1295.79,1288.35,1289.77,8928,15,1262.25
2019.01.14 16:00:00,1289.77,1293.08,1289.25,1291.63,10590,15,1262.55
2019.01.14 20:00:00,1291.63,1292.32,1290.63,1291.37,2836,15,1262.83
2019.01.15 00:00:00,1292.40,1293.32,1290.36,1292.97,3697,16,1263.13
2019.01.15 04:00:00,1292.96,1293.36,1290.11,1291.26,5086,17,1263.41
2019.01.15 08:00:00,1291.26,1291.26,1287.47,1288.67,6246,15,1263.66
2019.01.15 12:00:00,1288.67,1293.31,1288.19,1292.98,7400,16,1263.96
2019.01.15 16:00:00,1292.98,1294.59,1286.71,1287.93,13700,16,1264.20
2019.01.15 20:00:00,1287.93,1290.79,1287.03,1288.92,6236,15,1264.44
2019.01.16 00:00:00,1289.58,1291.13,1289.02,1289.12,4146,18,1264.69
2019.01.16 04:00:00,1289.13,1291.89,1288.28,1291.62,4345,19,1264.95
2019.01.16 08:00:00,1291.62,1292.71,1289.34,1289.78,7409,15,1265.20
2019.01.16 12:00:00,1289.78,1290.81,1287.78,1290.11,5977,15,1265.45
