=== Market Structure Events (Sorted by Time) ===,,,,,,
Type,Direction/Action,Price,Time,Timeframe,Status,PreviousPrice,PreviousTime
HH,Update,1282.10,2018.12.28 10:00:00,M15,Accepted,,
LL,Update,1275.94,2018.12.28 11:15:00,M15,Accepted,,
HH,Bullish,1284.02,2018.12.31 13:15:00,M15,Updated,1282.10,1970.01.01 00:00:00
HH,Update,1284.02,2018.12.31 13:15:00,M15,Accepted,,
LL,Update,1278.04,2018.12.31 20:15:00,M15,Accepted,,
CHoCH,Bullish,1284.02,2019.01.02 07:15:00,M15,Confirmed,1278.04,1970.01.01 00:00:00
HH,Update,1288.70,2019.01.02 11:15:00,M15,Accepted,,
LL,Update,1278.64,2019.01.02 20:45:00,M15,Accepted,,
HH,Bullish,1290.13,2019.01.03 01:00:00,M15,Updated,1288.70,1970.01.01 00:00:00
HH,Update,1290.13,2019.01.03 01:00:00,M15,Accepted,,
BoS,Bullish,1288.70,2019.01.03 07:30:00,M15,Confirmed,1278.64,1970.01.01 00:00:00
HH,Bullish,1292.26,2019.01.03 09:00:00,M15,Updated,1290.13,1970.01.01 00:00:00
HH,Update,1292.26,2019.01.03 09:00:00,M15,Accepted,,
LL,Update,1284.50,2019.01.03 15:15:00,M15,Accepted,,
BoS,Bullish,1292.26,2019.01.03 21:45:00,M15,Confirmed,1284.50,1970.01.01 00:00:00
HH,Bullish,1298.52,2019.01.04 03:30:00,M15,Updated,1292.26,1970.01.01 00:00:00
HH,Update,1298.52,2019.01.04 03:30:00,M15,Accepted,,
CHoCH,Bearish,1284.50,2019.01.04 16:15:00,M15,Confirmed,1298.52,1970.01.01 00:00:00
HH,Update,1298.52,2019.01.04 16:45:00,M15,Accepted,,
LL,Update,1276.54,2019.01.04 16:45:00,M15,Accepted,,
HH,Update,1295.03,2019.01.07 15:15:00,M15,Accepted,,
LL,Update,1280.01,2019.01.09 14:15:00,M15,Accepted,,
CHoCH,Bullish,1295.03,2019.01.10 05:00:00,M15,Confirmed,1280.01,1970.01.01 00:00:00
HH,Update,1297.03,2019.01.10 05:30:00,M15,Accepted,,
LL,Update,1286.03,2019.01.10 23:45:00,M15,Accepted,,
HH,Update,1293.22,2019.01.17 21:15:00,M15,Accepted,,
CHoCH,Bearish,1286.03,2019.01.18 11:15:00,M15,Confirmed,1293.22,1970.01.01 00:00:00
HH,Update,1293.22,2019.01.18 15:30:00,M15,Accepted,,
LL,Update,1281.14,2019.01.18 15:30:00,M15,Accepted,,
LL,Bearish,1280.56,2019.01.18 22:45:00,M15,Updated,1281.14,1970.01.01 00:00:00
BoS,Bearish,1281.14,2019.01.18 22:45:00,M15,Confirmed,1293.22,1970.01.01 00:00:00
LL,Update,1280.56,2019.01.18 22:45:00,M15,Accepted,,
HH,Update,1283.47,2019.01.21 02:45:00,M15,Accepted,,
BoS,Bearish,1280.56,2019.01.21 10:45:00,M15,Confirmed,1283.47,1970.01.01 00:00:00
LL,Bearish,1276.76,2019.01.21 14:30:00,M15,Updated,1280.56,1970.01.01 00:00:00
LL,Update,1276.76,2019.01.21 14:30:00,M15,Accepted,,
HH,Update,1280.98,2019.01.21 16:30:00,M15,Accepted,,
LL,Update,1277.35,2019.01.22 07:30:00,M15,Accepted,,
CHoCH,Bullish,1280.98,2019.01.22 10:00:00,M15,Confirmed,1277.35,1970.01.01 00:00:00
HH,Update,1284.80,2019.01.22 11:30:00,M15,Accepted,,
LL,Update,1279.15,2019.01.22 17:30:00,M15,Accepted,,
HH,Bullish,1285.61,2019.01.23 03:30:00,M15,Updated,1284.80,1970.01.01 00:00:00
HH,Update,1285.61,2019.01.23 03:30:00,M15,Accepted,,
BoS,Bullish,1284.80,2019.01.23 10:15:00,M15,Confirmed,1279.15,1970.01.01 00:00:00
HH,Bullish,1286.47,2019.01.23 11:00:00,M15,Updated,1285.61,1970.01.01 00:00:00
HH,Update,1286.47,2019.01.23 11:00:00,M15,Accepted,,
HH,Update,1285.81,2019.01.23 19:00:00,M15,Accepted,,
CHoCH,Bearish,1279.15,2019.01.24 10:45:00,M15,Confirmed,1285.81,1970.01.01 00:00:00
HH,Update,1285.81,2019.01.24 15:30:00,M15,Accepted,,
LL,Update,1276.70,2019.01.24 15:30:00,M15,Accepted,,
HH,Update,1283.85,2019.01.24 17:00:00,M15,Accepted,,
LL,Update,1279.31,2019.01.24 21:30:00,M15,Accepted,,
CHoCH,Bullish,1283.85,2019.01.25 09:45:00,M15,Confirmed,1279.31,1970.01.01 00:00:00
HH,Update,1303.91,2019.01.25 23:00:00,M15,Accepted,,
HH,Bullish,1304.35,2019.01.28 07:15:00,M15,Updated,1303.91,1970.01.01 00:00:00
HH,Update,1304.35,2019.01.28 07:15:00,M15,Accepted,,
LL,Update,1297.56,2019.01.28 16:15:00,M15,Accepted,,
BoS,Bullish,1303.91,2019.01.29 08:00:00,M15,Confirmed,1297.56,1970.01.01 00:00:00
HH,Bullish,1315.87,2019.01.30 10:30:00,M15,Updated,1304.35,1970.01.01 00:00:00
HH,Update,1315.87,2019.01.30 10:30:00,M15,Accepted,,
LL,Update,1308.92,2019.01.30 20:45:00,M15,Accepted,,
BoS,Bullish,1315.87,2019.01.30 21:00:00,M15,Confirmed,1308.92,1970.01.01 00:00:00
HH,Bullish,1323.37,2019.01.30 21:45:00,M15,Updated,1315.87,1970.01.01 00:00:00
HH,Update,1323.37,2019.01.30 21:45:00,M15,Accepted,,
LL,Update,1317.20,2019.01.30 22:00:00,M15,Accepted,,
BoS,Bullish,1323.37,2019.01.31 14:15:00,M15,Confirmed,1317.20,1970.01.01 00:00:00
HH,Bullish,1326.25,2019.01.31 15:30:00,M15,Updated,1323.37,1970.01.01 00:00:00
HH,Update,1326.25,2019.01.31 15:30:00,M15,Accepted,,
CHoCH,Bearish,1317.20,2019.02.01 09:15:00,M15,Confirmed,1326.25,1970.01.01 00:00:00
HH,Update,1326.25,2019.02.01 09:30:00,M15,Accepted,,
LL,Update,1316.60,2019.02.01 09:30:00,M15,Accepted,,
HH,Update,1323.44,2019.02.01 15:45:00,M15,Accepted,,
LL,Update,1316.06,2019.02.01 17:00:00,M15,Accepted,,
BoS,Bearish,1316.06,2019.02.04 03:00:00,M15,Confirmed,1323.44,1970.01.01 00:00:00
LL,Bearish,1308.53,2019.02.04 16:00:00,M15,Updated,1316.06,1970.01.01 00:00:00
LL,Update,1308.53,2019.02.04 16:00:00,M15,Accepted,,
HH,Update,1315.25,2019.02.04 20:15:00,M15,Accepted,,
HH,Bullish,1315.31,2019.02.05 07:45:00,M15,Updated,1315.25,1970.01.01 00:00:00
HH,Update,1315.31,2019.02.05 07:45:00,M15,Accepted,,
LL,Update,1310.66,2019.02.05 11:45:00,M15,Accepted,,
CHoCH,Bullish,1315.31,2019.02.05 15:30:00,M15,Confirmed,1310.66,1970.01.01 00:00:00
HH,Update,1316.77,2019.02.05 15:30:00,M15,Accepted,,
LL,Update,1312.59,2019.02.05 19:00:00,M15,Accepted,,
HH,Update,1315.63,2019.02.06 04:30:00,M15,Accepted,,
CHoCH,Bearish,1312.59,2019.02.06 13:00:00,M15,Confirmed,1315.63,1970.01.01 00:00:00
HH,Update,1315.63,2019.02.07 06:45:00,M15,Accepted,,
LL,Update,1302.73,2019.02.07 06:45:00,M15,Accepted,,
HH,Update,1311.90,2019.02.07 16:00:00,M15,Accepted,,
LL,Update,1306.21,2019.02.07 17:45:00,M15,Accepted,,
CHoCH,Bullish,1311.90,2019.02.08 14:30:00,M15,Confirmed,1306.21,1970.01.01 00:00:00
HH,Update,1315.60,2019.02.08 20:00:00,M15,Accepted,,
CHoCH,Bearish,1306.21,2019.02.11 15:15:00,M15,Confirmed,1315.60,1970.01.01 00:00:00
HH,Update,1315.60,2019.02.11 16:15:00,M15,Accepted,,
LL,Update,1303.59,2019.02.11 16:15:00,M15,Accepted,,
HH,Update,1310.33,2019.02.11 18:15:00,M15,Accepted,,
LL,Update,1306.45,2019.02.12 03:00:00,M15,Accepted,,
CHoCH,Bullish,1310.33,2019.02.12 08:30:00,M15,Confirmed,1306.45,1970.01.01 00:00:00
HH,Update,1314.68,2019.02.12 15:00:00,M15,Accepted,,
LL,Update,1308.19,2019.02.12 17:30:00,M15,Accepted,,
LL,Update,1307.98,2019.02.13 15:00:00,M15,Accepted,,
BoS,Bullish,1314.68,2019.02.13 17:00:00,M15,Confirmed,1307.98,1970.01.01 00:00:00
HH,Update,1318.11,2019.02.13 17:00:00,M15,Accepted,,
CHoCH,Bearish,1307.98,2019.02.13 21:30:00,M15,Confirmed,1318.11,1970.01.01 00:00:00
HH,Update,1318.11,2019.02.13 22:45:00,M15,Accepted,,
LL,Update,1304.94,2019.02.13 22:45:00,M15,Accepted,,
LL,Bearish,1302.34,2019.02.14 14:45:00,M15,Updated,1304.94,1970.01.01 00:00:00
BoS,Bearish,1304.94,2019.02.14 14:45:00,M15,Confirmed,1318.11,1970.01.01 00:00:00
LL,Update,1302.34,2019.02.14 14:45:00,M15,Accepted,,
HH,Update,1314.31,2019.02.14 19:45:00,M15,Accepted,,
LL,Update,1310.53,2019.02.14 20:15:00,M15,Accepted,,
CHoCH,Bullish,1314.31,2019.02.15 10:00:00,M15,Confirmed,1310.53,1970.01.01 00:00:00
HH,Update,1325.23,2019.02.18 05:30:00,M15,Accepted,,
LL,Update,1321.27,2019.02.18 10:00:00,M15,Accepted,,
BoS,Bullish,1325.23,2019.02.18 14:15:00,M15,Confirmed,1321.27,1970.01.01 00:00:00
HH,Bullish,1327.61,2019.02.18 15:45:00,M15,Updated,1325.23,1970.01.01 00:00:00
HH,Update,1327.61,2019.02.18 15:45:00,M15,Accepted,,
LL,Update,1322.81,2019.02.19 08:45:00,M15,Accepted,,
BoS,Bullish,1327.61,2019.02.19 10:15:00,M15,Confirmed,1322.81,1970.01.01 00:00:00
HH,Bullish,1346.66,2019.02.20 04:45:00,M15,Updated,1327.61,1970.01.01 00:00:00
HH,Update,1346.66,2019.02.20 04:45:00,M15,Accepted,,
LL,Update,1341.31,2019.02.20 08:45:00,M15,Accepted,,
HH,Update,1346.30,2019.02.20 20:00:00,M15,Accepted,,
CHoCH,Bearish,1341.31,2019.02.20 21:00:00,M15,Confirmed,1346.30,1970.01.01 00:00:00
HH,Update,1346.30,2019.02.20 21:15:00,M15,Accepted,,
LL,Update,1336.83,2019.02.20 21:15:00,M15,Accepted,,
BoS,Bearish,1336.83,2019.02.21 10:45:00,M15,Confirmed,1346.30,1970.01.01 00:00:00
LL,Bearish,1320.88,2019.02.21 23:30:00,M15,Updated,1336.83,1970.01.01 00:00:00
LL,Update,1320.88,2019.02.21 23:30:00,M15,Accepted,,
HH,Update,1326.45,2019.02.22 02:00:00,M15,Accepted,,
LL,Update,1321.50,2019.02.22 12:15:00,M15,Accepted,,
CHoCH,Bullish,1326.45,2019.02.22 15:45:00,M15,Confirmed,1321.50,1970.01.01 00:00:00
HH,Update,1333.05,2019.02.22 19:00:00,M15,Accepted,,
LL,Update,1325.07,2019.02.25 15:15:00,M15,Accepted,,
HH,Update,1332.51,2019.02.25 16:30:00,M15,Accepted,,
CHoCH,Bearish,1325.07,2019.02.26 09:45:00,M15,Confirmed,1332.51,1970.01.01 00:00:00
HH,Update,1332.51,2019.02.26 14:45:00,M15,Accepted,,
LL,Update,1323.43,2019.02.26 14:45:00,M15,Accepted,,
HH,Update,1329.81,2019.02.27 02:15:00,M15,Accepted,,
HH,Update,1328.76,2019.02.27 15:00:00,M15,Accepted,,
BoS,Bearish,1323.43,2019.02.27 17:00:00,M15,Confirmed,1329.81,1970.01.01 00:00:00
LL,Bearish,1316.57,2019.02.27 19:30:00,M15,Updated,1323.43,1970.01.01 00:00:00
LL,Update,1316.57,2019.02.27 19:30:00,M15,Accepted,,
HH,Update,1321.27,2019.02.28 01:45:00,M15,Accepted,,
LL,Update,1317.20,2019.02.28 03:30:00,M15,Accepted,,
CHoCH,Bullish,1321.27,2019.02.28 09:15:00,M15,Confirmed,1317.20,1970.01.01 00:00:00
HH,Update,1327.22,2019.02.28 13:30:00,M15,Accepted,,
CHoCH,Bearish,1317.20,2019.02.28 17:00:00,M15,Confirmed,1327.22,1970.01.01 00:00:00
HH,Update,1327.22,2019.03.01 22:45:00,M15,Accepted,,
LL,Update,1290.12,2019.03.01 22:45:00,M15,Accepted,,
HH,Update,1296.96,2019.03.04 04:45:00,M15,Accepted,,
BoS,Bearish,1290.12,2019.03.04 10:30:00,M15,Confirmed,1327.22,1970.01.01 00:00:00
LL,Bearish,1282.80,2019.03.04 16:45:00,M15,Updated,1290.12,1970.01.01 00:00:00
LL,Update,1282.80,2019.03.04 16:45:00,M15,Accepted,,
HH,Update,1289.71,2019.03.04 19:00:00,M15,Accepted,,
LL,Bearish,1281.13,2019.03.05 17:30:00,M15,Updated,1282.80,1970.01.01 00:00:00
LL,Update,1281.13,2019.03.05 17:30:00,M15,Accepted,,
HH,Update,1289.35,2019.03.06 02:15:00,M15,Accepted,,
LL,Update,1285.89,2019.03.06 04:45:00,M15,Accepted,,
CHoCH,Bullish,1289.35,2019.03.06 08:45:00,M15,Confirmed,1285.89,1970.01.01 00:00:00
HH,Update,1290.86,2019.03.06 09:15:00,M15,Accepted,,
CHoCH,Bearish,1285.89,2019.03.06 11:15:00,M15,Confirmed,1290.86,1970.01.01 00:00:00
HH,Update,1290.86,2019.03.06 17:00:00,M15,Accepted,,
LL,Update,1283.49,2019.03.06 17:00:00,M15,Accepted,,
HH,Update,1288.38,2019.03.07 03:45:00,M15,Accepted,,
LL,Update,1280.77,2019.03.07 10:00:00,M15,Accepted,,
HH,Bullish,1288.99,2019.03.07 14:45:00,M15,Updated,1288.38,1970.01.01 00:00:00
HH,Update,1288.99,2019.03.07 14:45:00,M15,Accepted,,
LL,Update,1282.76,2019.03.07 16:30:00,M15,Accepted,,
CHoCH,Bullish,1288.99,2019.03.08 07:45:00,M15,Confirmed,1282.76,1970.01.01 00:00:00
HH,Update,1300.69,2019.03.08 16:00:00,M15,Accepted,,
LL,Update,1290.42,2019.03.11 19:45:00,M15,Accepted,,
BoS,Bullish,1300.69,2019.03.12 20:45:00,M15,Confirmed,1290.42,1970.01.01 00:00:00
HH,Bullish,1311.19,2019.03.13 21:00:00,M15,Updated,1300.69,1970.01.01 00:00:00
HH,Update,1311.19,2019.03.13 21:00:00,M15,Accepted,,
LL,Update,1292.73,2019.03.14 15:30:00,M15,Accepted,,
LL,Update,1298.57,2019.03.20 17:45:00,M15,Accepted,,
BoS,Bullish,1311.19,2019.03.20 20:00:00,M15,Confirmed,1298.57,1970.01.01 00:00:00
HH,Bullish,1320.35,2019.03.21 09:30:00,M15,Updated,1311.19,1970.01.01 00:00:00
HH,Update,1320.35,2019.03.21 09:30:00,M15,Accepted,,
LL,Update,1303.16,2019.03.21 18:15:00,M15,Accepted,,
BoS,Bullish,1320.35,2019.03.25 16:00:00,M15,Confirmed,1303.16,1970.01.01 00:00:00
HH,Bullish,1324.49,2019.03.25 20:00:00,M15,Updated,1320.35,1970.01.01 00:00:00
HH,Update,1324.49,2019.03.25 20:00:00,M15,Accepted,,
LL,Update,1312.63,2019.03.26 13:45:00,M15,Accepted,,
HH,Update,1319.27,2019.03.27 12:00:00,M15,Accepted,,
CHoCH,Bearish,1312.63,2019.03.27 15:30:00,M15,Confirmed,1319.27,1970.01.01 00:00:00
HH,Update,1319.27,2019.03.28 04:00:00,M15,Accepted,,
LL,Update,1307.21,2019.03.28 04:00:00,M15,Accepted,,
HH,Update,1312.24,2019.03.28 08:00:00,M15,Accepted,,
BoS,Bearish,1307.21,2019.03.28 12:30:00,M15,Confirmed,1319.27,1970.01.01 00:00:00
LL,Bearish,1288.48,2019.03.28 18:30:00,M15,Updated,1307.21,1970.01.01 00:00:00
LL,Update,1288.48,2019.03.28 18:30:00,M15,Accepted,,
HH,Update,1292.59,2019.03.29 02:15:00,M15,Accepted,,
BoS,Bearish,1288.48,2019.03.29 08:30:00,M15,Confirmed,1292.59,1970.01.01 00:00:00
LL,Update,1286.66,2019.03.29 08:30:00,M15,Accepted,,
CHoCH,Bullish,1292.59,2019.03.29 13:45:00,M15,Confirmed,1286.66,1970.01.01 00:00:00
HH,Update,1299.71,2019.03.29 15:15:00,M15,Accepted,,
LL,Update,1288.18,2019.04.01 10:00:00,M15,Accepted,,
HH,Update,1296.97,2019.04.01 16:00:00,M15,Accepted,,
CHoCH,Bearish,1288.18,2019.04.01 21:30:00,M15,Confirmed,1296.97,1970.01.01 00:00:00
HH,Update,1296.97,2019.04.01 23:00:00,M15,Accepted,,
LL,Update,1286.37,2019.04.01 23:00:00,M15,Accepted,,
BoS,Bearish,1286.37,2019.04.02 07:30:00,M15,Confirmed,1296.97,1970.01.01 00:00:00
LL,Bearish,1285.24,2019.04.02 10:30:00,M15,Updated,1286.37,1970.01.01 00:00:00
LL,Update,1285.24,2019.04.02 10:30:00,M15,Accepted,,
HH,Update,1294.52,2019.04.03 14:15:00,M15,Accepted,,
BoS,Bearish,1285.24,2019.04.04 15:30:00,M15,Confirmed,1294.52,1970.01.01 00:00:00
LL,Bearish,1280.88,2019.04.04 16:45:00,M15,Updated,1285.24,1970.01.01 00:00:00
LL,Update,1280.88,2019.04.04 16:45:00,M15,Accepted,,
HH,Update,1294.35,2019.04.04 22:15:00,M15,Accepted,,
LL,Update,1290.98,2019.04.05 18:00:00,M15,Accepted,,
CHoCH,Bullish,1294.35,2019.04.08 04:30:00,M15,Confirmed,1290.98,1970.01.01 00:00:00
HH,Update,1303.66,2019.04.08 15:45:00,M15,Accepted,,
LL,Update,1296.25,2019.04.08 18:15:00,M15,Accepted,,
BoS,Bullish,1303.66,2019.04.09 15:15:00,M15,Confirmed,1296.25,1970.01.01 00:00:00
HH,Bullish,1306.15,2019.04.09 16:00:00,M15,Updated,1303.66,1970.01.01 00:00:00
HH,Update,1306.15,2019.04.09 16:00:00,M15,Accepted,,
LL,Update,1302.85,2019.04.09 17:00:00,M15,Accepted,,
HH,Update,1306.14,2019.04.09 19:00:00,M15,Accepted,,
CHoCH,Bearish,1302.85,2019.04.10 04:30:00,M15,Confirmed,1306.14,1970.01.01 00:00:00
HH,Update,1306.14,2019.04.10 05:30:00,M15,Accepted,,
LL,Update,1301.11,2019.04.10 05:30:00,M15,Accepted,,
HH,Update,1305.26,2019.04.10 09:45:00,M15,Accepted,,
LL,Update,1300.90,2019.04.10 15:30:00,M15,Accepted,,
CHoCH,Bullish,1305.26,2019.04.10 17:00:00,M15,Confirmed,1300.90,1970.01.01 00:00:00
HH,Update,1310.53,2019.04.10 20:15:00,M15,Accepted,,
CHoCH,Bearish,1300.90,2019.04.11 15:00:00,M15,Confirmed,1310.53,1970.01.01 00:00:00
HH,Update,1310.53,2019.04.11 20:15:00,M15,Accepted,,
LL,Update,1289.53,2019.04.11 20:15:00,M15,Accepted,,
HH,Update,1295.76,2019.04.12 12:30:00,M15,Accepted,,
BoS,Bearish,1289.53,2019.04.15 03:15:00,M15,Confirmed,1295.76,1970.01.01 00:00:00
LL,Bearish,1282.43,2019.04.15 16:30:00,M15,Updated,1289.53,1970.01.01 00:00:00
LL,Update,1282.43,2019.04.15 16:30:00,M15,Accepted,,
HH,Update,1290.09,2019.04.15 19:45:00,M15,Accepted,,
BoS,Bearish,1282.43,2019.04.16 15:15:00,M15,Confirmed,1290.09,1970.01.01 00:00:00
LL,Bearish,1272.89,2019.04.16 19:45:00,M15,Updated,1282.43,1970.01.01 00:00:00
LL,Update,1272.89,2019.04.16 19:45:00,M15,Accepted,,
HH,Update,1279.71,2019.04.17 09:15:00,M15,Accepted,,
BoS,Bearish,1272.89,2019.04.18 04:45:00,M15,Confirmed,1279.71,1970.01.01 00:00:00
LL,Bearish,1271.09,2019.04.18 09:30:00,M15,Updated,1272.89,1970.01.01 00:00:00
LL,Update,1271.09,2019.04.18 09:30:00,M15,Accepted,,
HH,Update,1277.65,2019.04.18 12:00:00,M15,Accepted,,
LL,Update,1272.48,2019.04.18 19:15:00,M15,Accepted,,
CHoCH,Bullish,1277.65,2019.04.22 05:00:00,M15,Confirmed,1272.48,1970.01.01 00:00:00
HH,Update,1279.73,2019.04.22 06:15:00,M15,Accepted,,
HH,Bullish,1279.77,2019.04.22 13:30:00,M15,Updated,1279.73,1970.01.01 00:00:00
HH,Update,1279.77,2019.04.22 13:30:00,M15,Accepted,,
LL,Update,1273.74,2019.04.22 19:00:00,M15,Accepted,,
HH,Update,1276.44,2019.04.23 04:30:00,M15,Accepted,,
CHoCH,Bearish,1273.74,2019.04.23 08:30:00,M15,Confirmed,1276.44,1970.01.01 00:00:00
HH,Update,1276.44,2019.04.23 17:30:00,M15,Accepted,,
LL,Update,1266.21,2019.04.23 17:30:00,M15,Accepted,,
CHoCH,Bullish,1276.44,2019.04.24 18:30:00,M15,Confirmed,1266.21,1970.01.01 00:00:00
HH,Update,1278.49,2019.04.24 18:30:00,M15,Accepted,,
LL,Update,1273.31,2019.04.25 03:30:00,M15,Accepted,,
BoS,Bullish,1278.49,2019.04.25 16:00:00,M15,Confirmed,1273.31,1970.01.01 00:00:00
HH,Bullish,1282.53,2019.04.25 16:45:00,M15,Updated,1278.49,1970.01.01 00:00:00
HH,Update,1282.53,2019.04.25 16:45:00,M15,Accepted,,
LL,Update,1276.28,2019.04.25 19:30:00,M15,Accepted,,
LL,Update,1274.15,2019.04.26 15:30:00,M15,Accepted,,
BoS,Bullish,1282.53,2019.04.26 16:15:00,M15,Confirmed,1274.15,1970.01.01 00:00:00
HH,Bullish,1288.67,2019.04.26 19:45:00,M15,Updated,1282.53,1970.01.01 00:00:00
HH,Update,1288.67,2019.04.26 19:45:00,M15,Accepted,,
LL,Update,1278.01,2019.04.29 17:30:00,M15,Accepted,,
HH,Update,1285.49,2019.04.30 16:45:00,M15,Accepted,,
CHoCH,Bearish,1278.01,2019.05.01 09:45:00,M15,Confirmed,1285.49,1970.01.01 00:00:00
HH,Update,1285.49,2019.05.01 10:00:00,M15,Accepted,,
LL,Update,1277.72,2019.05.01 10:00:00,M15,Accepted,,
CHoCH,Bullish,1285.49,2019.05.01 21:15:00,M15,Confirmed,1277.72,1970.01.01 00:00:00
HH,Update,1287.23,2019.05.01 21:15:00,M15,Accepted,,
CHoCH,Bearish,1277.72,2019.05.01 21:30:00,M15,Confirmed,1287.23,1970.01.01 00:00:00
HH,Update,1287.23,2019.05.01 21:30:00,M15,Accepted,,
LL,Update,1272.83,2019.05.01 21:30:00,M15,Accepted,,
BoS,Bearish,1272.83,2019.05.02 09:00:00,M15,Confirmed,1287.23,1970.01.01 00:00:00
LL,Bearish,1266.20,2019.05.02 16:30:00,M15,Updated,1272.83,1970.01.01 00:00:00
LL,Update,1266.20,2019.05.02 16:30:00,M15,Accepted,,
HH,Update,1272.11,2019.05.02 19:00:00,M15,Accepted,,
HH,Bullish,1272.77,2019.05.03 07:15:00,M15,Updated,1272.11,1970.01.01 00:00:00
HH,Update,1272.77,2019.05.03 07:15:00,M15,Accepted,,
CHoCH,Bullish,1272.77,2019.05.03 15:30:00,M15,Confirmed,1268.13,1970.01.01 00:00:00
LL,Update,1268.13,2019.05.03 15:30:00,M15,Accepted,,
HH,Update,1285.77,2019.05.06 01:30:00,M15,Accepted,,
LL,Update,1276.93,2019.05.06 16:45:00,M15,Accepted,,
BoS,Bullish,1285.77,2019.05.08 05:00:00,M15,Confirmed,1276.93,1970.01.01 00:00:00
HH,Bullish,1291.44,2019.05.08 15:45:00,M15,Updated,1285.77,1970.01.01 00:00:00
HH,Update,1291.44,2019.05.08 15:45:00,M15,Accepted,,
LL,Update,1279.27,2019.05.08 20:00:00,M15,Accepted,,
LL,Update,1280.25,2019.05.09 16:30:00,M15,Accepted,,
BoS,Bullish,1291.44,2019.05.13 16:00:00,M15,Confirmed,1280.25,1970.01.01 00:00:00
HH,Bullish,1303.23,2019.05.14 03:15:00,M15,Updated,1291.44,1970.01.01 00:00:00
HH,Update,1303.23,2019.05.14 03:15:00,M15,Accepted,,
LL,Update,1293.65,2019.05.14 18:30:00,M15,Accepted,,
HH,Update,1298.12,2019.05.15 04:15:00,M15,Accepted,,
CHoCH,Bearish,1293.65,2019.05.15 09:30:00,M15,Confirmed,1298.12,1970.01.01 00:00:00
LL,Update,1292.99,2019.05.15 09:45:00,M15,Accepted,,
CHoCH,Bullish,1298.12,2019.05.15 11:45:00,M15,Confirmed,1292.99,1970.01.01 00:00:00
HH,Update,1300.84,2019.05.15 15:45:00,M15,Accepted,,
LL,Update,1294.66,2019.05.15 18:15:00,M15,Accepted,,
HH,Update,1298.72,2019.05.16 10:45:00,M15,Accepted,,
CHoCH,Bearish,1294.66,2019.05.16 13:00:00,M15,Confirmed,1298.72,1970.01.01 00:00:00
HH,Update,1298.72,2019.05.16 18:30:00,M15,Accepted,,
LL,Update,1283.97,2019.05.16 18:30:00,M15,Accepted,,
HH,Update,1288.89,2019.05.17 09:45:00,M15,Accepted,,
BoS,Bearish,1283.97,2019.05.17 16:15:00,M15,Confirmed,1288.89,1970.01.01 00:00:00
LL,Bearish,1274.72,2019.05.17 20:15:00,M15,Updated,1283.97,1970.01.01 00:00:00
LL,Update,1274.72,2019.05.17 20:15:00,M15,Accepted,,
HH,Update,1278.85,2019.05.20 01:00:00,M15,Accepted,,
BoS,Bearish,1274.72,2019.05.20 12:30:00,M15,Confirmed,1278.85,1970.01.01 00:00:00
LL,Bearish,1273.61,2019.05.20 12:30:00,M15,Updated,1274.72,1970.01.01 00:00:00
LL,Update,1273.61,2019.05.20 12:30:00,M15,Accepted,,
HH,Bullish,1278.95,2019.05.20 18:00:00,M15,Updated,1278.85,1970.01.01 00:00:00
HH,Update,1278.95,2019.05.20 18:00:00,M15,Accepted,,
BoS,Bearish,1273.61,2019.05.21 14:15:00,M15,Confirmed,1278.95,1970.01.01 00:00:00
LL,Bearish,1269.41,2019.05.21 16:30:00,M15,Updated,1273.61,1970.01.01 00:00:00
LL,Update,1269.41,2019.05.21 16:30:00,M15,Accepted,,
HH,Update,1275.25,2019.05.22 03:00:00,M15,Accepted,,
LL,Update,1272.43,2019.05.22 09:15:00,M15,Accepted,,
CHoCH,Bullish,1275.25,2019.05.22 14:45:00,M15,Confirmed,1272.43,1970.01.01 00:00:00
HH,Update,1277.26,2019.05.22 15:30:00,M15,Accepted,,
LL,Update,1272.78,2019.05.23 06:45:00,M15,Accepted,,
BoS,Bullish,1277.26,2019.05.23 15:00:00,M15,Confirmed,1272.78,1970.01.01 00:00:00
HH,Bullish,1287.27,2019.05.23 18:00:00,M15,Updated,1277.26,1970.01.01 00:00:00
HH,Update,1287.27,2019.05.23 18:00:00,M15,Accepted,,
LL,Update,1280.71,2019.05.24 16:30:00,M15,Accepted,,
HH,Bullish,1287.33,2019.05.27 04:45:00,M15,Updated,1287.27,1970.01.01 00:00:00
HH,Update,1287.33,2019.05.27 04:45:00,M15,Accepted,,
LL,Update,1282.28,2019.05.28 07:45:00,M15,Accepted,,
HH,Update,1285.06,2019.05.28 11:45:00,M15,Accepted,,
CHoCH,Bearish,1282.28,2019.05.28 15:00:00,M15,Confirmed,1285.06,1970.01.01 00:00:00
HH,Update,1285.06,2019.05.28 17:00:00,M15,Accepted,,
LL,Update,1276.09,2019.05.28 17:00:00,M15,Accepted,,
HH,Bullish,1285.51,2019.05.29 15:30:00,M15,Updated,1285.06,1970.01.01 00:00:00
HH,Update,1285.51,2019.05.29 15:30:00,M15,Accepted,,
LL,Update,1274.95,2019.05.30 10:15:00,M15,Accepted,,
CHoCH,Bullish,1285.51,2019.05.30 18:00:00,M15,Confirmed,1274.95,1970.01.01 00:00:00
HH,Update,1289.17,2019.05.30 18:00:00,M15,Accepted,,
LL,Update,1285.72,2019.05.30 19:15:00,M15,Accepted,,
