Symbol,TotalTrades,WinningTrades,LosingTrades,WinRate,TotalProfit,MaxDrawdown,ProfitFactor,StartDate,EndDate
XAUUSD,25,9,16,36.00,-931.17,1282.38,0.59,2021.01.05 11:45:00,2021.09.16 13:00:13
