Time,Session,IsActive,OpenPrice,HighPrice,LowPrice,ClosePrice,BarsCount,SessionRangePoints
2021.01.12 22:00:00,Asia,NO,1854.20,1862.94,1852.31,1859.71,17239,1063
2021.01.13 08:00:00,London,NO,1858.44,1862.67,1849.31,1854.36,15310,1336
2021.01.13 13:00:00,London_NewYork_Overlap,NO,1854.36,1861.19,1849.65,1858.49,13130,1154
2021.01.13 17:00:00,NewYork,NO,1858.49,1860.36,1852.86,1853.53,14615,750
2021.01.13 22:00:00,Asia,NO,1853.53,1854.12,1831.01,1840.22,18278,2311
2021.01.14 08:00:00,London,NO,1844.42,1845.27,1836.13,1838.85,15262,914
2021.01.14 13:00:00,London_NewYork_Overlap,NO,1838.85,1852.17,1836.72,1844.83,12882,1545
2021.01.14 17:00:00,NewYork,NO,1844.83,1857.42,1841.32,1844.36,16091,1610
2021.01.14 22:00:00,Asia,NO,1844.36,1855.58,1844.32,1853.30,15972,1126
2021.01.15 08:00:00,London,NO,1849.92,1856.83,1846.74,1853.97,15564,1009
2021.01.15 13:00:00,London_NewYork_Overlap,NO,1853.97,1854.73,1836.57,1839.35,13864,1816
2021.01.15 17:00:00,NewYork,NO,1839.35,1841.52,1823.40,1828.49,17893,1812
2021.01.15 22:00:00,Asia,NO,1828.49,1832.36,1810.29,1828.83,23383,2207
2021.01.18 08:00:00,London,NO,1838.52,1840.70,1829.97,1832.68,16712,1073
2021.01.18 13:00:00,London_NewYork_Overlap,NO,1832.68,1838.33,1829.62,1833.75,13837,871
2021.01.18 17:00:00,NewYork,NO,1833.75,1839.29,1832.92,1838.41,9077,637
2021.01.19 01:05:00,Asia,NO,1838.41,1843.62,1835.97,1839.64,16189,765
2021.01.19 08:00:00,London,NO,1837.73,1845.49,1836.63,1844.67,16810,886
2021.01.19 13:00:00,London_NewYork_Overlap,NO,1844.67,1845.26,1833.14,1835.87,13896,1212
2021.01.19 17:00:00,NewYork,NO,1835.87,1843.44,1833.45,1839.19,16554,999
2021.01.19 22:00:00,Asia,NO,1839.19,1850.83,1838.50,1849.50,18835,1233
2021.01.20 08:00:00,London,NO,1851.31,1857.37,1850.46,1853.72,16978,691
2021.01.20 13:00:00,London_NewYork_Overlap,NO,1853.72,1864.82,1832.52,1855.47,14067,3230
2021.01.20 17:00:00,NewYork,NO,1855.47,1870.30,1854.68,1868.13,17031,1562
2021.01.20 22:00:00,Asia,NO,1868.13,1872.70,1867.00,1871.05,19988,570
2021.01.21 08:00:00,London,NO,1874.22,1875.01,1866.20,1870.15,17283,881
2021.01.21 13:00:00,London_NewYork_Overlap,NO,1870.15,1872.44,1858.32,1864.22,14016,1412
2021.01.21 17:00:00,NewYork,NO,1864.22,1869.69,1860.75,1869.30,17150,894
2021.01.21 22:00:00,Asia,NO,1869.30,1871.49,1859.94,1864.09,20429,1155
2021.01.22 08:00:00,London,NO,1862.56,1863.93,1850.11,1852.00,17583,1382
2021.01.22 13:00:00,London_NewYork_Overlap,NO,1852.00,1852.59,1837.42,1850.40,14388,1517
2021.01.22 17:00:00,NewYork,NO,1850.40,1858.36,1850.40,1855.69,16932,796
2021.01.22 22:00:00,Asia,NO,1855.69,1860.01,1852.51,1854.39,19811,750
2021.01.25 08:00:00,London,NO,1853.31,1863.39,1849.64,1862.71,17630,1375
2021.01.25 13:00:00,London_NewYork_Overlap,NO,1862.71,1867.90,1855.04,1855.89,14310,1286
2021.01.25 17:00:00,NewYork,NO,1855.89,1859.11,1847.12,1854.98,17254,1199
2021.01.25 22:00:00,Asia,NO,1854.98,1861.73,1853.21,1856.42,20079,852
2021.01.26 08:00:00,London,NO,1857.28,1857.36,1848.44,1849.34,17363,892
2021.01.26 13:00:00,London_NewYork_Overlap,NO,1849.34,1860.10,1848.90,1856.34,13946,1120
2021.01.26 17:00:00,NewYork,NO,1856.34,1858.07,1849.56,1851.68,16662,851
2021.01.26 22:00:00,Asia,NO,1851.68,1852.98,1843.28,1847.51,19307,970
2021.01.27 08:00:00,London,NO,1851.09,1853.11,1844.36,1846.69,16492,875
2021.01.27 13:00:00,London_NewYork_Overlap,NO,1846.69,1846.71,1831.40,1837.16,14363,1531
2021.01.27 17:00:00,NewYork,NO,1837.16,1850.59,1834.91,1841.65,17783,1568
2021.01.27 22:00:00,Asia,NO,1841.65,1845.11,1834.05,1837.16,24542,1106
2021.01.28 08:00:00,London,NO,1836.92,1843.36,1834.12,1841.68,17720,924
2021.01.28 13:00:00,London_NewYork_Overlap,NO,1841.68,1863.39,1837.67,1854.74,14164,2572
2021.01.28 17:00:00,NewYork,NO,1854.74,1863.93,1835.09,1843.88,17973,2884
2021.01.28 22:00:00,Asia,NO,1843.88,1845.33,1839.60,1842.94,25356,573
2021.01.29 08:00:00,London,NO,1845.92,1860.09,1842.36,1857.49,17898,1773
2021.01.29 13:00:00,London_NewYork_Overlap,NO,1857.49,1875.67,1852.61,1865.06,14398,2306
2021.01.29 17:00:00,NewYork,NO,1865.06,1866.22,1847.84,1850.06,17993,1838
2021.01.29 22:00:00,Asia,NO,1850.06,1863.90,1841.54,1860.38,26338,2236
2021.02.01 08:00:00,London,NO,1859.75,1871.74,1856.48,1859.97,17995,1526
2021.02.01 13:00:00,London_NewYork_Overlap,NO,1859.97,1869.52,1857.82,1863.59,14387,1170
2021.02.01 17:00:00,NewYork,NO,1863.59,1868.14,1856.71,1859.61,17956,1143
2021.02.01 22:00:00,Asia,NO,1859.61,1864.03,1852.80,1854.04,25760,1123
2021.02.02 08:00:00,London,NO,1856.36,1857.20,1844.84,1849.41,17934,1236
2021.02.02 13:00:00,London_NewYork_Overlap,NO,1849.41,1850.02,1829.56,1834.21,14338,2046
2021.02.02 17:00:00,NewYork,NO,1834.21,1839.77,1830.47,1836.75,17582,930
2021.02.02 22:00:00,Asia,NO,1836.75,1844.98,1834.59,1840.60,22421,1039
2021.02.03 08:00:00,London,NO,1839.11,1840.28,1832.64,1834.78,17653,764
2021.02.03 13:00:00,London_NewYork_Overlap,NO,1834.78,1842.30,1831.80,1835.33,14254,1050
2021.02.03 17:00:00,NewYork,NO,1835.33,1838.02,1829.81,1833.24,16757,821
2021.02.03 22:00:00,Asia,NO,1833.24,1834.74,1821.05,1822.27,22189,1369
2021.02.04 08:00:00,London,NO,1817.59,1827.21,1810.39,1811.83,17876,1682
2021.02.04 13:00:00,London_NewYork_Overlap,NO,1811.83,1819.56,1785.36,1785.78,14236,3420
2021.02.04 17:00:00,NewYork,NO,1785.78,1796.03,1784.93,1795.10,17755,1110
2021.02.04 22:00:00,Asia,NO,1795.10,1797.87,1791.98,1795.49,21029,589
2021.02.05 08:00:00,London,NO,1797.88,1811.22,1796.33,1807.46,16702,1489
2021.02.05 13:00:00,London_NewYork_Overlap,NO,1807.46,1808.03,1793.48,1802.78,13969,1455
2021.02.05 17:00:00,NewYork,NO,1802.78,1815.20,1802.39,1810.01,17568,1281
2021.02.05 22:00:00,Asia,NO,1810.01,1818.87,1808.41,1810.87,22337,1046
2021.02.08 08:00:00,London,NO,1812.96,1817.87,1807.77,1815.45,16926,1010
2021.02.08 13:00:00,London_NewYork_Overlap,NO,1815.45,1834.91,1815.44,1832.09,14325,1947
2021.02.08 17:00:00,NewYork,NO,1832.09,1839.19,1830.39,1832.18,17358,880
2021.02.08 22:00:00,Asia,NO,1832.18,1843.34,1828.83,1841.22,22231,1451
2021.02.09 08:00:00,London,NO,1840.02,1848.56,1838.19,1841.82,17659,1037
2021.02.09 13:00:00,London_NewYork_Overlap,NO,1841.82,1847.52,1832.23,1836.99,14020,1529
2021.02.09 17:00:00,NewYork,NO,1836.99,1845.76,1834.35,1837.50,17494,1141
2021.02.09 22:00:00,Asia,NO,1837.50,1845.22,1834.05,1843.84,19556,1117
2021.02.10 08:00:00,London,NO,1842.77,1846.96,1839.11,1841.59,16725,785
2021.02.10 13:00:00,London_NewYork_Overlap,NO,1841.59,1855.31,1837.72,1841.60,14003,1759
2021.02.10 17:00:00,NewYork,NO,1841.60,1846.24,1834.92,1843.03,17552,1132
2021.02.10 22:00:00,Asia,NO,1843.03,1844.24,1834.14,1835.91,18131,1010
2021.02.11 08:00:00,London,NO,1836.92,1845.84,1836.37,1840.53,15527,947
2021.02.11 13:00:00,London_NewYork_Overlap,NO,1840.53,1847.54,1838.80,1842.46,13292,874
2021.02.11 17:00:00,NewYork,NO,1842.46,1842.75,1821.20,1824.43,17896,2155
2021.02.11 22:00:00,Asia,NO,1824.43,1827.90,1819.39,1822.61,16448,851
2021.02.12 08:00:00,London,NO,1823.97,1824.04,1812.48,1820.54,16511,1156
2021.02.12 13:00:00,London_NewYork_Overlap,NO,1820.54,1820.71,1810.53,1814.71,14044,1018
2021.02.12 17:00:00,NewYork,NO,1814.71,1830.63,1814.25,1819.30,17437,1638
2021.02.12 22:00:00,Asia,NO,1819.30,1827.02,1817.44,1822.67,19882,958
2021.02.15 08:00:00,London,NO,1824.95,1825.12,1816.11,1818.49,16382,901
2021.02.15 13:00:00,London_NewYork_Overlap,NO,1818.49,1824.33,1816.08,1818.50,13541,825
2021.02.15 17:00:00,NewYork,NO,1818.50,1820.83,1816.47,1819.62,8460,436
2021.02.16 01:05:00,Asia,NO,1819.62,1826.42,1817.50,1824.55,16025,892
2021.02.16 08:00:00,London,NO,1821.17,1825.62,1818.90,1822.85,17423,672
2021.02.16 13:00:00,London_NewYork_Overlap,NO,1822.85,1823.66,1789.48,1791.62,14340,3418
2021.02.16 17:00:00,NewYork,NO,1791.62,1814.26,1790.91,1795.28,17834,2335
2021.02.16 22:00:00,Asia,NO,1795.28,1796.30,1786.66,1792.91,23909,964
2021.02.17 08:00:00,London,NO,1792.11,1793.98,1783.70,1789.33,17710,1028
2021.02.17 13:00:00,London_NewYork_Overlap,NO,1789.33,1793.41,1774.12,1781.53,14260,1929
2021.02.17 17:00:00,NewYork,NO,1781.53,1782.58,1769.47,1771.93,17921,1311
2021.02.17 22:00:00,Asia,NO,1771.93,1785.83,1771.77,1782.66,23252,1406
2021.02.18 08:00:00,London,NO,1783.83,1788.99,1778.87,1784.99,17702,1012
2021.02.18 13:00:00,London_NewYork_Overlap,NO,1784.99,1789.58,1773.12,1775.75,14339,1646
2021.02.18 17:00:00,NewYork,NO,1775.75,1780.10,1768.43,1775.36,17587,1167
2021.02.18 22:00:00,Asia,NO,1775.36,1776.98,1760.64,1767.91,24331,1634
2021.02.19 08:00:00,London,NO,1772.56,1777.61,1769.10,1772.12,17830,851
2021.02.19 13:00:00,London_NewYork_Overlap,NO,1772.12,1791.63,1767.87,1786.91,14301,2376
2021.02.19 17:00:00,NewYork,NO,1786.91,1787.88,1777.38,1780.23,17883,1050
2021.02.19 22:00:00,Asia,NO,1780.23,1789.71,1779.56,1784.83,24847,1015
2021.02.22 08:00:00,London,NO,1789.41,1799.22,1788.82,1796.16,17915,1040
2021.02.22 13:00:00,London_NewYork_Overlap,NO,1796.16,1808.33,1793.51,1804.72,14306,1482
2021.02.22 17:00:00,NewYork,NO,1804.72,1812.67,1803.29,1808.12,17860,938
2021.02.22 22:00:00,Asia,NO,1808.12,1816.00,1806.23,1812.68,23132,977
2021.02.23 08:00:00,London,NO,1812.68,1814.66,1803.64,1805.77,17937,1102
2021.02.23 13:00:00,London_NewYork_Overlap,NO,1805.77,1812.81,1795.60,1801.54,14303,1721
2021.02.23 17:00:00,NewYork,NO,1801.54,1810.85,1799.18,1803.71,17885,1167
2021.02.23 22:00:00,Asia,NO,1803.71,1813.93,1803.67,1809.21,24276,1026
2021.02.24 08:00:00,London,NO,1809.55,1809.85,1803.09,1807.06,17847,676
2021.02.24 13:00:00,London_NewYork_Overlap,NO,1807.06,1810.20,1783.63,1785.62,14304,2657
2021.02.24 17:00:00,NewYork,NO,1785.62,1804.41,1783.69,1797.30,17908,2072
2021.02.24 22:00:00,Asia,NO,1797.30,1805.35,1793.92,1797.92,23990,1143
2021.02.25 08:00:00,London,NO,1800.67,1801.23,1787.37,1794.79,17978,1386
2021.02.25 13:00:00,London_NewYork_Overlap,NO,1794.79,1795.24,1778.37,1781.52,14397,1687
2021.02.25 17:00:00,NewYork,NO,1781.52,1783.06,1765.32,1773.34,17980,1774
2021.02.25 22:00:00,Asia,NO,1773.34,1775.74,1765.27,1767.86,27778,1047
2021.02.26 08:00:00,London,NO,1760.59,1770.09,1755.35,1764.54,17998,1474
2021.02.26 13:00:00,London_NewYork_Overlap,NO,1764.54,1767.10,1744.96,1745.05,14400,2214
2021.02.26 17:00:00,NewYork,NO,1745.05,1745.90,1717.18,1727.21,17938,2872
2021.02.26 22:00:00,Asia,NO,1727.21,1751.67,1726.63,1749.85,26689,2504
2021.03.01 08:00:00,London,NO,1750.69,1759.86,1743.67,1745.63,17925,1619
2021.03.01 13:00:00,London_NewYork_Overlap,NO,1745.63,1747.47,1730.82,1734.71,14365,1665
2021.03.01 17:00:00,NewYork,NO,1734.71,1742.56,1720.48,1724.44,17980,2208
2021.03.01 22:00:00,Asia,NO,1724.44,1728.47,1707.20,1713.44,26215,2127
2021.03.02 08:00:00,London,NO,1714.82,1730.90,1713.55,1727.83,17905,1735
2021.03.02 13:00:00,London_NewYork_Overlap,NO,1727.83,1736.22,1721.38,1725.81,14378,1484
2021.03.02 17:00:00,NewYork,NO,1725.81,1738.45,1720.33,1734.76,17896,1812
2021.03.02 22:00:00,Asia,NO,1734.76,1740.49,1729.99,1735.23,23379,1050
2021.03.03 08:00:00,London,NO,1733.13,1735.91,1723.92,1726.56,17894,1199
2021.03.03 13:00:00,London_NewYork_Overlap,NO,1726.56,1726.69,1708.41,1711.42,14355,1828
2021.03.03 17:00:00,NewYork,NO,1711.42,1725.07,1701.93,1715.67,17957,2314
2021.03.03 22:00:00,Asia,NO,1715.67,1717.15,1706.70,1715.00,25971,1045
2021.03.04 08:00:00,London,NO,1718.20,1721.29,1706.24,1715.36,17965,1505
2021.03.04 13:00:00,London_NewYork_Overlap,NO,1715.36,1723.17,1712.30,1714.68,14381,1087
2021.03.04 17:00:00,NewYork,NO,1714.68,1722.32,1690.56,1699.10,18000,3176
2021.03.04 22:00:00,Asia,NO,1699.10,1700.54,1687.34,1692.08,26544,1320
2021.03.05 08:00:00,London,NO,1697.00,1700.38,1690.99,1694.73,17923,939
2021.03.05 13:00:00,London_NewYork_Overlap,NO,1694.73,1707.56,1687.30,1694.52,14330,2026
2021.03.05 17:00:00,NewYork,NO,1694.52,1705.18,1694.38,1699.15,17955,1080
2021.03.05 22:00:00,Asia,NO,1699.15,1714.27,1697.61,1707.77,25118,1666
2021.03.08 08:00:00,London,NO,1707.67,1709.22,1689.75,1692.64,17872,1947
2021.03.08 13:00:00,London_NewYork_Overlap,NO,1692.64,1696.52,1684.77,1686.90,14379,1175
2021.03.08 17:00:00,NewYork,NO,1686.90,1690.91,1676.85,1685.10,17874,1406
2021.03.08 22:00:00,Asia,NO,1685.10,1691.51,1680.12,1687.52,24655,1139
2021.03.09 08:00:00,London,NO,1688.88,1705.02,1688.25,1702.77,17764,1677
2021.03.09 13:00:00,London_NewYork_Overlap,NO,1702.77,1720.56,1701.72,1717.74,14384,1884
2021.03.09 17:00:00,NewYork,NO,1717.74,1719.67,1711.79,1717.09,17524,788
2021.03.09 22:00:00,Asia,NO,1717.09,1719.57,1710.82,1713.13,22953,875
2021.03.10 08:00:00,London,NO,1712.85,1716.67,1709.72,1711.24,17673,695
2021.03.10 13:00:00,London_NewYork_Overlap,NO,1711.24,1723.65,1708.20,1718.47,14312,1545
2021.03.10 17:00:00,NewYork,NO,1718.47,1726.01,1714.38,1723.97,17782,1163
2021.03.10 22:00:00,Asia,NO,1723.97,1734.66,1723.22,1732.26,22228,1144
2021.03.11 08:00:00,London,NO,1735.56,1739.81,1731.44,1735.98,17684,837
2021.03.11 13:00:00,London_NewYork_Overlap,NO,1735.98,1737.20,1719.30,1722.81,14316,1790
2021.03.11 17:00:00,NewYork,NO,1722.81,1728.32,1719.75,1724.71,17789,857
2021.03.11 22:00:00,Asia,NO,1724.71,1727.94,1716.85,1718.82,21776,1109
2021.03.12 08:00:00,London,NO,1718.14,1718.24,1699.21,1703.41,17941,1903
2021.03.12 13:00:00,London_NewYork_Overlap,NO,1703.41,1708.12,1699.52,1706.24,14322,860
2021.03.12 17:00:00,NewYork,NO,1706.24,1725.28,1702.05,1722.45,17710,2323
2021.03.12 22:00:00,Asia,NO,1722.45,1734.01,1721.27,1726.73,24816,1274
2021.03.15 08:00:00,London,NO,1723.97,1732.62,1722.16,1729.15,17453,1046
2021.03.15 13:00:00,London_NewYork_Overlap,NO,1729.15,1734.52,1723.43,1723.94,14339,1109
2021.03.15 17:00:00,NewYork,NO,1723.94,1732.11,1722.89,1730.96,16863,922
2021.03.15 22:00:00,Asia,NO,1730.96,1735.00,1729.57,1734.16,18130,543
2021.03.16 08:00:00,London,NO,1736.25,1736.74,1726.27,1734.22,17337,1047
2021.03.16 13:00:00,London_NewYork_Overlap,NO,1734.22,1741.18,1730.37,1734.00,14037,1081
2021.03.16 17:00:00,NewYork,NO,1734.00,1735.24,1726.80,1732.56,17742,844
2021.03.16 22:00:00,Asia,NO,1732.56,1737.61,1729.64,1736.79,20417,797
2021.03.17 08:00:00,London,NO,1735.37,1737.99,1733.43,1735.13,16668,456
2021.03.17 13:00:00,London_NewYork_Overlap,NO,1735.13,1735.30,1724.19,1732.01,14381,1111
2021.03.17 17:00:00,NewYork,NO,1732.01,1751.62,1725.89,1745.12,17475,2573
2021.03.17 22:00:00,Asia,NO,1745.12,1755.46,1743.76,1749.97,22394,1170
2021.03.18 08:00:00,London,NO,1749.97,1752.91,1732.71,1734.17,17697,2020
2021.03.18 13:00:00,London_NewYork_Overlap,NO,1734.17,1736.07,1719.25,1728.38,14386,1682
2021.03.18 17:00:00,NewYork,NO,1728.38,1737.24,1726.67,1734.71,17931,1057
2021.03.18 22:00:00,Asia,NO,1734.71,1737.74,1728.50,1734.16,23134,924
2021.03.19 08:00:00,London,NO,1734.60,1745.40,1734.17,1736.90,17758,1123
2021.03.19 13:00:00,London_NewYork_Overlap,NO,1736.90,1743.75,1733.33,1735.58,14285,1042
2021.03.19 17:00:00,NewYork,NO,1735.58,1744.19,1734.47,1742.59,17273,972
2021.03.19 22:00:00,Asia,NO,1742.59,1746.72,1732.58,1742.53,21908,1414
2021.03.22 08:00:00,London,NO,1737.00,1737.90,1727.42,1733.40,17757,1048
2021.03.22 13:00:00,London_NewYork_Overlap,NO,1733.40,1739.04,1730.58,1737.97,14359,846
2021.03.22 17:00:00,NewYork,NO,1737.97,1741.09,1733.73,1739.54,16505,736
2021.03.22 22:00:00,Asia,NO,1739.54,1740.49,1731.06,1735.77,19562,943
2021.03.23 08:00:00,London,NO,1737.71,1742.58,1736.26,1740.35,17486,632
2021.03.23 13:00:00,London_NewYork_Overlap,NO,1740.35,1741.96,1725.74,1729.93,14351,1622
2021.03.23 17:00:00,NewYork,NO,1729.93,1730.37,1724.69,1727.19,17824,568
2021.03.23 22:00:00,Asia,NO,1727.19,1734.45,1723.80,1733.42,19809,1065
2021.03.24 08:00:00,London,NO,1731.25,1735.90,1727.16,1731.26,17551,874
2021.03.24 13:00:00,London_NewYork_Overlap,NO,1731.26,1733.97,1728.40,1732.50,14163,557
2021.03.24 17:00:00,NewYork,NO,1732.50,1738.45,1729.28,1733.02,17284,917
2021.03.24 22:00:00,Asia,NO,1733.02,1739.17,1731.93,1735.75,18157,724
2021.03.25 08:00:00,London,NO,1734.02,1735.52,1729.91,1731.44,16440,561
2021.03.25 13:00:00,London_NewYork_Overlap,NO,1731.44,1745.43,1724.98,1736.91,14331,2045
2021.03.25 17:00:00,NewYork,NO,1736.91,1737.47,1721.81,1726.78,17821,1566
2021.03.25 22:00:00,Asia,NO,1726.78,1729.79,1723.31,1726.32,19573,648
2021.03.26 08:00:00,London,NO,1727.96,1732.00,1725.13,1725.77,17257,687
2021.03.26 13:00:00,London_NewYork_Overlap,NO,1725.77,1732.37,1721.64,1731.14,14235,1073
2021.03.26 17:00:00,NewYork,NO,1731.14,1736.65,1730.20,1731.80,16612,645
2021.03.26 22:00:00,Asia,NO,1731.80,1732.84,1726.40,1729.40,15561,644
2021.03.29 08:00:00,London,NO,1727.86,1729.18,1723.80,1724.69,16868,538
2021.03.29 13:00:00,London_NewYork_Overlap,NO,1724.69,1728.19,1706.05,1711.12,13046,2214
2021.03.29 17:00:00,NewYork,NO,1711.12,1715.83,1705.67,1710.58,17380,1016
2021.03.29 22:00:00,Asia,NO,1710.58,1714.36,1704.68,1707.38,19968,968
2021.03.30 08:00:00,London,NO,1707.81,1708.50,1695.45,1696.20,16995,1305
2021.03.30 13:00:00,London_NewYork_Overlap,NO,1696.20,1696.70,1678.77,1688.15,14298,1793
2021.03.30 17:00:00,NewYork,NO,1688.15,1688.15,1681.63,1681.67,17718,652
2021.03.30 22:00:00,Asia,NO,1681.67,1686.39,1677.87,1679.43,21799,852
2021.03.31 08:00:00,London,NO,1679.35,1688.79,1678.56,1685.77,17027,1023
2021.03.31 13:00:00,London_NewYork_Overlap,NO,1685.77,1697.88,1682.31,1697.24,14021,1557
2021.03.31 17:00:00,NewYork,NO,1697.24,1715.29,1693.78,1707.80,17673,2151
2021.03.31 22:00:00,Asia,NO,1707.80,1714.13,1705.76,1712.78,20804,837
2021.04.01 08:00:00,London,NO,1711.22,1719.82,1710.13,1714.81,17238,969
2021.04.01 13:00:00,London_NewYork_Overlap,NO,1714.81,1728.10,1710.46,1724.66,13770,1764
2021.04.01 17:00:00,NewYork,NO,1724.66,1730.06,1721.47,1726.74,17052,859
2021.04.01 22:00:00,Asia,NO,1726.74,1730.40,1724.42,1724.93,17171,598
2021.04.05 08:00:00,London,NO,1724.48,1728.45,1721.25,1725.70,12999,720
2021.04.05 13:00:00,London_NewYork_Overlap,NO,1725.70,1729.60,1721.88,1725.79,12939,772
2021.04.05 17:00:00,NewYork,NO,1725.79,1733.57,1725.06,1725.85,17069,851
2021.04.05 22:00:00,Asia,NO,1725.85,1735.40,1725.85,1733.44,18904,955
2021.04.06 08:00:00,London,NO,1735.73,1738.54,1727.81,1731.98,16765,1073
2021.04.06 13:00:00,London_NewYork_Overlap,NO,1731.98,1741.95,1731.03,1740.62,13937,1092
2021.04.06 17:00:00,NewYork,NO,1740.62,1745.47,1739.66,1743.38,16940,581
2021.04.06 22:00:00,Asia,NO,1743.38,1744.46,1735.86,1738.19,18115,860
2021.04.07 08:00:00,London,NO,1739.10,1742.31,1736.21,1737.77,16329,610
2021.04.07 13:00:00,London_NewYork_Overlap,NO,1737.77,1740.05,1730.57,1739.93,14121,948
2021.04.07 17:00:00,NewYork,NO,1739.93,1743.20,1737.14,1739.14,16174,606
2021.04.07 22:00:00,Asia,NO,1739.14,1739.81,1733.14,1738.64,18263,667
2021.04.08 08:00:00,London,NO,1739.98,1747.61,1739.55,1743.26,16590,806
2021.04.08 13:00:00,London_NewYork_Overlap,NO,1743.26,1757.50,1743.25,1753.80,13882,1425
2021.04.08 17:00:00,NewYork,NO,1753.80,1758.66,1753.67,1754.99,16324,499
2021.04.08 22:00:00,Asia,NO,1754.99,1757.67,1751.41,1753.23,17290,626
2021.04.09 08:00:00,London,NO,1752.19,1752.69,1744.01,1745.85,16647,868
2021.04.09 13:00:00,London_NewYork_Overlap,NO,1745.85,1748.90,1731.29,1739.69,13995,1761
2021.04.09 17:00:00,NewYork,NO,1739.69,1746.81,1739.39,1743.15,16623,742
2021.04.09 22:00:00,Asia,NO,1743.15,1743.76,1736.73,1738.69,19087,703
2021.04.12 08:00:00,London,NO,1738.50,1743.28,1735.21,1741.47,16623,807
2021.04.12 13:00:00,London_NewYork_Overlap,NO,1741.47,1744.98,1732.14,1733.47,13747,1284
2021.04.12 17:00:00,NewYork,NO,1733.47,1736.53,1727.51,1730.41,17406,902
2021.04.12 22:00:00,Asia,NO,1730.41,1736.42,1728.04,1731.75,19453,838
2021.04.13 08:00:00,London,NO,1729.91,1730.70,1723.72,1726.40,16911,698
2021.04.13 13:00:00,London_NewYork_Overlap,NO,1726.40,1748.92,1724.61,1748.04,14073,2431
2021.04.13 17:00:00,NewYork,NO,1748.04,1748.67,1740.27,1745.23,17123,840
2021.04.13 22:00:00,Asia,NO,1745.23,1749.29,1743.55,1743.90,18972,574
2021.04.14 08:00:00,London,NO,1742.90,1748.69,1740.79,1743.27,17250,790
2021.04.14 13:00:00,London_NewYork_Overlap,NO,1743.27,1747.07,1734.00,1736.53,13922,1307
2021.04.14 17:00:00,NewYork,NO,1736.53,1740.49,1732.60,1736.20,16383,789
2021.04.14 22:00:00,Asia,NO,1736.20,1740.44,1734.35,1738.44,16843,609
2021.04.15 08:00:00,London,NO,1739.81,1749.18,1739.81,1747.32,16147,937
2021.04.15 13:00:00,London_NewYork_Overlap,NO,1747.32,1756.63,1744.57,1754.49,13153,1206
2021.04.15 17:00:00,NewYork,NO,1754.49,1769.67,1754.49,1766.94,16752,1518
2021.04.15 22:00:00,Asia,NO,1766.94,1767.14,1759.72,1763.25,18163,742
