Ticket,Symbol,Type,EntryPrice,ExitPrice,SL,TP,Profit,Spread_Cost,Commission,Swap,Net_Profit,Session,EntryTime,ExitTime,LotSize,MagicNumber,Timeframe,Status,Reject_Reason
18,XAUUSD,BUY,1771.07,1801.07,1749.72,1801.07,149.90,0.25,0.00,-12.60,137.30,London_NewYork_Overlap,2021.04.16 13:00:00,2021.05.06 16:36:21,0.01,12345,M15,EXECUTED,N/A
22,XAUUSD,BUY,1806.97,1836.98,1776.97,1836.97,150.60,0.25,0.00,-0.63,149.97,London_NewYork_Overlap,2021.05.06 16:45:00,2021.05.07 15:36:40,0.01,12345,M15,EXECUTED,N/A
0,XAUUSD,SELL,1811.37,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,London_NewYork_Overlap,2021.05.13 13:00:00,1970.01.01 00:00:00,0.00,12345,M15,REJECTED,H4 EMA Filter
24,XAUUSD,BUY,1832.00,1862.01,1803.24,1862.00,149.50,0.25,0.00,-0.63,148.87,London,2021.05.14 09:30:00,2021.05.17 17:38:41,0.01,12345,M15,EXECUTED,N/A
0,XAUUSD,SELL,1884.83,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,London_NewYork_Overlap,2021.05.28 15:15:00,1970.01.01 00:00:00,0.00,12345,M15,REJECTED,H1 EMA200 Filter
27,XAUUSD,BUY,1912.41,1892.13,1892.14,1942.41,-101.35,0.25,0.00,-2.52,-103.87,Asia,2021.06.01 04:45:00,2021.06.03 10:47:36,0.01,12345,M15,EXECUTED,N/A
0,XAUUSD,SELL,1888.48,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,London_NewYork_Overlap,2021.06.03 15:30:00,1970.01.01 00:00:00,0.00,12345,M15,REJECTED,H4 EMA Filter
26,XAUUSD,BUY,1894.86,1864.86,1864.86,1924.86,-149.95,0.25,0.00,-7.56,-157.51,NewYork,2021.05.25 17:15:00,2021.06.04 04:54:39,0.01,12345,M15,EXECUTED,N/A
0,XAUUSD,SELL,1859.75,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Asia,2021.06.04 05:00:00,1970.01.01 00:00:00,0.00,12345,M15,REJECTED,H4 EMA Filter
30,XAUUSD,SELL,1838.98,1808.97,1868.98,1808.98,150.25,0.25,0.00,-0.69,149.56,NewYork,2021.06.16 21:15:00,2021.06.17 10:19:39,0.01,12345,M15,EXECUTED,N/A
0,XAUUSD,BUY,1775.29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Asia,2021.07.01 05:45:00,1970.01.01 00:00:00,0.00,12345,M15,REJECTED,H1 EMA200 Filter
0,XAUUSD,BUY,1783.71,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,London_NewYork_Overlap,2021.07.02 13:30:00,1970.01.01 00:00:00,0.00,12345,M15,REJECTED,H4 EMA Filter
32,XAUUSD,SELL,1769.79,1795.74,1795.74,1739.79,-129.40,0.25,0.00,-1.61,-131.01,London,2021.06.29 11:15:00,2021.07.06 04:47:37,0.01,12345,M15,EXECUTED,N/A
0,XAUUSD,BUY,1795.77,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Asia,2021.07.06 05:00:00,1970.01.01 00:00:00,0.00,12345,M15,REJECTED,H4 EMA Filter
0,XAUUSD,BUY,1817.46,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,London_NewYork_Overlap,2021.07.08 14:00:00,1970.01.01 00:00:00,0.00,12345,M15,REJECTED,H4 EMA Filter
0,XAUUSD,SELL,1819.63,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,London_NewYork_Overlap,2021.07.16 14:00:00,1970.01.01 00:00:00,0.00,12345,M15,REJECTED,H1 EMA200 Filter
34,XAUUSD,BUY,1826.83,1796.83,1796.83,1856.83,-150.50,0.25,0.00,-3.15,-153.65,London_NewYork_Overlap,2021.07.14 15:15:00,2021.07.19 15:01:42,0.01,12345,M15,EXECUTED,N/A
37,XAUUSD,BUY,1822.35,1792.35,1792.35,1852.35,-150.10,0.25,0.00,-3.15,-153.25,London_NewYork_Overlap,2021.07.20 15:45:00,2021.07.23 14:32:20,0.01,12345,M15,EXECUTED,N/A
0,XAUUSD,BUY,1811.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,London,2021.07.26 10:45:00,1970.01.01 00:00:00,0.00,12345,M15,REJECTED,H4 EMA Filter
0,XAUUSD,BUY,1808.92,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Asia,2021.07.28 23:00:00,1970.01.01 00:00:00,0.00,12345,M15,REJECTED,H4 EMA Filter
38,XAUUSD,SELL,1794.08,1824.10,1824.08,1764.08,-149.80,0.25,0.00,-1.61,-151.41,London,2021.07.22 11:30:00,2021.07.29 14:14:28,0.01,12345,M15,EXECUTED,N/A
35,XAUUSD,SELL,1806.20,1827.27,1827.27,1776.20,-105.10,0.25,0.00,-2.76,-107.86,London,2021.07.19 09:15:00,2021.07.29 14:26:23,0.01,12345,M15,EXECUTED,N/A
42,XAUUSD,SELL,1794.97,1764.97,1824.97,1764.97,150.45,0.25,0.00,0.00,150.45,London_NewYork_Overlap,2021.08.06 14:00:00,2021.08.06 16:46:38,0.01,12345,M15,EXECUTED,N/A
0,XAUUSD,BUY,1755.31,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,London,2021.08.12 10:15:00,1970.01.01 00:00:00,0.00,12345,M15,REJECTED,H1 EMA200 Filter
0,XAUUSD,BUY,1784.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,London_NewYork_Overlap,2021.08.16 16:45:00,1970.01.01 00:00:00,0.00,12345,M15,REJECTED,H4 EMA Filter
0,XAUUSD,BUY,1790.74,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,London,2021.08.17 08:45:00,1970.01.01 00:00:00,0.00,12345,M15,REJECTED,H4 EMA Filter
0,XAUUSD,SELL,1779.81,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,NewYork,2021.08.18 18:15:00,1970.01.01 00:00:00,0.00,12345,M15,REJECTED,H1 EMA200 Filter
44,XAUUSD,SELL,1775.51,1803.75,1803.75,1745.51,-140.95,0.25,0.00,-0.46,-141.41,Asia,2021.08.19 06:15:00,2021.08.23 16:07:39,0.01,12345,M15,EXECUTED,N/A
0,XAUUSD,SELL,1790.96,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,London_NewYork_Overlap,2021.08.25 14:30:00,1970.01.01 00:00:00,0.00,12345,M15,REJECTED,H1 EMA200 Filter
0,XAUUSD,SELL,1803.48,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,London_NewYork_Overlap,2021.08.31 16:15:00,1970.01.01 00:00:00,0.00,12345,M15,REJECTED,H1 EMA200 Filter
0,XAUUSD,SELL,1819.85,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,London,2021.09.07 08:30:00,1970.01.01 00:00:00,0.00,12345,M15,REJECTED,H1 EMA200 Filter
0,XAUUSD,SELL,1788.76,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,NewYork,2021.09.08 17:00:00,1970.01.01 00:00:00,0.00,12345,M15,REJECTED,Body Ratio Filter
46,XAUUSD,BUY,1809.32,1779.31,1779.32,1839.32,-150.65,0.25,0.00,-15.75,-166.40,London_NewYork_Overlap,2021.08.24 15:45:00,2021.09.16 12:53:25,0.01,12345,M15,EXECUTED,N/A
48,XAUUSD,BUY,1806.18,1776.18,1776.18,1836.18,-150.65,0.25,0.00,-2.52,-153.17,NewYork,2021.09.14 17:45:00,2021.09.16 13:00:27,0.01,12345,M15,EXECUTED,N/A
47,XAUUSD,BUY,1807.09,1777.08,1777.09,1837.09,-150.25,0.25,0.00,-12.60,-162.85,NewYork,2021.08.27 17:45:00,2021.09.16 13:00:13,0.01,12345,M15,EXECUTED,N/A
