Symbol,TotalTrades,WinningTrades,LosingTrades,WinRate,TotalProfit,MaxDrawdown,ProfitFactor,StartDate,EndDate
XAUUSD,34,19,15,55.88,585.49,1670.06,1.26,2020.01.03 03:45:00,2020.12.21 03:17:40
