Symbol,TotalTrades,WinningTrades,LosingTrades,WinRate,TotalProfit,MaxDrawdown,ProfitFactor,StartDate,EndDate
XAUUSD,34,25,9,73.53,2350.40,612.55,2.73,2025.01.08 17:45:00,2025.12.11 20:10:24
