Symbol,TotalTrades,WinningTrades,LosingTrades,WinRate,TotalProfit,MaxDrawdown,ProfitFactor,StartDate,EndDate
XAUUSD,35,18,17,51.43,322.13,936.13,1.13,2023.01.04 09:15:00,2023.12.22 16:44:16
