Symbol,TotalTrades,WinningTrades,LosingTrades,WinRate,TotalProfit,MaxDrawdown,ProfitFactor,StartDate,EndDate
XAUUSD,33,21,12,63.64,1285.88,604.47,1.71,2024.01.11 18:30:00,2024.12.18 21:47:38
