=== Market Structure Events (Sorted by Time) ===,,,,,,,
Type,Direction/Action,Price,Time,Timeframe,Status,PreviousPrice,PreviousTime
BoS,Bearish,2000.89,2023.05.16 18:00:00,M15,Confirmed,2022.21,1970.01.01 00:00:00
LL,Update,1985.19,2023.05.16 20:00:00,M15,Accepted,,
HH,Update,1993.04,2023.05.17 04:30:00,M15,Accepted,,
BoS,Bearish,1985.19,2023.05.17 12:30:00,M15,Confirmed,1993.04,1970.01.01 00:00:00
LL,Update,1974.98,2023.05.17 17:00:00,M15,Accepted,,
HH,Update,1986.01,2023.05.18 05:00:00,M15,Accepted,,
BoS,Bearish,1974.98,2023.05.18 11:00:00,M15,Confirmed,1986.01,1970.01.01 00:00:00
LL,Update,1951.98,2023.05.18 18:15:00,M15,Accepted,,
HH,Update,1968.69,2023.05.19 09:30:00,M15,Accepted,,
CHoCH,Bullish,1984.18,2023.05.19 18:30:00,M15,Confirmed,1951.98,1970.01.01 00:00:00
LL,Update,1951.98,2023.05.19 18:30:00,M15,Accepted,,
LL,Update,1951.98,2023.05.19 18:30:00,M15,Accepted,,
HH,Update,1984.18,2023.05.19 18:30:00,M15,Accepted,,
LL,Update,1968.87,2023.05.22 17:15:00,M15,Accepted,,
HH,Update,1978.97,2023.05.23 03:45:00,M15,Accepted,,
CHoCH,Bearish,1954.24,2023.05.23 11:00:00,M15,Confirmed,1984.18,1970.01.01 00:00:00
HH,Update,1978.97,2023.05.23 11:00:00,M15,Accepted,,
LL,Update,1954.24,2023.05.23 11:00:00,M15,Accepted,,
HH,Update,1978.97,2023.05.23 11:00:00,M15,Accepted,,
HH,Update,1977.78,2023.05.23 21:15:00,M15,Accepted,,
LL,Update,1954.24,2023.05.24 07:30:00,M15,Accepted,,
CHoCH,Bullish,1985.29,2023.05.24 15:15:00,M15,Confirmed,1954.24,1970.01.01 00:00:00
LL,Update,1954.24,2023.05.24 15:15:00,M15,Accepted,,
HH,Update,1985.29,2023.05.24 15:15:00,M15,Accepted,,
LL,Update,1956.71,2023.05.24 19:30:00,M15,Accepted,,
HH,Update,1985.29,2023.05.25 04:30:00,M15,Accepted,,
CHoCH,Bearish,1954.90,2023.05.25 09:00:00,M15,Confirmed,1985.29,1970.01.01 00:00:00
HH,Update,1985.29,2023.05.25 09:00:00,M15,Accepted,,
LL,Update,1954.90,2023.05.25 09:00:00,M15,Accepted,,
HH,Update,1985.29,2023.05.25 09:00:00,M15,Accepted,,
HH,Update,1964.77,2023.05.25 11:30:00,M15,Accepted,,
BoS,Bearish,1954.90,2023.05.25 15:30:00,M15,Confirmed,1985.29,1970.01.01 00:00:00
LL,Update,1939.23,2023.05.25 15:30:00,M15,Accepted,,
LL,Update,1936.76,2023.05.26 03:45:00,M15,Accepted,,
HH,Update,1957.30,2023.05.26 10:45:00,M15,Accepted,,
HH,Update,1946.66,2023.05.30 05:15:00,M15,Accepted,,
BoS,Bearish,1936.76,2023.05.30 08:15:00,M15,Confirmed,1957.30,1970.01.01 00:00:00
LL,Update,1936.76,2023.05.30 12:30:00,M15,Accepted,,
CHoCH,Bullish,1963.55,2023.05.30 19:00:00,M15,Confirmed,1936.76,1970.01.01 00:00:00
LL,Update,1936.76,2023.05.30 19:00:00,M15,Accepted,,
HH,Update,1963.55,2023.05.30 19:00:00,M15,Accepted,,
LL,Update,1953.68,2023.05.31 05:30:00,M15,Accepted,,
BoS,Bullish,1936.76,2023.05.31 08:45:00,M15,Confirmed,1963.55,1970.01.01 00:00:00
HH,Update,1965.39,2023.05.31 08:45:00,M15,Accepted,,
LL,Update,1954.89,2023.05.31 12:00:00,M15,Accepted,,
BoS,Bullish,1953.68,2023.05.31 16:30:00,M15,Confirmed,1965.39,1970.01.01 00:00:00
HH,Update,1974.79,2023.05.31 17:30:00,M15,Accepted,,
CHoCH,Bearish,1953.39,2023.06.01 11:30:00,M15,Confirmed,1974.79,1970.01.01 00:00:00
HH,Update,1974.79,2023.06.01 11:30:00,M15,Accepted,,
HH,Update,1974.79,2023.06.01 11:30:00,M15,Accepted,,
LL,Update,1953.39,2023.06.01 11:30:00,M15,Accepted,,
HH,Update,1974.79,2023.06.01 11:30:00,M15,Accepted,,
LL,Update,1953.39,2023.06.01 17:45:00,M15,Accepted,,
CHoCH,Bullish,1983.10,2023.06.01 18:45:00,M15,Confirmed,1953.39,1970.01.01 00:00:00
LL,Update,1953.39,2023.06.01 18:45:00,M15,Accepted,,
HH,Update,1983.10,2023.06.01 18:45:00,M15,Accepted,,
LL,Update,1974.05,2023.06.02 04:30:00,M15,Accepted,,
HH,Update,1983.48,2023.06.02 06:15:00,M15,Accepted,,
HH,Update,1983.48,2023.06.02 15:30:00,M15,Accepted,,
CHoCH,Bearish,1938.13,2023.06.05 15:30:00,M15,Confirmed,1983.48,1970.01.01 00:00:00
HH,Update,1983.48,2023.06.05 15:30:00,M15,Accepted,,
LL,Update,1938.13,2023.06.05 15:30:00,M15,Accepted,,
HH,Update,1983.48,2023.06.05 15:30:00,M15,Accepted,,
HH,Update,1964.64,2023.06.06 05:00:00,M15,Accepted,,
CHoCH,Bullish,1966.40,2023.06.06 19:00:00,M15,Confirmed,1938.13,1970.01.01 00:00:00
LL,Update,1938.13,2023.06.06 19:00:00,M15,Accepted,,
HH,Update,1966.40,2023.06.06 19:00:00,M15,Accepted,,
LL,Update,1938.13,2023.06.06 20:30:00,M15,Accepted,,
HH,Update,1966.68,2023.06.07 04:30:00,M15,Accepted,,
LL,Update,1954.91,2023.06.07 10:15:00,M15,Accepted,,
BoS,Bullish,1954.91,2023.06.07 16:45:00,M15,Confirmed,1966.68,1970.01.01 00:00:00
HH,Update,1970.18,2023.06.07 16:45:00,M15,Accepted,,
HH,Update,1966.68,2023.06.07 18:30:00,M15,Accepted,,
CHoCH,Bearish,1939.77,2023.06.07 23:45:00,M15,Confirmed,1966.68,1970.01.01 00:00:00
HH,Update,1970.18,2023.06.07 23:45:00,M15,Accepted,,
LL,Update,1939.77,2023.06.07 23:45:00,M15,Accepted,,
HH,Update,1970.18,2023.06.07 23:45:00,M15,Accepted,,
HH,Update,1970.50,2023.06.08 17:30:00,M15,Accepted,,
HH,Update,1970.50,2023.06.08 17:30:00,M15,Accepted,,
HH,Update,1973.10,2023.06.09 15:30:00,M15,Accepted,,
HH,Update,1973.10,2023.06.09 15:30:00,M15,Accepted,,
BoS,Bearish,1939.77,2023.06.15 03:45:00,M15,Confirmed,1973.10,1970.01.01 00:00:00
LL,Update,1924.70,2023.06.15 15:30:00,M15,Accepted,,
HH,Update,1960.26,2023.06.15 20:00:00,M15,Accepted,,
LL,Update,1924.70,2023.06.16 04:45:00,M15,Accepted,,
CHoCH,Bullish,1967.93,2023.06.16 15:15:00,M15,Confirmed,1924.70,1970.01.01 00:00:00
LL,Update,1924.70,2023.06.16 15:15:00,M15,Accepted,,
HH,Update,1967.93,2023.06.16 15:15:00,M15,Accepted,,
LL,Update,1953.28,2023.06.16 17:15:00,M15,Accepted,,
HH,Update,1967.93,2023.06.19 10:30:00,M15,Accepted,,
HH,Update,1958.76,2023.06.19 11:15:00,M15,Accepted,,
CHoCH,Bearish,1947.78,2023.06.19 15:00:00,M15,Confirmed,1967.93,1970.01.01 00:00:00
HH,Update,1958.76,2023.06.19 15:00:00,M15,Accepted,,
LL,Update,1947.78,2023.06.19 15:00:00,M15,Accepted,,
HH,Update,1958.76,2023.06.19 15:00:00,M15,Accepted,,
HH,Update,1954.06,2023.06.20 01:15:00,M15,Accepted,,
BoS,Bearish,1947.78,2023.06.20 04:45:00,M15,Confirmed,1958.76,1970.01.01 00:00:00
LL,Update,1947.78,2023.06.20 10:45:00,M15,Accepted,,
HH,Update,1956.79,2023.06.20 10:45:00,M15,Accepted,,
HH,Update,1954.06,2023.06.20 15:45:00,M15,Accepted,,
CHoCH,Bearish,1929.78,2023.06.20 17:30:00,M15,Confirmed,1954.06,1970.01.01 00:00:00
HH,Update,1956.79,2023.06.20 17:30:00,M15,Accepted,,
LL,Update,1929.78,2023.06.20 17:30:00,M15,Accepted,,
HH,Update,1956.79,2023.06.20 17:30:00,M15,Accepted,,
HH,Update,1939.45,2023.06.21 05:30:00,M15,Accepted,,
BoS,Bearish,1929.78,2023.06.21 15:30:00,M15,Confirmed,1939.45,1970.01.01 00:00:00
LL,Update,1919.19,2023.06.21 16:30:00,M15,Accepted,,
HH,Update,1937.60,2023.06.21 21:30:00,M15,Accepted,,
BoS,Bearish,1919.19,2023.06.22 17:15:00,M15,Confirmed,1937.60,1970.01.01 00:00:00
LL,Update,1909.99,2023.06.23 05:45:00,M15,Accepted,,
HH,Update,1937.47,2023.06.23 16:45:00,M15,Accepted,,
BoS,Bearish,1909.99,2023.06.28 11:15:00,M15,Confirmed,1937.47,1970.01.01 00:00:00
LL,Update,1902.79,2023.06.28 16:45:00,M15,Accepted,,
HH,Update,1913.39,2023.06.28 20:15:00,M15,Accepted,,
BoS,Bearish,1902.79,2023.06.29 15:30:00,M15,Confirmed,1913.39,1970.01.01 00:00:00
LL,Update,1892.95,2023.06.29 16:30:00,M15,Accepted,,
HH,Update,1913.13,2023.06.29 17:45:00,M15,Accepted,,
LL,Update,1892.95,2023.06.30 17:15:00,M15,Accepted,,
CHoCH,Bullish,1922.80,2023.06.30 20:15:00,M15,Confirmed,1892.95,1970.01.01 00:00:00
LL,Update,1892.95,2023.06.30 20:15:00,M15,Accepted,,
HH,Update,1922.80,2023.06.30 20:15:00,M15,Accepted,,
LL,Update,1909.97,2023.07.03 11:15:00,M15,Accepted,,
BoS,Bullish,1892.95,2023.07.03 16:15:00,M15,Confirmed,1922.80,1970.01.01 00:00:00
HH,Update,1930.98,2023.07.03 17:00:00,M15,Accepted,,
LL,Update,1919.74,2023.07.04 02:00:00,M15,Accepted,,
BoS,Bullish,1919.74,2023.07.05 16:15:00,M15,Confirmed,1930.98,1970.01.01 00:00:00
HH,Update,1935.05,2023.07.05 16:15:00,M15,Accepted,,
HH,Update,1930.75,2023.07.05 20:00:00,M15,Accepted,,
CHoCH,Bearish,1914.74,2023.07.05 23:45:00,M15,Confirmed,1930.98,1970.01.01 00:00:00
HH,Update,1935.05,2023.07.05 23:45:00,M15,Accepted,,
LL,Update,1914.74,2023.07.05 23:45:00,M15,Accepted,,
HH,Update,1935.05,2023.07.05 23:45:00,M15,Accepted,,
HH,Update,1927.59,2023.07.06 15:00:00,M15,Accepted,,
BoS,Bearish,1914.74,2023.07.06 15:15:00,M15,Confirmed,1935.05,1970.01.01 00:00:00
LL,Update,1902.59,2023.07.06 15:45:00,M15,Accepted,,
LL,Update,1902.59,2023.07.07 17:45:00,M15,Accepted,,
CHoCH,Bullish,1934.97,2023.07.07 18:00:00,M15,Confirmed,1902.59,1970.01.01 00:00:00
LL,Update,1902.59,2023.07.07 18:00:00,M15,Accepted,,
HH,Update,1934.97,2023.07.07 18:00:00,M15,Accepted,,
LL,Update,1919.31,2023.07.10 09:00:00,M15,Accepted,,
HH,Update,1934.97,2023.07.10 15:15:00,M15,Accepted,,
CHoCH,Bearish,1912.69,2023.07.10 15:45:00,M15,Confirmed,1934.97,1970.01.01 00:00:00
HH,Update,1934.97,2023.07.10 15:45:00,M15,Accepted,,
LL,Update,1912.69,2023.07.10 15:45:00,M15,Accepted,,
HH,Update,1934.97,2023.07.10 15:45:00,M15,Accepted,,
LL,Update,1912.69,2023.07.11 10:00:00,M15,Accepted,,
CHoCH,Bullish,1938.47,2023.07.11 13:15:00,M15,Confirmed,1912.69,1970.01.01 00:00:00
LL,Update,1912.69,2023.07.11 13:15:00,M15,Accepted,,
HH,Update,1938.47,2023.07.11 13:15:00,M15,Accepted,,
LL,Update,1929.32,2023.07.11 19:00:00,M15,Accepted,,
BoS,Bullish,1929.32,2023.07.12 04:30:00,M15,Confirmed,1938.47,1970.01.01 00:00:00
HH,Update,1941.01,2023.07.12 05:30:00,M15,Accepted,,
LL,Update,1933.51,2023.07.12 14:15:00,M15,Accepted,,
BoS,Bullish,1929.32,2023.07.12 15:30:00,M15,Confirmed,1941.01,1970.01.01 00:00:00
HH,Update,1959.70,2023.07.12 20:00:00,M15,Accepted,,
BoS,Bullish,1933.51,2023.07.13 06:15:00,M15,Confirmed,1959.70,1970.01.01 00:00:00
LL,Update,1955.27,2023.07.13 08:00:00,M15,Accepted,,
HH,Update,1959.70,2023.07.13 15:30:00,M15,Accepted,,
HH,Update,1963.65,2023.07.13 15:30:00,M15,Accepted,,
LL,Update,1955.27,2023.07.13 16:15:00,M15,Accepted,,
HH,Update,1959.70,2023.07.13 18:45:00,M15,Accepted,,
HH,Update,1963.78,2023.07.14 05:00:00,M15,Accepted,,
HH,Update,1963.78,2023.07.14 05:00:00,M15,Accepted,,
CHoCH,Bearish,1954.33,2023.07.14 10:30:00,M15,Confirmed,1959.70,1970.01.01 00:00:00
HH,Update,1963.78,2023.07.14 10:30:00,M15,Accepted,,
LL,Update,1954.33,2023.07.14 10:30:00,M15,Accepted,,
HH,Update,1963.78,2023.07.14 10:30:00,M15,Accepted,,
HH,Update,1962.75,2023.07.14 15:30:00,M15,Accepted,,
BoS,Bearish,1954.33,2023.07.14 17:00:00,M15,Confirmed,1963.78,1970.01.01 00:00:00
LL,Update,1950.93,2023.07.14 17:00:00,M15,Accepted,,
LL,Update,1950.93,2023.07.14 17:00:00,M15,Accepted,,
HH,Update,1959.85,2023.07.17 13:00:00,M15,Accepted,,
BoS,Bearish,1950.93,2023.07.17 15:45:00,M15,Confirmed,1962.75,1970.01.01 00:00:00
LL,Update,1945.77,2023.07.17 16:30:00,M15,Accepted,,
LL,Update,1945.77,2023.07.17 16:30:00,M15,Accepted,,
LL,Update,1945.77,2023.07.18 06:45:00,M15,Accepted,,
CHoCH,Bullish,1984.36,2023.07.18 18:00:00,M15,Confirmed,1945.77,1970.01.01 00:00:00
LL,Update,1945.77,2023.07.18 18:00:00,M15,Accepted,,
HH,Update,1984.36,2023.07.18 18:00:00,M15,Accepted,,
LL,Update,1969.69,2023.07.19 17:45:00,M15,Accepted,,
BoS,Bullish,1969.69,2023.07.20 04:45:00,M15,Confirmed,1984.36,1970.01.01 00:00:00
HH,Update,1987.43,2023.07.20 06:15:00,M15,Accepted,,
HH,Update,1987.43,2023.07.20 17:30:00,M15,Accepted,,
CHoCH,Bearish,1965.36,2023.07.20 19:15:00,M15,Confirmed,1987.43,1970.01.01 00:00:00
HH,Update,1987.43,2023.07.20 19:15:00,M15,Accepted,,
LL,Update,1965.36,2023.07.20 19:15:00,M15,Accepted,,
HH,Update,1987.43,2023.07.20 19:15:00,M15,Accepted,,
HH,Update,1973.80,2023.07.21 04:30:00,M15,Accepted,,
BoS,Bearish,1965.36,2023.07.21 10:45:00,M15,Confirmed,1973.80,1970.01.01 00:00:00
LL,Update,1956.81,2023.07.21 18:00:00,M15,Accepted,,
HH,Update,1967.88,2023.07.24 14:30:00,M15,Accepted,,
BoS,Bearish,1956.81,2023.07.24 21:00:00,M15,Confirmed,1967.88,1970.01.01 00:00:00
LL,Update,1953.19,2023.07.25 02:15:00,M15,Accepted,,
HH,Update,1964.14,2023.07.25 09:15:00,M15,Accepted,,
LL,Update,1953.19,2023.07.25 19:15:00,M15,Accepted,,
CHoCH,Bullish,1966.18,2023.07.26 01:30:00,M15,Confirmed,1953.19,1970.01.01 00:00:00
LL,Update,1953.19,2023.07.26 01:30:00,M15,Accepted,,
HH,Update,1966.18,2023.07.26 01:30:00,M15,Accepted,,
LL,Update,1962.00,2023.07.26 04:30:00,M15,Accepted,,
BoS,Bullish,1953.19,2023.07.26 09:00:00,M15,Confirmed,1966.18,1970.01.01 00:00:00
HH,Update,1978.32,2023.07.26 21:30:00,M15,Accepted,,
BoS,Bullish,1962.00,2023.07.27 05:00:00,M15,Confirmed,1978.32,1970.01.01 00:00:00
HH,Update,1982.23,2023.07.27 10:45:00,M15,Accepted,,
HH,Update,1978.32,2023.07.27 15:45:00,M15,Accepted,,
CHoCH,Bearish,1942.57,2023.07.27 19:30:00,M15,Confirmed,1978.32,1970.01.01 00:00:00
HH,Update,1982.23,2023.07.27 19:30:00,M15,Accepted,,
LL,Update,1942.57,2023.07.27 19:30:00,M15,Accepted,,
HH,Update,1982.23,2023.07.27 19:30:00,M15,Accepted,,
HH,Update,1956.81,2023.07.28 07:15:00,M15,Accepted,,
LL,Update,1942.57,2023.07.28 14:30:00,M15,Accepted,,
CHoCH,Bullish,1963.56,2023.07.28 19:30:00,M15,Confirmed,1942.57,1970.01.01 00:00:00
LL,Update,1942.57,2023.07.28 19:30:00,M15,Accepted,,
HH,Update,1963.56,2023.07.28 19:30:00,M15,Accepted,,
LL,Update,1950.87,2023.07.31 11:45:00,M15,Accepted,,
BoS,Bullish,1942.57,2023.07.31 15:30:00,M15,Confirmed,1963.56,1970.01.01 00:00:00
HH,Update,1972.39,2023.07.31 16:45:00,M15,Accepted,,
HH,Update,1972.39,2023.08.01 15:30:00,M15,Accepted,,
CHoCH,Bearish,1941.26,2023.08.01 20:30:00,M15,Confirmed,1972.39,1970.01.01 00:00:00
HH,Update,1972.39,2023.08.01 20:30:00,M15,Accepted,,
LL,Update,1941.26,2023.08.01 20:30:00,M15,Accepted,,
HH,Update,1972.39,2023.08.01 20:30:00,M15,Accepted,,
HH,Update,1952.91,2023.08.02 02:30:00,M15,Accepted,,
HH,Update,1954.84,2023.08.02 14:00:00,M15,Accepted,,
HH,Update,1954.84,2023.08.02 14:00:00,M15,Accepted,,
BoS,Bearish,1941.26,2023.08.02 17:00:00,M15,Confirmed,1952.91,1970.01.01 00:00:00
LL,Update,1932.94,2023.08.02 18:15:00,M15,Accepted,,
HH,Update,1938.88,2023.08.03 04:45:00,M15,Accepted,,
BoS,Bearish,1932.94,2023.08.03 10:00:00,M15,Confirmed,1954.84,1970.01.01 00:00:00
LL,Update,1929.51,2023.08.03 15:15:00,M15,Accepted,,
LL,Update,1929.51,2023.08.04 15:45:00,M15,Accepted,,
CHoCH,Bullish,1946.95,2023.08.04 16:30:00,M15,Confirmed,1929.51,1970.01.01 00:00:00
LL,Update,1929.51,2023.08.04 16:30:00,M15,Accepted,,
HH,Update,1946.95,2023.08.04 16:30:00,M15,Accepted,,
LL,Update,1931.53,2023.08.07 17:00:00,M15,Accepted,,
HH,Update,1938.06,2023.08.08 10:45:00,M15,Accepted,,
HH,Update,1935.66,2023.08.08 12:00:00,M15,Accepted,,
CHoCH,Bearish,1922.73,2023.08.08 16:30:00,M15,Confirmed,1946.95,1970.01.01 00:00:00
HH,Update,1935.66,2023.08.08 16:30:00,M15,Accepted,,
LL,Update,1922.73,2023.08.08 16:30:00,M15,Accepted,,
HH,Update,1935.66,2023.08.08 16:30:00,M15,Accepted,,
LL,Update,1924.24,2023.08.09 04:00:00,M15,Accepted,,
HH,Update,1932.34,2023.08.09 09:00:00,M15,Accepted,,
BoS,Bearish,1924.24,2023.08.09 17:30:00,M15,Confirmed,1932.34,1970.01.01 00:00:00
LL,Update,1913.98,2023.08.09 23:30:00,M15,Accepted,,
LL,Update,1913.98,2023.08.09 23:30:00,M15,Accepted,,
HH,Update,1930.14,2023.08.10 15:30:00,M15,Accepted,,
BoS,Bearish,1913.98,2023.08.10 22:30:00,M15,Confirmed,1930.14,1970.01.01 00:00:00
LL,Update,1910.77,2023.08.11 02:00:00,M15,Accepted,,
LL,Update,1910.77,2023.08.11 02:00:00,M15,Accepted,,
HH,Update,1920.95,2023.08.11 15:15:00,M15,Accepted,,
LL,Update,1910.06,2023.08.14 04:15:00,M15,Accepted,,
LL,Update,1910.06,2023.08.14 04:15:00,M15,Accepted,,
HH,Update,1916.24,2023.08.14 11:15:00,M15,Accepted,,
BoS,Bearish,1910.06,2023.08.14 15:15:00,M15,Confirmed,1920.95,1970.01.01 00:00:00
LL,Update,1902.69,2023.08.14 16:45:00,M15,Accepted,,
LL,Update,1902.69,2023.08.14 16:45:00,M15,Accepted,,
LL,Update,1896.35,2023.08.15 15:30:00,M15,Accepted,,
LL,Update,1896.35,2023.08.15 15:30:00,M15,Accepted,,
BoS,Bearish,1896.35,2023.08.16 21:45:00,M15,Confirmed,1916.24,1970.01.01 00:00:00
LL,Update,1889.62,2023.08.17 04:30:00,M15,Accepted,,
HH,Update,1903.49,2023.08.17 16:15:00,M15,Accepted,,
BoS,Bearish,1889.62,2023.08.17 19:45:00,M15,Confirmed,1916.24,1970.01.01 00:00:00
LL,Update,1885.04,2023.08.17 20:30:00,M15,Accepted,,
LL,Update,1884.81,2023.08.21 05:00:00,M15,Accepted,,
HH,Update,1904.53,2023.08.22 13:15:00,M15,Accepted,,
LL,Update,1884.81,2023.08.23 15:30:00,M15,Accepted,,
CHoCH,Bullish,1920.38,2023.08.23 19:30:00,M15,Confirmed,1884.81,1970.01.01 00:00:00
LL,Update,1884.81,2023.08.23 19:30:00,M15,Accepted,,
HH,Update,1920.38,2023.08.23 19:30:00,M15,Accepted,,
LL,Update,1914.30,2023.08.23 23:45:00,M15,Accepted,,
BoS,Bullish,1884.81,2023.08.24 06:15:00,M15,Confirmed,1920.38,1970.01.01 00:00:00
HH,Update,1923.02,2023.08.24 09:45:00,M15,Accepted,,
HH,Update,1920.38,2023.08.24 15:30:00,M15,Accepted,,
CHoCH,Bearish,1911.77,2023.08.24 15:30:00,M15,Confirmed,1920.38,1970.01.01 00:00:00
HH,Update,1923.02,2023.08.24 15:30:00,M15,Accepted,,
LL,Update,1911.77,2023.08.24 15:30:00,M15,Accepted,,
HH,Update,1923.02,2023.08.24 15:30:00,M15,Accepted,,
HH,Update,1923.40,2023.08.24 17:45:00,M15,Accepted,,
HH,Update,1923.40,2023.08.24 17:45:00,M15,Accepted,,
BoS,Bearish,1911.77,2023.08.25 17:15:00,M15,Confirmed,1923.40,1970.01.01 00:00:00
HH,Update,1922.45,2023.08.25 17:15:00,M15,Accepted,,
LL,Update,1903.78,2023.08.25 17:45:00,M15,Accepted,,
HH,Update,1917.81,2023.08.28 09:15:00,M15,Accepted,,
LL,Update,1903.78,2023.08.28 17:15:00,M15,Accepted,,
CHoCH,Bullish,1926.07,2023.08.28 18:45:00,M15,Confirmed,1903.78,1970.01.01 00:00:00
LL,Update,1903.78,2023.08.28 18:45:00,M15,Accepted,,
HH,Update,1926.07,2023.08.28 18:45:00,M15,Accepted,,
LL,Update,1914.44,2023.08.29 15:30:00,M15,Accepted,,
BoS,Bullish,1903.78,2023.08.29 17:00:00,M15,Confirmed,1926.07,1970.01.01 00:00:00
HH,Update,1938.20,2023.08.29 20:15:00,M15,Accepted,,
LL,Update,1934.95,2023.08.30 10:30:00,M15,Accepted,,
BoS,Bullish,1914.44,2023.08.30 14:15:00,M15,Confirmed,1938.20,1970.01.01 00:00:00
HH,Update,1949.07,2023.08.30 17:15:00,M15,Accepted,,
LL,Update,1942.06,2023.08.30 23:30:00,M15,Accepted,,
HH,Update,1947.91,2023.08.31 15:30:00,M15,Accepted,,
HH,Update,1947.75,2023.08.31 17:30:00,M15,Accepted,,
CHoCH,Bearish,1939.01,2023.08.31 18:45:00,M15,Confirmed,1949.07,1970.01.01 00:00:00
HH,Update,1947.91,2023.08.31 18:45:00,M15,Accepted,,
LL,Update,1939.01,2023.08.31 18:45:00,M15,Accepted,,
HH,Update,1947.91,2023.08.31 18:45:00,M15,Accepted,,
HH,Update,1944.09,2023.09.01 04:15:00,M15,Accepted,,
BoS,Bearish,1939.01,2023.09.01 07:15:00,M15,Confirmed,1947.91,1970.01.01 00:00:00
LL,Update,1938.24,2023.09.01 07:15:00,M15,Accepted,,
LL,Update,1938.24,2023.09.01 14:15:00,M15,Accepted,,
HH,Update,1953.02,2023.09.01 15:30:00,M15,Accepted,,
HH,Update,1944.09,2023.09.01 17:15:00,M15,Accepted,,
CHoCH,Bearish,1934.40,2023.09.01 17:30:00,M15,Confirmed,1944.09,1970.01.01 00:00:00
HH,Update,1953.02,2023.09.01 17:30:00,M15,Accepted,,
LL,Update,1934.40,2023.09.01 17:30:00,M15,Accepted,,
HH,Update,1953.02,2023.09.01 17:30:00,M15,Accepted,,
HH,Update,1946.28,2023.09.04 09:30:00,M15,Accepted,,
HH,Update,1938.99,2023.09.05 08:15:00,M15,Accepted,,
BoS,Bearish,1934.40,2023.09.05 11:15:00,M15,Confirmed,1946.28,1970.01.01 00:00:00
LL,Update,1925.36,2023.09.05 17:45:00,M15,Accepted,,
BoS,Bearish,1925.36,2023.09.06 03:45:00,M15,Confirmed,1938.99,1970.01.01 00:00:00
HH,Update,1928.48,2023.09.06 08:45:00,M15,Accepted,,
HH,Update,1929.19,2023.09.06 16:45:00,M15,Accepted,,
LL,Update,1915.31,2023.09.06 17:45:00,M15,Accepted,,
HH,Update,1929.70,2023.09.08 17:00:00,M15,Accepted,,
CHoCH,Bullish,1930.77,2023.09.11 10:15:00,M15,Confirmed,1915.31,1970.01.01 00:00:00
LL,Update,1915.31,2023.09.11 10:15:00,M15,Accepted,,
LL,Update,1915.31,2023.09.11 10:15:00,M15,Accepted,,
HH,Update,1930.77,2023.09.11 10:15:00,M15,Accepted,,
LL,Update,1921.41,2023.09.11 18:15:00,M15,Accepted,,
HH,Update,1930.77,2023.09.12 04:30:00,M15,Accepted,,
HH,Update,1924.48,2023.09.12 07:00:00,M15,Accepted,,
CHoCH,Bearish,1907.59,2023.09.12 16:00:00,M15,Confirmed,1930.77,1970.01.01 00:00:00
HH,Update,1924.48,2023.09.12 16:00:00,M15,Accepted,,
LL,Update,1907.59,2023.09.12 16:00:00,M15,Accepted,,
HH,Update,1924.48,2023.09.12 16:00:00,M15,Accepted,,
HH,Update,1913.85,2023.09.13 04:15:00,M15,Accepted,,
LL,Update,1908.21,2023.09.13 06:15:00,M15,Accepted,,
CHoCH,Bullish,1915.77,2023.09.13 16:30:00,M15,Confirmed,1908.21,1970.01.01 00:00:00
LL,Update,1908.21,2023.09.13 16:30:00,M15,Accepted,,
HH,Update,1915.77,2023.09.13 16:30:00,M15,Accepted,,
LL,Update,1908.21,2023.09.13 16:45:00,M15,Accepted,,
HH,Update,1915.77,2023.09.13 23:45:00,M15,Accepted,,
CHoCH,Bearish,1907.51,2023.09.14 02:00:00,M15,Confirmed,1915.77,1970.01.01 00:00:00
HH,Update,1915.77,2023.09.14 02:00:00,M15,Accepted,,
LL,Update,1907.51,2023.09.14 02:00:00,M15,Accepted,,
HH,Update,1915.77,2023.09.14 02:00:00,M15,Accepted,,
HH,Update,1912.91,2023.09.14 04:00:00,M15,Accepted,,
BoS,Bearish,1907.51,2023.09.14 10:00:00,M15,Confirmed,1912.91,1970.01.01 00:00:00
LL,Update,1901.02,2023.09.14 17:00:00,M15,Accepted,,
HH,Update,1912.10,2023.09.14 19:30:00,M15,Accepted,,
LL,Update,1901.02,2023.09.15 04:45:00,M15,Accepted,,
CHoCH,Bullish,1930.43,2023.09.15 17:45:00,M15,Confirmed,1901.02,1970.01.01 00:00:00
LL,Update,1901.02,2023.09.15 17:45:00,M15,Accepted,,
HH,Update,1930.43,2023.09.15 17:45:00,M15,Accepted,,
LL,Update,1922.36,2023.09.15 23:00:00,M15,Accepted,,
HH,Update,1930.67,2023.09.18 08:45:00,M15,Accepted,,
BoS,Bullish,1922.36,2023.09.18 19:45:00,M15,Confirmed,1930.67,1970.01.01 00:00:00
HH,Update,1934.61,2023.09.19 03:00:00,M15,Accepted,,
LL,Update,1929.84,2023.09.19 09:45:00,M15,Accepted,,
BoS,Bullish,1922.36,2023.09.19 12:45:00,M15,Confirmed,1934.61,1970.01.01 00:00:00
HH,Update,1937.41,2023.09.19 15:15:00,M15,Accepted,,
CHoCH,Bearish,1928.51,2023.09.20 04:00:00,M15,Confirmed,1937.41,1970.01.01 00:00:00
HH,Update,1937.41,2023.09.20 04:00:00,M15,Accepted,,
