Symbol,TotalTrades,WinningTrades,LosingTrades,WinRate,TotalProfit,MaxDrawdown,ProfitFactor,StartDate,EndDate
XAUUSD,43,22,21,51.16,284.65,688.05,1.09,2022.01.11 02:15:00,2022.12.27 17:35:41
