Symbol,TotalTrades,WinningTrades,LosingTrades,WinRate,TotalProfit,MaxDrawdown,ProfitFactor,StartDate,EndDate
XAUUSD,47,27,20,57.45,1034.80,1205.15,1.34,2025.01.08 17:45:00,2025.12.11 20:10:24
