Symbol,TotalTrades,WinningTrades,LosingTrades,WinRate,TotalProfit,MaxDrawdown,ProfitFactor,StartDate,EndDate
XAUUSD,32,12,20,37.50,-909.35,918.85,0.66,2021.01.05 11:45:00,2021.08.23 16:07:39
