Symbol,TotalTrades,WinningTrades,LosingTrades,WinRate,TotalProfit,MaxDrawdown,ProfitFactor,StartDate,EndDate
XAUUSD,50,27,23,54.00,743.80,1650.25,1.22,2020.01.03 03:45:00,2020.12.17 15:52:29
