Ticket,Symbol,Type,EntryPrice,ExitPrice,SL,TP,Profit,Spread_Cost,Commission,Swap,Net_Profit,Session,EntryTime,ExitTime,LotSize,MagicNumber,Timeframe,Status,Reject_Reason
0,XAUUSD,SELL,1884.83,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,London_NewYork_Overlap,2021.05.28 15:15:00,1970.01.01 00:00:00,0.00,12345,M15,REJECTED,H1 EMA200 Filter
41,XAUUSD,BUY,1912.41,1892.13,1892.14,1942.41,-101.35,0.25,0.00,-2.52,-103.87,Asia,2021.06.01 04:45:00,2021.06.03 10:47:36,0.01,12345,M15,EXECUTED,N/A
43,XAUUSD,SELL,1888.41,1858.37,1918.41,1858.41,150.55,0.25,0.00,-0.23,150.32,London_NewYork_Overlap,2021.06.03 15:30:00,2021.06.04 04:56:37,0.01,12345,M15,EXECUTED,N/A
40,XAUUSD,BUY,1894.86,1864.86,1864.86,1924.86,-149.95,0.25,0.00,-7.56,-157.51,NewYork,2021.05.25 17:15:00,2021.06.04 04:54:39,0.01,12345,M15,EXECUTED,N/A
46,XAUUSD,SELL,1838.98,1808.97,1868.98,1808.98,150.25,0.25,0.00,-0.69,149.56,NewYork,2021.06.16 21:15:00,2021.06.17 10:19:39,0.01,12345,M15,EXECUTED,N/A
0,XAUUSD,BUY,1775.29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Asia,2021.07.01 05:45:00,1970.01.01 00:00:00,0.00,12345,M15,REJECTED,H1 EMA200 Filter
0,XAUUSD,BUY,1783.71,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,London_NewYork_Overlap,2021.07.02 13:30:00,1970.01.01 00:00:00,0.00,12345,M15,REJECTED,Body Ratio Filter
48,XAUUSD,SELL,1769.79,1795.74,1795.74,1739.79,-129.40,0.25,0.00,-1.61,-131.01,London,2021.06.29 11:15:00,2021.07.06 04:47:37,0.01,12345,M15,EXECUTED,N/A
50,XAUUSD,BUY,1795.68,1825.68,1765.68,1825.68,149.55,0.25,0.00,-5.04,144.51,Asia,2021.07.06 05:00:00,2021.07.14 15:13:27,0.01,12345,M15,EXECUTED,N/A
0,XAUUSD,SELL,1819.63,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,London_NewYork_Overlap,2021.07.16 14:00:00,1970.01.01 00:00:00,0.00,12345,M15,REJECTED,H1 EMA200 Filter
52,XAUUSD,BUY,1826.83,1796.83,1796.83,1856.83,-150.50,0.25,0.00,-3.15,-153.65,London_NewYork_Overlap,2021.07.14 15:15:00,2021.07.19 15:01:42,0.01,12345,M15,EXECUTED,N/A
55,XAUUSD,BUY,1822.35,1792.35,1792.35,1852.35,-150.10,0.25,0.00,-3.15,-153.25,London_NewYork_Overlap,2021.07.20 15:45:00,2021.07.23 14:32:20,0.01,12345,M15,EXECUTED,N/A
56,XAUUSD,SELL,1794.08,1824.10,1824.08,1764.08,-149.80,0.25,0.00,-1.61,-151.41,London,2021.07.22 11:30:00,2021.07.29 14:14:28,0.01,12345,M15,EXECUTED,N/A
53,XAUUSD,SELL,1806.20,1827.27,1827.27,1776.20,-105.10,0.25,0.00,-2.76,-107.86,London,2021.07.19 09:15:00,2021.07.29 14:26:23,0.01,12345,M15,EXECUTED,N/A
58,XAUUSD,BUY,1811.05,1781.03,1781.05,1841.05,-150.35,0.25,0.00,-8.19,-158.54,London,2021.07.26 10:45:00,2021.08.06 15:43:29,0.01,12345,M15,EXECUTED,N/A
61,XAUUSD,SELL,1794.97,1764.97,1824.97,1764.97,150.45,0.25,0.00,0.00,150.45,London_NewYork_Overlap,2021.08.06 14:00:00,2021.08.06 16:46:38,0.01,12345,M15,EXECUTED,N/A
0,XAUUSD,BUY,1755.31,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,London,2021.08.12 10:15:00,1970.01.01 00:00:00,0.00,12345,M15,REJECTED,H1 EMA200 Filter
0,XAUUSD,BUY,1784.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,London_NewYork_Overlap,2021.08.16 16:45:00,1970.01.01 00:00:00,0.00,12345,M15,REJECTED,Body Ratio Filter
0,XAUUSD,SELL,1779.81,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,NewYork,2021.08.18 18:15:00,1970.01.01 00:00:00,0.00,12345,M15,REJECTED,H1 EMA200 Filter
65,XAUUSD,SELL,1775.51,1803.75,1803.75,1745.51,-140.95,0.25,0.00,-0.46,-141.41,Asia,2021.08.19 06:15:00,2021.08.23 16:07:39,0.01,12345,M15,EXECUTED,N/A
